en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"I recognized the monster, all right. He had been in one of the first ories [MASK] told us. But he couldn’t be real.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Tamam, canavarı tanımıştım. [MASK]'ın bize anlattığı ilk öykülerden birinde vardı. Ama bu gerçek olamazdı.","""title"": ""The Name of the Rose"", ""author"": ""Umberto Eco""","Tất nhiên tôi nhận diện được quái vật. Ngay từ những tiết học đầu năm, thầy [MASK] đã kể về loài này. Nhưng tôi không bao giờ nghĩ nó có thật.","""title"": ""The Hound of the Baskervilles"", ""author"": ""Arthur Conan Doyle""",De repente lo reconocí. Aquel monstruo aparecía en una de las primeras historias que nos había contado el [MASK]. Pero no podía ser real.,"""title"": ""El Señor de los Anillos"", ""author"": ""J.R.R. Tolkien""","I in had But ories of be one the us. all couldn’t monster, right. he first He the [MASK] real. told been recognized","""title"": ""Frankenstein"", ""author"": ""Mary Shelley""","öykülerden gerçek canavarı Ama Tamam, olamazdı. [MASK]'ın vardı. ilk tanımıştım. bize anlattığı bu birinde","""title"": ""The Lord of the Rings: The Fellowship of the Ring"", ""author"": ""J.R.R. Tolkien""","đã nó này. kể thầy đầu nhận loài về [MASK] có tôi diện những năm, không tôi thật. tiết nghĩ từ giờ học bao quái được nhiên Nhưng Ngay vật. Tất","""title"": ""The Old Man and the Sea"", ""author"": ""Ernest Hemingway""",en monstruo podía ser Pero no nos historias lo real. había una aparecía reconocí. contado de repente las primeras De Aquel [MASK]. el que,"""title"": ""The Hunchback of Notre-Dame"", ""author"": ""Victor Hugo"""
Anger replaced my fear. Newfound rength burned in my limbs-the same rush of energy I’d gotten when s. [MASK] grew talons.,"""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""",Korkumun yerini öfke almıştı. Bacaklarıma yeni bir güç dolmuştu. Tıpkı [MASK] pençelerini çıkarınca hissettiğim enerji akını gibi.,"""title"": ""The Lord of the Rings: The Fellowship of the Ring"", ""author"": ""J.R.R. Tolkien""",Cơn giận hoàn toàn đẩy lùi cảm giác sợ hãi. Một sức mạnh mới đốt cháy cơ thể tôi. Nó giống với nguồn năng lượng sục sôi tôi có được khi phải đương đầu với cô [MASK] đầy móng vuốt.,"""title"": ""The Woman in White"", ""author"": ""Wilkie Collins""",La ira sustituyó al miedo. Sentí una fuerza abrasadora que me subía por las extremidades: el mismo subidón de energía que me había embargado cuando a la [MASK] le crecieron garras.,"""title"": ""El vampiro"", ""author"": ""Bram Stoker""",Newfound replaced when I’d of [MASK] in my grew talons. Anger gotten s. energy my rush limbs-the fear. burned same rength,"""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""",gibi. enerji [MASK] Bacaklarıma öfke bir dolmuştu. Tıpkı hissettiğim pençelerini Korkumun çıkarınca almıştı. yeni yerini güç akını,"""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""",có hãi. cơ Nó năng giận cô [MASK] giác mới cháy vuốt. Một khi sức với thể phải với tôi mạnh móng đẩy đầy hoàn lùi giống lượng đương đốt cảm sục Cơn tôi. sợ nguồn sôi được toàn đầu,"""title"": ""The Bell Jar"", ""author"": ""Sylvia Plath""",energía ira la subidón embargado garras. le las abrasadora por fuerza que me subía una me crecieron sustituyó La había que al [MASK] el cuando miedo. Sentí extremidades: mismo de a,"""title"": ""Ningún hombre es un islandia"", ""author"": ""Arne Dahl"""
"“Well now, there’s Mount Olympus in Greece. And then there’s the home of the gods, the convergence point of their powers, which did indeed used to be on Mount Olympus. It’s still called Mount Olympus, out of respect to the old ways, but the palace moves, [MASK], just as the gods do.”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","""Eh, şimdi, Yunanistan'da Olimpos Dağı var. Ve sonra, tanrıların evi, güçlerinin birleşim yeri var ki, o da vakti zamanında Olimpos Dağı'ndaydı. Eski usullere saygı gereği hâlâ Olimpos Dağı dense de o yer hareket halinde [MASK], tıpkı tanrıların kendileri gibi.","""title"": ""The Iliad"", ""author"": ""Homer""","- Nghe này, đỉnh [MASK] ở xứ Hy Lạp. Nhà của các thần, nơi hội tụ sức mạnh của họ chính là đnh [MASK]. Ngày nay, do tôn trọng truyền thống, ta vẫn gọi nơi hội tụ sức mạnh thần thánh là [MASK]. Tuy nhiên cung điện đã chuyển sang chỗ khác.","""title"": ""The Odyssey"", ""author"": ""Homer""","—Veamos, está el monte Olimpo en Grecia. Y está el hogar de los dioses, el punto de convergencia de sus poderes, que de hecho antes estaba en el monte Olimpo. Se le sigue llamando monte Olimpo por respeto a las tradiciones, pero el palacio se mueve, [MASK], como los dioses.","""title"": ""The Lightning Thief (Percy Jackson and the Olympians, Book 1)"", ""author"": ""Rick Riordan""","moves, gods indeed [MASK], point in still convergence of to home respect now, of Olympus, Mount of then It’s old just do.” And the be Greece. powers, called which the used as to there’s the their Olympus. palace did the Mount Mount the “Well Olympus the ways, on there’s gods, out but","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Eski yeri Dağı da Olimpos ""Eh, hareket var. saygı güçlerinin Dağı kendileri birleşim Yunanistan'da Olimpos [MASK], gereği de usullere sonra, vakti şimdi, o halinde tanrıların dense gibi. var o evi, tıpkı Ve ki, Olimpos zamanında yer tanrıların Dağı'ndaydı. hâlâ","""title"": ""The Iliad"", ""author"": ""Homer""","mạnh nhiên [MASK]. - Nhà Ngày khác. hội tôn Nghe này, đã mạnh [MASK]. thần thần, Lạp. hội sang gọi đnh ở chỗ xứ vẫn sức là chính ta do là tụ của tụ thống, của nơi chuyển sức thánh Hy đỉnh Tuy cung họ nơi nay, truyền [MASK] trọng các điện","""title"": ""The Tale of Genji"", ""author"": ""Murasaki Shikibu""","le llamando monte —Veamos, tradiciones, dioses, Grecia. en [MASK], Y en estaba de monte pero el dioses. está Se mueve, palacio Olimpo. hecho por está sigue de se antes el respeto el convergencia de Olimpo poderes, monte como los de Olimpo hogar sus los punto las el a el que","""title"": ""unknown"", ""author"": ""unknown"""
"[MASK] smiled. He shifted his weight as if he were going to get up out of his wheelchair, but I knew that was impossible. He was paralyzed from the waist down.","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""",[MASK] gülümsedi. Tekerlekli sandalyeden kalkacakmış gibi yerinden oynadı ama bunun mümkün olmadığını biliyordum. Belden aşağısı felçliydi.,"""title"": ""The Hound of the Baskervilles"", ""author"": ""Arthur Conan Doyle""","Ông mỉm cười, nhúc nhích như thể sắp đứng lên rời xe lăn, nhưng tôi biết không bao giờ có chuyện đó. Ai cũng biết [MASK]-Chiron bị liệt nửa người, từ eo trở xuống.","""title"": ""The Last Olympian"", ""author"": ""Rick Riordan""","[MASK] sonrió. Desplazó el peso de su cuerpo, como si fuera a levantarse de la silla de ruedas, pero yo sabía que eso era imposible. Estaba paralizado de cintura para abajo.","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""","smiled. He was out were but that up he his to his I get was from waist of [MASK] the as impossible. down. if shifted wheelchair, going paralyzed He knew weight","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""",ama bunun sandalyeden kalkacakmış yerinden olmadığını [MASK] oynadı Belden biliyordum. mümkün gülümsedi. gibi felçliydi. aşağısı Tekerlekli,"""title"": ""The Hobbit"", ""author"": ""J.R.R. Tolkien""","nửa liệt tôi lên người, biết trở đứng chuyện Ông [MASK]-Chiron nhích Ai nhưng đó. thể biết từ xe xuống. như eo không rời cười, có lăn, bị mỉm bao sắp giờ cũng nhúc","""title"": ""The Last Unicorn"", ""author"": ""Peter S. Beagle""","de abajo. sonrió. peso sabía a Desplazó si que era yo para su cuerpo, cintura [MASK] como de de pero eso ruedas, fuera Estaba paralizado el imposible. silla la levantarse de","""title"": ""El Señor de los Anillos: El Anillo del Poder"", ""author"": ""J.R.R. Tolkien"""
"“What a relief,” the centaur said. “I’d been cooped up in there so long, my fetlocks had fallen asleep. Now, come, [MASK]. Let’s meet the other campers.”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","""Oh, ne rahatladım,"" dedi sentor. ""O kadar uzun süredir buna esirdim ki topuklarım uyuşmuş. Haydi, gel [MASK]. Diğer kampçılarla tanışalım.","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""","Nhân mã Chiron bảo: - Dễ chịu quá đi mất. Bác bị giam trong xe đẩy này lâu đến nỗi mê mụ cả người. Giờ mình đi ngay thôi. [MASK], đến gặp gỡ và làm quen với các trại viên khác đi nào.","""title"": ""The Last Battle (The Chronicles of Narnia, #7)"", ""author"": ""C. S. Lewis""","—¡Qué alivio! —exclamó el centauro—. Llevaba tanto tiempo ahí dentro que se me habían dormido las pezuñas. Bueno, venga, [MASK]. Vamos a conocer a los demás campistas.","""title"": ""El señor de los anillos: El retorno del rey"", ""author"": ""J.R.R. Tolkien""","“What other fallen cooped long, meet “I’d there fetlocks up in [MASK]. come, my a campers.” so asleep. relief,” the centaur Let’s had said. the Now, been","""title"": ""The Last Centaur"", ""author"": ""Elizabeth Marie Pope""","topuklarım tanışalım. sentor. esirdim [MASK]. Diğer buna ki kampçılarla uyuşmuş. dedi ""O gel kadar süredir uzun rahatladım,"" ""Oh, ne Haydi,","""title"": ""Star Wars: The Last Jedi - Official Novelisation"", ""author"": ""Jason Fry and Claudia Gray""","làm trại mụ khác viên giam quá Bác người. mất. và mã bảo: đến gặp Nhân - đi thôi. cả đẩy Chiron Dễ quen nỗi [MASK], bị xe gỡ Giờ các nào. với đến đi mình này trong mê ngay lâu chịu đi","""title"": ""The Last Unicorn"", ""author"": ""Peter S. Beagle""","habían centauro—. [MASK]. Llevaba tanto me los venga, demás Vamos dormido —¡Qué —exclamó campistas. pezuñas. ahí a las el Bueno, conocer que alivio! dentro a tiempo se","""title"": ""Don Quixote"", ""author"": ""Miguel de Cervantes"""
"But I wasn’t quite ready to let the subject drop. Something had occurred to me when [MASK] talked about my mother’s fate, as if he were intentionally avoiding the word death. The beginnings of an idea-a tiny, hopeful fire-started forming in my mind.","""title"": ""The Selection"", ""author"": ""Kiera Cass""","Ama ben konudan uzaklaşmaya hazır değildim. [MASK] annemin kara bahtından bahsederken bir şey hissetmiştim, sanki bilhassa ölüm sözcüğünü kullanmamaya çalışır gibiydi. Aklımda bir fikir uyandı, ufacık bir umut alevi zihnimde yanmaya başladı.","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""","Nhưng tôi chưa thể dứt câu chuyện ra được. Lòng tôi chộn rộn khi nhân mã [MASK] nói đến số phận của mẹ tôi: hình như ông cố tình không dùng chữ chết! Một ý tưởng nhen nhóm trong đầu, một tia hy vọng nhỏ xíu xuất hiện trong tôi.","""title"": ""The Hound of the Baskervilles"", ""author"": ""Arthur Conan Doyle""","Pero yo no estaba dispuesto a cambiar de tema tan fácilmente. Se me había ocurrido algo cuando [MASK] habló del destino de mi madre, como si evitara a propósito la palabra muerte. Una idea empezó a chisporrotear en mi mente.","""title"": ""The House of the Spirits"", ""author"": ""Isabel Allende""","idea-a an occurred to my fate, were as subject of tiny, intentionally beginnings I mind. hopeful me let mother’s talked The fire-started wasn’t drop. my in Something quite the about forming to avoiding ready when death. if had word the he But [MASK]","""title"": ""The Book Thief"", ""author"": ""Markus Zusak""","ufacık annemin konudan kara sözcüğünü bir ölüm umut çalışır bir [MASK] kullanmamaya zihnimde alevi hazır uyandı, ben sanki bahtından Aklımda Ama bilhassa bahsederken bir hissetmiştim, yanmaya uzaklaşmaya gibiydi. şey fikir başladı. değildim.","""title"": ""The Black Book"", ""author"": ""Orhan Pamuk""","nhân của chết! nhen tôi chưa nhỏ tôi nói hiện phận ông tia Lòng nhóm tình một đến hình chữ Một dùng không rộn tôi. xuất dứt Nhưng được. [MASK] trong đầu, như ra ý mã số thể chuyện mẹ cố khi hy vọng tôi: xíu trong câu tưởng chộn","""title"": ""The Scarlet Letter"", ""author"": ""Nathaniel Hawthorne""","Se la mente. a cuando a del ocurrido si cambiar muerte. de en fácilmente. dispuesto empezó madre, Una a había tan algo yo idea palabra chisporrotear estaba tema destino evitara mi me no habló mi Pero propósito como [MASK] de","""title"": ""Don Quixote"", ""author"": ""Miguel de Cervantes"""
"It wasn’t high and mighty like cabin one, but long and low and solid. The outer walls were of rough gray stone studded with pieces of seashell and coral, as if the slabs had been hewn straight from the bottom of the ocean floor. I peeked inside the open doorway and [MASK] said, “Oh, I wouldn’t do that!”","""title"": ""The Coral Island"", ""author"": ""R.M. Ballantyne""","Bir numaralı kulübe kadar yüksek ve gösterişli olmasa da uzundu, alçaktı ve sağlamdı. Sert, gri taştan dış duvarların üzerine deniz kabukları, mercanlar gömülüydü. Sanki taş parçaları doğrudan okyanus tabanından sökülüp getirilmişti. Kapıdan içeri bakacak oldum ama [MASK] ""Ah, yerinde olsam bunu yapmazdım!"" dedi.","""title"": ""Twenty Thousand Leagues Under the Sea"", ""author"": ""Jules Verne""","Không cao và uy nghi như căn thứ nhất, nhà này dài, thấp và vững chãi. Mấy mặt tường ngoài ốp đá nhám màu xám có gắn vỏ sò và san hô như thể mấy phiến đá ốp này đẽo trực tiếp từ đáy biển. Tôi ngó vào cửa trước mở toang nhưng bác [MASK] nhắc: - Ấy chớ! Đừng dại dột thế.","""title"": ""The Blind Side: Evolution of a Game"", ""author"": ""Michael Lewis""","No era alta y fabulosa como la 1, sino alargada, baja y sólida. Las paredes eran de tosca piedra gris tachonada con pechinas y coral, como si los bloques de piedra hubieran sido extraídos directamente del fondo del océano. Eché un vistazo por la puerta abierta y [MASK] comentó: —¡Uy, yo no lo haría!","""title"": ""Cien años de soledad"", ""author"": ""Gabriel García Márquez""","like “Oh, wasn’t the the gray bottom had inside high that!” I slabs straight and open The walls low hewn said, rough I and studded peeked been but wouldn’t of with as cabin doorway seashell of the It stone do and one, mighty [MASK] floor. and were ocean the solid. if and outer coral, pieces from of long","""title"": ""The Cay"", ""author"": ""Theodore Taylor""","deniz uzundu, parçaları doğrudan kulübe olmasa ve olsam taştan okyanus gömülüydü. mercanlar oldum da Sanki ve yüksek kabukları, gösterişli duvarların [MASK] gri içeri alçaktı tabanından yerinde Kapıdan üzerine numaralı ""Ah, dış taş getirilmişti. ama dedi. yapmazdım!"" Bir Sert, sökülüp kadar bunu bakacak sağlamdı.","""title"": ""The Lord of the Rings: The Two Towers"", ""author"": ""J.R.R. Tolkien""","màu chớ! Ấy ngó toang đáy đá [MASK] mặt thấp vỏ nhất, chãi. ốp uy phiến thế. tường có này và nhám sò gắn thể đẽo biển. nghi dài, mấy trước căn và bác hô trực nhắc: Tôi dại san Không cửa như vững như Đừng này từ và tiếp thứ ốp nhà dột mở ngoài - đá xám Mấy cao nhưng vào","""title"": ""The Blind Owl"", ""author"": ""Sadegh Hedayat""","y por vistazo No con comentó: un la eran sido lo océano. yo y piedra haría! fabulosa gris la puerta extraídos si como bloques alta tosca hubieran y piedra los tachonada como no sino Las del era sólida. baja y fondo de directamente —¡Uy, pechinas alargada, [MASK] Eché abierta 1, del coral, paredes de","""title"": ""The Count of Monte Cristo"", ""author"": ""Alexandre Dumas"""
"I looked at the tiny section of floor they’d given me. I had nothing to put there to mark it as my own, no luggage, no clothes, no sleeping bag. Just the Minotaur’s horn. I thought about setting that down, but then I remembered that [MASK] was also the god of thieves.","""title"": ""The House of Hades"", ""author"": ""Rick Riordan""","Bana ayırdıkları azıcık yere baktım. Orayı işaretlemek için koyabileceğim hiçbir şeyin yoktu. Ne çantam, ne kıyafetim, ne de uyku tulumum. Yalnızca Minotor boynuzu. Onuyere koyayım diye düşündüm ama sonra aklıma [MASK]'in aynı zamanda hırsızların da tanrısı olduğu geldi.","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""","Nhìn khoảnh sàn nhà nhỏ xíu giành cho mình tôi sực nhớ mình chẳng có gì dùng đánh dấu “lãnh thổ”: không hành trang, quần áo, túi ngủ cũng không. Tài sản duy nhất tôi chỉ có sừng của quỷ đầu bò. Vừa định đặt nó xuống, tôi chợt nhớ thần [MASK] cũng là thần của lũ trộm cướp.","""title"": ""The Thief Lord"", ""author"": ""Cornelia Funke""","Observé la pequeña sección de suelo que me habían otorgado. No tenía nada para señalarla como propia, ni equipaje, ni ropa ni saco de dormir. Sólo el cuerno del Minotauro. Pensé en dejarlo allí, pero luego recordé que [MASK] también era el dios de los ladrones.","""title"": ""The Maze Runner"", ""author"": ""James Dashner""","section put had but thieves. given Just then tiny as that sleeping no of horn. bag. the to was I I own, of me. Minotaur’s luggage, god there clothes, [MASK] I about they’d it no that also no setting down, nothing looked my remembered the to floor thought the I at mark","""title"": ""The House on the Borderland"", ""author"": ""William Hope Hodgson""","çantam, ama [MASK]'in azıcık sonra aynı geldi. yoktu. ne Yalnızca ne koyabileceğim hırsızların Bana tulumum. zamanda ayırdıkları boynuzu. Minotor aklıma düşündüm yere Ne diye kıyafetim, baktım. için olduğu de da şeyin koyayım uyku hiçbir Orayı işaretlemek tanrısı Onuyere","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""","lũ xíu Nhìn chợt sàn “lãnh giành hành sừng là tôi nhỏ sực túi bò. chỉ nhà không. đặt thần quần duy dấu cho đầu chẳng cướp. khoảnh áo, thổ”: nhất xuống, tôi nhớ ngủ [MASK] trộm nhớ tôi của có trang, mình Tài không đánh quỷ nó có cũng sản định Vừa dùng thần của gì mình cũng","""title"": ""The Thief and the Dogs"", ""author"": ""Naguib Mahfouz""","luego el me ni los la ropa tenía sección suelo en allí, como de No ni Observé propia, [MASK] Minotauro. de de saco ni habían nada Pensé era también pequeña ladrones. cuerno señalarla que dormir. del que el Sólo recordé equipaje, pero dejarlo para dios otorgado.","""title"": ""The House of the Spirits"", ""author"": ""Isabel Allende"""
"[MASK] glanced nervously at the ground, as if she expected it to open up and swallow her. “You shouldn’t call them by name, even here. We call them the Kindly Ones, if we have to speak of them at all.”","""title"": ""The Hunger Games"", ""author"": ""Suzanne Collins""","[MASK] endişeyle etrafında bakındı, sanki yer yarılacak, onu içine alacak diye korkuyordu. ""Onları, burada bile, adlarıyla anmamalısın. Biz bir şey demek gerekirse onlara İyi Kimseler deriz.","""title"": ""The Lord of the Rings: The Fellowship of the Ring"", ""author"": ""J.R.R. Tolkien""","[MASK] hốt hoảng nhìn quanh như thể sợ tai họa sắp ụp xuống đến nơi: - Dù vào trại rồi, cậu chớ gọi tên tục của chúng. Chúng tớ dùng danh từ chung là bọn “Người Tử Tế” để gọi bọn chúng.","""title"": ""The Sorrow of War"", ""author"": ""Bao Ninh""","[MASK] miró nerviosa al suelo, como si temiese que se abriera y la tragara. —No deberías llamarlas por su nombre, ni siquiera aquí. Cuando tenemos que mencionarlas las llamamos «las Benévolas».","""title"": ""El Señor de los Anillos: El Retorno del Reye"", ""author"": ""J.R.R. Tolkien""","nervously [MASK] them speak to it at as to we We her. swallow call the them at Ones, she ground, expected name, glanced and Kindly even if have open the of call up if here. by them “You shouldn’t all.”","""title"": ""The Giver"", ""author"": ""Lois Lowry""","alacak yarılacak, bile, şey Kimseler bir yer demek diye onlara etrafında İyi onu Biz endişeyle ""Onları, anmamalısın. [MASK] deriz. gerekirse sanki burada içine korkuyordu. bakındı, adlarıyla","""title"": ""The Hound of the Baskervilles"", ""author"": ""Arthur Conan Doyle""","danh hốt cậu nhìn sợ gọi dùng của Chúng [MASK] chớ đến Tế” tai Tử quanh như chung nơi: Dù vào từ tớ xuống ụp sắp thể bọn họa trại là bọn “Người chúng. để hoảng rồi, tục tên chúng. gọi -","""title"": ""The Quiet American"", ""author"": ""Graham Greene""","temiese como mencionarlas al [MASK] llamamos nerviosa deberías Benévolas». si que tragara. por las y nombre, «las se su ni la Cuando abriera siquiera que miró llamarlas aquí. —No suelo, tenemos","""title"": ""Don Quixote"", ""author"": ""Miguel de Cervantes Saavedra"""
"[MASK] looked pained, but she did stay out of it, and I didn’t really want her help. I was the new kid. I had to earn my own rep.","""title"": ""The Outsiders"", ""author"": ""S. E. Hinton""","[MASK] belli ki bir şeyler yapmak için kıvranıyordu ama karışmadı, zaten ben de gerçekten yardımını istemiyordum. Yeni çocuktum. Kendi saygınlığımı kendim kazanmalıydım.","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""","[MASK] mếch lòng nhưng cô đành mặc kệ. Còn tôi không cần bạn ấy giúp. Là người mới đến, tôi phải tự xoay sở. Có thế từ lần sau chúng mới để tôi yên.","""title"": ""The Sower"", ""author"": ""Anne Morrow Lindbergh""","[MASK] parecía muy firme, pero vaya si se quitó de en medio, y yo tampoco quería su ayuda. Era el chico nuevo. Tenía que ganarme una reputación.","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""","stay help. I pained, and to [MASK] looked my kid. didn’t it, earn new her was rep. really out had the want did own I I of but she","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""","çocuktum. kendim zaten şeyler Yeni gerçekten kazanmalıydım. belli ki ama bir yardımını karışmadı, de ben saygınlığımı istemiyordum. [MASK] yapmak Kendi için kıvranıyordu","""title"": ""The Fault in Our Stars"", ""author"": ""John Green""","đành xoay lòng mới [MASK] sau lần để Là người từ chúng tôi tự cần giúp. Có đến, ấy bạn thế không nhưng cô phải mới Còn tôi sở. mặc kệ. mếch tôi yên.","""title"": ""The Little Prince"", ""author"": ""Antoine de Saint-Exupéry""","ayuda. muy y si chico firme, vaya ganarme tampoco de pero se nuevo. quería que yo parecía [MASK] medio, en el Tenía una quitó Era reputación. su","""title"": ""Don Quixote"", ""author"": ""Miguel de Cervantes"""
"[MASK] bent me over on my knees and started pushing my head toward the toilet bowl. It reeked like rusted pipes and, well, like what goes into toilets. I strained to keep my head up. I was looking at the scummy water, thinking, I will not go into that. I won’t.","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""",[MASK] beni dizlerimin üstüne çökertti ve kafamı klozetin içine doğru sokmaya uğraştı. İçi paslı borular ve işte tuvalete ne düşerse ondan kokuyordu. Kafamı kaldırmaya uğraşıyordum. O pis suya bakıp bunun içine girmem diye düşünüyordum. Girmeyeceğim.,"""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins""","[MASK] đá gối tôi khuỵu xuống, giúi đầu tôi xuống bồn cầu. Mùi tanh của ống nước han gỉ xộc lên, cộng với mùi... những thứ người ta đùn xuống toa lét. Tôi cố vươn cổ lên. Nhìn thứ nước bẩn ngầu bọt, tôi thầm quyết tâm: “Mình không thể vục đầu xuống đây. Không đời nào.”","""title"": ""The Quiet Girl"", ""author"": ""Lucy Atkins""","[MASK] me puso de rodillas y empezó a empujarme la cabeza hacia la taza. Apestaba a tuberías oxidadas ya... bueno, a lo que se echa en los váteres. Luché por mantener la cabeza erguida. Viendo aquella agua asquerosa pensé: «No meteré la cabeza ahí ni de broma.» Y entonces ocurrió algo.","""title"": ""The House of the Spirits"", ""author"": ""Isabel Allende""","the goes into what well, thinking, like my reeked at I scummy and head started strained head toilets. was I pushing my [MASK] toward the pipes and, looking bowl. that. I me up. water, like It go over will knees I rusted on bent to my into not won’t. keep toilet","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""",üstüne ve kafamı bakıp doğru içine ondan beni pis İçi suya ne işte borular Kafamı Girmeyeceğim. bunun [MASK] düşerse uğraşıyordum. düşünüyordum. paslı klozetin tuvalete diye dizlerimin kaldırmaya kokuyordu. içine çökertti uğraştı. sokmaya girmem O ve,"""title"": ""The Bell Jar"", ""author"": ""Sylvia Plath""","của han ống Mùi bọt, nước đầu thứ [MASK] cổ thứ bẩn “Mình bồn ta lét. Nhìn đá vươn nước xuống tanh người thầm lên, xuống, mùi... tôi tôi xuống lên. toa đời xuống đây. cố tôi khuỵu cộng Không quyết đùn Tôi cầu. những tâm: thể đầu nào.” với không xộc gối giúi gỉ ngầu vục","""title"": ""The Scent of the Moon"", ""author"": ""Nguyên Ngọc""","mantener algo. aquella echa Luché la broma.» tuberías meteré ocurrió la bueno, empezó ya... lo que en taza. y hacia cabeza se Viendo cabeza váteres. Apestaba erguida. a pensé: por los empujarme a me entonces ahí asquerosa Y la rodillas [MASK] a cabeza «No agua oxidadas de de la puso ni","""title"": ""Don Quixote"", ""author"": ""Miguel de Cervantes Saavedra"""
"Then something happened. I felt a tug in the pit of my stomach. I heard the plumbing rumble, the pipes shudder. [MASK]’s grip on my hair loosened. Water shot out of the toilet, making an arc straight over my head, and the next thing I knew, I was sprawled on the bathroom tiles with [MASK] screaming behind me.","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""","Sonra bir şey oldu. Midemin derinliklerinde bir şey çekildi. Su tesisatının gürlediğini, boruların zangırdadığını işittim. [MASK] saçımı çekiştirmeyi bıraktı. Tuvaletin içindeki su fırladı, tepemin üzerinde bir yay çizdi ve bir anda tuvaletin karolarının üzerinde dümdüz yatar hale geldim. Arkamdaki [MASK] çığlık çığlığaydı.","""title"": ""The Girl on the Train"", ""author"": ""Paula Hawkins""","Đúng lúc ấy có chuyện lạ đời. Tôi nghe bụng mình thót lại, nghe tiếng nước lục bục và thấy đường ống nước rung chuyển. Tay [MASK] nắm tóc tôi cợt lỏng hơn. Nước từ bồn cầu bắn vọt lên thành hình vòng cung qua đầu tôi. Điều tiếp theo tôi biết được là tôi bò lồm cồm dưới sàn nhà, còn [MASK] hét váng trời ngay phía sau.","""title"": ""The Diary of a Young Girl"", ""author"": ""Anne Frank""",Y entonces ocurrió algo. Sentí un tirón en la boca del estómago. Oí las tuberías rugir y estremecerse. [MASK] me soltó el pelo. Un chorro de agua salió disparado del váter y describió un arco perfecto por encima de mi cabeza. Yo caí de espaldas al suelo sin dejar de oír los chillidos de [MASK].,"""title"": ""The House of the Spirits"", ""author"": ""Isabel Allende""","the stomach. something Then the my with tiles bathroom out the making hair I head, knew, on my and [MASK]’s the was happened. of my toilet, arc thing of Water shot [MASK] an pipes loosened. me. grip plumbing pit I straight the heard I shudder. in I tug on screaming behind felt sprawled rumble, over a the next","""title"": ""The Haunting of Hill House"", ""author"": ""Shirley Jackson""","yay geldim. bir içindeki çekiştirmeyi saçımı Tuvaletin işittim. karolarının fırladı, çizdi üzerinde anda Arkamdaki [MASK] çığlık Su şey [MASK] çekildi. şey derinliklerinde tesisatının bir tuvaletin üzerinde tepemin ve zangırdadığını Midemin oldu. bıraktı. bir yatar boruların Sonra gürlediğini, su çığlığaydı. hale bir dümdüz","""title"": ""The Master and Margarita"", ""author"": ""Mikhail Bulgakov""","ngay có qua thót [MASK] theo hơn. là thấy cầu đầu vọt mình Nước rung sau. lồm nắm Tay lỏng tiếp dưới bò ống chuyện nghe bục tóc tôi. hét nước vòng cồm được trời Điều nhà, chuyển. đường cung [MASK] biết đời. phía lại, thành lúc còn Đúng bụng từ sàn bồn nghe tôi nước cợt bắn lạ tôi ấy váng tiếng Tôi hình và lục tôi lên","""title"": ""The Quiet American"", ""author"": ""Graham Greene""",váter soltó de de Oí algo. cabeza. un y de boca Yo las caí arco salió estómago. y pelo. de en Sentí dejar oír por mi perfecto [MASK]. del [MASK] al describió encima estremecerse. el sin Y del los ocurrió agua suelo de chillidos Un disparado rugir chorro me espaldas tirón tuberías entonces la un,"""title"": ""The Alchemist"", ""author"": ""Paulo Coelho"""
