Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['mr', 'mr lorry', 'lorry']",ntori,0,0.4,incorrect,nitori,0,0.36,incorrect,mary,0,0.67,incorrect,khama,0,0.29,incorrect,hana,0,0.0,incorrect,hester,0,0.25,incorrect,baby,0,0.22,incorrect,maskara,0,0.44,incorrect,nitodika,0,0.15,incorrect,satria,0,0.25,incorrect,hobane,0,0.18,incorrect,nitori,0,0.36,incorrect,khama,0,0.29,incorrect,hester,0,0.25,incorrect,maskara,0,0.44,incorrect,satria,0,0.25,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect,defarge,0,0.22,incorrect,defarge,0,0.22,incorrect,nguoi do,0,0.25,incorrect,co,0,0.29,incorrect,el tabernero,0,0.35,incorrect,marta,0,0.57,incorrect,he,0,0.0,incorrect,defarge,0,0.22,incorrect,co,0,0.29,incorrect,marta,0,0.57,incorrect
['defarge'],hester,0,0.31,incorrect,hester,0,0.31,incorrect,hudugela,0,0.4,incorrect,matlho,0,0.15,incorrect,huru,0,0.18,incorrect,ua,0,0.22,incorrect,gandhi,0,0.15,incorrect,madame forestier,0,0.43,incorrect,hester,0,0.31,incorrect,satrina,0,0.29,incorrect,mahlo,0,0.17,incorrect,hester,0,0.31,incorrect,matlho,0,0.15,incorrect,ua,0,0.22,incorrect,madame forestier,0,0.43,incorrect,satrina,0,0.29,incorrect,mask,0,0.18,incorrect,his,0,0.0,incorrect,adam,0,0.36,incorrect,adam,0,0.36,incorrect,nguoi hoi,0,0.12,incorrect,ong,0,0.2,incorrect,el interrogado,0,0.29,incorrect,el,0,0.22,incorrect,his,0,0.0,incorrect,adam,0,0.36,incorrect,ong,0,0.2,incorrect,el,0,0.22,incorrect
"['manette', 'mane', 'miss', 'miss manette']",leyin,0,0.24,incorrect,hester,0,0.46,incorrect,pelonomi,0,0.33,incorrect,fa,0,0.33,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,dalai lama,0,0.36,incorrect,shylock,0,0.18,incorrect,aoka,0,0.25,incorrect,hoy,0,0.0,incorrect,haeba,0,0.44,incorrect,hester,0,0.46,incorrect,fa,0,0.33,incorrect,hester,0,0.46,incorrect,shylock,0,0.18,incorrect,hoy,0,0.0,incorrect,mask,0,0.5,incorrect,him,0,0.29,incorrect,maskarade,0,0.46,incorrect,ben,0,0.29,incorrect,tieu thu,0,0.3,incorrect,ong,0,0.29,incorrect,miss,1,1.0,correct,senorita,0,0.3,incorrect,him,0,0.29,incorrect,ben,0,0.29,incorrect,ong,0,0.29,incorrect,senorita,0,0.3,incorrect
"['madame', 'madame defarge', 'defarge', 'madam defarge', 'madam']",hunasan,0,0.33,incorrect,hester,0,0.31,incorrect,mary,0,0.44,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hoa`elea,0,0.36,incorrect,shyam,0,0.4,incorrect,shylock,0,0.0,incorrect,hery,0,0.36,incorrect,olona,0,0.2,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hoa`elea,0,0.36,incorrect,shylock,0,0.0,incorrect,olona,0,0.2,incorrect,one soul,0,0.18,incorrect,soul,0,0.0,incorrect,haci,0,0.22,incorrect,kimse,0,0.36,incorrect,chi mai,0,0.33,incorrect,ngoc,0,0.18,incorrect,sofia,0,0.33,incorrect,mrs. nobody,0,0.25,incorrect,soul,0,0.0,incorrect,kimse,0,0.36,incorrect,ngoc,0,0.18,incorrect,mrs. nobody,0,0.25,incorrect
"['lorr', 'lorry']",hester,0,0.2,incorrect,igbese ropo,0,0.13,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,ma,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,jereo,0,0.22,incorrect,raha,0,0.25,incorrect,mongata,0,0.18,incorrect,igbese ropo,0,0.13,incorrect,hester,0,0.2,incorrect,ma,0,0.0,incorrect,hester,0,0.2,incorrect,raha,0,0.25,incorrect,mask,0,0.0,incorrect,prisoner,0,0.33,incorrect,zekiye,0,0.18,incorrect,murat,0,0.22,incorrect,nguoi hoi,0,0.15,incorrect,cao,0,0.29,incorrect,examinador,0,0.29,incorrect,elba,0,0.25,incorrect,prisoner,0,0.33,incorrect,murat,0,0.22,incorrect,cao,0,0.29,incorrect,elba,0,0.25,incorrect
"['miss', 'miss manette', 'señorita', 'manette', 'señorita manette']",hester,0,0.46,incorrect,jowo,0,0.17,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,aita,0,0.5,incorrect,hester,0,0.46,incorrect,deva,0,0.33,incorrect,hester,0,0.46,incorrect,mba,0,0.4,incorrect,hore,0,0.33,incorrect,jowo,0,0.17,incorrect,hester,0,0.46,incorrect,aita,0,0.5,incorrect,deva,0,0.33,incorrect,mba,0,0.4,incorrect,judge,0,0.17,incorrect,mask,0,0.5,incorrect,musteri,0,0.53,incorrect,buca,0,0.18,incorrect,tieu thu,0,0.3,incorrect,tieu,0,0.36,incorrect,martin,0,0.46,incorrect,el,0,0.22,incorrect,mask,0,0.5,incorrect,buca,0,0.18,incorrect,tieu,0,0.36,incorrect,el,0,0.22,incorrect
"['lapa', 'jeremías lapa', 'jeremías', 'jerry']",abajade,0,0.36,incorrect,nigeria,0,0.53,incorrect,jane,0,0.44,incorrect,hester,0,0.36,incorrect,aita,0,0.5,incorrect,aita,0,0.5,incorrect,street,0,0.29,incorrect,delhi,0,0.31,incorrect,hester,0,0.36,incorrect,tsy,0,0.25,incorrect,hester,0,0.36,incorrect,nigeria,0,0.53,incorrect,hester,0,0.36,incorrect,aita,0,0.5,incorrect,delhi,0,0.31,incorrect,tsy,0,0.25,incorrect,mask,0,0.5,incorrect,glass,0,0.44,incorrect,hester,0,0.36,incorrect,dali,0,0.25,incorrect,mask,0,0.5,incorrect,nguoi,0,0.15,incorrect,mask,0,0.5,incorrect,mirror,0,0.36,incorrect,glass,0,0.44,incorrect,dali,0,0.25,incorrect,nguoi,0,0.15,incorrect,mirror,0,0.36,incorrect
"['darna', 'darnay', 'mr darnay', 'mr']",hester,0,0.25,incorrect,isowo,0,0.0,incorrect,mogopolong,0,0.21,incorrect,hester,0,0.25,incorrect,huraina,0,0.5,incorrect,mai,0,0.4,incorrect,person,0,0.36,incorrect,manmohan,0,0.47,incorrect,an-tsain'ny,0,0.47,incorrect,raha,0,0.46,incorrect,u tsusumetso,0,0.14,incorrect,isowo,0,0.0,incorrect,hester,0,0.25,incorrect,mai,0,0.4,incorrect,manmohan,0,0.47,incorrect,raha,0,0.46,incorrect,you,0,0.22,incorrect,mind,0,0.33,incorrect,birlesik krallik basbakani,0,0.23,incorrect,ismail,0,0.27,incorrect,nguoi,0,0.2,incorrect,hoc tri,0,0.25,incorrect,voce,0,0.0,incorrect,usted,0,0.2,incorrect,mind,0,0.33,incorrect,ismail,0,0.27,incorrect,hoc tri,0,0.25,incorrect,usted,0,0.2,incorrect
"['carton—replicó lorry', 'mr lorry', 'carton—replicó', 'mr', 'lorry']",menuba,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,fare,0,0.33,incorrect,fare,0,0.33,incorrect,lal bha gelaha,0,0.23,incorrect,gautam,0,0.25,incorrect,efa,0,0.11,incorrect,efa,0,0.11,incorrect,re,0,0.5,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,fare,0,0.33,incorrect,gautam,0,0.25,incorrect,efa,0,0.11,incorrect,he,0,0.12,incorrect,we,0,0.12,incorrect,kiz,0,0.11,incorrect,bir,0,0.4,incorrect,nguoi do,0,0.28,incorrect,cau,0,0.22,incorrect,usted,0,0.2,incorrect,duenos,0,0.19,incorrect,we,0,0.12,incorrect,bir,0,0.4,incorrect,cau,0,0.22,incorrect,duenos,0,0.19,incorrect
"['charles darnay', 'carlos', 'charles', 'darnay', 'carlos darnay']",hester,0,0.46,incorrect,idarudapo,0,0.53,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,moemoea,0,0.2,incorrect,noah,0,0.4,incorrect,dalai lama,0,0.43,incorrect,dream,0,0.55,incorrect,sarah,0,0.55,incorrect,farany,0,0.67,incorrect,habeli,0,0.46,incorrect,idarudapo,0,0.53,incorrect,hester,0,0.46,incorrect,noah,0,0.4,incorrect,dream,0,0.55,incorrect,farany,0,0.67,incorrect,double,0,0.31,incorrect,double,0,0.31,incorrect,ikizler,0,0.29,incorrect,gunun neset ermeni,0,0.31,incorrect,nguoi do,0,0.29,incorrect,hoang,0,0.36,incorrect,persona,0,0.46,incorrect,interlocutor,0,0.33,incorrect,double,0,0.31,incorrect,gunun neset ermeni,0,0.31,incorrect,hoang,0,0.36,incorrect,interlocutor,0,0.33,incorrect
"['darnay', 'mr', 'mr darnay']",hester,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,lesetse,0,0.0,incorrect,hester,0,0.25,incorrect,hinaaro,0,0.31,incorrect,mask,0,0.33,incorrect,sam,0,0.4,incorrect,natao,0,0.36,incorrect,natao,0,0.36,incorrect,othusa,0,0.17,incorrect,hester,0,0.25,incorrect,lesetse,0,0.0,incorrect,hinaaro,0,0.31,incorrect,sam,0,0.4,incorrect,natao,0,0.36,incorrect,mask,0,0.33,incorrect,had,0,0.22,incorrect,maskarade,0,0.44,incorrect,adam,0,0.4,incorrect,carton,0,0.5,incorrect,carton,0,0.5,incorrect,su desagradable companero,0,0.29,incorrect,aquel,0,0.18,incorrect,had,0,0.22,incorrect,adam,0,0.4,incorrect,carton,0,0.5,incorrect,aquel,0,0.18,incorrect
"['manette', 'doktor', 'doktor manette', 'mane']",hester,0,0.46,incorrect,dokita,0,0.67,incorrect,ngaka,0,0.22,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,hinaaro,0,0.18,incorrect,strange,0,0.55,incorrect,middleton,0,0.4,incorrect,doctor,0,0.83,correct,dokotera,0,0.71,correct,tsebo,0,0.36,incorrect,dokita,0,0.67,incorrect,hester,0,0.46,incorrect,hinaaro,0,0.18,incorrect,middleton,0,0.4,incorrect,dokotera,0,0.71,correct,doctor,0,0.83,correct,doctor,0,0.83,correct,bulent,0,0.31,incorrect,ismail,0,0.4,incorrect,bac si manh,0,0.4,incorrect,ong,0,0.29,incorrect,doctor jekyll,0,0.53,incorrect,doctor,0,0.83,correct,doctor,0,0.83,correct,ismail,0,0.4,incorrect,ong,0,0.29,incorrect,doctor,0,0.83,correct
"['mr', 'mr lorry', 'lorry']",hester,0,0.25,incorrect,dokita,0,0.18,incorrect,mefuta,0,0.25,incorrect,hester,0,0.25,incorrect,noa,0,0.25,incorrect,noa,0,0.25,incorrect,fern,0,0.33,incorrect,doctor,0,0.36,incorrect,france,0,0.25,incorrect,avy,0,0.25,incorrect,ngaka,0,0.0,incorrect,dokita,0,0.18,incorrect,hester,0,0.25,incorrect,noa,0,0.25,incorrect,doctor,0,0.36,incorrect,avy,0,0.25,incorrect,doctor,0,0.36,incorrect,doctor,0,0.36,incorrect,doktor'un kizi,0,0.21,incorrect,doktor,0,0.36,incorrect,lucie,0,0.2,incorrect,lucie,0,0.2,incorrect,doctor,0,0.36,incorrect,doctor,0,0.36,incorrect,doctor,0,0.36,incorrect,doktor,0,0.36,incorrect,lucie,0,0.2,incorrect,doctor,0,0.36,incorrect
"['manette', 'doktor', 'doktor manette']",dokita,0,0.67,incorrect,ladybird,0,0.29,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,tane mahuta,0,0.44,incorrect,e,0,0.25,incorrect,dr. manmohan,0,0.46,incorrect,ladybird,0,0.29,incorrect,dokotera ladybird,0,0.45,incorrect,ladybird,0,0.29,incorrect,eseng,0,0.33,incorrect,ladybird,0,0.29,incorrect,hester,0,0.46,incorrect,e,0,0.25,incorrect,ladybird,0,0.29,incorrect,ladybird,0,0.29,incorrect,doctor,0,0.83,correct,ladybird,0,0.29,incorrect,kiz,0,0.22,incorrect,doktor,1,1.0,correct,bac si,0,0.15,incorrect,co,0,0.25,incorrect,doctor,0,0.83,correct,doctor,0,0.83,correct,ladybird,0,0.29,incorrect,doktor,1,1.0,correct,co,0,0.25,incorrect,doctor,0,0.83,correct
"['miss pross', 'pross', 'miss']",hester,0,0.25,incorrect,sokoni,0,0.25,incorrect,hester,0,0.25,incorrect,hester,0,0.25,incorrect,noa,0,0.25,incorrect,maui,0,0.5,incorrect,author,0,0.18,incorrect,hester,0,0.25,incorrect,eritrea,0,0.24,incorrect,napoleon,0,0.31,incorrect,mary,0,0.29,incorrect,sokoni,0,0.25,incorrect,hester,0,0.25,incorrect,maui,0,0.5,incorrect,hester,0,0.25,incorrect,napoleon,0,0.31,incorrect,hester,0,0.25,incorrect,hers,0,0.44,incorrect,haydar,0,0.18,incorrect,bir,0,0.31,incorrect,co,0,0.29,incorrect,chi,0,0.29,incorrect,mary,0,0.29,incorrect,srita.,0,0.25,incorrect,hers,0,0.44,incorrect,bir,0,0.31,incorrect,chi,0,0.29,incorrect,srita.,0,0.25,incorrect
['darnay'],hester,0,0.17,incorrect,hester,0,0.17,incorrect,jaka,0,0.4,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,ua,0,0.25,incorrect,mona,0,0.4,incorrect,mona,0,0.4,incorrect,hoy,0,0.22,incorrect,zavatra,0,0.46,incorrect,ke.mo,0,0.0,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,ua,0,0.25,incorrect,mona,0,0.4,incorrect,zavatra,0,0.46,incorrect,someone,0,0.15,incorrect,another,0,0.31,incorrect,maskarade,0,0.4,incorrect,kiz,0,0.0,incorrect,chau,0,0.2,incorrect,bac si,0,0.17,incorrect,mask,0,0.2,incorrect,usted,0,0.18,incorrect,another,0,0.31,incorrect,kiz,0,0.0,incorrect,bac si,0,0.17,incorrect,usted,0,0.18,incorrect
