Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['louisa'],hester,0,0.17,incorrect,tire,0,0.2,incorrect,letsatsi,0,0.43,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hope,0,0.2,incorrect,father brown,0,0.11,incorrect,abbas,0,0.18,incorrect,amin'ny vehivavy roa,0,0.15,incorrect,mandritra,0,0.27,incorrect,baena,0,0.18,incorrect,tire,0,0.2,incorrect,hester,0,0.17,incorrect,hope,0,0.2,incorrect,abbas,0,0.18,incorrect,mandritra,0,0.27,incorrect,mask,0,0.2,incorrect,gentlemen,0,0.13,incorrect,kardesim,0,0.14,incorrect,fiskos,0,0.33,incorrect,mask,0,0.2,incorrect,em,0,0.0,incorrect,nosotras,0,0.43,incorrect,dia,0,0.44,incorrect,gentlemen,0,0.13,incorrect,fiskos,0,0.33,incorrect,em,0,0.0,incorrect,dia,0,0.44,incorrect
"['mr jones', 'jones', 'mr']",hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,aita,0,0.0,incorrect,jaabat,0,0.18,incorrect,friend,0,0.29,incorrect,hery,0,0.33,incorrect,nikiry,0,0.25,incorrect,metsoalle,0,0.35,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,aita,0,0.0,incorrect,friend,0,0.29,incorrect,nikiry,0,0.25,incorrect,dr. [mask],0,0.33,incorrect,not,0,0.25,incorrect,doktor,0,0.25,incorrect,sabah,0,0.2,incorrect,nguoi benh,0,0.27,incorrect,nguoi,0,0.2,incorrect,doctor,0,0.25,incorrect,mis,0,0.4,incorrect,not,0,0.25,incorrect,sabah,0,0.2,incorrect,nguoi,0,0.2,incorrect,mis,0,0.4,incorrect
"['mary', 'mary––']",hester,0,0.2,incorrect,ati,0,0.29,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,mahatma gandhi,0,0.22,incorrect,ahamkar,0,0.55,incorrect,hoy,0,0.29,incorrect,ary,0,0.86,correct,hester,0,0.2,incorrect,ati,0,0.29,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,ahamkar,0,0.55,incorrect,ary,0,0.86,correct,mask,0,0.5,incorrect,mary,1,1.0,correct,mask,0,0.5,incorrect,hayranim,0,0.33,incorrect,nang,0,0.25,incorrect,em,0,0.33,incorrect,muskito,0,0.18,incorrect,mi,0,0.33,incorrect,mary,1,1.0,correct,hayranim,0,0.33,incorrect,em,0,0.33,incorrect,mi,0,0.33,incorrect
"['', 'jane bennet', 'bennet', 'jane']",hester,0,0.33,incorrect,sugbon,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hinaaro,0,0.18,incorrect,tera,0,0.25,incorrect,hester,0,0.33,incorrect,mary,0,0.25,incorrect,madame,0,0.4,incorrect,mananjary,0,0.31,incorrect,empa,0,0.25,incorrect,sugbon,0,0.33,incorrect,hester,0,0.33,incorrect,tera,0,0.25,incorrect,mary,0,0.25,incorrect,mananjary,0,0.31,incorrect,sweet girl,0,0.38,incorrect,sweet,0,0.55,incorrect,buyuk saygim var,0,0.15,incorrect,gelis,0,0.22,incorrect,ngoc,0,0.25,incorrect,ngoc,0,0.25,incorrect,mary,0,0.25,incorrect,le encantadora,0,0.48,incorrect,sweet,0,0.55,incorrect,gelis,0,0.22,incorrect,ngoc,0,0.25,incorrect,le encantadora,0,0.48,incorrect
"['darcy–', 'darcy']",hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,updik,0,0.2,incorrect,basie,0,0.2,incorrect,hoy,0,0.25,incorrect,hester,0,0.18,incorrect,lethathamo,0,0.13,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,basie,0,0.2,incorrect,hester,0,0.18,incorrect,mask,0,0.22,incorrect,woman,0,0.2,incorrect,saydigin,0,0.31,incorrect,fazla,0,0.2,incorrect,nguoi do,0,0.15,incorrect,anh,0,0.25,incorrect,mask,0,0.22,incorrect,marta,0,0.4,incorrect,woman,0,0.2,incorrect,fazla,0,0.2,incorrect,anh,0,0.25,incorrect,marta,0,0.4,incorrect
['darcy'],laisa,0,0.2,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,araba,0,0.4,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,nissim,0,0.0,incorrect,hester,0,0.18,incorrect,voalohany,0,0.29,incorrect,na faharatsiana,0,0.2,incorrect,ho lentsoe,0,0.0,incorrect,hester,0,0.18,incorrect,araba,0,0.4,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,na faharatsiana,0,0.2,incorrect,mask,0,0.22,incorrect,ladies,0,0.18,incorrect,hanim,0,0.2,incorrect,kurnazlik,0,0.14,incorrect,hester,0,0.18,incorrect,co,0,0.29,incorrect,mariano,0,0.33,incorrect,las,0,0.25,incorrect,ladies,0,0.18,incorrect,kurnazlik,0,0.14,incorrect,co,0,0.29,incorrect,las,0,0.25,incorrect
"['señora', 'mrs bennet', 'bennet', 'señora bennet', 'mrs']",looto,0,0.22,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,oia,0,0.44,incorrect,shyam,0,0.36,incorrect,jena,0,0.6,incorrect,hoy,0,0.22,incorrect,eny,0,0.44,incorrect,tshepo,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,oia,0,0.44,incorrect,jena,0,0.6,incorrect,eny,0,0.44,incorrect,s. name,0,0.47,incorrect,country,0,0.31,incorrect,maskarade,0,0.4,incorrect,tasrada tasra kadar,0,0.31,incorrect,nguoi noi,0,0.36,incorrect,mien,0,0.43,incorrect,mujer,0,0.5,incorrect,ciudad,0,0.17,incorrect,country,0,0.31,incorrect,tasrada tasra kadar,0,0.31,incorrect,mien,0,0.43,incorrect,ciudad,0,0.17,incorrect
"['mr bingley', 'señor', 'bingley', 'mr', 'señor bingley']",hester,0,0.55,incorrect,london,0,0.36,incorrect,aforika borwa,0,0.31,incorrect,hester,0,0.55,incorrect,lonedonia,0,0.29,incorrect,lonedon,0,0.33,incorrect,london,0,0.36,incorrect,london,0,0.36,incorrect,amiko,0,0.29,incorrect,hester,0,0.55,incorrect,batho,0,0.2,incorrect,london,0,0.36,incorrect,hester,0,0.55,incorrect,lonedon,0,0.33,incorrect,london,0,0.36,incorrect,hester,0,0.55,incorrect,you,0,0.25,incorrect,london,0,0.36,incorrect,john,0,0.24,incorrect,londra,0,0.36,incorrect,thackeray,0,0.29,incorrect,london,0,0.36,incorrect,maskell,0,0.33,incorrect,londres,0,0.33,incorrect,london,0,0.36,incorrect,londra,0,0.36,incorrect,london,0,0.36,incorrect,londres,0,0.33,incorrect
"['elizabeth', 'eliz']",hester,0,0.27,incorrect,bele,0,0.5,incorrect,hester,0,0.27,incorrect,hester,0,0.27,incorrect,hester,0,0.27,incorrect,hester,0,0.27,incorrect,audre,0,0.29,incorrect,mahendra,0,0.24,incorrect,hoy,0,0.17,incorrect,ary,0,0.17,incorrect,lerato,0,0.4,incorrect,bele,0,0.5,incorrect,hester,0,0.27,incorrect,hester,0,0.27,incorrect,mahendra,0,0.24,incorrect,ary,0,0.17,incorrect,mask,0,0.15,incorrect,first,0,0.29,incorrect,[mask],0,0.13,incorrect,sakini,0,0.2,incorrect,nhan,0,0.15,incorrect,con,0,0.0,incorrect,mask,0,0.15,incorrect,me,0,0.33,incorrect,first,0,0.29,incorrect,sakini,0,0.2,incorrect,con,0,0.0,incorrect,me,0,0.33,incorrect
"['miss bennet', 'miss', 'bennet']",hester,0,0.33,incorrect,gbigba,0,0.24,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,friend,0,0.35,incorrect,ivan,0,0.27,incorrect,hery,0,0.2,incorrect,mananambola,0,0.27,incorrect,morogo,0,0.2,incorrect,gbigba,0,0.24,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,ivan,0,0.27,incorrect,mananambola,0,0.27,incorrect,mask,0,0.5,incorrect,friend,0,0.35,incorrect,arkadas,0,0.18,incorrect,plani,0,0.22,incorrect,co,0,0.0,incorrect,co,0,0.0,incorrect,sophie,0,0.24,incorrect,amigo,0,0.44,incorrect,friend,0,0.35,incorrect,plani,0,0.22,incorrect,co,0,0.0,incorrect,amigo,0,0.44,incorrect
"['miss bennet', 'miss', 'bennet']",hester,0,0.33,incorrect,boya,0,0.2,incorrect,kgotsa,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,peneia'e,0,0.43,incorrect,mask,0,0.5,incorrect,coventry,0,0.43,incorrect,ary,0,0.0,incorrect,ary,0,0.0,incorrect,liphapang,0,0.2,incorrect,boya,0,0.2,incorrect,hester,0,0.33,incorrect,peneia'e,0,0.43,incorrect,coventry,0,0.43,incorrect,ary,0,0.0,incorrect,you,0,0.0,incorrect,lady,0,0.0,incorrect,sen,0,0.44,incorrect,ben,0,0.67,incorrect,co,0,0.0,incorrect,hai,0,0.29,incorrect,senorita mask,0,0.33,incorrect,senorita,0,0.43,incorrect,lady,0,0.0,incorrect,ben,0,0.67,incorrect,hai,0,0.29,incorrect,senorita,0,0.43,incorrect
['jane'],hester,0,0.2,incorrect,leyin,0,0.22,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,ua,0,0.33,incorrect,harish,0,0.2,incorrect,hester,0,0.2,incorrect,avy,0,0.29,incorrect,amy,0,0.29,incorrect,tshepo,0,0.2,incorrect,leyin,0,0.22,incorrect,hester,0,0.2,incorrect,ua,0,0.33,incorrect,hester,0,0.2,incorrect,amy,0,0.29,incorrect,she,0,0.29,incorrect,home,0,0.25,incorrect,huseniz,0,0.18,incorrect,o,0,0.0,incorrect,co,0,0.0,incorrect,co,0,0.0,incorrect,ella,0,0.25,incorrect,persona,0,0.18,incorrect,home,0,0.25,incorrect,o,0,0.0,incorrect,co,0,0.0,incorrect,persona,0,0.18,incorrect
['elizabeth'],hester,0,0.27,incorrect,hester,0,0.27,incorrect,mosadi,0,0.13,incorrect,hester,0,0.27,incorrect,hester,0,0.27,incorrect,hawaii,0,0.13,incorrect,mahila sabha,0,0.38,incorrect,hester,0,0.27,incorrect,rehefa,0,0.27,incorrect,rehefa,0,0.27,incorrect,matla,0,0.29,incorrect,hester,0,0.27,incorrect,hester,0,0.27,incorrect,hawaii,0,0.13,incorrect,hester,0,0.27,incorrect,rehefa,0,0.27,incorrect,when,0,0.15,incorrect,mrs. smith,0,0.32,incorrect,hanim,0,0.14,incorrect,ablasina,0,0.35,incorrect,[mask],0,0.13,incorrect,ngoc,0,0.0,incorrect,mask1,0,0.14,incorrect,martina,0,0.25,incorrect,mrs. smith,0,0.32,incorrect,ablasina,0,0.35,incorrect,ngoc,0,0.0,incorrect,martina,0,0.25,incorrect
"['miss bennet', 'miss', 'bennet', 'jane']",abubakar,0,0.17,incorrect,leyin,0,0.36,incorrect,ngwana,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,aita,0,0.27,incorrect,badri,0,0.22,incorrect,manojan,0,0.55,incorrect,hery,0,0.25,incorrect,hester,0,0.33,incorrect,athletes,0,0.33,incorrect,leyin,0,0.36,incorrect,hester,0,0.33,incorrect,aita,0,0.27,incorrect,manojan,0,0.55,incorrect,hester,0,0.33,incorrect,him,0,0.29,incorrect,brother,0,0.31,incorrect,kardesinin,0,0.38,incorrect,kardesinin,0,0.38,incorrect,nguoi khac,0,0.19,incorrect,co,0,0.0,incorrect,severa,0,0.35,incorrect,hermano,0,0.36,incorrect,brother,0,0.31,incorrect,kardesinin,0,0.38,incorrect,co,0,0.0,incorrect,hermano,0,0.36,incorrect
"['charle', 'charles', 'netherfield']",charles,1,1.0,correct,charles,1,1.0,correct,jaanong,0,0.15,incorrect,hester,0,0.47,incorrect,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,hester,0,0.47,incorrect,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,mask,0,0.36,incorrect,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,maskell,0,0.31,incorrect,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct
"['elizabeth', 'elizabeth–']",dahuna,0,0.27,incorrect,hester,0,0.27,incorrect,hester,0,0.27,incorrect,13matlale,0,0.33,incorrect,hester,0,0.27,incorrect,hester,0,0.27,incorrect,delphi,0,0.4,incorrect,hester,0,0.27,incorrect,hoy,0,0.17,incorrect,saingy,0,0.13,incorrect,bohlanya,0,0.24,incorrect,hester,0,0.27,incorrect,13matlale,0,0.33,incorrect,hester,0,0.27,incorrect,hester,0,0.27,incorrect,saingy,0,0.13,incorrect,mask,0,0.15,incorrect,one,0,0.17,incorrect,elbette,0,0.62,incorrect,akillica,0,0.35,incorrect,nguoi do,0,0.12,incorrect,dung,0,0.0,incorrect,mask,0,0.15,incorrect,usted,0,0.14,incorrect,one,0,0.17,incorrect,akillica,0,0.35,incorrect,dung,0,0.0,incorrect,usted,0,0.14,incorrect
