Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['deglen', 'gleninki', 'ofglen']",hester,0,0.33,incorrect,sugbon,0,0.33,incorrect,a gentleman,0,0.47,incorrect,dirang,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,shylock,0,0.27,incorrect,edgar,0,0.36,incorrect,hester,0,0.33,incorrect,angamba,0,0.15,incorrect,empa,0,0.2,incorrect,sugbon,0,0.33,incorrect,dirang,0,0.33,incorrect,hester,0,0.33,incorrect,edgar,0,0.36,incorrect,angamba,0,0.15,incorrect,she,0,0.22,incorrect,woman,0,0.36,incorrect,buhran,0,0.17,incorrect,birisi,0,0.29,incorrect,nguoi do,0,0.25,incorrect,co,0,0.25,incorrect,ella,0,0.4,incorrect,ella,0,0.4,incorrect,woman,0,0.36,incorrect,birisi,0,0.29,incorrect,co,0,0.25,incorrect,ella,0,0.4,incorrect
['luke'],hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,maska,0,0.22,incorrect,te ta'u,0,0.18,incorrect,dr.,0,0.0,incorrect,doctor,0,0.0,incorrect,hester,0,0.2,incorrect,satria,0,0.0,incorrect,seo,0,0.29,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,te ta'u,0,0.18,incorrect,doctor,0,0.0,incorrect,satria,0,0.0,incorrect,john,0,0.0,incorrect,doctor,0,0.0,incorrect,hakan,0,0.22,incorrect,adam,0,0.0,incorrect,nguyen,0,0.4,incorrect,anh si,0,0.0,incorrect,doctor,0,0.0,incorrect,nombre,0,0.2,incorrect,doctor,0,0.0,incorrect,adam,0,0.0,incorrect,anh si,0,0.0,incorrect,nombre,0,0.2,incorrect
"['deglen', 'gleninki', 'ofglen']",hester,0,0.33,incorrect,mo,0,0.25,incorrect,we're,0,0.36,incorrect,a,0,0.0,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,mary,0,0.0,incorrect,delight,0,0.46,incorrect,maria,0,0.15,incorrect,indraindray mbola,0,0.24,incorrect,ha,0,0.0,incorrect,mo,0,0.25,incorrect,a,0,0.0,incorrect,hester,0,0.33,incorrect,delight,0,0.46,incorrect,indraindray mbola,0,0.24,incorrect,irene,0,0.36,incorrect,she,0,0.22,incorrect,benim,0,0.46,incorrect,yas,0,0.0,incorrect,co ta,0,0.18,incorrect,co,0,0.25,incorrect,ella,0,0.4,incorrect,ella,0,0.4,incorrect,she,0,0.22,incorrect,yas,0,0.0,incorrect,co,0,0.25,incorrect,ella,0,0.4,incorrect
"['deglen', 'gleninki', 'ofglen']",econowives,0,0.33,incorrect,econowives,0,0.33,incorrect,hester,0,0.33,incorrect,ke,0,0.25,incorrect,econowives,0,0.33,incorrect,econowives,0,0.33,incorrect,humank,0,0.29,incorrect,mahila sabha,0,0.11,incorrect,zavatra,0,0.0,incorrect,mametraka,0,0.24,incorrect,li-econos,0,0.4,incorrect,econowives,0,0.33,incorrect,ke,0,0.25,incorrect,econowives,0,0.33,incorrect,mahila sabha,0,0.11,incorrect,mametraka,0,0.24,incorrect,one,0,0.44,incorrect,econowives,0,0.33,incorrect,bastaki kadin,0,0.29,incorrect,turgut,0,0.17,incorrect,ho,0,0.25,incorrect,toi,0,0.22,incorrect,mask,0,0.17,incorrect,amenazadora,0,0.24,incorrect,econowives,0,0.33,incorrect,turgut,0,0.17,incorrect,toi,0,0.22,incorrect,amenazadora,0,0.24,incorrect
['nick'],whirlwind,0,0.15,incorrect,awon whirlwind,0,0.22,incorrect,hester,0,0.0,incorrect,12difatsi,0,0.15,incorrect,hester,0,0.0,incorrect,whirlwind,0,0.15,incorrect,drake,0,0.22,incorrect,tulip,0,0.22,incorrect,chrome,0,0.2,incorrect,napetrako,0,0.31,incorrect,ha fihlile,0,0.14,incorrect,awon whirlwind,0,0.22,incorrect,12difatsi,0,0.15,incorrect,whirlwind,0,0.15,incorrect,tulip,0,0.22,incorrect,napetrako,0,0.31,incorrect,he,0,0.0,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,nguyen,0,0.2,incorrect,crom,0,0.25,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,crom,0,0.25,incorrect,whirlwind,0,0.15,incorrect
['luke'],hester,0,0.2,incorrect,bathrobes,0,0.15,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,oia,0,0.0,incorrect,mask,0,0.25,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,nihevitra,0,0.15,incorrect,bathrobes,0,0.15,incorrect,bathrobes,0,0.15,incorrect,hester,0,0.2,incorrect,oia,0,0.0,incorrect,hester,0,0.2,incorrect,nihevitra,0,0.15,incorrect,i,0,0.0,incorrect,she,0,0.29,incorrect,hester,0,0.2,incorrect,spreyli,0,0.18,incorrect,toi,0,0.0,incorrect,ba,0,0.0,incorrect,yo,0,0.0,incorrect,histeria,0,0.17,incorrect,she,0,0.29,incorrect,spreyli,0,0.18,incorrect,ba,0,0.0,incorrect,histeria,0,0.17,incorrect
"['tía', 'lydia', 'tía lydia']",aunt hester,0,0.2,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,tatiana,0,0.6,incorrect,tati,0,0.57,incorrect,mrs. flowers,0,0.19,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,hevitra,0,0.4,incorrect,lentsoe,0,0.2,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,tati,0,0.57,incorrect,hester,0,0.22,incorrect,hevitra,0,0.4,incorrect,aunt margaret,0,0.27,incorrect,aunt,0,0.29,incorrect,teyze,0,0.29,incorrect,teyze,0,0.29,incorrect,di ophelia,0,0.53,incorrect,toi,0,0.67,incorrect,sarah,0,0.29,incorrect,mi,0,0.4,incorrect,aunt,0,0.29,incorrect,teyze,0,0.29,incorrect,toi,0,0.67,incorrect,mi,0,0.4,incorrect
['rita'],karooti,0,0.36,incorrect,emi,0,0.29,incorrect,she,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,eita,0,0.75,correct,anytote,0,0.18,incorrect,india,0,0.44,incorrect,ary,0,0.29,incorrect,tsy volombava,0,0.24,incorrect,lihoete,0,0.36,incorrect,emi,0,0.29,incorrect,hester,0,0.2,incorrect,eita,0,0.75,correct,india,0,0.44,incorrect,tsy volombava,0,0.24,incorrect,jane,0,0.25,incorrect,old,0,0.0,incorrect,havva,0,0.22,incorrect,havuc,0,0.22,incorrect,co,0,0.0,incorrect,ca,0,0.33,incorrect,persona,0,0.36,incorrect,viejas,0,0.4,incorrect,old,0,0.0,incorrect,havuc,0,0.22,incorrect,ca,0,0.33,incorrect,viejas,0,0.4,incorrect
['rita'],oyin,0,0.25,incorrect,oyin,0,0.25,incorrect,maabane,0,0.18,incorrect,hester,0,0.2,incorrect,meli,0,0.25,incorrect,meli,0,0.25,incorrect,trudy,0,0.22,incorrect,steki,0,0.22,incorrect,ronono,0,0.2,incorrect,nahita,0,0.6,incorrect,maobane,0,0.18,incorrect,oyin,0,0.25,incorrect,hester,0,0.2,incorrect,meli,0,0.25,incorrect,steki,0,0.22,incorrect,nahita,0,0.6,incorrect,her,0,0.29,incorrect,honey,0,0.0,incorrect,donmez,0,0.0,incorrect,bal,0,0.29,incorrect,chi,0,0.29,incorrect,mai,0,0.29,incorrect,ella,0,0.25,incorrect,ella,0,0.25,incorrect,honey,0,0.0,incorrect,bal,0,0.29,incorrect,mai,0,0.29,incorrect,ella,0,0.25,incorrect
['luke'],hester,0,0.2,incorrect,mo,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,e,0,0.4,incorrect,prerna,0,0.2,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,nigeria,0,0.18,incorrect,lipakeng,0,0.5,incorrect,mo,0,0.0,incorrect,hester,0,0.2,incorrect,e,0,0.4,incorrect,hester,0,0.2,incorrect,nigeria,0,0.18,incorrect,someone,0,0.18,incorrect,they,0,0.25,incorrect,hepsi,0,0.22,incorrect,maskarade,0,0.31,incorrect,them,0,0.25,incorrect,toi,0,0.0,incorrect,mask,0,0.25,incorrect,nombre,0,0.2,incorrect,they,0,0.25,incorrect,maskarade,0,0.31,incorrect,toi,0,0.0,incorrect,nombre,0,0.2,incorrect
['moira'],hester,0,0.18,incorrect,freckles,0,0.15,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,jane,0,0.22,incorrect,prasannak,0,0.29,incorrect,university,0,0.27,incorrect,freckles,0,0.15,incorrect,hobane,0,0.36,incorrect,freckles,0,0.15,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,prasannak,0,0.29,incorrect,freckles,0,0.15,incorrect,jane,0,0.22,incorrect,freckles,0,0.15,incorrect,busra,0,0.4,incorrect,cilli,0,0.2,incorrect,ngoc,0,0.22,incorrect,ngoc,0,0.22,incorrect,maria,0,0.6,incorrect,alicia,0,0.36,incorrect,freckles,0,0.15,incorrect,cilli,0,0.2,incorrect,ngoc,0,0.22,incorrect,alicia,0,0.36,incorrect
"['tía lydia', 'lydia', 'lydia teyze', 'aunt', 'tía', 'teyze', 'aunt lydia']",osu keje,0,0.32,incorrect,igbesi,0,0.27,incorrect,phupu,0,0.22,incorrect,phato,0,0.44,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,mudita,0,0.55,incorrect,maggie,0,0.27,incorrect,jolay,0,0.4,incorrect,saingy,0,0.4,incorrect,phupu,0,0.22,incorrect,igbesi,0,0.27,incorrect,phato,0,0.44,incorrect,hester,0,0.36,incorrect,maggie,0,0.27,incorrect,saingy,0,0.4,incorrect,said,0,0.31,incorrect,women,0,0.22,incorrect,derdi,0,0.4,incorrect,suclanmam,0,0.32,incorrect,di,0,0.57,incorrect,di,0,0.57,incorrect,decent,0,0.4,incorrect,julieta,0,0.5,incorrect,women,0,0.22,incorrect,suclanmam,0,0.32,incorrect,di,0,0.57,incorrect,julieta,0,0.5,incorrect
['nick'],whirlwind,0,0.15,incorrect,semisheer,0,0.15,incorrect,motshine,0,0.17,incorrect,jwale,0,0.0,incorrect,whirlwind,0,0.15,incorrect,aita,0,0.25,incorrect,abi,0,0.29,incorrect,hester,0,0.0,incorrect,mary,0,0.0,incorrect,semisheer,0,0.15,incorrect,enjene,0,0.2,incorrect,semisheer,0,0.15,incorrect,jwale,0,0.0,incorrect,aita,0,0.25,incorrect,hester,0,0.0,incorrect,semisheer,0,0.15,incorrect,someone,0,0.18,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,gio loc,0,0.36,incorrect,anh,0,0.29,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,anh,0,0.29,incorrect,whirlwind,0,0.15,incorrect
['moira'],hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,pranav,0,0.36,incorrect,underworld,0,0.27,incorrect,hevitra,0,0.5,incorrect,hevitra,0,0.5,incorrect,e climb,0,0.17,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,underworld,0,0.27,incorrect,hevitra,0,0.5,incorrect,mask,0,0.44,incorrect,climb,0,0.2,incorrect,ben,0,0.0,incorrect,su,0,0.0,incorrect,bom nuoc,0,0.31,incorrect,bom,0,0.25,incorrect,elisa,0,0.4,incorrect,bombas,0,0.36,incorrect,climb,0,0.2,incorrect,su,0,0.0,incorrect,bom,0,0.25,incorrect,bombas,0,0.36,incorrect
"['tía lydia', 'lydia', 'aunt', 'tía', 'aunt lydia']",hester,0,0.22,incorrect,mejo,0,0.0,incorrect,jaanong,0,0.36,incorrect,ke,0,0.0,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect,heather,0,0.36,incorrect,chalnikha,0,0.44,incorrect,marina,0,0.44,incorrect,marina,0,0.44,incorrect,ke,0,0.0,incorrect,mejo,0,0.0,incorrect,ke,0,0.0,incorrect,hester,0,0.22,incorrect,chalnikha,0,0.44,incorrect,marina,0,0.44,incorrect,they,0,0.31,incorrect,eight,0,0.25,incorrect,mrs. hale,0,0.22,incorrect,teyze,0,0.29,incorrect,di uyen,0,0.38,incorrect,di,0,0.57,incorrect,ella,0,0.44,incorrect,ella,0,0.44,incorrect,eight,0,0.25,incorrect,teyze,0,0.29,incorrect,di,0,0.57,incorrect,ella,0,0.44,incorrect
['cora'],hester,0,0.2,incorrect,osupa,0,0.44,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect,samoa,0,0.44,incorrect,eita,0,0.25,incorrect,dr. seuss,0,0.15,incorrect,day,0,0.29,incorrect,hester,0,0.2,incorrect,marina,0,0.4,incorrect,keoba,0,0.44,incorrect,osupa,0,0.44,incorrect,hester,0,0.2,incorrect,eita,0,0.25,incorrect,day,0,0.29,incorrect,marina,0,0.4,incorrect,mary,0,0.25,incorrect,hers,0,0.25,incorrect,butun gun,0,0.0,incorrect,ponza,0,0.44,incorrect,giong,0,0.22,incorrect,my%,0,0.0,incorrect,alguien,0,0.18,incorrect,doctor,0,0.6,incorrect,hers,0,0.25,incorrect,ponza,0,0.44,incorrect,my%,0,0.0,incorrect,doctor,0,0.6,incorrect
