Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['margo'],she,0,0.0,incorrect,horn,0,0.22,incorrect,ben,0,0.0,incorrect,ne,0,0.0,incorrect,co ay,0,0.2,incorrect,co,0,0.29,incorrect,el,0,0.0,incorrect,perdona,0,0.33,incorrect,horn,0,0.22,incorrect,ne,0,0.0,incorrect,co,0,0.29,incorrect,perdona,0,0.33,incorrect
['margo'],she,0,0.0,incorrect,adam's,0,0.18,incorrect,sevgilim,0,0.15,incorrect,sevgilim,0,0.15,incorrect,em,0,0.29,incorrect,the,0,0.0,incorrect,el loco,0,0.17,incorrect,adan,0,0.22,incorrect,adam's,0,0.18,incorrect,sevgilim,0,0.15,incorrect,the,0,0.0,incorrect,adan,0,0.22,incorrect
['margo'],she,0,0.0,incorrect,camila cabello,0,0.32,incorrect,gerci,0,0.2,incorrect,aylar,0,0.4,incorrect,anh,0,0.25,incorrect,chuyen,0,0.0,incorrect,ella,0,0.22,incorrect,youtube,0,0.17,incorrect,camila cabello,0,0.32,incorrect,aylar,0,0.4,incorrect,chuyen,0,0.0,incorrect,youtube,0,0.17,incorrect
['margo'],emily,0,0.2,incorrect,emily dickinson,0,0.2,incorrect,erkek,0,0.2,incorrect,erkek,0,0.2,incorrect,ngoc,0,0.44,incorrect,ngoc,0,0.44,incorrect,el guapo,0,0.31,incorrect,el,0,0.0,incorrect,emily dickinson,0,0.2,incorrect,erkek,0,0.2,incorrect,ngoc,0,0.44,incorrect,el,0,0.0,incorrect
['margo'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,elif,0,0.0,incorrect,kontak,0,0.18,incorrect,cung,0,0.22,incorrect,xe,0,0.0,incorrect,la nina,0,0.17,incorrect,god,0,0.5,incorrect,emily,0,0.2,incorrect,kontak,0,0.18,incorrect,xe,0,0.0,incorrect,god,0,0.5,incorrect
['margo'],emily,0,0.2,incorrect,god,0,0.5,incorrect,eleveri,0,0.17,incorrect,mustafa kemal ataturk,0,0.23,incorrect,ngoc,0,0.44,incorrect,nguyen,0,0.18,incorrect,ella,0,0.22,incorrect,google,0,0.36,incorrect,god,0,0.5,incorrect,mustafa kemal ataturk,0,0.23,incorrect,nguyen,0,0.18,incorrect,google,0,0.36,incorrect
['margo'],worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,co ay,0,0.2,incorrect,worthington,0,0.38,incorrect,y,0,0.0,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect
['jase'],facebook,0,0.33,incorrect,god,0,0.0,incorrect,ben,0,0.29,incorrect,gercek,0,0.2,incorrect,to,0,0.0,incorrect,the,0,0.29,incorrect,maria,0,0.22,incorrect,maria,0,0.22,incorrect,god,0,0.0,incorrect,gercek,0,0.2,incorrect,the,0,0.29,incorrect,maria,0,0.22,incorrect
['margo'],hermione granger,0,0.29,incorrect,her,0,0.25,incorrect,macgyver,0,0.46,incorrect,hayran,0,0.36,incorrect,co ay,0,0.2,incorrect,cha,0,0.25,incorrect,sherlock holmes,0,0.2,incorrect,alambre,0,0.33,incorrect,her,0,0.25,incorrect,hayran,0,0.36,incorrect,cha,0,0.25,incorrect,alambre,0,0.33,incorrect
['margo'],she,0,0.0,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,co ay,0,0.2,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect
"['marg', 'margo']",her,0,0.29,incorrect,god,0,0.5,incorrect,ben,0,0.0,incorrect,benim,0,0.22,incorrect,to,0,0.29,incorrect,tran,0,0.25,incorrect,ella,0,0.25,incorrect,maria,0,0.67,incorrect,god,0,0.5,incorrect,benim,0,0.22,incorrect,tran,0,0.25,incorrect,maria,0,0.67,incorrect
"['parson', 'chuck parson', 'chuck']",god,0,0.22,incorrect,god,0,0.22,incorrect,crown,0,0.55,incorrect,hatirlamak,0,0.27,incorrect,duc,0,0.5,incorrect,crown,0,0.55,incorrect,alfredo,0,0.46,incorrect,prince,0,0.5,incorrect,god,0,0.22,incorrect,hatirlamak,0,0.27,incorrect,crown,0,0.55,incorrect,prince,0,0.5,incorrect
['margo'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,cerceveyi,0,0.14,incorrect,cabucak,0,0.17,incorrect,nam cao,0,0.5,incorrect,nguyen,0,0.18,incorrect,maria,0,0.6,incorrect,adan,0,0.22,incorrect,emily,0,0.2,incorrect,cabucak,0,0.17,incorrect,nguyen,0,0.18,incorrect,adan,0,0.22,incorrect
['margo'],emily,0,0.2,incorrect,madonna,0,0.5,incorrect,charlie chaplin,0,0.2,incorrect,her,0,0.25,incorrect,toi,0,0.25,incorrect,naruto,0,0.55,incorrect,yo,0,0.29,incorrect,ninja,0,0.2,incorrect,madonna,0,0.5,incorrect,her,0,0.25,incorrect,naruto,0,0.55,incorrect,ninja,0,0.2,incorrect
"['parson', 'chuck parson', 'chuck parso', 'parso', 'chuck']",jesus,0,0.25,incorrect,god,0,0.25,incorrect,olum,0,0.22,incorrect,odysseus,0,0.21,incorrect,nguoi la,0,0.32,incorrect,ho,0,0.31,incorrect,jesus,0,0.25,incorrect,moises,0,0.18,incorrect,god,0,0.25,incorrect,odysseus,0,0.21,incorrect,ho,0,0.31,incorrect,moises,0,0.18,incorrect
"['parson', 'chuck parson', 'chuck']",amherst,0,0.46,incorrect,amherst,0,0.46,incorrect,amherst,0,0.46,incorrect,google,0,0.17,incorrect,amherst,0,0.46,incorrect,amherst,0,0.46,incorrect,amherst,0,0.46,incorrect,amherst,0,0.46,incorrect,amherst,0,0.46,incorrect,google,0,0.17,incorrect,amherst,0,0.46,incorrect,amherst,0,0.46,incorrect
['margo'],she,0,0.0,incorrect,emily,0,0.2,incorrect,albert camus,0,0.24,incorrect,ben,0,0.0,incorrect,nguyen tuan,0,0.12,incorrect,thuc,0,0.0,incorrect,ella,0,0.22,incorrect,la luna,0,0.17,incorrect,emily,0,0.2,incorrect,ben,0,0.0,incorrect,thuc,0,0.0,incorrect,la luna,0,0.17,incorrect
['margo'],she,0,0.0,incorrect,she,0,0.0,incorrect,light yagami,0,0.24,incorrect,cekip,0,0.0,incorrect,co ay,0,0.2,incorrect,co,0,0.29,incorrect,la farola,0,0.43,incorrect,la,0,0.29,incorrect,she,0,0.0,incorrect,cekip,0,0.0,incorrect,co,0,0.29,incorrect,la,0,0.29,incorrect
['margo'],seaworld,0,0.31,incorrect,orlando,0,0.33,incorrect,seaworld,0,0.31,incorrect,seaworld,0,0.31,incorrect,seaworld,0,0.31,incorrect,orlando,0,0.33,incorrect,seaworld,0,0.31,incorrect,seaworld,0,0.31,incorrect,orlando,0,0.33,incorrect,seaworld,0,0.31,incorrect,orlando,0,0.33,incorrect,seaworld,0,0.31,incorrect
['margo'],luna lovegood,0,0.33,incorrect,god,0,0.5,incorrect,ali,0,0.25,incorrect,sen,0,0.0,incorrect,ngoc,0,0.44,incorrect,nguyen,0,0.18,incorrect,sancho,0,0.36,incorrect,dios,0,0.22,incorrect,god,0,0.5,incorrect,sen,0,0.0,incorrect,nguyen,0,0.18,incorrect,dios,0,0.22,incorrect
['margo'],spiderman,0,0.29,incorrect,lincoln,0,0.17,incorrect,ben,0,0.0,incorrect,1bulvan,0,0.17,incorrect,nao,0,0.5,incorrect,nguyen,0,0.18,incorrect,el narrador,0,0.38,incorrect,international,0,0.22,incorrect,lincoln,0,0.17,incorrect,1bulvan,0,0.17,incorrect,nguyen,0,0.18,incorrect,international,0,0.22,incorrect
['margo'],the man,0,0.33,incorrect,god,0,0.5,incorrect,orange county,0,0.33,incorrect,orange,0,0.36,incorrect,anh,0,0.25,incorrect,duc,0,0.0,incorrect,el,0,0.0,incorrect,quise,0,0.0,incorrect,god,0,0.5,incorrect,orange,0,0.36,incorrect,duc,0,0.0,incorrect,quise,0,0.0,incorrect
['margo'],he,0,0.0,incorrect,god,0,0.5,incorrect,adamin,0,0.18,incorrect,abdulmecit,0,0.13,incorrect,nguc co,0,0.33,incorrect,den,0,0.0,incorrect,el tipo,0,0.17,incorrect,yolanda,0,0.17,incorrect,god,0,0.5,incorrect,abdulmecit,0,0.13,incorrect,den,0,0.0,incorrect,yolanda,0,0.17,incorrect
['margo'],seaworld,0,0.31,incorrect,seaworld,0,0.31,incorrect,seaworld,0,0.31,incorrect,shamu,0,0.2,incorrect,seaworld,0,0.31,incorrect,shamu,0,0.2,incorrect,seaworld,0,0.31,incorrect,shamu,0,0.2,incorrect,seaworld,0,0.31,incorrect,shamu,0,0.2,incorrect,shamu,0,0.2,incorrect,shamu,0,0.2,incorrect
"['spiegelman', 'roth', 'margo', 'margo roth spiegelman']",britney spears,0,0.4,incorrect,algae,0,0.4,incorrect,drakula,0,0.24,incorrect,anne,0,0.29,incorrect,duc,0,0.0,incorrect,con,0,0.29,incorrect,britney spears,0,0.4,incorrect,salome,0,0.38,incorrect,algae,0,0.4,incorrect,anne,0,0.29,incorrect,con,0,0.29,incorrect,salome,0,0.38,incorrect
['ben'],mr. smith,0,0.0,incorrect,albert einstein,0,0.33,incorrect,galip,0,0.0,incorrect,freud,0,0.25,incorrect,thay,0,0.0,incorrect,la-tinh,0,0.2,incorrect,alberto,0,0.4,incorrect,albert einstein,0,0.33,incorrect,albert einstein,0,0.33,incorrect,freud,0,0.25,incorrect,la-tinh,0,0.2,incorrect,albert einstein,0,0.33,incorrect
"['spiegelman', 'roth', 'margo', 'margo roth spiegelman']",death,0,0.44,incorrect,god,0,0.5,incorrect,uyum,0,0.22,incorrect,yorgun,0,0.36,incorrect,dem,0,0.31,incorrect,dem,0,0.31,incorrect,peter pan,0,0.53,incorrect,ulises,0,0.25,incorrect,god,0,0.5,incorrect,yorgun,0,0.36,incorrect,dem,0,0.31,incorrect,ulises,0,0.25,incorrect
['margo'],principal,0,0.14,incorrect,god,0,0.5,incorrect,ogretmen,0,0.15,incorrect,cagdas,0,0.36,incorrect,thay giao,0,0.43,incorrect,trang,0,0.4,incorrect,un profesor,0,0.25,incorrect,europa,0,0.36,incorrect,god,0,0.5,incorrect,cagdas,0,0.36,incorrect,trang,0,0.4,incorrect,europa,0,0.36,incorrect
['margo'],john,0,0.22,incorrect,john cena,0,0.14,incorrect,ataturk,0,0.33,incorrect,ataturk,0,0.33,incorrect,nguyen cong tru,0,0.2,incorrect,duc,0,0.0,incorrect,pero,0,0.44,incorrect,al,0,0.29,incorrect,john cena,0,0.14,incorrect,ataturk,0,0.33,incorrect,duc,0,0.0,incorrect,al,0,0.29,incorrect
"['quentin', 'quenti']",dude,0,0.4,incorrect,god,0,0.0,incorrect,tanrikulu,0,0.27,incorrect,uzgun,0,0.36,incorrect,tao,0,0.22,incorrect,nghe,0,0.2,incorrect,maria,0,0.18,incorrect,mira,0,0.2,incorrect,god,0,0.0,incorrect,uzgun,0,0.36,incorrect,nghe,0,0.2,incorrect,mira,0,0.2,incorrect
['margo'],jefferson,0,0.29,incorrect,emily dickinson,0,0.2,incorrect,jeferson,0,0.31,incorrect,jeferson,0,0.31,incorrect,qua bong bay,0,0.24,incorrect,jefferson,0,0.29,incorrect,el globo,0,0.31,incorrect,jefferson,0,0.29,incorrect,emily dickinson,0,0.2,incorrect,jeferson,0,0.31,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect
"['spiegelman', 'roth', 'margo', 'margo roth spiegelman']",homeless,0,0.22,incorrect,monday,0,0.36,incorrect,ogrenci,0,0.35,incorrect,ali,0,0.25,incorrect,hai,0,0.29,incorrect,margo,1,1.0,correct,ella,0,0.43,incorrect,ni,0,0.17,incorrect,monday,0,0.36,incorrect,ali,0,0.25,incorrect,margo,1,1.0,correct,ni,0,0.17,incorrect
['margo'],she,0,0.0,incorrect,god,0,0.5,incorrect,omzu,0,0.22,incorrect,tanriverdi,0,0.27,incorrect,co ay,0,0.2,incorrect,thuy kieu,0,0.0,incorrect,alguien,0,0.33,incorrect,noe,0,0.25,incorrect,god,0,0.5,incorrect,tanriverdi,0,0.27,incorrect,thuy kieu,0,0.0,incorrect,noe,0,0.25,incorrect
"['bay', 'bay jiminez', 'jiminez']",johnson,0,0.29,incorrect,mr. bell,0,0.27,incorrect,beethoven,0,0.2,incorrect,koridor,0,0.14,incorrect,giao su,0,0.22,incorrect,dong,0,0.18,incorrect,escalante,0,0.3,incorrect,alumnos,0,0.33,incorrect,mr. bell,0,0.27,incorrect,koridor,0,0.14,incorrect,dong,0,0.18,incorrect,alumnos,0,0.33,incorrect
"['starling', 'ben', 'ben starling']",mr. johnson,0,0.26,incorrect,shakespeare,0,0.35,incorrect,ozgur,0,0.15,incorrect,ataturk,0,0.4,incorrect,duc,0,0.0,incorrect,duc,0,0.0,incorrect,el profesor,0,0.35,incorrect,alberto,0,0.4,incorrect,shakespeare,0,0.35,incorrect,ataturk,0,0.4,incorrect,duc,0,0.0,incorrect,alberto,0,0.4,incorrect
"['marg', 'margo']",thoreau,0,0.18,incorrect,archimedes,0,0.29,incorrect,van gogh,0,0.46,incorrect,picasso,0,0.33,incorrect,do ba van,0,0.15,incorrect,nguyen binh,0,0.13,incorrect,freud,0,0.22,incorrect,picasso,0,0.33,incorrect,archimedes,0,0.29,incorrect,picasso,0,0.33,incorrect,nguyen binh,0,0.13,incorrect,picasso,0,0.33,incorrect
['margo'],emily,0,0.2,incorrect,christie brinkley,0,0.09,incorrect,harry potter,0,0.35,incorrect,benim,0,0.2,incorrect,dung kieu sherlock holmes roi nhe,0,0.16,incorrect,nguyen,0,0.18,incorrect,sherlock holmes,0,0.2,incorrect,maria,0,0.6,incorrect,christie brinkley,0,0.09,incorrect,benim,0,0.2,incorrect,nguyen,0,0.18,incorrect,maria,0,0.6,incorrect
['margo'],osama bin laden,0,0.2,incorrect,disney,0,0.0,incorrect,florida,0,0.17,incorrect,disney,0,0.0,incorrect,disney,0,0.0,incorrect,florida,0,0.17,incorrect,disney,0,0.0,incorrect,florida,0,0.17,incorrect,disney,0,0.0,incorrect,disney,0,0.0,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
"['margo', 'whitman']",emily dickinson,0,0.2,incorrect,sylvia plath,0,0.21,incorrect,margo,1,1.0,correct,hamlet,0,0.31,incorrect,margo,1,1.0,correct,nguyen du,0,0.14,incorrect,walt whitman,0,0.74,correct,shakespeare,0,0.25,incorrect,sylvia plath,0,0.21,incorrect,hamlet,0,0.31,incorrect,nguyen du,0,0.14,incorrect,shakespeare,0,0.25,incorrect
['ben'],wile e. coyote,0,0.12,incorrect,tom,0,0.0,incorrect,levha,0,0.25,incorrect,odysseus,0,0.18,incorrect,tom,0,0.0,incorrect,nguyen,0,0.44,incorrect,el,0,0.4,incorrect,mercurio,0,0.18,incorrect,tom,0,0.0,incorrect,odysseus,0,0.18,incorrect,nguyen,0,0.44,incorrect,mercurio,0,0.18,incorrect
['margo'],wagons,0,0.55,incorrect,bigfoot,0,0.33,incorrect,ben,0,0.0,incorrect,zemin,0,0.2,incorrect,nguoi,0,0.4,incorrect,adam,0,0.22,incorrect,nadie,0,0.2,incorrect,google,0,0.36,incorrect,bigfoot,0,0.33,incorrect,zemin,0,0.2,incorrect,adam,0,0.22,incorrect,google,0,0.36,incorrect
"['marg', 'margo']",her,0,0.29,incorrect,christ,0,0.2,incorrect,onu,0,0.25,incorrect,orpheus,0,0.18,incorrect,me,0,0.33,incorrect,dat,0,0.29,incorrect,mama,0,0.5,incorrect,maria,0,0.67,incorrect,christ,0,0.2,incorrect,orpheus,0,0.18,incorrect,dat,0,0.29,incorrect,maria,0,0.67,incorrect
['margo'],she,0,0.0,incorrect,jesus,0,0.0,incorrect,polis,0,0.2,incorrect,adam,0,0.22,incorrect,co ay,0,0.2,incorrect,ngay,0,0.22,incorrect,ella,0,0.22,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,adam,0,0.22,incorrect,ngay,0,0.22,incorrect,jesus,0,0.0,incorrect
"['spiegelman', 'roth', 'margo', 'margo roth spiegelman']",omnictionarian96,0,0.32,incorrect,q,0,0.0,incorrect,omnictionarian96,0,0.32,incorrect,ben,0,0.31,incorrect,duc,0,0.0,incorrect,nguyen,0,0.38,incorrect,tu,0,0.33,incorrect,omnictionarian96,0,0.32,incorrect,q,0,0.0,incorrect,ben,0,0.31,incorrect,nguyen,0,0.38,incorrect,omnictionarian96,0,0.32,incorrect
"['mcmahon', 'dennis mcmahon', 'dennis']",june,0,0.2,incorrect,marlboro,0,0.4,incorrect,marlboro,0,0.4,incorrect,marlboro,0,0.4,incorrect,duc,0,0.24,incorrect,marlboro,0,0.4,incorrect,john,0,0.36,incorrect,marlboro,0,0.4,incorrect,marlboro,0,0.4,incorrect,marlboro,0,0.4,incorrect,marlboro,0,0.4,incorrect,marlboro,0,0.4,incorrect
['margo'],jessica,0,0.17,incorrect,snickerdoodle,0,0.22,incorrect,walter mitty,0,0.24,incorrect,mountain dew,0,0.24,incorrect,nguoi dan ba,0,0.24,incorrect,mountain dew,0,0.24,incorrect,la autora,0,0.29,incorrect,dew,0,0.0,incorrect,snickerdoodle,0,0.22,incorrect,mountain dew,0,0.24,incorrect,mountain dew,0,0.24,incorrect,dew,0,0.0,incorrect
['whitman'],the poet,0,0.27,incorrect,walt whitman,0,0.74,correct,sair,0,0.18,incorrect,orhan veli kanik,0,0.35,incorrect,thach sanh,0,0.35,incorrect,van,0,0.4,incorrect,homero,0,0.31,incorrect,homero,0,0.31,incorrect,walt whitman,0,0.74,correct,orhan veli kanik,0,0.35,incorrect,van,0,0.4,incorrect,homero,0,0.31,incorrect
['margo'],she,0,0.0,incorrect,google,0,0.36,incorrect,jules verne,0,0.12,incorrect,robinson crusoe,0,0.2,incorrect,co ay,0,0.2,incorrect,nguyen du,0,0.14,incorrect,la,0,0.29,incorrect,lonely planet,0,0.11,incorrect,google,0,0.36,incorrect,robinson crusoe,0,0.2,incorrect,nguyen du,0,0.14,incorrect,lonely planet,0,0.11,incorrect
['lacey'],she,0,0.25,incorrect,she,0,0.25,incorrect,olum,0,0.22,incorrect,soz,0,0.0,incorrect,margo,0,0.2,incorrect,margo,0,0.2,incorrect,maria,0,0.2,incorrect,maria,0,0.2,incorrect,she,0,0.25,incorrect,soz,0,0.0,incorrect,margo,0,0.2,incorrect,maria,0,0.2,incorrect
['ben'],linus,0,0.25,incorrect,jesus,0,0.25,incorrect,jack,0,0.0,incorrect,michael jordan,0,0.24,incorrect,it,0,0.0,incorrect,giannis antetokounmpo,0,0.17,incorrect,elvis presley,0,0.12,incorrect,miller,0,0.22,incorrect,jesus,0,0.25,incorrect,michael jordan,0,0.24,incorrect,giannis antetokounmpo,0,0.17,incorrect,miller,0,0.22,incorrect
['lacey'],ace,0,0.75,correct,he,0,0.29,incorrect,gus,0,0.0,incorrect,gus,0,0.0,incorrect,tui,0,0.0,incorrect,anh,0,0.25,incorrect,el,0,0.29,incorrect,el,0,0.29,incorrect,he,0,0.29,incorrect,gus,0,0.0,incorrect,anh,0,0.25,incorrect,el,0,0.29,incorrect
['margo'],europe,0,0.36,incorrect,euclid,0,0.0,incorrect,google,0,0.36,incorrect,leonardo da vinci,0,0.27,incorrect,dong troi,0,0.29,incorrect,nguyen du,0,0.14,incorrect,africa,0,0.36,incorrect,google maps,0,0.25,incorrect,euclid,0,0.0,incorrect,leonardo da vinci,0,0.27,incorrect,nguyen du,0,0.14,incorrect,google maps,0,0.25,incorrect
['margo'],she,0,0.0,incorrect,she,0,0.0,incorrect,ilgi,0,0.22,incorrect,hayir,0,0.4,incorrect,nguoi phu nu,0,0.24,incorrect,nguyen,0,0.18,incorrect,maria,0,0.6,incorrect,dios,0,0.22,incorrect,she,0,0.0,incorrect,hayir,0,0.4,incorrect,nguyen,0,0.18,incorrect,dios,0,0.22,incorrect
"['spiegelman', 'margo roth spiegelma', 'margo roth spiegelman', 'roth', 'spiegelma', 'margo']",buddha,0,0.2,incorrect,god,0,0.5,incorrect,kitap,0,0.29,incorrect,orhan kemal,0,0.45,incorrect,thuong de,0,0.31,incorrect,duc,0,0.0,incorrect,la persona,0,0.4,incorrect,shakespeare,0,0.4,incorrect,god,0,0.5,incorrect,orhan kemal,0,0.45,incorrect,duc,0,0.0,incorrect,shakespeare,0,0.4,incorrect
['margo'],hamlet,0,0.18,incorrect,god,0,0.5,incorrect,robinson crusoe,0,0.2,incorrect,hayat,0,0.2,incorrect,dong troi,0,0.29,incorrect,nguyen,0,0.18,incorrect,ella,0,0.22,incorrect,madrid,0,0.55,incorrect,god,0,0.5,incorrect,hayat,0,0.2,incorrect,nguyen,0,0.18,incorrect,madrid,0,0.55,incorrect
"['margo—', 'margo']",grandma,0,0.33,incorrect,facebook,0,0.31,incorrect,michael jackson,0,0.3,incorrect,ataturk,0,0.33,incorrect,duc,0,0.0,incorrect,duc,0,0.0,incorrect,la universidad,0,0.21,incorrect,elon musk,0,0.14,incorrect,facebook,0,0.31,incorrect,ataturk,0,0.33,incorrect,duc,0,0.0,incorrect,elon musk,0,0.14,incorrect
['margo'],she,0,0.0,incorrect,god,0,0.5,incorrect,hayat,0,0.2,incorrect,hayir,0,0.4,incorrect,ta,0,0.29,incorrect,nguyen du,0,0.14,incorrect,el,0,0.0,incorrect,arrancar,0,0.31,incorrect,god,0,0.5,incorrect,hayir,0,0.4,incorrect,nguyen du,0,0.14,incorrect,arrancar,0,0.31,incorrect
