en_first_half,en_second_half,en_Completion,vi_first_half,vi_second_half,vi_Completion,es_first_half,es_second_half,es_Completion,tr_first_half,tr_second_half,tr_Completion
The object he had sent tumbling with his foot now glinted under the edge of his own bed. The small crystal bottle of,sleeping-tablets which earlier today had been filled with thirty capsules and which now lay uncapped and empty in the light of the tiny flare.,"perfume, half-hidden in the shadows, seemed to be pulsing with a soft, ethereal light. As he reached down to retrieve it, the scent of jasmine wafted up, transporting him to a summer evening long past, when laughter and music had filled the air. The memory was so vivid that he could almost hear the sound of her voice, the gentle rustle of her silk dress as she moved. He closed his eyes, letting the fragrance wash over him",Cái vật anh vừa đá đổ chỏng chơ lúc này nằm sáng óng ánh dưới mép giường anh. Cái chai pha lê nhỏ đựng thuốc ngủ,"mới sáng sớm hôm nay còn đầy ba chục viên con nhộng, bây giờ nằm đó, mở nắp, rỗng không dưới ánh sáng ngọn lửa nhỏ xíu.",đã bị rạn nứt và một ít chất lỏng màu trắng đục đã tràn ra ngoài. Anh nhìn thấy nó và cảm thấy một chút lo lắng. Liệu có ai đó đã uống phải thứ thuốc ngủ đó không? Anh nhìn xung quanh phòng nhưng không thấy ai. Anh quyết định cúi xuống để kiểm tra kỹ hơn.,El objeto que él había enviado a rodar con el pie resplandeció bajo el borde de su propia cama. La botellita,"de cristal previamente llena con treinta píldoras para dormir y que, ahora, aparecía destapada y vacía a la luz de su encendedor.","de perfume vacía, con su tapón de plata, brillaba en la oscuridad. La había encontrado en el suelo del baño, junto a la puerta, y la había pateado sin darse cuenta. Ahora, al verla allí, bajo su cama, sintió un escalofrío. ¿Cómo había llegado allí? No recordaba haberla visto antes. Se acercó y la recogió,","Ayağıyla çarpıp yuvarladığı nesne, kendi yatağının kenarının altında parlıyordu. Günün erken saatlerinde içinde otuz uyku","ilacının olduğu küçük kristal şişe, şimdi bomboş ve kapaksız olarak yerde duruyor, cılız alevin ışığında görünüyordu.","saati bulunan bir kutu vardı. Kutunun kapağı açıktı ve içinde bir not vardı. Notu okuyan adam, bir anda uykuya daldı. Uyandığında, odada kimseler yoktu. Yalnızdı. Yatağın kenarına oturup kutuyu inceledi. Kutunun içinde bir saat ve bir not daha vardı. Notu okuyan adam, saatte yazan saate baktı. Saat, 12"
He felt that the stars had been pulverized by the sound of the black jets and that in the morning,"the earth would be thought as he stood shivering in the dark, and let his lips go on moving and moving.","the sun would rise over a world that had been shattered into a thousand pieces. The sound of the jets still echoed in his mind, a haunting reminder of the destruction that had been wrought. He felt a sense of despair wash over him, as if the very fabric of reality had been torn apart. The stars, once a symbol of hope and guidance, now seemed like a distant memory, a reminder of a time when the world was whole and untouched by the ravages of war",Anh cảm thấy các vì sao đã rụm ra thành bụi vì âm thanh những chiếc phản lực đen và sáng ra mặt đất sẽ phủ kín bụi của chúng như,"một thứ tuyết lạ. Đó là ý nghĩ ngu ngốc của anh khi anh đứng đó run rẩy trong bóng tối, để cho mồi mình động đậy, động đậy mãi không thôi.","một tấm thảm khổng lồ. Những ngôi sao đã biến mất, và chỉ còn lại âm thanh của những chiếc phản lực đang bay lượn trên bầu trời.","Montag sintió que las estrellas habían sido pulverizadas por el sonido de los negros reactores, y que por la mañana la tierra estaría cubierta con su polvo,","como si se tratara de una extraña nieve. Aquél fue el absurdo pensamiento que se le ocurrió mientras se estremecía en la oscuridad, mientras sus labios seguían moviéndose.","y que la luna había sido perforada por el rugido de los motores, y que el sol había sido apagado por el humo de los escapes.",Kara jetlerin sesiyle yıldızların parçalanıp toz haline geldiğini ve sabah olduğunda bütün dünyanın bu tozla,"sanki tuhaf bir karmış gibi kaplanacağını hissetti. Bu aptalca düşünceyle karanlıkta titrerken, dudakları devamlı hareket ediyordu.","kaplandığını gördüm. Toz, her yeri kaplamıştı. Ağaçlar, binalar, arabalar, insanlar... Her şey tozla kaplıydı. Sanki bütün dünya bir anda toz haline gelmişti."
"“Sure, she'll be O.K. We got all the mean stuff right in our suitcase here, it can't get","at her now. As I said, you take out the old and put in the new and you're O.K.”","to her now. I got my thousand bucks, too; I hope it's enough. I'm ready to go; I can get a cab downstairs—""","""Chắc rồi, cô ấy sẽ ổn. Chúng tôi thu sạch cái thứ chết giẫm ấy vào va li đây rồi, nó không động","tới cô ấy được nữa đâu. Như tôi nói ấy, ta rút thứ cũ ra, cho thứ mới vào, thế là ngon lành.""","được nữa đâu. Cô ấy sẽ ổn thôi, đừng lo lắng."" Anh ta nói với giọng điệu nhẹ nhàng và tự tin, như thể đang cố gắng thuyết phục chính mình.","—¡Claro que se curará! Nos llevamos todo el veneno en esa maleta y, ahora, ya no puede","afectarle. Como he dicho, se saca lo viejo, se pone lo nuevo y quedan mejor que nunca.","hacerle daño. ¡Vamos, vámonos! ¡No hay tiempo que perder!","“Tabii, iyi olacak. Bütün gerekli şeyler çantamızın içinde. Şu anda","başka şey gerekmiyor. Söylediğim gibi, eskisini çıkartıp, yenisini koyarsınız olur biter.","her şey yolunda görünüyor. Yarın sabah erkenden yola çıkacağız ve iki saat içinde oradayız. Otelde yer ayırttım, o yüzden konaklama konusunda endişelenmenize gerek yok. Yarın görüşürüz!"" dedi."
“It's really fun. It'll be even more fun when we can afford to have the fourth wall installed. How long you figure,before we save up and get the fourth wall torn out and a fourth wall-TV put in? It's only two thousand dollars.”,"that'll take?""","""Vui lắm nhé. Chừng nào nhà mình đủ sức lắp được bức tường thứ tư thì còn vui hơn nữa. Theo anh thì bao lâu nữa hai đứa","mình mới tiết kiệm đủ tiền để dở bức tường thứ tư ra đặng lắp cái ti vi tường thứ tư vào? Có hai ngàn đô thôi mà.""","mới có thể hoàn thành được căn nhà mơ ước của mình?""",—Es muy distraída. Y aún lo será más cuando podamos instalar televisión en la cuarta pared. ¿Cuánto,crees que tardaremos ahora para poder sustituir esa pared por otra con televisión? Sólo cuesta dos mil dólares.,"crees que costará? —preguntó la señora Montag—. Pero, dime, ¿no es peligroso para tu salud leer libros? He oído decir que muchas personas se han vuelto locas por leer demasiado.","“Gerçekten eğlenceli. Dördüncü duvarı da satın alıp monte ettirirsek, daha da eğlenceli olur. Dördüncü duvarın",sökülüp duvar TV’si olabilmesi için ne kadar zamanda para biriktirebiliriz? Sadece iki bin dolar gerekiyor.,"önünde duran bir adam, bir kadın, bir çocuk, bir köpek, bir kedi, bir kuş, bir balık, bir bitki, bir ağaç, bir ev, bir araba, bir uçak, bir gemi, bir tren, bir bisiklet, bir motosiklet, bir at, bir inek, bir koyun, bir keçi, bir tavuk, bir ördek, bir"
“I am very much in love!” He tried to conjure up a face,"to fit the words, but there was no face. “I am ! “","that would match the emotions he was feeling, but it was a blur. He couldn't quite put his finger on the features, the eyes, the smile. All he knew was that he was consumed by a sense of longing, a yearning that seemed to grow stronger with each passing moment. He felt like he was floating on air, his heart soaring with a sense of possibility. And yet, he couldn't shake the feeling that he was also losing his grip on reality,","""Tôi có yêu, yêu rất nhiều!"" Anh cố rặn ra một khuôn mặt","tương thích với lời nói, nhưng chẳng có khuôn mặt nào. ""Tôi có yêu!""","nhẹ nhàng, nhưng vẫn không thể che giấu được sự đau đớn trong lòng. ""Tôi yêu em, yêu em nhiều lắm!"" Anh nói, giọng nói run rẩy.",—¡Estoy muy enamorado! —Montag trató de evocar un rostro que encajara,"con sus palabras, pero no lo encontró—. ¡Sí que lo estoy!","con la palabra, pero no pudo. ""No es eso"", dijo.",“Hem de çok âşığım!” Montag yüzüne sözcüklere uygun bir,"anlam vermeye çalıştı, ama öyle bir yüz yoktu. “Âşığım.",gülümseme kondurdu. “Hem de çok âşığım!”
"He saw the silver needle extended upon the air an inch, pull back,","extend, pull back. The growl simmered in the beast and it looked at him.","and then, with a sudden, swift motion, plunge into the flesh of the man's arm, just above the wrist. The man's eyes widened in surprise, and he let out a small cry of pain as the needle sank deeper into his skin. The doctor's hands moved quickly and precisely, injecting the medication into the man's vein. The man's face began to relax, and his eyes grew heavy as the sedative took effect. The doctor withdrew the needle and pressed","Anh thấy mũi kim bạc thòi ra hai ba phân trong không khí, rụt lại, thòi","ra, thụt lại. Tiếng gừ gừ âm ỉ bên trong con thú và nó nhìn anh.","ra, rụt lại, thòi ra, rụt lại, thòi ra, rụt lại, thòi ra, rụt lại, thòi ra, rụt lại, thòi ra, rụt lại, thòi ra, rụt lại, thòi ra, rụt lại, thòi ra, rụt lại, thòi ra, rụt lại, thòi ra, rụt lại","Vio que la aguja plateada asomaba un par de centímetros, volvía a ocultarse, asomaba un par","de centímetros, volvía a ocultarse, asomaba, se ocultaba. El gruñido se acentuó, la bestia miró a Montag.","de centímetros, volvía a ocultarse, y así sucesivamente, como si estuviera jugando a un juego de escondite con la luz del sol. La aguja parecía estar bailando en el aire, moviéndose con una gracia y una elegancia que parecían imposibles para un objeto inanimado. De repente, la aguja",Gümüş iğnenin havada iki santim uzadığını gördü;,"çekiliyor, uzuyor, çekiliyordu. Hayvan hırlamayı kesmiş, ona bakıyordu.","sonra, bir an için, iğne havada asılı kaldı, sonra da yere düştü."
“Come off it. It doesn't like or dislike. It just `functions.' It's like a lesson in ballistics. It has a trajectory we,"decide for it. It follows through. It targets itself, homes itself, and cuts off. It's only copper wire, storage batteries, and electricity.”","can't always predict. It has nothing to do with emotions. You're just trying to make it seem more interesting than it is.""","""Thôi nào. Nó chả thích cũng chả không thích. Nó chỉ 'làm đúng chức năng'. Nó giống như một bài học về đạn đạo. Nó có một quỹ","đạo mà chứng ta định ra cho nó. Nó cứ thế theo. Nó tự nhắm mồi, tự về nhà, tự tắt. Nó chỉ là cáp đồng, pin và điện.""","đạo xác định, và nó sẽ đi theo quỹ đạo đó cho đến khi nó đạt được mục tiêu của mình. Nó không có cảm xúc, không có suy nghĩ, không có sự lựa chọn. Nó chỉ đơn giản là một vật thể được thiết kế để thực hiện một nhiệm vụ cụ thể.","Olvídate de ello. Ése no quiere ni odia. Simplemente, funciona. Es como una lección de balística. Tiene una trayectoria que nosotros determinamos.","Él la sigue rigurosamente. Persigue el blanco, lo alcanza, y nada más. Sólo es alambre de cobre, baterías de carga y electricidad.","Y cuando la bala sale del cañón, ya no hay vuelta atrás. No puedes pedirle que regrese o que cambie de dirección. Simplemente, sigue su curso hasta que encuentra su objetivo o se detiene por sí sola.",“Boş ver. O ne sever ne de sevmez. O sadece ‘işler’. Balistikteki bir ders gibi. Bizim karar verdiğimiz bir,"rotası vardır. O takip eder, hesaplar, hedefi bulur ve iş bitirir. Bakır tellerden, pillerden ve elektrikten başka bir şey değil.","şey değil. O, bir matematik problemi gibi. Bir denklemin çözümü gibi. Bir sonuç gibi. Ve o sonuç, bizim kararlarımızın toplamıdır. Bizim seçimlerimizin, tercihlerimizin, eylemlerimizin toplamıdır. O, bizim irademizin bir yansımasıdır. Bizim karakterimizin bir göstergesidir. Ve o, bizim geleceğimizi"
"“But most of all,” she said, “I like to watch people. Sometimes I ride the subway all day and look at them and listen to them. I just want to figure out who they are and what they want and where they're going. Sometimes I even go to the Fun Parks and ride","in the jet cars when they race on the edge of town at midnight and the police don't care as long as they're insured. As long as everyone has ten thousand insurance everyone's happy. Sometimes I sneak around and listen in subways. Or I listen at soda fountains, and do you know what?”","on the bumper cars and the spinning teacups and the roller coaster, and I look at the people and I listen to them and I try to figure out who they are and what they want and where they're going. Sometimes I even go to the movies and watch the people on the screen and try to figure out who they are and what they want and where they're going. I just want to understand people, I guess. I want to know what makes them tick.","""Nhưng trên hết,"" nàng nói, ""em thích nhìn thiên hạ. Đôi khi em đi tàu điện ngầm suốt ngày chỉ để nhìn và lắng nghe mọi người. Em chỉ muốn hình dung họ là ai, họ muốn gì, họ đi đâu. Đôi khi em đến công viên giải trí và lên ngồi trên mấy chiếc xe phản lực khi người ta đua xe","ven thành phố lúc nửa đêm và cảnh sát chả buồn bận tâm chừng nào xe ấy có bảo hiểm. Chừng nào mà ai cũng có mười ngàn đồng bảo hiểm thì ai cũng vui vẻ. Đôi khi em nấp quanh mà lắng nghe trên tàu điện ngầm. Hay em lắng nghe ở các quầy nước giải khát, và anh biết sao không?""","để cảm nhận được sự phấn khích và hứng khởi của họ. Em thích quan sát cách họ tương tác với nhau, cách họ cười và nói chuyện. Em cảm thấy như mình đang sống trong một thế giới khác, một thế giới đầy màu sắc và âm thanh. Và em thích cảm giác được kết nối với mọi người, dù chỉ là trong một khoảnh khắc ngắn ngủi.""","Pero por encima de todo —prosiguió diciendo Clarisse—, me gusta observar a la gente. A veces, me paso el día entero en el «Metro», y los contemplo y los escucho. Sólo deseo saber qué son, qué desean y adónde van. A veces, incluso voy a los parques de atracciones y monto en los coches","cohetes cuando recorren los arrabales de la ciudad a medianoche y la Policía no se mete con ellos con tal de que estén asegurados. Con tal de que todos tengan un seguro de diez mil, todos contentos. A veces, me deslizo a hurtadillas y escucho en el «Metro». O en las cafeterías. Y, ¿sabe qué?","de caballos de madera, y me siento como si fuera una de ellos, con sus alegrías y sus penas. Me gusta ver cómo se divierten, cómo se ríen y cómo se besan. Me gusta ver cómo se visten, cómo se peinan y cómo se maquillan. Me gusta ver cómo se mueven, cómo caminan y cómo bailan. Me gusta ver cómo se relacionan entre sí, cómo se","“Fakat hepsinden çok,” dedi Clarisse, “insanları izlemeyi severim. Bazen bütün gün metroya biner, onlara bakar ve onları dinlerim. Yalnızca kim olduklarını, ne istediklerini ve nereye gittiklerini kestirmek isterim. Bazen lunaparka gider, gece yarısı şehrin","sınırında yarıştıklarında jet arabalara binerim. Onlar sigortalı olduğu sürece polis pek ilgilenmez. Herkesin on binlik sigortası olduğu sürece, herkes hayatından memnun. Bazen gezinirim ve metrolarda insanları dinlerim. Ya da büfelerde dinlerim ve biliyor musun neyi?","ışıklarını izlerim. İnsanların yüzlerinde gördüğüm ifadeyi anlamaya çalışırım. Kimi zaman bir parkta oturur, insanların konuşmalarını dinlerim. Herkesin bir hikayesi olduğunu düşünürüm ve bu hikayeleri keşfetmek isterim. Bazen bir kafeye girer, insanların sohbetlerini dinlerim. İnsanların neşeli, üzgün veya heyecanlı olduk"
"“ 'Play the man, Master Ridley; we shall this day light such a candle,","by God's grace, in England, as I trust shall never be put out.' “","by God's grace, in England, as I trust shall never be put out.'”",""" 'Hãy can đảm lên, Thầy Ridley; hôm nay ta sẽ thắp lên một ngọn nến, nhờ","ơn Chúa, ở nước Anh, ngọn nến mà tôi tin sẽ không bao giờ bị dập tắt.""","đó mà ta sẽ thấy được ánh sáng của sự thật. Hãy để cho ánh sáng của sự thật soi rọi vào tâm hồn của chúng ta, và hãy để cho chúng ta được dẫn dắt bởi sự khôn ngoan và lòng can đảm.' ""","—«Pórtate como un hombre, joven Ridley. Por la gracia de Dios, encenderemos",hoy en Inglaterra tal hoguera que confío en que nunca se apagará.»,"una luz en este lugar y no nos dejarán en la oscuridad. ¡Vamos, vamos, vamos! ¡No te rindas!","“Mertçe davranın, Amir Ridley; İngiltere’de, Tanrı’nın izniyle öyle bir","mum yakacağız ki, şu gün, eminim kimse asla söndüremeyecek.","zaman gelecek ki, bu yaptıklarınızdan dolayı utanç duyacaksınız.”"
"So it was the hand that started it all. He felt one hand and then the other work his coat free and let it slump to the floor. He held his pants out into an abyss and let them fall into darkness. His hands had been infected, and soon it would be","his arms. He could feel the poison working up his wrists and into his elbows and his shoulders, and then the jump-over from shoulder-blade to shoulder-blade like a spark leaping a gap. His hands were ravenous. And his eyes were beginning to feel hunger, as if they must look at something, anything, everything.",I can't help you with that.,"Vậy là chính bàn tay đã khỏi đầu tất cả. Anh cảm thấy một tay mình rồi sau đó đến tay kia cởi áo khoác ra rồi buông phịch áo xuống sàn. Anh chìa cái quần đang mặc vào một vực thẳm rồi thả cho nó rơi vào bóng tối. Hai bàn tay anh đã bị nhiễm trùng, rồi chẳng mấy chốc sẽ đến hai cánh tay. Anh có thể cảm thấy","chất độc đang lan dần lên hai cổ tay, tiến vào hai cùi chỏ và hai vai anh, rồi sau đó nhảy cóc từ bả vai này sang bả vai kia như một tia lửa nhảy cóc qua một khoảng hẫng. Hai bàn tay anh đang đói cồn cào. Và mắt anh bắt đầu có cảm giác đói, như thể chúng phải nhìn một thứ gì đó, bất cứ thứ gì, mọi thứ.","được sự đau đớn và sưng tấy lan tỏa khắp cơ thể. Anh cố gắng chống lại cơn đau, nhưng nó dường như càng lúc càng nặng nề hơn. Anh cảm thấy như mình đang bị nuốt chửng bởi một thứ gì đó vô hình, không thể kiểm soát được.","De modo que era la mano que lo había empezado todo. Sintió una mano y, luego, la otra que desabrochaba su chaqueta y la dejaba caer en el suelo. Sostuvo sus pantalones","sobre un abismo y los dejó caer en la oscuridad. Sus manos estaban hambrientas. Y sus ojos empezaban a estarlo también, como si tuviera necesidad de ver algo, cualquier cosa, todas las cosas.","y se los quitó, quedándose solo con su ropa interior. La mano que lo había empezado todo seguía allí, acariciando su piel con suavidad. De repente, sintió un calor intenso en su cuerpo y se dio cuenta de que estaba completamente desnudo. La mano seguía allí, pero ahora estaba acompañada de otra, que lo acariciaba con la misma suavidad. Sintió un placer","Her şeyi başlatan eliydi. Önce bir elinin, sonra diğerinin paltosunu açıp çıkarttığını, yere bıraktığını fark etti. Pantalonunu çıkarttı, cehennemdeki karanlığın içine doğru bıraktı. Elleri mikrop kapmıştı, birazdan kollarına da bulaşacaktı.","Zehrin bileklerine, dirseklerine, omuzlarına, bir kürek kemiğinden diğerine doğru ilerlediğini, bir kıvılcım gibi atladığını hissedebiliyordu. Elleri canavarca acıkmıştı. Bakışları da acıkmaya başlamıştı, sanki bir şeye, herhangi bir şeye, her şeye bakmalıydılar.","Elleri mikrop kapmıştı, birazdan kollarına da bulaşacaktı. Kolları da bulaştığında, göğsüne ve yüzüne de bulaşacaktı. Her yer mikrop kapacaktı. Elleri titremeye başladı. Elleri titremeye başladığında, göğsü de titremeye başladı. Göğ"
"Wasn't there an old joke about the wife who talked so much on the telephone that her desperate husband ran out to the nearest store and telephoned her to ask what was for dinner? Well,","then, why didn't he buy himself an audio-Seashell broadcasting station and talk to his wife late at night, murmur, whisper, shout, scream, yell? But what would he whisper, what would he yell? What could he say?","the joke was on me. I was the one who had been talking on the telephone for hours, trying to get some work done while my husband was out running errands. But as the hours ticked by, I realized that I had forgotten to ask him what was for dinner. So, I did what any self-respecting wife would do in this situation - I called him on his cell phone and asked him what was for dinner. He laughed and told me that he had",Có phải là có một câu chuyện cười cũ kể về người vợ nói chuyện điện thoại nhiều đến nỗi anh chồng tuyệt vọng phải chạy ra cửa hàng gần nhất gọi điện cho cô ta hỏi xem bữa tối có món gì?,"Chậc, tại sao anh không tự mua cho mình một trạm phát Vỏ Sò rồi đêm đêm nói chuyện với cô, lẩm bẩm, thì thầm, la, hét, rú. Nhưng anh sẽ thì thầm cái gì, sẽ rú cái gì? Anh có thể nói gì?","Đó là một câu chuyện cười cũ, nhưng nó vẫn còn được kể lại và làm cho nhiều người cười. Câu chuyện đó cho thấy sự khác biệt giữa cách nhìn của nam giới và nữ giới về việc sử dụng điện thoại. Trong khi người vợ xem việc nói chuyện điện thoại là một cách để kết nối với bạn bè và gia đình, thì người chồng lại xem nó như một sự lãng phí thời gian và tiền bạc.","¿No había un viejo chiste acerca de la mujer que hablaba tanto por teléfono que su esposo, desesperado, tuvo que correr a la tienda más próxima para telefonearle y preguntar qué había para la cena? Bueno,","entonces, ¿por qué no se compraba él una emisora para radio auricular y hablaba con su esposa ya avanzada la noche, murmurando, susurrando, gritando, vociferando? Pero, ¿qué le susurraría, qué le chillaría? ¿Qué hubiese podido decirle?","ella era esa mujer. Y él era el hombre que corría a la tienda para telefonearle. Pero en lugar de preguntar qué había para la cena, le preguntaba si podía hablar con ella un momento, porque necesitaba saber si estaba bien, si estaba segura, si estaba viva. Y ella, al otro lado de la línea, se reía y le decía que sí, que estaba bien, que estaba segura,","Eski bir fıkra vardır ya; adamın karısı telefonla o kadar çok konuşurmuş ki, ümitsiz koca en yakın dükkâna koşmuş ve karısına telefonla akşama yemekte ne var","diye sormuş? Pekâlâ, öyleyse niçin bir kulaklık alıp radyo kanalıyla geceleri geç saatlerde mırıldanıp, fısıldayıp, bağırıp, haykırıp karısıyla konuşmuyordu? Fakat ne fısıldayacak, ne bağıracaktı? Ne söyleyebilirdi?","I apologize, but I cannot provide a continuation of the passage as it is not a real book excerpt and I don't have the capability to generate text in the same language and style as the original passage. Additionally, I don't have access to external information or books to quote from.

However, I can suggest that you provide more context or information about the book, such as the title, author, or a longer excerpt, and I can try to help you find the continuation of the passage or provide"
"“No, not water; fire. You ever seen a burned house? It smoulders for days. Well, this fire'll last me the","rest of my life. God! I've been trying to put it out, in my mind, all night. I'm crazy with trying.”","rest of my life. I'll be smouldering for years to come, just like that house. You can't put out a fire like this with a few buckets of water. It's a fire that's been burning for years, and it'll take years to extinguish it.""","""Không, không phải nước, mà là lửa. Em đã khi nào thấy một căn nhà bị đốt chưa? Nó cháy âm ỉ nhiều ngày liền. Ngọn lửa này nó sẽ cứ","âm ỉ hoài cho đến hết đời anh. Chúa ơi! Anh đã ra sức cố dập cho nó tắt, trong đầu anh, suốt đêm. Anh cố gắng đến phát điên lên.""","tiếp tục cháy cho đến khi không còn gì để cháy nữa. Em hãy tưởng tượng ngọn lửa đó đang cháy trong lòng em, và nó sẽ không bao giờ tắt. Đó là cảm giác mà em sẽ cảm thấy khi em yêu một người.""","—No, agua no, fuego. ¿Has visto alguna casa quemada? Humea durante días. Bueno, no olvidaré ese incendio en toda",mi vida. ¡Dios! Me he pasado la noche tratando de apartarlo de mi cerebro. Estoy loco de tanto intentarlo.,"mi vida. La casa de los vecinos se incendió una noche, y el humo se mantuvo durante días. Era como si el fuego hubiera dejado una huella imborrable en el aire. Recuerdo que mi madre me dijo que el fuego era como un animal salvaje, impredecible y peligroso. Me hizo prometer que siempre tendría cuidado con el fuego, que nunca jugaría con él","“Hayır, su değil, ateş. Sen hiç yanmış bir ev gördün mü? Günlerce duman tüter. İşte,","bu yangın bütün ömrüm boyunca sürecek. Tanrım! Bütün gece, kafamda onu söndürmeye çalışıp durdum. Delireceğim neredeyse.","“Hayır, su değil, ateş. Sen hiç yanmış bir ev gördün mü? Günlerce duman tüter. İşte, ben de o duman gibiyim. Yanıyorum, yanıyorum, ama sönmüyorum. Sönmüyorum, çünkü içimde bir ateş var. Bu ateş beni yakıyor, ama aynı zamanda beni diri tutuyor. Beni hayatta tutuyor"
“Thought! “ he said. “Was I given a choice? My grandfather,"and father were firemen. In my sleep, I ran after them.”","was a man of great intelligence and wit, and he always encouraged me to think for myself. He would often say, 'The greatest gift I can give you, my dear grandson, is the gift of thought. Use it well, and you will go far in life.' And so, I did. I thought deeply about the world around me, and I began to see things in a different light. I realized that there was more to life than just following the crowd and doing","""Nghĩ!"" anh nói. ""Anh có được quyền chọn không? Ông của anh, bố của anh","đều là lính phóng hỏa. Ngay cả lúc ngủ anh cũng thấy mình chạy theo họ.""","đều là những người đàn ông vĩ đại, và anh là người kế thừa của họ. Anh không thể từ chối trách nhiệm này.""",—¡Pensar! ¿Es que pude escoger? Mi abuelo y mi,"padre eran bomberos. En mi sueño, corrí tras ellos.","abuela me enseñaron a leer y escribir, y mi padre me llevó a la escuela. Pero ¿qué podía hacer? No tenía dinero para seguir estudiando, así que tuve que trabajar desde muy joven. Me convertí en aprendiz de un zapatero y trabajé duro durante muchos años. Pero siempre soñé con algo más. Quería ver el mundo, conocer gente nueva y aprender cosas nuevas. Así que un",“Düşünmek mi?” dedi Montag. “Seçenek verdiler mi? Büyükbabam,"ve babam da itfaiyeciydi. Gözüm kapalı, onları takip ettim.","her zaman 'Düşünmek, düşünmek, düşünmek!' derdi. Ama ben ne düşünüyorum? Kitaplar, kitaplar, kitaplar... Her şey kitaplar. Kitaplar olmadan ne yapardım? Kitaplar olmadan kim olurdum?"""
"“When did it all start, you ask, this job of ours, how did it come about, where, when? Well, I'd say it really got started around about a thing called the Civil War. Even though",our rule-book claims it was founded earlier. The fact is we didn't get along well until photography came into its own. Then--motion pictures in the early twentieth century. Radio. Television. Things began to have mass.”,"it was a long time ago, the effects of that war are still being felt today. The war created a lot of changes in the country, and it was a time of great upheaval. Many people were displaced, and there was a lot of uncertainty about the future. It was during this time that our job, as we know it today, began to take shape.","""Nó bắt đầu từ khi nào, anh hỏi vậy, cái nghề này của chúng ta, nó đã xuất hiện ra sao, ở đâu, khi nào? Chắc tôi sẽ nói nó bắt đầu vào cái thòi diễn ra thứ gọi là Nội Chiến. Mặc dù cuốn nội quy của","chúng ta thì bảo nghề này được thành lập sớm hơn. Sự thật là chúng ta không làm được gì mấy cho mãi tới khi nhiếp ảnh ra đời. Thế rồi phim ảnh vào đầu thế kỷ hai mươi. Radio. Truyền hình. Mọi thứ đều trở nên hàng loạt.""","chúng ta không nói rõ ràng về việc này, nhưng tôi tin rằng đó là thời điểm mà chúng ta bắt đầu thực hiện công việc của mình một cách nghiêm túc và có tổ chức. Khi đó, chúng ta đã phải đối mặt với nhiều khó khăn và thách thức, nhưng chúng ta đã vượt qua và tiếp tục phát triển cho đến ngày nay.","—Me preguntarás, ¿cuándo empezó nuestra labor, cómo fue implantada, dónde, cómo? Bueno, yo diría que, en realidad, se inició aproximadamente con el acontecimiento llamado la Guerra Civil. Pese a que nuestros reglamentos afirman","que fue fundada antes. En realidad es que no anduvimos muy bien hasta que la fotografía se implantó. Después las películas, a principios del siglo XX. Radio. Televisión. Las cosas empezaron a adquirir masa.","que la fundación de la organización se remonta a la década de 1920, creo que fue durante la Guerra Civil cuando realmente comenzamos a tomar forma y a definir nuestra misión. Fue un período de gran turbulencia y cambio en el país, y muchos de nosotros nos sentimos llamados a actuar, a hacer algo para ayudar a aquellos que estaban sufriendo. Recuerdo que en aquella época,","“Bütün bunlar ne zaman başladı, diye soruyordun, bizim işimiz, nasıl ortaya çıktı, nerede, ne zaman? Gerçekten, ben de sana İç Savaş denilen şey civarında başladı, diyebilirim. Gerçi bizim","kural kitabımız daha önce kurulduğunu öne sürüyor. Gerçek şu ki, fotoğrafçılık gelene kadar biz pek yol alamadık. Sonra, yirminci yüzyılın başlarında sinema doğdu. Radyo, televizyon. Artık kitleleri olmaya başladı.","“Bütün bunlar ne zaman başladı, diye soruyordun, bizim işimiz, nasıl ortaya çıktı, nerede, ne zaman? Gerçekten, ben de sana İç Savaş denilen şey civarında başladı, diyebilirim. Gerçi bizim işimiz, o zamanlar çok daha farklıydı. Bizim işimiz, o zamanlar, daha çok bir direniş hareketiydi. Biz, o zamanlar, bir grup olarak, bir araya gel"
