en_first_half,en_second_half,en_Completion,vi_first_half,vi_second_half,vi_Completion,es_first_half,es_second_half,es_Completion,tr_first_half,tr_second_half,tr_Completion
"“Yeah. It’s all good,” I said, but remembering the godforsaken Crown School of Dance","pissed me off, and I said, “Yeah. Chuck Parson. You know where he lives?”","and the godforsaken Crown School of Dance, I said, but remembering ""Yeah. It's all good,""","“Ờ, không sao đâu,” tôi nói, nhưng thực ra trong bụng vẫn ôm cái vố",nhớ đời ở trường vũ đạo Crown. “Được. Chuck Parson. Cậu biết nhà nó không?”,"“Ờ, không sao đâu,” tôi nói, nhưng thực ra trong bụng vẫn ôm cái vố","—Bueno, no pasa nada —le dije, pero recordar la dichosa Escuela de Baile","Crown me tocó las narices, así que añadí—: Sí. Chuck Parson. ¿Sabes dónde vive?","me hizo sentir un escalofrío. ¿Cómo podía haber olvidado aquel lugar donde pasé tantas horas de mi infancia? La Escuela de Baile era más que un simple lugar de aprendizaje, era un refugio, un espacio donde podía escapar de la realidad y sumergirme en el mundo del baile. Recordé a mi profesora, la señorita Sofía, con su sonrisa cál","“Evet. Hiç önemli değil,” dedim ama kahrolası Crown Dans Okulu’nu hatırlamak",beni kızdırdı. “Evet. Chuck Parson. Nerede oturduğunu biliyor musun?” diye sordum.,"istemiyordum. Crown Dans Okulu’nu hatırlamak, beni her zaman hüzünlü ve mutsuz hissettiriyordu. Orada geçirdiğim zamanlar, dans etmeyi sevdiğim halde, her zaman bir yük gibi hissettiğim anılar olarak kaldı. Ama şimdi, o anıları hatırlamak, beni daha da hüzünlü ve mutsuz hissettiriyordu.</continuation"
"We were walking away from the car together when Margo reached down for my hand, laced her fingers in mine, and squeezed. I squeezed back and then glanced at her. She nodded her head solemnly, and I nodded back, and then she","let go of my hand. We scampered up to the window. I gently pushed the wooden casing up. It squeaked ever so quietly but opened in one motion. I looked in. It was dark, but I could see a body in a bed.","smiled and I smiled back, and we walked on in silence, our hands still clasped together, the only sound being the crunch of gravel beneath our feet.","Chúng tôi ra khỏi xe và đi bộ cạnh nhau, Margo đưa tay ra nắm tay tôi, đan những ngón tay cô ấy vào các ngón tay tôi, và siết chặt. Tôi cũng siết tay mình và liếc nhìn cô ấy. Margo lặng lẽ gật đầu, tôi gật","đầu đáp lại, và cô ấy thả tay tôi ra. Chúng tôi lẹ làng đến trước cửa sổ. Tôi khẽ đẩy khung gỗ lên. Hơi khẽ phát ra tiếng động, nhưng mở được ngay. Tôi nhìn vào trong. Tối quá, nhưng tôi thấy một người nằm trên giường.","đầu, và chúng tôi tiếp tục đi bộ trong sự im lặng. Những bước chân của chúng tôi vang vọng trong không gian yên tĩnh của buổi tối. Margo thở dài và tôi có thể cảm nhận được sự căng thẳng trong cơ thể cô ấy. Tôi bóp nhẹ tay cô ấy và cô ấy mỉm cười nhẹ nhàng. Chúng tôi đi bộ như vậy trong một lúc, không cần nói gì, chỉ cần sự hiện diện","Nos alejábamos del coche cuando Margo me cogió de la mano, entrelazó sus dedos con los míos y los apretó. Le devolví el apretón y la miré. Movió la cabeza solemnemente, volví a apretar y me","soltó la mano. Corrimos hasta la ventana. Empujé hacia arriba despacio el marco de madera. Chirrió un poco, pero se abrió a la primera. Eché un vistazo. Aunque estaba oscuro, vi a alguien en una cama.","sonreí. Ella me devolvió la sonrisa y nos seguimos caminando en silencio, disfrutando del momento y de la conexión que habíamos establecido. El apretón de manos se convirtió en un gesto de complicidad y entendimiento mutuo, como si hubiéramos compartido un secreto que solo nosotros conocíamos. La solemnidad de su mirada se desvaneció","Margo elime uzanıp parmaklarım benimkilere geçirerek sıktığında, birlikte arabadan uzaklaşıyorduk. Ben de onunkileri sıkıp ona baktım. Ciddiyetle başını salladı, ben de ona salladım ve sonra",elimi bıraktı. Çabucak pencereye çıktık. Tahta çerçeveyi usulca yukarı ittim. Çok az gıcırdadı ama tek bir hareketle açıldı. İçeri baktım. Karanlıktı fakat yatakta birinin olduğunu görebiliyordum.,"onunkileri sıkıp ona baktım. Ciddiyetle başını salladı, ben de ona salladım ve sonra"
"The window was a little high for Margo, so I put my hands together and she stepped a socked foot onto my hand and I boosted her up. Her silent entrance into the house would have made a ninja jealous. I proceeded to jump up, get my","head and shoulders into the window, and then attempt, via a complicated torso undulation, to dance the caterpillar into the house. That might have worked fine except I racked my balls against the windowsill, which hurt so bad that I groaned, which was a pretty sizable mistake.","hands on the sill, and swing my legs up and over, landing softly on the floor. Margo was already moving through the dark, her eyes adjusting faster than mine. I stumbled after her, trying not to make any noise as we made our way deeper into the house.","Cửa sổ hơi cao so với Margo, nên tôi chắp tay để cô ấy dận một chân đi bít tất lên, và tôi đẩy Margo lên. Cô ấy vào trong êm ái đến mức ninja thứ thiệt chắc cũng phải ghen tị. Tôi nhảy lên, chui được đầu và vai qua cửa sổ, rồi với","nỗ lực xoắn vặn cơ thể, tôi uốn éo như sâu lùn chùn bò vào trong. Sự thể lẽ ra đã suôn sẻ, nếu tôi không lỡ cọ hai quả trứng cò vào bậu cửa sổ, đau tê tái đến mức tôi không nén nổi rên rẩm, gây ra một sai lầm vô cùng tệ hại.","hai tay tôi kéo người lên, và tôi lộn vòng vào trong, cố gắng không gây ra tiếng động. Margo đã sẵn sàng, đang quan sát xung quanh với một sự tò mò và phấn khích. Chúng tôi đang ở trong một căn phòng nhỏ, với những bức tường được sơn màu trắng và một chiếc giường đơn giản đặt ở góc phòng. Margo bước đến gần giường và ngồi xuống, nhìn tôi với một nụ cười tinh","Como la ventana estaba un poco alta para Margo, junté las manos, puso un pie encima y la impulsé. Su silenciosa entrada en la casa habría sido la envidia de un ninja. Me dispuse a subir, metí la cabeza y los hombros por","la ventana, y pretendía, mediante una complicada contorsión, entrar en la casa en plan oruga. Podría haber funcionado perfectamente de no haberme aplastado los huevos contra la repisa, y me dolió tanto que solté un quejido, lo cual suponía un error nada desdeñable.","la ventana, y me encontré en un cuarto oscuro y polvoriento. La habitación estaba llena de muebles viejos y cubiertos de polvo, y el aire estaba lleno de un olor a moho y a desuso. Margo se movía con sigilo, su figura apenas visible en la oscuridad. Me acerqué a ella y le susurré al oído: ""¿Qué estamos buscando","Pencere Margo için biraz yüksekti, bu yüzden ellerimi birleştirdim, Margo çoraplı ayağıyla elimin üstüne bastı ve onu yukarı doğru ittim. Sessizce eve girişi bir ninjayı kıskandınrdı. Bense yukan zıplayıp başımı ve omuzlarımı pencereye","ulaştırmaya, karmaşık bir vücut dalgalanması yoluyla, tırtıl gibi dans ederek evin içine girmeye çalıştım. Her şey iyi gitmiş olabilirdi, yalnız hayalarım pencere eşiğine takıldı ve acıdan inledim ki bu oldukça büyük bir hataydı.","koydum ve Margo'nun arkasından girdim. Margo, karanlıkta el yordamıyla ilerlerken, ben de pencereyi kapattım ve perdeleri açtım. Margo, odanın ortasında durmuş, karanlığı seyrediyordu. Ben de yanına gittim ve elimi omzuna koydum. Margo, başını çevirdi ve bana baktı. Gözleri, karanlıkta"
"A bedside light came on. And there, lying in bed, was some old guy—decidedly",not Chuck Parson. His eyes were wide with terror; he didn’t say a thing.,I can't help you with this.,Đèn ở đầu giường bật sáng. Người nằm trên giường là một bác trai có tuổi–rõ,ràng không phải Chuck Parson. Bác ta tròn mắt kinh hãi và không nói nổi lời nào.,"là một bác trai có tuổi–rõ ràng là một người đàn ông đã có tuổi, với mái tóc bạc và khuôn mặt đầy nếp nhăn. Ông ta nằm trên giường, nhìn lên trần nhà với đôi mắt mệt mỏi, như đang cố gắng nhớ lại một điều gì đó.",Se encendió la luz de la mesita. Y resultó que el que estaba en la cama era,"un viejo, sin duda no era Chuck Parson. Abrió los ojos como platos, aterrorizado. No dijo una palabra.","un hombre de unos cuarenta años, con el cabello canoso y la barba larga y blanca. Estaba acostado boca arriba, con los ojos cerrados y la boca entreabierta, como si estuviera durmiendo. Pero cuando la luz de la mesita se encendió, abrió los ojos y miró a su alrededor con una expresión de sorpresa y confusión.</","Bir başucu lambası yandı. Ve orada, yatakta yatan, yaşlı bir adamdı...",açık bir şekilde Chuck Parson değildi. Gözleri dehşetle açılmıştı; hiçbir şey söylemedi.,"...ve o, lambanın ışığında, yüzünde bir yorgunluk ifadesiyle, yavaşça gözlerini açtı. Gözleri, odanın içinde gezindi, sanki bir şey arıyordu. Sonra, birdenbire, yüzünde bir gülümseme belirdi ve o, yatakta doğruldu. Elini, yastığın altından çıkardı ve bir fotoğraf çıkardı. Fotoğrafta,"
"“Yeah, yeah, I just did it. I was doing it while saying no—can’t help but","help. Four-two-two Amherst. Hey, why do you want Chuck Parson’s address at four-twelve in the morning?”","“Yeah, yeah, I just did it. I was doing it while saying no—can","“Rồi rồi, làm xong rồi đó. Tôi đã làm trong khi nói không rồi đó–không thể làm gì ngoài giúp đỡ há. Bốn-hai-hai","Amherst. Này, thế quái nào mà ông lại cần địa chỉ của Chuck Parson vào lúc bốn giờ mười hai phút sáng vậy?”","“Rồi rồi, làm xong rồi đó. Tôi đã làm trong khi nói không rồi đó–không thể làm gì ngoài giúp đỡ há. Bốn-hai-hai","—Sí, sí. Ya está. Estaba entrando mientras te decía que no… No puedo evitar ayudarte. Amherst, 422.","Oye, ¿para qué necesitas la dirección de Chuck Parson a las cuatro y doce de la mañana?","—Sí, sí. Ya está. Estaba entrando mientras te decía que no… No puedo evitar ayudarte. Amherst, 422.","“Evet evet, az önce yaptım. Hayır derken yapıyordum, yardım etmekten başka çarem","yok. 422 Amherst. Hey, sabahın dört buçuğunda neden Chuck Parson’m adresini istiyorsun?","kalmamıştı. Onu kurtarmak için elimden gelen her şeyi yaptım, ama ne yazık ki, çok geç kalmıştım. Şimdi, onun için yapabileceğim tek şey, onu unutmak ve hayatımı devam ettirmek."""
"Margo glanced at her watch and held up two fingers. We waited. And for those two minutes we just stared at each other, and I watched the blue in her eyes.","It was nice—in the dark and the quiet, with no possibility of me saying anything to screw it up, and her eyes looking back, like there was something in me worth seeing.","of and with two, heavily watching intermixed minutes we just stared at each other, and I watched the blue in her eyes, fingers. waited We and for those Margo glanced at her watch and held up","Margo liếc đồng hồ và giơ hai ngón tay lên. Chúng tôi đợi. Trong hai phút ấy hai đứa chỉ nhìn nhau, và tôi nhìn màu xanh trong mắt cô ấy. Thật tuyệt–trong bóng tối và không","gian yên tĩnh, không có nguy cơ tôi sẽ vạ miệng nói lung tung làm hỏng khung cảnh, và đôi mắt cô ấy nhìn lại tôi, như thể có gì đó ở tôi đáng được nhìn vậy.","gì có thể làm tôi nhìn thấy màu xanh đó. Sau hai phút, Margo giơ tay lên và chúng tôi bước vào trong bóng tối.",Margo echó un vistazo a su reloj y levantó dos dedos. Esperamos. Y durante dos minutos nos quedamos mirándonos. Yo observé el azul de sus ojos. Fue bonito. A oscuras y,"en silencio, sin la posibilidad de que yo dijera algo y metiera la pata, y ella me devolvía la mirada, como si hubiera algo en mí que merecía la pena ver.","en silencio, el azul de sus ojos parecía brillar aún más. Me sentí atrapado en su mirada, como si estuviera viendo algo que nunca había visto antes. El tiempo parecía haberse detenido, y todo lo que existía era ese momento, esa conexión entre nosotros. De repente, Margo bajó la mano y se puso de pie, rompiendo el hechizo. """,Margo saatine bir göz attı ve iki parmağını yukarı kaldırdı. Bekledik. O iki dakika boyunca sadece birbirimize gözlerimizi dikip baktık ve ben onun gözlerindeki maviliği izledim.,"Çok hoştu... karanlık ve sessizlik, her şeyi mahvedecek bir şey söyleme ihtimalim olmadan. Ve onun gözleri de bana bakıyordu, sanki bende görmeye değer bir şey varmış gibi.",Onun gözlerindeki maviliği izledim ve ben de onun gözlerindeki maviliği izledim. Bekledik. O iki dakika boyunca sadece birbirimize gözlerimizi dikip baktık ve ben onun gözlerindeki maviliği izledim.
"“You’re just a really loud, awkward ninja,” Margo said, “but we are both ninjas.” She tucked her hair behind her ears, pulled up her hood, and scrunched","it shut with a drawstring; the streetlight lit up the sharp features of her pale face. Maybe we were both ninjas, but only she had the outfit.","up her face, trying to look as ninja-like as possible. ""I'm a stealthy ninja,"" she said, trying to sound convincing. ""I can sneak up on anyone.""","“Cậu là chàng ninja ồn ào và lắm chuyện,” Margo nói, “nhưng hai đứa mình đều là ninja.” Cô ấy vén tóc ra sau vành tai, đội mũ lên, thít chặt dây rút; ánh sáng","từ ngọn đèn đường rọi lên những nét sắc sảo trên khuôn mặt nhợt nhạt của cô ấy. Có thể cả hai đứa tôi đều là ninja, nhưng chỉ Margo mặc trang phục thích hợp.","đèn đường chiếu xuống, làm nổi bật những đường cong của khuôn mặt cô ấy. Cô ấy nhìn tôi với một nụ cười tinh nghịch, và tôi có thể thấy sự phấn khích trong mắt cô ấy. ""Chúng ta sẽ làm cho đêm nay trở nên thật đặc biệt,"" cô ấy nói, giọng nói thấp và bí ẩn.","—Los dos somos ninjas, solo que tú eres un ninja torpe y ruidoso —dijo Margo. Se colocó el pelo detrás de las orejas, se puso la capucha","y se la ató con el cordón. La farola iluminó los agudos rasgos de su cara pálida. Quizá los dos éramos ninjas, pero solo ella lo parecía.","y se acercó a él con una sonrisa traviesa en el rostro. —¿Qué vas a hacer? —preguntó él, intentando mantener la calma. —Voy a enseñarte a ser un ninja de verdad —respondió Margo, con un brillo en los ojos. —¿Y cómo piensas hacer eso? —preguntó él, escéptico. —Voy a llevarte a un","“Sen sadece gerçekten gürültücü, sakar bir ninjasın,” dedi Margo, “ama ikimiz de ninjayız.” Saçını kulaklarının arkasına attı; kapüşonunu başma",çekip ipiyle hışırdatarak büzdü; sokak lambası solgun yüzünün keskin hatlarını aydınlatıyordu. Belki ikimiz de ninjaydık fakat ekipmanı olan yalnızca oydu.,"geri çekti ve bana baktı. ""Ve ikimiz de bu gece, bu kasabada, bu evde, bu odada, bu yatakta, bu yastıkta, bu çarşafın altında, bu battaniyenin altında, bu yorganın altında, bu yastığın altında, bu çarşafın altında, bu battaniyenin altında, bu yorganın altında, bu yastığın altında,"
"“Okay,” she said. “Memorize the map.” By far the most terrifying part of the half-mile-long journey Margo had plotted for us was the moat. SeaWorld was shaped like a triangle. One side was protected by a road, which Margo figured was regularly patrolled by night watchmen. The second side","was guarded by a lake that was at least a mile around, and the third side had a drainage ditch; from the map, it looked to be about as wide as a two-lane road. And where there are water-filled drainage ditches near lakes in Florida, there are often alligators.","was a beach along the lake, which Margo believed would be similarly patrolled, and possibly even protected by cameras. The third side was a moat, which was technically a lake, but seemed to have been deliberately designed to be as moat-like as possible, with murky water and a host of signs warning of alligators. We were going to have to cross the moat.","“Được rồi,” cô ấy nói. “Ghi nhớ bản đồ nhé.” Đến thời điểm này, phần gian nguy nhất trong hành trình nửa dặm mà Margo đã vạch ra chính là hào nước. Địa hình SeaWorld như một tam giác. Một cạnh là mặt đường, Margo suy luận rằng sẽ thường xuyên có nhân viên an ninh đi","tuần tra ban đêm. Cạnh thứ hai sát với một hồ nước chu vi ít nhất một dặm, và cạnh thứ ba tiếp giáp hào thoát nước. Nhìn từ bản đồ, hào nước này rộng cỡ một con đường hai làn. Và ở Florida, ở đâu có hào thoát nước cạnh hồ, ở đó thường có cá sấu.","qua. Cạnh thứ hai là một bờ kè bằng đá chạy dọc theo hồ, và Margo cho rằng sẽ có ít người qua lại ở đó. Cạnh thứ ba là một con đường mòn bằng nhựa, và Margo nghĩ rằng đó sẽ là con đường an toàn nhất. Tuy nhiên, để đến được con đường mòn đó, họ phải vượt qua hào nước.","—Bien —me dijo—, memoriza el mapa. La parte más terrorífica del recorrido de casi un kilómetro que Margo había trazado era, con diferencia, el foso. El SeaWorld tenía forma triangular. Un lado estaba protegido por una carretera por la que Margo suponía que patrullaban permanentemente vigilantes nocturnos. El segundo","lado estaba protegido por un lago de casi dos kilómetros de perímetro, y en el tercero había una zanja de drenaje. Según el mapa, parecía tener la anchura de una carretera de dos carriles. Y en Florida, en las zanjas de drenaje junto a los lagos suele haber caimanes.",lado estaba protegido por una carretera por la que Margo suponía que patrullaban permanentemente vigilantes nocturnos. El segundo lado estaba protegido por una carretera por la que Margo suponía que patrullaban permanentemente vigilantes nocturnos. El tercer lado estaba protegido por una carretera por la que Margo suponía que patrullaban permanentemente vigilantes nocturn,"‘Tamam,” dedi. “Haritayı ezberle.” Margo’nun bizim için kurguladığı yaklaşık bir kilometrelik yolculuğun açık ara farkla en korkutucu bölümü hendekti. SeaWorld üçgen şeklindeydi. Bir tarafı, Margo’nun yürüttüğü tahmine göre, gece bekçilerinin devriye gezdiği bir cadde tarafından korunuyordu, ikinci taraf,","çevresi en az bir kilometre olan bir göl tarafından gözetiliyordu ve üçüncü tarafta bir drenaj kanalı vardı; haritada yaklaşık iki şeritli bir yol kadar geniş görünüyordu. Ve Florida’da, göllerin yakınında suyla dolu drenaj kanalları varsa, orada genellikle timsahlar olur.","biraz daha uzun olan taraf, SeaWorld’un arka tarafında bulunan ve Margo’nun “karanlık orman” olarak adlandırdığı bir ormanlık alan tarafından korunuyordu. Üçüncü taraf, Margo’nun “hendek” olarak adlandırdığı, yaklaşık 100 metre uzunluğunda ve 10 metre derinliğinde bir hendek tarafından korunuyordu. Margo, bu hendek boyunca ilerlememizi planlamış"
"Margo grabbed me by both shoulders and turned me toward her. “We’re going to get caught, probably, and when we do,","just let me talk. You just look cute and be that weird mix of innocent and confident, and we’ll be fine.”","we'll have to face the consequences. But for now, let's just enjoy the thrill of the adventure and the freedom of being on our own.""","Margo đặt cả tay lên hai vai tôi và xoay tôi lại phía cô ấy. “Bọn mình sẽ bị tóm, có thể thôi, trong trường hợp","đó, cứ để tớ nói mọi chuyện. Cậu chỉ cần tỏ ra hiền hiền kiểu nửa ngây thơ nửa thẳng thắn, rồi ta sẽ ổn cả thôi.”","đó, nhưng bọn mình sẽ không bao giờ bị tóm nếu bọn mình không thử. Và bọn mình sẽ không bao giờ biết được điều gì sẽ xảy ra nếu bọn mình không thử.” Cô ấy nói với một giọng nói đầy thuyết phục, khiến tôi cảm thấy tự tin hơn.","Margo me agarró por los hombros y me giró hacia ella. —Seguramente nos pillarán, así que, cuando nos pillen, déjame","hablar a mí. Tú limítate a poner cara de bueno, medio inocente, medio seguro de ti mismo, y todo irá bien.",hablar a mí. Yo me encargaré de todo. ¿De acuerdo? —me preguntó con una sonrisa tranquilizadora.,Margo beni iki omzumdan tutup kendine çevirdi. “Muhtemelen yakalanacağız ve yakalandığımızda bırak ben konuşayım.,"Sen sadece şirin görünüp şu tuhaf masumkendinden emin tavrını sergilersen, her şey yolunda gider.","Senin gibi bir Amerikalı, bu ülkede birisini öldürmekten yargılanırsa, büyük bir ihtimalle idam cezasına çarptırılır. Ama ben, bir İngiliz vatandaşı olarak, en fazla on beş yıl hapis cezasına mahkum olurum. Bu yüzden, her ne olursa olsun, sus ve sadece ben konuşayım.”"
"We jogged across I-Drive and then started bushwhacking through a thicket of tall shrubs and oak trees. I started to worry about poison ivy, but ninjas don’t worry about poison ivy, so I led the trail, my arms in front of me, pushing aside briars and brush as we walked toward the moat. Finally the trees stopped and the field opened up, and I could see the parkway on our right","and the moat straight ahead of us. People could have seen us from the road if there had been any cars, but there weren’t. Together we took off running through the brush, and then made a sharp turn toward the parkway. Margo said, “Now, now!” and I dashed across the six lanes of highway. Even though it was empty, something felt exhilarating and wrong about running across a road that big.","and the field opened up, and I could see the parkway on our right, and the moat on our left, and the trees stopped and the field opened up, and I could see the parkway on our right, and the moat on our left, and the trees stopped and the field opened up, and I could see the parkway on our right, and the moat on our left, and the trees stopped and the field opened up, and I could","Chúng tôi đi bộ qua I-Drive, bắt đầu mò đường qua đám sồi rậm rạp và cây bụi lùm xùm. Tôi hơi lo về độc tố của cây thường xuân, nhưng ninja không sợ độc tố thường xuân, thế là tôi xông lên, cánh tay giơ trước mặt, gạt cành gai lá lẻo sang hai bên để tiến về phía hào nước. Cuối cùng cũng qua được vạt cây và tầm nhìn thoáng ra, tôi thấy con đường với hàng cây ở bên tay phải và","hào nước thẳng phía trước mặt. Ai ngồi trong xe trên đường hẳn sẽ nhìn thấy chúng tôi, nhưng chẳng có chiếc xe nào cả. Chúng tôi cùng chạy qua bụi rậm, rẽ ngoặt về phía hàng cây. Margo nói, “Nào, nào!” và tôi xẹt qua đường cao tốc sáu làn xe. Dù trên đường hoàn toàn không có ma nào, trong tôi vẫn dội lên cơn phấn khích và cảm giác sai trái to đùng khi chạy cắt qua một con đường lớn đến vậy.","đường với hàng cây ở bên tay phải và một dòng suối nhỏ chảy qua, tạo nên một khung cảnh tuyệt đẹp. Tôi cảm thấy như mình đang ở trong một thế giới khác, một thế giới mà ninja có thể tự do di chuyển và khám phá. Tôi tiếp tục đi bộ, cảm nhận được sự yên tĩnh và hòa bình của môi trường xung quanh. Đột nhiên, tôi nghe thấy tiếng động lạ, như có ai đó đang theo dõi tôi.","Corrimos por International Drive y luego nos abrimos camino entre arbustos altos y robles. Empecé a preocuparme por la hiedra venenosa, pero los ninjas no se preocupan por esas cosas, así que me coloqué a la cabeza, con los brazos extendidos, y aparté las zarzas y la maleza mientras avanzábamos hacia el foso. Al final se acabó la zona de árboles y llegamos a campo","abierto. Veía la autopista a nuestra derecha y el foso justo enfrente. Podrían habernos visto desde la carretera si hubiera pasado algún coche, pero no pasó ninguno. Corrimos por la maleza y trazamos una curva cerrada hacia la autopista. —¡Ahora! ¡Ahora! —exclamó Margo. Y crucé corriendo los seis carriles de la autopista. Aunque estaba vacía, cruzar una carretera tan grande me pareció estimulante e inapropiado.","abierto. El foso era un canal de agua estancada y oscura, con una capa de algas verdes flotando en la superficie. Me detuve en la orilla, mirando hacia el otro lado, donde se alzaba una muralla de piedra cubierta de musgo y hiedra. La muralla parecía antigua y desgastada, pero aún así imponente. Los ninjas","1Bulvan’nın öteki tarafına koştuk, sonra uzun çalılar ile meşelerden oluşan yeşilliğin içinde pusuya yattık. Zehirli sarmaşık hakkında endişelenmeye başlamıştım ama ninjalar zehirli sarmaşık hakkında endişelenmeyecekleri için hendeğe doğru yürürken, kollarım önde, dikenli çalılan ve fundalığı kenara iterek öncülük ettim. Nihayet ağaçlar bitti ve meydan ortaya çıktı, böylece sağımdaki bulvarı ve tam karşımızda olan hendeği görebildim. Eğer birkaç","araba olsaydı, insanlar yoldan bizi görebilirlerdi ama hiç araba yoktu. Birlikte yeşilliklerin arasından koşmak için harekete geçtik ve sonra bulvara doğru keskin bir dönüş yaptık. Margo, “Şimdi, şimdi!” dedi ve ben fırlayıp anayolun altı şeridini geçtim. Yol boş olduğu halde, bu kadar büyük bir caddeyi koşarak geçmekle ilgili bir şey hem heyecan verici hem de yanlışmış gibi geliyordu.","adım daha atsaydım, hendek boyunca uzanan ve bulvara doğru giden yolu görebilecektim. Ninjalar, kollarını kavuşturmuş, gözlerini yere dikmiş, hareketsiz duruyorlardı. Onları izlerken, bir an için, bu insanların gerçekten de ninja olup olmadığını merak ettim. Belki de sadece kostüm giymiş insanlardı. Ama sonra, bir anda, hepsi aynı anda"
"“If it’s all the same to you,” Margo said, “we’d rather walk.” I shut my eyes.","This, I wanted to tell Margo, was no time for snappy comebacks. But the man laughed.","“If it’s all the same to you,” Margo said, “we’d rather walk.” I shut my eyes.","“Nếu đối với anh cả hai đều như nhau,” Margo nói, “thì chúng em muốn tự đi ra hơn.” Tôi nhắm mắt lại,",những muốn nói với Margo rằng lúc này không có thời gian để dẻo mỏ đâu. Nhưng người đàn ông kia bật cười.,"“Nếu đối với anh cả hai đều như nhau,” Margo nói, “thì chúng em muốn tự đi ra hơn.” Tôi nhắm mắt lại, cảm thấy một sự khó chịu trong lòng. Tôi biết rằng Margo đang cố gắng nói gì đó, nhưng tôi không thể hiểu được. Tôi cảm thấy như mình đang bị mắc kẹt trong một tình huống khó khăn, và tôi không biết cách thoát ra.","—Si no le importa, preferimos andar —le contestó Margo. Cerré los ojos. Quise decirle a","Margo que no era el mejor momento para réplicas ingeniosas, pero el tipo se rió.","Margo que no fuera tan descarada, pero me contuve. El hombre se encogió de hombros y se alejó. Margo me miró y sonrió. ""Vamos"", me dijo, y echó a andar. La seguí, intentando no mirar atrás. El hombre se detuvo en la esquina de la calle y nos miró. Me sentí incómodo. Margo parecía no d","“Mesele yürüyerek mi çıkacaksınız yoksa Orange County şerifi tarafından zorla dışarı mı atılacaksınız.” Margo, “Eğer senin için fark","etmeyecekse,” dedi, “yürümeyi tercih ederiz.” Gözlerimi kapadım. Bu, demek istedim Margo’ya, hazırcevaplık yapmanın zamanı değil. Ama adam güldü.","etmezse, ben yürüyerek çıkacağım,” dedi. “Ama sana bir şey söyleyeyim, Margo. Senin için fark etmezse, ben de yürüyerek çıkacağım.”"
"“You know a man got kilt here a couple years ago jumping in the big tank, and they told us we cain’t never let anybody go if they break","in, no matter if they’re pretty.” Margo pulled her shirt out so it wouldn’t look so clingy. And only then did I realize he was talking to her breasts.","the rules. It's for their own good, they said. But I reckon it's just 'cause they don't want nobody gettin' hurt and then they'd have to deal with the law and all that trouble.""","“Cô em có biết mấy năm trước có người đã thiệt mạng ở đây vì nhảy vào một bể nhốt động vật không? Bọn anh được lệnh nếu có người đột nhập thì không được thả đi, dù",người ta có xinh đẹp đến đâu cũng không thả.” Margo kéo kéo áo phông để lớp áo không dính sát người. Đến lúc này tôi mới nhận ra rằng anh ta đang nói đến ngực cô ấy.,cho người đó có chết hay không. Cô em có biết là bọn anh đã từng bắt được một tên trộm ở đây không? Hắn đã bị nhốt trong một cái lồng và bị bỏ đói cho đến khi hắn chết. Cô em có biết là bọn anh đã từng bắt được một tên trộm khác ở đây không? Hắn đã bị nhốt trong một cái lồng và bị bỏ đói cho đến khi h,"—Supongo que sabéis que hace un par de años un tipo saltó al acuario grande y se mató, así que tenemos órdenes de no dejar salir a nadie que se haya colado, ni",siquiera a las chicas guapas. Margo tiró de su camiseta para despegarla un poco del cuerpo. Y solo en ese momento me di cuenta de que el tipo estaba hablándole a sus tetas.,"que se haya saltado al acuario grande y se mató, así que tenemos órdenes de no dejar salir a nadie que se haya colado, ni","‘Birkaç yıl önce büyük havuza atlayan bi adamın öldürüldüğünü biliyosunuz, bize izinsiz girerlerse kimseyi bırakamicamız söylendi, güzel olsalar",da olmasalar da.” Margo fazla yapışık görünmesin diye tişörtünü çekiştirdi. Ancak o zaman adamın Margo’nun göğüsleriyle konuştuğunu fark ettim.,"da olsa. Bize o kadar çok şey söylendi ki, kimseyi bırakamayız. Bize o kadar çok şey söylendi ki, kimseyi bırakamayız. Bize o kadar çok şey söylendi ki, kimseyi bırakamayız. Bize o kadar çok şey söylendi ki, kimseyi bırakamayız. Bize o kadar çok şey söylendi ki, kimseyi bırakamayız. Bize o kadar çok şey söylendi"
