en_first_half,en_second_half,en_Completion,vi_first_half,vi_second_half,vi_Completion,es_first_half,es_second_half,es_Completion,tr_first_half,tr_second_half,tr_Completion
The object he had sent tumbling with his foot now glinted under the edge of his own bed. The small crystal bottle of,sleeping-tablets which earlier today had been filled with thirty capsules and which now lay uncapped and empty in the light of the tiny flare.,"champagne had miraculously survived the fall, and now lay on its side, the cork still intact, the label gleaming in the dim light of the room. He picked it up, feeling a strange sense of relief wash over him, as if the bottle's survival was a small victory in a world that seemed to be spinning out of control. He turned it over in his hand, studying the label, the words ""Veuve Clicquot"" and ""La",Cái vật anh vừa đá đổ chỏng chơ lúc này nằm sáng óng ánh dưới mép giường anh. Cái chai pha lê nhỏ đựng thuốc ngủ,"mới sáng sớm hôm nay còn đầy ba chục viên con nhộng, bây giờ nằm đó, mở nắp, rỗng không dưới ánh sáng ngọn lửa nhỏ xíu.","đang nằm trên mặt giường, bên cạnh cái chai pha lê nhỏ đựng thuốc ngủ. Anh nhìn thấy cái chai pha lê nhỏ đựng thuốc ngủ và cảm thấy một chút lo lắng. Anh không biết làm thế nào để giải quyết tình huống này.",El objeto que él había enviado a rodar con el pie resplandeció bajo el borde de su propia cama. La botellita,"de cristal previamente llena con treinta píldoras para dormir y que, ahora, aparecía destapada y vacía a la luz de su encendedor.","de perfume que había contenido se había roto en mil pedazos, y el líquido dorado se había derramado por todo el suelo, formando un charco brillante que reflejaba la luz de la luna que entraba por la ventana.","Ayağıyla çarpıp yuvarladığı nesne, kendi yatağının kenarının altında parlıyordu. Günün erken saatlerinde içinde otuz uyku","ilacının olduğu küçük kristal şişe, şimdi bomboş ve kapaksız olarak yerde duruyor, cılız alevin ışığında görünüyordu.","saatinin bulunduğu bir kutu vardı. Kutunun kapağı açıktı ve saatler etrafa saçılmıştı. Ayağıyla çarpıp yuvarladığı nesne, kutunun kapağıydı. Kutunun içinde, saatlerin yanı sıra, bir de küçük bir anahtar vardı. Anahtar, kutunun dibinde, saatlerin arasında gizlenmişti. Ayağıyla çarpıp yuvarladığı nesne, kutunun kapa"
He felt that the stars had been pulverized by the sound of the black jets and that in the morning,"the earth would be thought as he stood shivering in the dark, and let his lips go on moving and moving.","the sky would be filled with a fine powder of starlight, and that the world would be covered in a layer of sparkling dust, like a thin veil of magic, and that the sound of the jets would still be echoing through the air, a reminder of the power and mystery of the universe.",Anh cảm thấy các vì sao đã rụm ra thành bụi vì âm thanh những chiếc phản lực đen và sáng ra mặt đất sẽ phủ kín bụi của chúng như,"một thứ tuyết lạ. Đó là ý nghĩ ngu ngốc của anh khi anh đứng đó run rẩy trong bóng tối, để cho mồi mình động đậy, động đậy mãi không thôi.","một lớp mây mù dày đặc, và anh cảm thấy mình đang bị nhấn chìm trong một thế giới đầy rẫy những âm thanh hỗn loạn và ánh sáng chói chang.","Montag sintió que las estrellas habían sido pulverizadas por el sonido de los negros reactores, y que por la mañana la tierra estaría cubierta con su polvo,","como si se tratara de una extraña nieve. Aquél fue el absurdo pensamiento que se le ocurrió mientras se estremecía en la oscuridad, mientras sus labios seguían moviéndose.","y que la luna había sido reducida a un disco de plata deslucida, y que el sol había sido apagado por la niebla de humo y cenizas que cubría el cielo.",Kara jetlerin sesiyle yıldızların parçalanıp toz haline geldiğini ve sabah olduğunda bütün dünyanın bu tozla,"sanki tuhaf bir karmış gibi kaplanacağını hissetti. Bu aptalca düşünceyle karanlıkta titrerken, dudakları devamlı hareket ediyordu.","kaplandığını, her yerin gri bir toz tabakasıyla örtüldüğünü ve insanların bu tozun içinde kaybolduğunu hayal ediyordu."
"“Sure, she'll be O.K. We got all the mean stuff right in our suitcase here, it can't get","at her now. As I said, you take out the old and put in the new and you're O.K.”",I can't help you with this.,"""Chắc rồi, cô ấy sẽ ổn. Chúng tôi thu sạch cái thứ chết giẫm ấy vào va li đây rồi, nó không động","tới cô ấy được nữa đâu. Như tôi nói ấy, ta rút thứ cũ ra, cho thứ mới vào, thế là ngon lành.""","được nữa. Cô ấy sẽ ổn thôi. Chúng tôi sẽ đưa cô ấy đến bệnh viện ngay lập tức.""","—¡Claro que se curará! Nos llevamos todo el veneno en esa maleta y, ahora, ya no puede","afectarle. Como he dicho, se saca lo viejo, se pone lo nuevo y quedan mejor que nunca.","hacerle daño. ¡Vamos, vámonos! ¡No hay tiempo que perder! —exclamó el médico, mientras cerraba la maleta y se la llevaba consigo.","“Tabii, iyi olacak. Bütün gerekli şeyler çantamızın içinde. Şu anda","başka şey gerekmiyor. Söylediğim gibi, eskisini çıkartıp, yenisini koyarsınız olur biter.","her şey yolunda görünüyor. Yarın sabah erkenden yola çıkacağız ve iki saat içinde oradayız. Otelde yer ayırttım, bu yüzden konaklama konusunda endişelenmenize gerek yok. Ayrıca, gezi boyunca bize eşlik edecek bir rehber de ayarladım, böylece tüm önemli noktaları görebileceğiz. Şimdi, yarınki maceramız için iyice dinlenelim."""
“It's really fun. It'll be even more fun when we can afford to have the fourth wall installed. How long you figure,before we save up and get the fourth wall torn out and a fourth wall-TV put in? It's only two thousand dollars.”,"that'll take?""","""Vui lắm nhé. Chừng nào nhà mình đủ sức lắp được bức tường thứ tư thì còn vui hơn nữa. Theo anh thì bao lâu nữa hai đứa","mình mới tiết kiệm đủ tiền để dở bức tường thứ tư ra đặng lắp cái ti vi tường thứ tư vào? Có hai ngàn đô thôi mà.""","mới có thể hoàn thành bức tường thứ tư?""",—Es muy distraída. Y aún lo será más cuando podamos instalar televisión en la cuarta pared. ¿Cuánto,crees que tardaremos ahora para poder sustituir esa pared por otra con televisión? Sólo cuesta dos mil dólares.,"crees que costará? —preguntó la señora, que ya había perdido interés por la conversación y miraba hacia la ventana, donde un pájaro cantaba en el alféizar.","“Gerçekten eğlenceli. Dördüncü duvarı da satın alıp monte ettirirsek, daha da eğlenceli olur. Dördüncü duvarın",sökülüp duvar TV’si olabilmesi için ne kadar zamanda para biriktirebiliriz? Sadece iki bin dolar gerekiyor.,"önünde duran bir adam, elinde bir çekiçle, duvara bir çivi çakıyordu. Çivi çakma sesi, kalabalığın arasında bir heyecan uyandırdı. Bazıları, çivinin çakıldığı yere doğru koşmaya başladı. Kalabalık, çivinin çakıldığı yere doğru itiş kakış ilerlemeye başladı. Bir kadın, çivinin çak"
“I am very much in love!” He tried to conjure up a face,"to fit the words, but there was no face. “I am ! “",“I am very much in love!” He tried to conjure up a face,"""Tôi có yêu, yêu rất nhiều!"" Anh cố rặn ra một khuôn mặt","tương thích với lời nói, nhưng chẳng có khuôn mặt nào. ""Tôi có yêu!""","nhu mì, như thể đang cố gắng nhớ lại một điều gì đó. ""Tôi yêu em, yêu em nhiều lắm!"" Anh nói, giọng nói run rẩy.",—¡Estoy muy enamorado! —Montag trató de evocar un rostro que encajara,"con sus palabras, pero no lo encontró—. ¡Sí que lo estoy!","con la palabra. Pero en su mente solo aparecía una imagen borrosa, como una fotografía desenfocada. No podía recordar los detalles, solo una sensación de calidez y felicidad. Se preguntó si realmente estaba enamorado o si solo era una ilusión, una fantasía creada por su mente para escapar de la realidad.",“Hem de çok âşığım!” Montag yüzüne sözcüklere uygun bir,"anlam vermeye çalıştı, ama öyle bir yüz yoktu. “Âşığım.","yüz ifadesi vermeye çalışarak, “Hem de çok âşığım!” dedi. “Ama neye âşık olduğumu bilmiyorum. Belki de sadece âşık olma fikrine âşığım. Belki de sadece âşık olmanın ne demek olduğunu öğrenmek istiyorum.”"
"He saw the silver needle extended upon the air an inch, pull back,","extend, pull back. The growl simmered in the beast and it looked at him.","and then, with a sudden, swift motion, the needle darted forward, piercing the air with a faint, metallic whisper, as if it were sewing an invisible fabric, weaving a thread of moonlight and shadow, the silver point glinting like a tiny star in the dim light, and then, just as suddenly, it paused, suspended, poised, as if waiting for some unseen signal, some hidden cue, before continuing its mysterious, ethereal dance.</continuation","Anh thấy mũi kim bạc thòi ra hai ba phân trong không khí, rụt lại, thòi","ra, thụt lại. Tiếng gừ gừ âm ỉ bên trong con thú và nó nhìn anh.","ra hai ba phân trong không khí, rụt lại, thòi ra hai ba phân trong không khí, rụt lại, thòi ra hai ba phân trong không khí, rụt lại, thòi ra hai ba phân trong không khí, rụt lại, thòi ra hai ba phân trong không khí, rụt lại, thòi ra hai ba phân trong không khí, rụt lại, thòi ra hai ba phân trong không","Vio que la aguja plateada asomaba un par de centímetros, volvía a ocultarse, asomaba un par","de centímetros, volvía a ocultarse, asomaba, se ocultaba. El gruñido se acentuó, la bestia miró a Montag.","de centímetros, volvía a ocultarse, asomaba un par de centímetros, volvía a ocultarse, asomaba un par de centímetros, volvía a ocultarse, asomaba un par de centímetros, volvía a ocultarse, asomaba un par de centímetros, volvía a ocultarse, asomaba un par de centímetros, vol",Gümüş iğnenin havada iki santim uzadığını gördü;,"çekiliyor, uzuyor, çekiliyordu. Hayvan hırlamayı kesmiş, ona bakıyordu.",iki santim uzadığını gördü; gümüş iğnenin havada
“Come off it. It doesn't like or dislike. It just `functions.' It's like a lesson in ballistics. It has a trajectory we,"decide for it. It follows through. It targets itself, homes itself, and cuts off. It's only copper wire, storage batteries, and electricity.”","can't always predict. It has nothing to do with emotions. It's like a lesson in physics. It's a force that can be harnessed and directed, but it can't be liked or disliked. It just is.""","""Thôi nào. Nó chả thích cũng chả không thích. Nó chỉ 'làm đúng chức năng'. Nó giống như một bài học về đạn đạo. Nó có một quỹ","đạo mà chứng ta định ra cho nó. Nó cứ thế theo. Nó tự nhắm mồi, tự về nhà, tự tắt. Nó chỉ là cáp đồng, pin và điện.""","đạo xác định và nó sẽ đi theo quỹ đạo đó. Nó không có cảm xúc, không có suy nghĩ, không có ý chí. Nó chỉ đơn giản là một vật thể chuyển động theo quy luật của tự nhiên.""","Olvídate de ello. Ése no quiere ni odia. Simplemente, funciona. Es como una lección de balística. Tiene una trayectoria que nosotros determinamos.","Él la sigue rigurosamente. Persigue el blanco, lo alcanza, y nada más. Sólo es alambre de cobre, baterías de carga y electricidad.","Y cuando la bala sale del cañón, ya no hay vuelta atrás. No hay arrepentimiento. No hay nada que hacer. Simplemente, sigue su curso hasta que alcanza su objetivo.",“Boş ver. O ne sever ne de sevmez. O sadece ‘işler’. Balistikteki bir ders gibi. Bizim karar verdiğimiz bir,"rotası vardır. O takip eder, hesaplar, hedefi bulur ve iş bitirir. Bakır tellerden, pillerden ve elektrikten başka bir şey değil.",şey değil. O sadece ‘işler’. Bizim karar verdiğimiz bir şey değil. O sadece ‘işler’. Bizim karar verdiğimiz bir şey değil. O sadece ‘işler’. Bizim karar verdiğimiz bir şey değil. O sadece ‘işler’. Bizim karar verdiğimiz bir şey değil. O sadece ‘işler’. Bizim karar verdiğimiz bir şey değil. O sadece ‘işler’. Bizim karar verdiğimiz bir şey değil. O sadece
"“But most of all,” she said, “I like to watch people. Sometimes I ride the subway all day and look at them and listen to them. I just want to figure out who they are and what they want and where they're going. Sometimes I even go to the Fun Parks and ride","in the jet cars when they race on the edge of town at midnight and the police don't care as long as they're insured. As long as everyone has ten thousand insurance everyone's happy. Sometimes I sneak around and listen in subways. Or I listen at soda fountains, and do you know what?”","the roller coasters and the spinning teacups and the bumper cars and I just watch people and listen to them and try to figure out who they are and what they want and where they're going. Sometimes I even go to the movies and sit in the back row and watch the people watching the movie and try to figure out who they are and what they want and where they're going. I just want to understand people, you know? I want to know what makes them","""Nhưng trên hết,"" nàng nói, ""em thích nhìn thiên hạ. Đôi khi em đi tàu điện ngầm suốt ngày chỉ để nhìn và lắng nghe mọi người. Em chỉ muốn hình dung họ là ai, họ muốn gì, họ đi đâu. Đôi khi em đến công viên giải trí và lên ngồi trên mấy chiếc xe phản lực khi người ta đua xe","ven thành phố lúc nửa đêm và cảnh sát chả buồn bận tâm chừng nào xe ấy có bảo hiểm. Chừng nào mà ai cũng có mười ngàn đồng bảo hiểm thì ai cũng vui vẻ. Đôi khi em nấp quanh mà lắng nghe trên tàu điện ngầm. Hay em lắng nghe ở các quầy nước giải khát, và anh biết sao không?""","để nhìn và lắng nghe mọi người. Em chỉ muốn hình dung họ là ai, họ muốn gì, họ đi đâu. Đôi khi em đến công viên giải trí và lên ngồi trên mấy chiếc xe phản lực khi người ta đua xe","Pero por encima de todo —prosiguió diciendo Clarisse—, me gusta observar a la gente. A veces, me paso el día entero en el «Metro», y los contemplo y los escucho. Sólo deseo saber qué son, qué desean y adónde van. A veces, incluso voy a los parques de atracciones y monto en los coches","cohetes cuando recorren los arrabales de la ciudad a medianoche y la Policía no se mete con ellos con tal de que estén asegurados. Con tal de que todos tengan un seguro de diez mil, todos contentos. A veces, me deslizo a hurtadillas y escucho en el «Metro». O en las cafeterías. Y, ¿sabe qué?","de feria, y me mezclo con la multitud, y me dejo llevar por la corriente de la gente, y me siento como una gota de agua en un río, y me pregunto qué será de mí, y adónde me llevará la vida. Y a veces, me siento sola, y me pregunto si alguien me entenderá, si alguien me verá, si alguien me escuchará. Pero","“Fakat hepsinden çok,” dedi Clarisse, “insanları izlemeyi severim. Bazen bütün gün metroya biner, onlara bakar ve onları dinlerim. Yalnızca kim olduklarını, ne istediklerini ve nereye gittiklerini kestirmek isterim. Bazen lunaparka gider, gece yarısı şehrin","sınırında yarıştıklarında jet arabalara binerim. Onlar sigortalı olduğu sürece polis pek ilgilenmez. Herkesin on binlik sigortası olduğu sürece, herkes hayatından memnun. Bazen gezinirim ve metrolarda insanları dinlerim. Ya da büfelerde dinlerim ve biliyor musun neyi?","ışıklarını seyreder, dans eden çiftleri izler ve onların hikayelerini hayal ederim. Bazen de parkta oturur, çocukların oyunlarını seyreder ve onların kahkahalarını dinlerim. İnsanların hayatlarına bir an için dahil olmak, onların dünyalarına bir pencere açmak isterim. Bu beni hayata bağlar, beni insanlara yaklaştırır."""
"“ 'Play the man, Master Ridley; we shall this day light such a candle,","by God's grace, in England, as I trust shall never be put out.' “","by God's grace, in England, as I trust shall never be put out.' """,""" 'Hãy can đảm lên, Thầy Ridley; hôm nay ta sẽ thắp lên một ngọn nến, nhờ","ơn Chúa, ở nước Anh, ngọn nến mà tôi tin sẽ không bao giờ bị dập tắt.""","đó mà cả nước Anh sẽ được soi sáng,' Hugh Latimer nói với Nicholas Ridley, khi cả hai đang chuẩn bị chịu tử hình trên giàn lửa vì tội dị giáo.","—«Pórtate como un hombre, joven Ridley. Por la gracia de Dios, encenderemos",hoy en Inglaterra tal hoguera que confío en que nunca se apagará.»,"una luz en este lugar y haremos que la justicia sea cumplida. No te rindas, no te desanimes. ¡Vamos, Ridley, vamos! ¡No te dejes vencer por la adversidad! ¡Levántate y lucha por lo que es justo! ¡No te rindas!","“Mertçe davranın, Amir Ridley; İngiltere’de, Tanrı’nın izniyle öyle bir","mum yakacağız ki, şu gün, eminim kimse asla söndüremeyecek.","zaman gelecek ki, bu yaptıklarınızdan dolayı utanç duyacaksınız.”"
"So it was the hand that started it all. He felt one hand and then the other work his coat free and let it slump to the floor. He held his pants out into an abyss and let them fall into darkness. His hands had been infected, and soon it would be","his arms. He could feel the poison working up his wrists and into his elbows and his shoulders, and then the jump-over from shoulder-blade to shoulder-blade like a spark leaping a gap. His hands were ravenous. And his eyes were beginning to feel hunger, as if they must look at something, anything, everything.","his arms that would be next, and then his torso, and eventually his entire body would be consumed by the darkness. He felt a sense of detachment, as if he was watching himself from outside his body, powerless to stop the spread of the infection. His hands, once so sure and strong, now seemed to be working against him, pulling him down into the abyss. He tried to resist, but it was too late. The darkness closed in around him, and he was","Vậy là chính bàn tay đã khỏi đầu tất cả. Anh cảm thấy một tay mình rồi sau đó đến tay kia cởi áo khoác ra rồi buông phịch áo xuống sàn. Anh chìa cái quần đang mặc vào một vực thẳm rồi thả cho nó rơi vào bóng tối. Hai bàn tay anh đã bị nhiễm trùng, rồi chẳng mấy chốc sẽ đến hai cánh tay. Anh có thể cảm thấy","chất độc đang lan dần lên hai cổ tay, tiến vào hai cùi chỏ và hai vai anh, rồi sau đó nhảy cóc từ bả vai này sang bả vai kia như một tia lửa nhảy cóc qua một khoảng hẫng. Hai bàn tay anh đang đói cồn cào. Và mắt anh bắt đầu có cảm giác đói, như thể chúng phải nhìn một thứ gì đó, bất cứ thứ gì, mọi thứ.","được sự đau đớn và khó chịu lan tỏa khắp cơ thể. Anh cố gắng chống lại cơn đau, nhưng nó dường như càng lúc càng mạnh mẽ hơn. Anh cảm thấy như thể mình đang bị nuốt chửng bởi một thứ gì đó vô hình, không thể kiểm soát được.","De modo que era la mano que lo había empezado todo. Sintió una mano y, luego, la otra que desabrochaba su chaqueta y la dejaba caer en el suelo. Sostuvo sus pantalones","sobre un abismo y los dejó caer en la oscuridad. Sus manos estaban hambrientas. Y sus ojos empezaban a estarlo también, como si tuviera necesidad de ver algo, cualquier cosa, todas las cosas.","y, luego, la otra que desabrochaba su chaqueta y la dejaba caer en el suelo. Sostuvo sus pantalones","Her şeyi başlatan eliydi. Önce bir elinin, sonra diğerinin paltosunu açıp çıkarttığını, yere bıraktığını fark etti. Pantalonunu çıkarttı, cehennemdeki karanlığın içine doğru bıraktı. Elleri mikrop kapmıştı, birazdan kollarına da bulaşacaktı.","Zehrin bileklerine, dirseklerine, omuzlarına, bir kürek kemiğinden diğerine doğru ilerlediğini, bir kıvılcım gibi atladığını hissedebiliyordu. Elleri canavarca acıkmıştı. Bakışları da acıkmaya başlamıştı, sanki bir şeye, herhangi bir şeye, her şeye bakmalıydılar.","Her şeyi başlatan eliydi. Önce bir elinin, sonra diğerinin paltosunu açıp çıkarttığını, yere bıraktığını fark etti. Pantalonunu çıkarttı, cehennemdeki karanlığın içine doğru bıraktı. Elleri mikrop kapmıştı, birazdan kollarına da bulaşacaktı. Elleri mikrop kapmıştı, birazdan kollarına da bulaşacaktı. Ell"
"Wasn't there an old joke about the wife who talked so much on the telephone that her desperate husband ran out to the nearest store and telephoned her to ask what was for dinner? Well,","then, why didn't he buy himself an audio-Seashell broadcasting station and talk to his wife late at night, murmur, whisper, shout, scream, yell? But what would he whisper, what would he yell? What could he say?","that was my mother. She could talk for hours on the phone, and my father would often joke that he had to call her from the store just to get a word in edgewise. But despite her love of talking, my mother was also a great listener, and she had a way of making everyone feel heard and understood.",Có phải là có một câu chuyện cười cũ kể về người vợ nói chuyện điện thoại nhiều đến nỗi anh chồng tuyệt vọng phải chạy ra cửa hàng gần nhất gọi điện cho cô ta hỏi xem bữa tối có món gì?,"Chậc, tại sao anh không tự mua cho mình một trạm phát Vỏ Sò rồi đêm đêm nói chuyện với cô, lẩm bẩm, thì thầm, la, hét, rú. Nhưng anh sẽ thì thầm cái gì, sẽ rú cái gì? Anh có thể nói gì?",Người vợ nói chuyện điện thoại nhiều đến nỗi anh chồng tuyệt vọng phải chạy ra cửa hàng gần nhất gọi điện cho cô ta hỏi xem bữa tối có món gì? Có phải là có một câu chuyện cười cũ kể về người vợ nói chuyện điện thoại nhiều đến nỗi anh chồng tuyệt vọng phải chạy ra cửa hàng gần nhất gọi điện cho cô ta hỏi xem bữa tối có món gì?,"¿No había un viejo chiste acerca de la mujer que hablaba tanto por teléfono que su esposo, desesperado, tuvo que correr a la tienda más próxima para telefonearle y preguntar qué había para la cena? Bueno,","entonces, ¿por qué no se compraba él una emisora para radio auricular y hablaba con su esposa ya avanzada la noche, murmurando, susurrando, gritando, vociferando? Pero, ¿qué le susurraría, qué le chillaría? ¿Qué hubiese podido decirle?","¿No había un viejo chiste acerca de la mujer que hablaba tanto por teléfono que su esposo, desesperado, tuvo que correr a la tienda más próxima para telefonearle y preguntar qué había para la cena? Bueno, parece que la historia se repite, y esta vez es mi esposa la que no para de hablar por teléfono. Me pregunto si tendré que hacer lo mismo que el p","Eski bir fıkra vardır ya; adamın karısı telefonla o kadar çok konuşurmuş ki, ümitsiz koca en yakın dükkâna koşmuş ve karısına telefonla akşama yemekte ne var","diye sormuş? Pekâlâ, öyleyse niçin bir kulaklık alıp radyo kanalıyla geceleri geç saatlerde mırıldanıp, fısıldayıp, bağırıp, haykırıp karısıyla konuşmuyordu? Fakat ne fısıldayacak, ne bağıracaktı? Ne söyleyebilirdi?","diye sormuş. Dükkândaki adam da ""ben bilmiyorum ama herhalde telefon vardır"" demiş."
"“No, not water; fire. You ever seen a burned house? It smoulders for days. Well, this fire'll last me the","rest of my life. God! I've been trying to put it out, in my mind, all night. I'm crazy with trying.”","rest of my life. I've been trying to put it out for years, but it just won't go out. It's like it's burning inside me, eating away at my soul. I've tried everything to extinguish it, but nothing seems to work. I've even tried to drown it with booze, but that just makes it burn brighter. I've tried to suffocate it with pills, but that just makes it smoulder deeper. I've tried to star","""Không, không phải nước, mà là lửa. Em đã khi nào thấy một căn nhà bị đốt chưa? Nó cháy âm ỉ nhiều ngày liền. Ngọn lửa này nó sẽ cứ","âm ỉ hoài cho đến hết đời anh. Chúa ơi! Anh đã ra sức cố dập cho nó tắt, trong đầu anh, suốt đêm. Anh cố gắng đến phát điên lên.""","tiếp tục cháy cho đến khi không còn gì để cháy nữa. Em có thể tưởng tượng ra cảnh tượng đó không? Lửa sẽ bao trùm cả căn nhà, thiêu rụi mọi thứ, để lại chỉ là tro bụi và những mảnh vỡ.""","—No, agua no, fuego. ¿Has visto alguna casa quemada? Humea durante días. Bueno, no olvidaré ese incendio en toda",mi vida. ¡Dios! Me he pasado la noche tratando de apartarlo de mi cerebro. Estoy loco de tanto intentarlo.,"mi vida. El olor a humo y cenizas me persiguió durante semanas. Recuerdo que mi madre me decía que el fuego era un animal salvaje que devoraba todo a su paso, y que nunca se debía jugar con él.","“Hayır, su değil, ateş. Sen hiç yanmış bir ev gördün mü? Günlerce duman tüter. İşte,","bu yangın bütün ömrüm boyunca sürecek. Tanrım! Bütün gece, kafamda onu söndürmeye çalışıp durdum. Delireceğim neredeyse.","bu duman da öyle. Ateşin dumanı. Bir yerlerde yangın var. Yangın, yangın, yangın...”"
“Thought! “ he said. “Was I given a choice? My grandfather,"and father were firemen. In my sleep, I ran after them.”",“Thought! “ he said. “Was I given a choice? My grandfather,"""Nghĩ!"" anh nói. ""Anh có được quyền chọn không? Ông của anh, bố của anh","đều là lính phóng hỏa. Ngay cả lúc ngủ anh cũng thấy mình chạy theo họ.""","đều là những người đàn ông vĩ đại, và anh là người kế thừa của họ. Anh có được quyền chọn không? Hay là anh chỉ có thể đi theo con đường mà họ đã vạch ra?""",—¡Pensar! ¿Es que pude escoger? Mi abuelo y mi,"padre eran bomberos. En mi sueño, corrí tras ellos.","abuela me criaron, me educaron, me enseñaron a leer y a escribir, me dieron una educación religiosa, me inculcaron valores y principios, y me prepararon para la vida. ¿Qué más podía pedir? ¿Qué más podía esperar? Mi abuelo y mi abuela fueron mis padres, mis maestros, mis amigos, mis confidentes. Me dieron todo lo que neces",“Düşünmek mi?” dedi Montag. “Seçenek verdiler mi? Büyükbabam,"ve babam da itfaiyeciydi. Gözüm kapalı, onları takip ettim.","her zaman, 'Düşünmek mi?' derdi. 'Seçenek verdiler mi?' Büyükbabam"
"“When did it all start, you ask, this job of ours, how did it come about, where, when? Well, I'd say it really got started around about a thing called the Civil War. Even though",our rule-book claims it was founded earlier. The fact is we didn't get along well until photography came into its own. Then--motion pictures in the early twentieth century. Radio. Television. Things began to have mass.”,"it wasn't exactly called that back then, that's what it was, and it was a real mess, let me tell you. Brother against brother, father against son, the whole country torn apart. And that's when our kind of work really started to take off, if you know what I mean. There were a lot of bodies to be buried, a lot of widows to be comforted, and a lot of orphans to be taken care of. And that","""Nó bắt đầu từ khi nào, anh hỏi vậy, cái nghề này của chúng ta, nó đã xuất hiện ra sao, ở đâu, khi nào? Chắc tôi sẽ nói nó bắt đầu vào cái thòi diễn ra thứ gọi là Nội Chiến. Mặc dù cuốn nội quy của","chúng ta thì bảo nghề này được thành lập sớm hơn. Sự thật là chúng ta không làm được gì mấy cho mãi tới khi nhiếp ảnh ra đời. Thế rồi phim ảnh vào đầu thế kỷ hai mươi. Radio. Truyền hình. Mọi thứ đều trở nên hàng loạt.""","chúng ta không nói rõ ràng về việc này, nhưng tôi tin rằng đó là thời điểm mà nghề của chúng ta bắt đầu hình thành. Khi đó, những người lính trở về từ chiến trường, mang theo những vết thương và những câu chuyện về sự tàn khốc của chiến tranh. Họ cần một cách để đối phó với những gì họ đã trải qua, và đó là lúc mà nghề của chúng ta bắt đầu xuất hiện.","—Me preguntarás, ¿cuándo empezó nuestra labor, cómo fue implantada, dónde, cómo? Bueno, yo diría que, en realidad, se inició aproximadamente con el acontecimiento llamado la Guerra Civil. Pese a que nuestros reglamentos afirman","que fue fundada antes. En realidad es que no anduvimos muy bien hasta que la fotografía se implantó. Después las películas, a principios del siglo XX. Radio. Televisión. Las cosas empezaron a adquirir masa.","que la fundación de nuestra organización data de 1865, creo que la verdadera génesis de nuestra labor se remonta a la época en que la nación se encontraba dividida y el conflicto fratricida asolaba el país. Fue en ese momento cuando un grupo de visionarios, comprometidos con la justicia y la igualdad, se unieron para sentar las bases de lo que más tarde se convertiría","“Bütün bunlar ne zaman başladı, diye soruyordun, bizim işimiz, nasıl ortaya çıktı, nerede, ne zaman? Gerçekten, ben de sana İç Savaş denilen şey civarında başladı, diyebilirim. Gerçi bizim","kural kitabımız daha önce kurulduğunu öne sürüyor. Gerçek şu ki, fotoğrafçılık gelene kadar biz pek yol alamadık. Sonra, yirminci yüzyılın başlarında sinema doğdu. Radyo, televizyon. Artık kitleleri olmaya başladı.","işimiz, o zamanlar, daha çok, bir nevi, gizli gizli, yeraltında, gizli gizli, bir nevi, gizli gizli, yeraltında, gizli gizli, bir nevi, gizli gizli, yeraltında, gizli gizli, bir nevi, gizli gizli, yeraltında, gizli gizli, bir nevi, gizli gizli, yeraltında, giz"
