en,en_results,Single_ent,en_shuffled,en_shuffled_results
"“I’m really sorry, Daph,” he said, and leaned in to kiss my forehead like some benevolent father figure, regretfully shipping off for war to do his duty.","""",['daph'],"like sorry, my “I’m duty. do kiss war Daph,” some leaned to regretfully father shipping he forehead his in to off and really said, figure, for benevolent","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from ""The Count of Monte Cristo"" by Alexandre Dumas. The author is Alexandre Dumas."
"I stayed there watching the road for probably ten minutes. Then I went back inside and cried so hard it might’ve made me vomit, if I hadn’t completely forgotten to eat the night before. I wasn’t much of a cook, and besides that, Peter was extremely careful with his diet. Low carbs, high protein. I dug around our understocked cabinets and started making Easy Mac.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, likely a novel or a short story collection. The writing style and content suggest that it could be from a contemporary or modern work.  After analyzing the passage, I believe it originates from a book titled ""The Hitchhiker's Guide to the Galaxy"" by Douglas Adams. The passage's tone and style are consistent with the humor",['peter'],"cook, made Mac. hard of extremely high vomit, eat cried the me Low around and his and it hadn’t a I that, careful I stayed and much to back I might’ve night protein. went carbs, making cabinets so watching before. road was inside understocked besides for wasn’t started the Peter completely forgotten if our minutes. probably Easy there I with Then dug diet. ten I","Based on the provided passage, it appears to be a passage from a book that discusses diet and nutrition. The passage mentions ""carbs,"" ""protein,"" and ""diet,"" which are common topics in diet-related books.  After analyzing the passage, I believe it originates from a book titled ""The Complete Guide to Healthy Eating"" by Dr. John Smith. However, please note that this is a guess, and the actual book may be different.  <output"
"Fool that I am, my only guess was that Peter had come back. That he’d made it to the airport only for a burst of clarity to send him racing home to me.","""title"": ""Unknown"", ""author"": ""Unknown""",['peter'],"only Fool him home come racing of made to send to my burst am, that That back. a the he’d to me. I for airport was only Peter it guess had that clarity","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be a fragment of a story, and the style and tone suggest that it could be from a contemporary novel. However, without more context or a clear connection to a specific book, I must rely on my knowledge of literature to make an informed guess.  Given the passage's content and style, I would guess that it originates from a book titled ""The Catcher in"
"Then Peter and I moved into the Waning Bay house, with its wraparound porch. That day, he scooped me into his arms, carried me over the threshold, and said three magic words that changed my little minimalist heart forever.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a memoir or a personal account, given the intimate and reflective tone. The author's use of personal pronouns and the focus on their own experiences suggest a first-person narrative.  After analyzing the passage, I believe it originates from a book titled ""The Glass Castle"" by Jeannette Walls. The passage's themes of personal growth",['peter'],"carried forever. porch. Peter and little me That me he arms, wraparound the with minimalist day, my I words its said house, magic that changed scooped threshold, the and moved Then over into three heart his Waning Bay into","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be a fragment of a descriptive text, possibly from a novel. After analyzing the passage, I believe it originates from the book ""The Secret Garden"" by Frances Hodgson Burnett. The author's name is Frances Hodgson Burnett."
"Somehow, the kids manage even more enthusiasm for tacos than they did for dragons. When I ask if they already knew that dragons love tacos, their shrieks of delight are earsplitting. Arham jumps up, the heels of his sneakers flashing red as he shouts, “Dragons eat people!”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a children's book, likely a fantasy or adventure story. The enthusiastic reaction of the kids to the idea of dragons eating people suggests a lighthearted and imaginative tone.  Considering the passage's content and style, I would guess that the book is ""Dragons Love Tacos"" by Adam Rubin. The author's",['arham'],"red the their enthusiasm ask dragons. did that tacos, already they “Dragons the they dragons Somehow, shouts, tacos more I if manage are When love of for kids his Arham delight people!” of flashing knew as up, for than shrieks heels sneakers even he jumps earsplitting. eat","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Dragon's Tooth"" by author ""J.K. Rowling"". However, please note that this is a speculative answer, and the actual book and author may be different."
"Just as I predicted, the energy that greeted me has fizzled, the kids mostly settling into pleasant sleepiness in time to pack it in and head home, except for one of the Fontana triplets, who’s tired enough to devolve into a minor meltdown as her mom is trying to get her and her siblings out the door.","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""",['fontana'],"Fontana the minor her who’s devolve of me one into to triplets, that sleepiness pleasant energy meltdown and it is her tired her the in siblings to greeted into predicted, trying head enough has to mostly fizzled, in kids as and time pack door. a home, for the settling get mom the out Just except I as","""title"": ""The Catcher in the Rye"
"Hell, I’m old enough to have a daughter named Renesmee on one of those U-5 soccer teams where the kids take turns kicking the ball the wrong way, then sitting down midfield to take off their shoes.","""title"": ""Unknown book title"",""author"": ""Unknown author""",['renesmee'],"those sitting shoes. take the one then a daughter enough soccer the on take to old I’m kids Hell, to ball turns teams midfield of U-5 their named have where Renesmee off kicking the way, wrong down","""title"": """
"By the time I climb the stairs and reach the front door, I’m clammy with sweat, and inside I drop my tote and wrestle out of my cardigan before toeing off my loafers. Then I check my phone calendar against the whiteboard. The only thing that’s changed since last night is, I agreed to host the Thrills and Kills book club on Thursday while Landon, the patron services assistant who usually runs it, recovers from his root canal.","Based on the provided passage, it appears to be from a book that revolves around a book club discussion. The passage describes a scene where the protagonist is preparing to host a book club meeting. Given the context, I would guess that the passage originates from a book titled ""Thrills and Kills"" or a similar title, and the author is likely the same person who wrote the book. However, without more information, it's difficult to provide a definitive answer.",['landon'],"against time I’m Then Thrills stairs only off is, patron since canal. my night whiteboard. I the tote while my cardigan of the recovers sweat, front club runs the last phone inside it, Thursday to check from Landon, that’s agreed I and with my assistant thing root By book clammy the Kills drop I out toeing the reach I climb changed usually and and calendar door, loafers. and his the host The who wrestle services my on before","Based on the provided passage, it appears to be from a contemporary novel. The passage describes a character's experience at a club, checking their phone, and interacting with others. The language used is informal and modern, which suggests that the book is likely a contemporary work.  After analyzing the passage, I believe it originates from a book titled ""The Kills Drop"" by an author named ""Book name"". However, I must note that this is a guess, and the actual title"
"The worst part is, even after all this, I’m not positive I don’t love him. I mean, not this version of him, but the part that remembered every important date, who brought home flowers just because he happened to be walking past a cart selling them, the Peter who had my favorite soup delivered to me every time I got sick.","""title"": ""Unknown"",""author"": ""Unknown""",['peter'],"sick. The don’t me that love my walking this every even got delivered be date, a the had soup to not him. mean, is, just not I them, of part positive remembered after time who all to I the every past he worst him, version part this, cart home but brought Peter selling I because favorite flowers who happened important I’m","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Secret Garden"" by Frances Hodgson Burnett. The passage seems to describe a scene where the protagonist, Mary Lennox, is experiencing a moment of realization or growth, which is consistent with the themes and tone of the book. However, please note that this is a tentative conclusion, and a more definitive answer would require a more detailed analysis of the passage."
"“We know how hard this must be for you,” he’s saying, and just like that, he snaps back into the other Peter. The one I hate. “And I just . . . I hate to think of you there, on your own . . .”","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger""",['peter'],"hate. . just must I just one and on of how this Peter. you own .” there, “We he’s “And saying, The . know he to you,” the other like I back hard snaps I . think . into for that, be hate . your","""title"": ""The Picture of Dorian Gray"",""author"": ""Oscar Wilde"""
"I face the window and pantomime a scream, one hand dragging down the side of my face. I wonder if this exact scenario inspired Edvard Munch’s The Scream.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel or short story, given the descriptive language and the author's apparent interest in art.  After analyzing the passage, I believe it originates from a book titled ""The Tell-Tale Heart"" by Edgar Allan Poe. The passage's focus on a character's emotional state and their actions, as well as the",['edvard munch'],"the a and face pantomime scream, my wonder The hand this of Munch’s the dragging inspired Scream. down scenario one face. I Edvard window side if I exact","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be describing a scene or an artwork, possibly inspired by Edvard Munch's ""The Scream."" Given the context, I would guess that the passage originates from a book that explores the themes of art, emotion, and human experience.  Considering the style and content of the passage, I would suggest that it could be from a book that delves into"
The weighty silence tells me Peter is doing invisible calculus now. Only he’s got the brain for it. “You can’t mean . . .” His voice slides past disbelief straight into incredulity. “You’re with Miles?”,"Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel, given the context of the conversation between two characters. The tone and language used suggest a narrative style.  After analyzing the passage, I believe it originates from the book ""The Hitchhiker's Guide to the Galaxy"" by Douglas Adams. The passage's content and style align with the author's writing style and",['peter'],past .” silence straight got slides can’t into calculus disbelief . Miles?” His now. with Only “You the mean weighty me incredulity. voice tells “You’re . for The doing is invisible he’s brain it. Peter,"""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"I need to get off the phone before I involuntarily spring a fictional pregnancy on him. “I’ve got to go, Peter. Take care.”","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel, given the context of a conversation between two characters. The tone and language used suggest a modern, contemporary style.  After analyzing the passage, I believe it originates from a book titled ""The Girl with the Dragon Tattoo"" by Stieg Larsson. The author's name is Stieg Larsson.  ",['peter'],"I phone a Peter. to off go, got “I’ve on I fictional before involuntarily him. care.” Take need pregnancy to spring the get","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be a fragment of a conversation, possibly from a novel. Given the style and content, I would guess that the passage originates from a book that explores themes of communication, relationships, and personal growth.  Considering these factors, I would suggest that the passage is from the book ""The Catcher in the Rye"" by J.D. Salinger. The"
"“Did you call Peter drunk?” he says, unwrapping his sandwich, flipping it open, and absolutely slathering the egg and avocado inside with sriracha.","""title"": ""Unknown Book"",""author"": ""Unknown Author""",['peter'],"the call and with Peter says, inside “Did his flipping unwrapping avocado sriracha. open, and drunk?” you egg it absolutely slathering sandwich, he","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be a fragment of a text that describes a scene or conversation, possibly in a humorous or casual tone. The mention of ""Peter"" and the context of a sandwich or food item suggests that the passage might be from a book that involves food or a casual setting.  After analyzing the passage, I believe it originates from the book ""The Devil Wears Prada"""
"Basically, she’s me at twelve years old, if I’d been nine hundred times cooler. Right down to the fact of being the only child of an overworked but lovely single mother with a penchant for eighties British goth rock. During the school year, Maya walks the short distance from the junior high to the library, and her mom picks her up when she finishes her paralegal shift.","""title"": """,['maya'],"high Basically, distance short the her from junior me year, but with twelve hundred goth lovely single overworked child paralegal fact shift. library, the I’d the the the picks penchant walks finishes to an and being eighties school a nine old, she years only cooler. of her mom her to been rock. for the During she’s times British mother of down Maya up at if Right when","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel that explores themes of adolescence, relationships, and personal growth. The author's style and tone are reminiscent of contemporary young adult fiction.  After analyzing the passage, I believe it originates from the book ""The Perks of Being a Wallflower"" by Stephen Chbosky. The author's writing style and the themes present in the"
"The new hardcover fantasy I handpicked for her is the most expensive book on the list, but I can’t bear to cut it. Ordinarily, I talk this kind of thing over with Harvey, the branch manager, but he left early for his youngest daughter’s med school graduation (the other two are already doctors; he’s apparently created an army of high achievers).","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""",['harvey'],"I talk but on this he’s graduation the army his can’t I the two of hardcover bear expensive for over book for Ordinarily, is left to cut doctors; most created kind the with achievers). apparently he daughter’s The are youngest manager, list, fantasy an of it. new med her school thing other handpicked branch I already early (the Harvey, high but","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"I personally hate beer. Obviously Petra loves it. She’s a walking fantasy, and I’m a librarian who actually does wear a lot of buttons and tweed.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a humorous and lighthearted work, possibly a novel or a collection of short stories. The tone and style suggest that it might be a contemporary work.  After analyzing the passage, I believe it originates from a book titled ""The Librarian Who Drank a Red-Headed Woman"" by Ellen Hopkins. The author of this book is Ellen Hopkins. ",['petra'],"personally librarian actually I it. a who I’m loves lot and hate does Obviously of She’s fantasy, a buttons Petra a and wear beer. tweed. walking","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be a description of a character, possibly from a fantasy novel. Given the content, I would guess that the passage originates from the book ""The Name of the Wind"" by Patrick Rothfuss. The author is likely Patrick Rothfuss, as the passage's style and content align with his writing style."
There is absolutely no way I can go to Chill Coast. Waning Bay is small enough without me wandering directly into the heart of the Peterverse.,"""title"": ""Unknown Book Title"",""author"": ""Unknown Author""",['peterverse'],go the small I is enough Peterverse. There Waning can way is no me heart the of wandering without to Bay absolutely Chill into directly Coast.,"Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, possibly a novel or a short story collection. The language and style suggest a romantic or adventure-themed narrative.  After analyzing the passage, I believe it originates from the book ""Peter Pan"" by J.M. Barrie. The author's name is J.M. Barrie, and the book is a classic children'"
"“Is that the one with the hot drug-dealer bartender, or the one down the road from that one, where they only play Tom Petty?”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be a quote from a book that involves a conversation about a bar, possibly with a drug-dealer bartender, and mentions Tom Petty. Given the context, I would guess that the book is ""The Secret Life of Walter Mitty"" by James Thurber. However, without more information, it's difficult to confirm this with certainty.",['tom petty'],"the play that one, Tom that the only hot the they or drug-dealer the road Petty?” bartender, from one down where one with “Is","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Catcher in the Rye"" by J.D. Salinger. The passage seems to be a snippet from the novel, with the characters engaging in a conversation. However, please note that this is a speculative answer, and the actual book and author may be different."
"I haven’t worn it since, which is stupid, because it cost way more than I would ordinarily spend (Peter bought it) and it’s extremely flattering.","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""",['peter'],"since, way it spend it) flattering. more because (Peter is than which stupid, ordinarily worn it bought haven’t cost I extremely I and it’s would","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"In my defense, Landon is nineteen years old and nearly always listening to shoegaze in his AirPods at the decibel of a launching rocket, so it’s not like there have been loads of opportunities to bond.","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""",['landon'],"bond. there my have Landon always launching loads not to nearly in years AirPods and so like of rocket, opportunities the his listening old In nineteen a at it’s defense, of is been shoegaze decibel to","""title"
"Then again, maybe in five years, he still would’ve left me for Petra. Maybe they’re every bit as destined as he’s convinced. I’m nauseated by the thought that maybe she belongs there, in that home I’d thought was mine, while I belong nowhere.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel that explores themes of love, identity, and belonging. The writing style and tone are consistent with those found in contemporary fiction.  After analyzing the passage, I believe it originates from the book ""The Nightingale"" by Kristin Hannah. The author's writing style and the themes present in the passage align with those found in this novel.",['petra'],"as five that bit as the she I nauseated mine, home Maybe every Then me by while he destined thought in would’ve was belongs convinced. in Petra. still for maybe nowhere. I’d left thought years, I’m there, again, that belong they’re maybe he’s","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Catcher in the Rye"" by J.D. Salinger. The passage seems to be a fragment of a conversation, which is consistent with the style of the book. However, please note that this is a guess, and the actual book and author may be different."
"She nods thoughtfully. “Fair. But for what it’s worth, I’m always late because I have a kid. So I’d like to think my friends can rely on me, but if it comes down to it, yeah, I choose Mulder every time.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, likely a novel or a short story collection, given the conversational tone and the mention of a character's personal life.  After analyzing the passage, I believe it originates from a book titled ""The X-Files: Fight the Future"" or possibly ""The X-Files: I Want to Believe,"" both of",['mulder'],"it, choose friends late if nods yeah, have down like worth, She always thoughtfully. kid. I can I’d my a on it’s because comes I’m rely but me, I But So time.” “Fair. to what to it every for Mulder think","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"“It was terrible!” she agrees. “Every day I’d wake up and have, like, one second of peace. Then I’d remember, Oh, shit, I’m someone’s mom. I was a wreck, for like six months. But it did convince me to go back to school to become a librarian, and Mulder’s pretty much my best friend, so all worth it.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be a personal account of someone's experience, which is reminiscent of a memoir or a personal essay. However, without more context or specific details, it's challenging to pinpoint the exact book. Nevertheless, I can provide a possible match.  Considering the tone and content of the passage, it's possible that it originates from a book",['mulder'],"it.” six go I’d back mom. have, was did and a day I’m wreck, a so and to much shit, pretty for friend, up it librarian, “Every wake I’d me second remember, someone’s Then one she worth But to agrees. become best like, I my months. Oh, terrible!” Mulder’s all “It convince was to like school of peace.","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"“Well, I don’t,” I say. “Now there’s no good way to get out of it. I mean, when we ‘break up,’ Peter will get to feel smug and superior about that.”","""title"": ""The Hitchhiker's Guide to the Galaxy"",""author"": ""Douglas Adams""",['peter'],"I of way I “Well, Peter smug good we will “Now mean, superior out to no and don’t,” it. feel about get up,’ there’s that.” I ‘break say. to when get","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"“Soulmates?” She laughs. “No. I’m saying your ex is the little boy looking over someone else’s shoulder, trying to figure out if the kid next to him has a better lunch. Only, the lunch box is shut, so even though he knows what his parents packed for him is pretty good, he’d still trade it just to open up that rusty little Batman lunch box.”","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a book that explores the concept of soulmates in a humorous and relatable way. The author's use of a lunchbox analogy to describe the desire to know what someone else has, even if it's not as good, is a clever and engaging way to convey the idea.  After analyzing the passage, I believe it originates from the book",['batman'],"figure box.” shoulder, “No. even shut, else’s “Soulmates?” trade out it is your She little next I’m packed better rusty for to box if little lunch kid Batman just good, Only, lunch. a the though someone ex still that him open the has saying over to up pretty laughs. is boy to lunch trying is he’d knows so the looking parents what he his him","Based on the provided passage, I have made an educated guess that it originates from the book ""The Hitchhiker's Guide to the Galaxy"" by Douglas Adams. The passage seems to be a fragment of a conversation, which is consistent with the style of the book. However, please note that this is a guess, and the actual origin of the passage may be different."
"“See, Daphne,” he says, meeting my heckling with over-the-top sobriety, “the Chardonnay grapes themselves are pretty neutral. That’s why they can take on too much oak for a lot of wine drinkers’ tastes. But ours has a nice peach nose, and this pinch of lemon zest, and a faint, warm oakiness, but not so much that the wine’s overpowered.”","""title",['daphne'],"but oak can lot sobriety, for a lemon warm much themselves over-the-top a grapes with drinkers’ and take so has he nose, a tastes. of “See, too that of my pinch nice “the on Chardonnay ours heckling zest, says, much neutral. peach faint, why not Daphne,” overpowered.” meeting the wine’s That’s wine But are this pretty and they oakiness,","Based on the provided passage, it appears to be a description of wine tasting. The passage mentions ""Chardonnay"" and ""oakiness,"" which are common characteristics of wine. The tone and language used also suggest a casual, conversational style.  Considering these factors, I would guess that the passage originates from a book about wine, possibly a wine guide or a memoir about wine tasting. However, without more context or information, it's difficult"
"“It was bound to happen eventually! Get home safe, lovebirds.” She’s already on her way back to Greg-Craig. He slips a hand through hers and waves as she steers him outside.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a romantic comedy or a lighthearted novel, given the casual tone and the mention of a couple (""lovebirds"").   After analyzing the passage, I believe it originates from the book ""The Rosie Project"" by Australian author Graeme Simsion. The passage's tone and content are consistent with the style of this book, which is known for its",['greg'],"bound safe, already hers on him she Greg-Craig. Get She’s back eventually! a happen through as way steers slips was to and lovebirds.” home hand “It He to waves outside. her","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be a fragment of a romantic or sentimental story, possibly a novel. The language and tone suggest a lighthearted and optimistic narrative.  After analyzing the passage, I believe it originates from the book ""The Secret Garden"" by Frances Hodgson Burnett. The author's style and the themes of love, growth, and transformation are consistent with this work. "
"He manually unlocks the passenger door. “That’s a Get in the car, Daphne; I’m not going to dignify that with an answer.”","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel or a short story. The dialogue and tone suggest a narrative with a distinct voice.  After analyzing the passage, I believe it originates from the book ""The Hitchhiker's Guide to the Galaxy"" by Douglas Adams. The passage's style and content align with the author's unique voice and the book's",['daphne'],"Daphne; that a I’m door. dignify Get unlocks with passenger He going to the answer.” car, the “That’s an manually in not","""title"": ""The Hitchhiker's Guide"
"“Daphne,” he says. “The first piece of advice anyone is going to give you for improving your situation is going to Big Louie’s. How is it possible you’ve lived here for . . .”","""title"": ""The Big Lebowski"",""author"": ""The Coen Brothers (screenplay by Joel and Ethan Coen)""",['daphne'],"lived Louie’s. he . “The . advice How is piece going anyone for to first says. improving is it “Daphne,” here give Big is possible to your .” situation you’ve you of for going","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a book that discusses advice and personal growth, with a focus on self-improvement. The tone and style of the passage suggest that it could be from a self-help book.  After analyzing the passage, I believe it originates from the book ""The 7 Habits of Highly Effective People"" by Stephen Covey. The passage's"
"“Well, that explains why I’ve never had them,” I say. “Peter isn’t a big slatherer. He’s more of a wheatgrass-shot-and-lean-meat-after-leg-day kind of guy.”","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""",['peter'],"why a of them,” wheatgrass-shot-and-lean-meat-after-leg-day had He’s isn’t kind say. “Peter slatherer. I’ve guy.” more of explains a big “Well, I that never","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a book that discusses health and fitness, specifically a workout routine. The mention of ""wheatgrass-shot-and-lean-meat-after-leg-day"" suggests a focus on nutrition and exercise.  After analyzing the passage, I believe it originates from the book ""The Big Book of Bodybuilding"" by Arnold Schwarzenegger. The author"
"On our second date, he’d made me dinner. Salmon and asparagus and a keto-friendly pasta salad. I would’ve been less impressed to learn he was an Olympian. Cooking was the one thing Mom didn’t do while I was growing up. We lived on takeout, and weekly nacho nights. But Peter started every day with a green smoothie, and made dinner from scratch most nights. Peak domesticity, as far as I was concerned.","Based on the provided passage, it is difficult to determine the exact title and author of the book. However, I can make an educated guess. The passage seems to be a part of a romantic or relationship-focused story, possibly with a modern or contemporary setting. The mention of a ""keto-friendly pasta salad"" and ""green smoothies"" suggests a healthy lifestyle, which could be a characteristic of the protagonist. The tone of the passage is also casual and conversational",['peter'],"made weekly didn’t thing Peter do a learn But takeout, me Salmon smoothie, nights. nacho asparagus and most he’d our on was would’ve On been Peak an green up. one as was as scratch nights. every started with lived We growing I keto-friendly day second and salad. dinner was was Cooking to concerned. made domesticity, the dinner. pasta impressed from less while date, he Olympian. and I and a far I Mom","Based on the provided passage, it appears to be from a book that discusses meal planning and cooking. The passage mentions making dinner, cooking, and a keto-friendly salad. However, without a clear title or author mentioned in the passage, I must make an educated guess.  Given the content, I would suggest that the passage originates from a book on cooking or meal planning. Unfortunately, without more information, I cannot provide a specific title or author.  <output"
"We did. It was one of very few silver linings to our relationship ending that I no longer felt any guilt about not going. Peter was into pretty much every form of physical exercise, but I was slower and less coordinated than him, so the few times we’d tried hiking or biking, it was more frustrating than rewarding. At the gym, we could do our own things, but still spend time together. With how busy his job kept him, that time was valuable.","""title"": ""Unknown book"",""author"": ""Unknown author""",['peter'],"very form we’d With spend it still Peter physical how linings together. At going. than of we much of rewarding. to less kept busy I was but silver the him, gym, slower that We not It was was every did. time relationship valuable. I biking, frustrating than no one pretty any own guilt but could and coordinated or so felt ending longer time his exercise, him, times hiking into that things, few was our about more do the tried few was our job","Based on the provided passage, it is difficult to determine the exact title and author of the book. However, I can make an educated guess. The passage seems to describe a character's daily routine, including activities like biking, gym, hiking, and exercising. This type of content is often found in self-help or motivational books. Given the themes and tone, I would guess that the passage originates from a book that promotes physical activity and a healthy lifestyle.  "
