Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['rene', 'tan', 'rene tan']",frank lloyd wright,0,0.31,incorrect,demons,0,0.4,incorrect,demons,0,0.4,incorrect
['eden'],anna,0,0.25,incorrect,lacoste,0,0.18,incorrect,lacoste,0,0.18,incorrect
['thomas'],emily,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['thomas'],mr. wong,0,0.14,incorrect,victoria,0,0.43,incorrect,victoria,0,0.43,incorrect
['eden'],emily,0,0.22,incorrect,whitney,0,0.18,incorrect,whitney,0,0.18,incorrect
['eden'],bea,0,0.29,incorrect,bea,0,0.29,incorrect,bea,0,0.29,incorrect
['thomas'],john,0,0.2,incorrect,mount everest,0,0.21,incorrect,mount everest,0,0.21,incorrect
['arabella'],grand duchess,0,0.29,incorrect,duchess,0,0.13,incorrect,duchess,0,0.13,incorrect
['eden'],emma,0,0.25,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
['eden'],queen,0,0.67,incorrect,queen,0,0.67,incorrect,queen,0,0.67,incorrect
['eden'],john,0,0.25,incorrect,madison,0,0.36,incorrect,madison,0,0.36,incorrect
['rufus'],mauna kea,0,0.14,incorrect,palace,0,0.0,incorrect,palace,0,0.0,incorrect
['arabella'],grandchildren,0,0.29,incorrect,chinese,0,0.13,incorrect,chinese,0,0.13,incorrect
['eden'],emily,0,0.22,incorrect,rufus,0,0.0,incorrect,rufus,0,0.0,incorrect
['eden'],emily,0,0.22,incorrect,it,0,0.0,incorrect,it,0,0.0,incorrect
['rufus'],emma,0,0.0,incorrect,girl,0,0.22,incorrect,girl,0,0.22,incorrect
['eden'],sarah,0,0.0,incorrect,surfer,0,0.2,incorrect,surfer,0,0.2,incorrect
['rufus'],cathay pacific,0,0.11,incorrect,cathay,0,0.0,incorrect,cathay,0,0.0,incorrect
['freddy'],middle earth,0,0.22,incorrect,dragon,0,0.17,incorrect,dragon,0,0.17,incorrect
['rufus'],emma,0,0.0,incorrect,maid,0,0.0,incorrect,maid,0,0.0,incorrect
['freddy'],eden,0,0.4,incorrect,amalfi,0,0.17,incorrect,amalfi,0,0.17,incorrect
['rufus'],john,0,0.0,incorrect,great valley,0,0.12,incorrect,great valley,0,0.12,incorrect
['arabella'],elizabeth,0,0.35,incorrect,crown,0,0.15,incorrect,crown,0,0.15,incorrect
"['courcy', 'de', 'solène de courcy', 'solène']",emily,0,0.29,incorrect,she's,0,0.36,incorrect,she's,0,0.36,incorrect
['rufus'],emma,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,nowell,0,0.0,incorrect,nowell,0,0.0,incorrect
['rufus'],eden,0,0.0,incorrect,eden,0,0.0,incorrect,eden,0,0.0,incorrect
['rufus'],charles,0,0.33,incorrect,the mummy,0,0.14,incorrect,the mummy,0,0.14,incorrect
['rufus'],james,0,0.2,incorrect,edward,0,0.18,incorrect,edward,0,0.18,incorrect
"['soane', 'john', 'john soane']",sir john soane,0,0.83,correct,thomas jefferson,0,0.38,incorrect,thomas jefferson,0,0.38,incorrect
['rufus'],edward,0,0.18,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,john doe,0,0.0,incorrect,john doe,0,0.0,incorrect
"['mary', 'gao', 'mary gao']",emily,0,0.44,incorrect,her mother,0,0.33,incorrect,her mother,0,0.33,incorrect
['john'],phineas,0,0.36,incorrect,phineas,0,0.36,incorrect,phineas,0,0.36,incorrect
['john'],john,1,1.0,correct,mr. smith,0,0.15,incorrect,mr. smith,0,0.15,incorrect
['martha'],diocesan girls',0,0.19,incorrect,griffith,0,0.43,incorrect,griffith,0,0.43,incorrect
['martha'],emily,0,0.18,incorrect,agnes,0,0.18,incorrect,agnes,0,0.18,incorrect
['martha'],md,0,0.25,incorrect,leung,0,0.0,incorrect,leung,0,0.0,incorrect
['martha'],steve jobs,0,0.12,incorrect,marriage,0,0.57,incorrect,marriage,0,0.57,incorrect
['gresham'],earl,0,0.36,incorrect,earl,0,0.36,incorrect,earl,0,0.36,incorrect
['rene'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jane'],cy twombly,0,0.0,incorrect,twombly,0,0.0,incorrect,twombly,0,0.0,incorrect
"['martha dung', 'martha', 'dung']",arabella,0,0.43,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect
['greshams'],jonas,0,0.31,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['penelope'],marjorie,0,0.25,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect
['putter'],wid,0,0.0,incorrect,his wife,0,0.14,incorrect,his wife,0,0.14,incorrect
