line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
481,,[],"""Good,"" he said. ""What did you think? That this is a hotel? That I'm some kind of hotelkeeper? Well, it…Oh. Oh.",,"“Tốt,” ông ta nói. “Cô đã nghĩ cái gì chứ? Cô tưởng đây là khách sạn à? Và tôi là thằng quản lý khách sạn hay sao? Nào... ồ, ồ.",,"“Güzel,” dedi adam. “Ne sanıyordun yani? Buranın otel olduğunu mu? Ben de otel sahibiyim, öyle mi? Eh, öyleyse... Ah. Ah.",,"–Bien. ¿Qué pensabas? ¿Que esto es un hotel? ¿Que soy una especie de hotelero? Bueno… Oh, oh.",,"“Good,” he said. “What were you thinking? Did you think this was a hotel? And I am the hotel manager or what? Now... oh, oh.","“Good,” said the man. “What did you think? That this is a hotel? That I'm a hotel owner, is that it? Well, if that's the case... Ah. Ah.","–Fine. What were you thinking? That this is a hotel? That I'm some kind of hotelier? Well... Oh, oh.",34
571,,[],"""I can't,"" she croaked, looking at his moonlit profile, his thick shoulders and broad chest, the tufts of gray hair protruding from his open collar.",,"“Em không thể,” cô rền rĩ, nhìn thân hình ông ta dưới bóng trăng, bờ vai u dày, vòm ngực nở rộng với những đám lông xám nhô ra từ ngực áo để mở.",,"“Yapamam,” dedi Meryem, kuru, boğuk bir sesle; ay ışığının aydınlattığı profile, kalın omuzlara, geniş göğse, açık yakadan fışkıran kırlaşmış kıl demetine bakarak.",,"–No puedo -murmuró ella con voz ronca, mirando el perfil de Rashid iluminado por la luna, sus hombros fornidos y su ancho pecho, y los mechones de vello gris que asomaban por el cuello abierto de la camisa.",,"""I can't,"" she moaned, looking at his figure under the moonlight, his broad, muscular shoulders, and his wide chest with patches of gray hair protruding from his open shirt.","""I can't,"" said Meryem in a dry, hoarse voice, looking at the profile illuminated by the moonlight, the broad shoulders, the wide chest, and the tuft of graying hair bursting from the open collar.","–I can't -she murmured in a hoarse voice, looking at Rashid's profile illuminated by the moon, his broad shoulders and wide chest, and the tufts of gray hair peeking out from the open collar of his shirt.",34
647,,[],"""What kind of answer is that?"" he said again. ""That's what a mullah is supposed to say. You pay a doctor his fee, you want a better answer than 'God's will.'""",,“Trả lời cái kiểu gì thế không biết?” ông ta đay lại. “Đấy là cách nói của giáo sĩ đấy chứ. Trả tiền cho ông bác sĩ thì phải có câu trả lời tốt hơn câu ‘Đó là ý của Thượng đế’ chứ.”,,"“Ne biçim yanıttı o öyle?” dedi, bir kez daha. “Ancak bir mollanın söyleyebileceği bir şey. İnsan dünyanın parasını verdiği bir doktordan daha doğru dürüst bir cevap bekliyor. ‘Allah bilir’miş.",,–¿Qué clase de respuesta es ésa? – volvió a quejarse-. Eso es lo que se espera de un ulema. Pero cuando uno paga a un médico espera una respuesta mejor que «Es la voluntad de Alá».,,"“What kind of answer is that?” he retorted. “That's the way priests talk. If you're paying the doctor, you should get a better answer than 'That's God's will.'”","“What kind of answer was that?” he said, once again. “Something only a mullah would say. One expects a proper answer from a doctor they paid a fortune to. ‘God knows,’ indeed.”","–What kind of answer is that? – he complained again-. That is what one expects from a ulema. But when one pays a doctor, one expects a better answer than ""It is the will of Allah.""",40
878,,[],"Mammy raised her head again, toward the window. She winced and her eyelids fluttered The right side of her face was red, and the hair on that side had flattened.",,"Mammy lại ngẩng đầu lên, hướng về phía cửa sổ. Bà nhăn mặt lại và chớp chớp mi mắt.",,"Anne yine elini kaldırdı; bu kez pencereye doğru. Yüzü buruştu, gözkapakları çırpındı. Sağ yanağı kızarmış, o taraftaki saçıları kafasına yapışmıştı.",,Mammy volvió a alzar la cabeza hacia la ventana. Esbozó una mueca y parpadeó varias veces. Tenía el lado derecho de la cara rojo y el pelo aplastado.,,"Mammy looked up again, towards the window. She frowned and blinked her eyes. Her right cheek was flushed, and the hair on that side was flattened.","Anne raised her hand again; this time towards the window. Her face wrinkled, her eyelids fluttered. Her right cheek was flushed, and the hair on that side was stuck to her head.",Mammy raised her head again towards the window. She made a grimace and blinked several times. The right side of her face was red and her hair was flattened.,38
883,,[],"""Oh. Right. You said that already."" Mammy yawned. ""I was dreaming just now,"" she said, her voice only a bit louder than the rustle of her nightgown against the sheets. ""Just now, before you came in. But I can't remember it now. Does that happen to you?""",,"“Mới ba giờ mà mẹ.” “Ờ. Phải. Con đã nói rồi.” Mammy ngáp. “Mẹ vừa nằm mơ,” bà nói, giọng bà chỉ to hơn một chút xíu so với tiếng quần áo cọ vào chăn mền sột soạt. “Vừa xong, ngay trước khi con bước vào. Nhưng mẹ không tài nào nhớ lại được. Con có gặp chuyện đó không?”",,"“Ah. Doğru. Söylemiştin.” Esnedi. “Rüya görüyordum,” dedi, çarşafa sürtünen geceliğinin hışırtısını zar zor bastıran bir sesle. “Az önce, sen içeri girdiğinde. Ama anımsayamıyorum. Sana da oluyor mu?",,–Oh. Sí. Ya me lo habías dicho. – Mammy bostezó-. Ahora mismo estaba soñando. – Su voz era apenas un poco más audible que el frufrú del camisón contra las sábanas-. Justo antes de que entraras. Pero ahora ya no lo recuerdo. ¿A ti también te pasa?,,"""It's only three o'clock, Mom."" “Uh. Yes.” “I already told you.” Mammy yawned. “I just had a dream,” she said, her voice just a little louder than the rustling of clothes against the blankets. “Just now, right before you walked in. But I can't remember it at all. Do you ever have that happen?”","“Ah.” “Right.” “You had mentioned it.” She yawned. “I was dreaming,” she said, in a voice barely able to suppress the rustling of her nightgown against the sheet. “Just now, when you came in. But I can't remember it. Does that happen to you too?”",–Oh. Yes. You had already told me. – Mammy yawned-. I was just dreaming right now. – Her voice was barely a little more audible than the rustle of the nightgown against the sheets-. Just before you came in. But now I don't remember it anymore. Does that happen to you too?,66
889,,[],"""That's…that's terrible. God I'm sorry. Poor you. I'll have a talk with him first thing in the morning. Or maybe with his mother. Yes, that would be better, I think.""",,"“Thật là... thật là kinh khủng. Thượng đế ơi, mẹ xin lỗi. Tội nghiệp con. Mẹ sẽ nói chuyện với thằng bé đó ngay sáng ngày mai. Hoặc mẹ của nó. Đúng rồi, mẹ nghĩ như thế thì tốt hơn.",,"“Bu... bu korkunç bir şey. Tanrım. Çok üzüldüm. Zavallıcık. Sabah ilk iş onunla konuşurum. Ya da annesiyle. Evet, böylesi daha iyi olur.",,"–Eso es… es terrible. Dios mío. Lo siento. Pobrecita. Tendré que hablar con él mañana sin falta, o quizá con su madre. Sí, creo que será lo mejor.",,"“This is... this is terrible. Oh God, I'm sorry. Poor child. I'll talk to that boy first thing tomorrow morning. Or his mother. Yes, I think that would be better.”","“This... this is a terrible thing. My God. I'm so sorry. Poor thing. First thing in the morning, I'll talk to him. Or with his mother. Yes, that would be better.”","–That is… it’s terrible. My God. I’m sorry. Poor thing. I’ll have to talk to him tomorrow without fail, or maybe with his mother. Yes, I think that would be best.",41
965,,[],"What are you crying for?He'd strapped his leg back on.You asked to see it, you giryanok,you crybaby! If I'd known you were going to bawl, I wouldn 'i have shown you.",,"Cậu khóc gì chứ? Tariq đeo phần chân giả lại. Cậu đòi xem nó cơ mà, cậu đúng là girvanok, con bé mít ướt! Nếu mình mà biết cậu rống lên như thế thì mình sẽ không cho cậu xem đâu.",,"Neden ağlıyorsun ki? Takma bacağını yeniden yerleştirmiş, kayışlarını sıkmıştı. Görmek isteyen sendin, seni ciryanok, sulugöz! Böyle böğüreceğini bilseydim, göstermezdim.",,"«¿Por qué lloras? – protestó Tariq, que había vuelto a ponerse la pierna ortopédica-. ¡Eres tú quien me ha pedido verlo, giryanok, llorona! Si hubiera sabido que te ibas a poner a berrear, no te lo habría enseñado», había acabado diciendo.",,"Why are you crying? Tariq put his prosthetic leg back on. You asked to see it, you're such a girvanok, a crybaby! If I had known you would bawl like this, I wouldn't have shown it to you.","Why are you crying? He had reattached his prosthetic leg and tightened its straps. You were the one who wanted to see it, you crybaby, teary-eyed! If I had known you would bawl like this, I wouldn't have shown it.","""Why are you crying? – protested Tariq, who had put his prosthetic leg back on-. You're the one who asked to see it, giryanok, crybaby! If I had known you were going to start bawling, I wouldn't have shown it to you,"" he had ended up saying.",45
1119,,[],"""And you, you would continue going to school, of course. You know how I feel about that. That would be our absolute top priority, to get you a good education, high school then college. But in your free time,if you wanted to, you could help out, take orders, fill water pitchers, that sort of thing.""",,"“Còn con, tất nhiên con sẽ tiếp tục đi học. Con biết bố coi trọng vấn đề đó như thế nào rồi đấy. Ưu tiên hàng đầu của chúng ta là cho con được hưởng một nền giáo dục tốt, học cấp ba rồi đến đại học. Nhưng nếu con muốn, khi rảnh rỗi con có thể đỡ đần bố mẹ, làm theo sự chỉ bảo của chúng ta, rót đầy các bình nước, và những việc đại loại như thế.”",,"“Sana gelince, sen de eğitimine devam edeceksin elbette. Bu konudaki duygularımı biliyorsun. Bu bizim en önemli amacımız, birincil önceliğimiz olmalı, sana iyi bir eğitim vermek; lise, ardından üniversite. Ama boş vakitlerinde, tabii istersen, lokantada yardım edersin, sipariş almak, sürahileri doldurmak gibi şeyler.",,"»Y tú seguirías yendo al colegio, por supuesto. Ya sabes lo que pienso sobre el tema. Eso sería lo primero: que tú recibieras una buena educación, en el instituto y luego en la universidad. Pero en tu tiempo libre, si quisieras, podrías ayudarnos, anotar los pedidos, llenar las jarras de agua, esa clase de cosas.",,"“And you, of course, will continue to go to school. You know how much your father values that. Our top priority is for you to receive a good education, go to high school, and then to university. But if you want, in your free time you can help your parents, follow our instructions, fill the water bottles, and things like that.”","“As for you, you will of course continue your education. You know my feelings on this matter. This is our most important goal, our primary priority should be to give you a good education; high school, then university. But in your spare time, if you want, you can help out at the restaurant, doing things like taking orders, filling pitchers.”","»And you would continue going to school, of course. You already know what I think about the matter. That would be the first thing: that you receive a good education, in high school and then in college. But in your free time, if you wanted, you could help us, take down orders, fill water pitchers, that kind of thing.",69
1384,,[],"For the first time since they were on the floor, she raised her eyes to meet his. She searched his face. There was no playfulness this time. His look was one of conviction, of guileless yet ironclad earnestness.",,"Lần đầu tiên kể từ khi họ nằm dưới sàn, cô hướng đôi mắt lên nhìn vào mắt anh. Cô nhìn khắp gương mặt anh. Ở đó bây giờ đã không còn niềm vui thích. Cái nhìn của anh đầy vẻ đoan chắc, vẻ chân thật và sự nghiêm chỉnh sắt đá.",,"Halının üzerine devrilmelerinden beri ilk kez, gözlerini kaldırıp erkeğinkilere dikti. Çehresini araştırdı. Şakacılıktan eser yoktu. Tarık’ın yüzü kararlı, riyasız, sapına kadar içtendi. “Tarık...",,"Por primera vez desde que se habían sentado, ella alzó los ojos para mirarlo. Escudriñó su rostro y esta vez no halló ni rastro de burla. La expresión del muchacho era firme, de una seriedad cándida pero férrea.",,"For the first time since they lay on the floor, she directed her eyes up to look into his eyes. She looked all over his face. There was no longer any joy there now. His gaze was full of certainty, sincerity, and stern seriousness.","For the first time since they had fallen onto the carpet, she lifted her eyes and fixed them on his. She examined his face. There was no trace of playfulness. Tarık's face was determined, sincere, and utterly genuine.","For the first time since they had sat down, she raised her eyes to look at him. She scrutinized his face and this time found no trace of mockery. The boy's expression was firm, with a candid but resolute seriousness.",50
1435,,[],"It's true,she tellshim.It's the friction, of grain against grain. Listen. Hedoes. He frowns. They wait. They hear it again. A groaning sound, when the wind is soft, when it blows hard, a mewling, high-pitched chorus.",,"Thật thế đấy, cô nói với anh. Đó là do ma sát, từng hạt từng hạt cọ vào nhau. Hãy nghe. Anh lắng nghe. Anh cau mày. Họ chờ đợi. Rồi họ lại nghe thấy lần nữa. Một tiếng rên nhỏ khi gió nhẹ, và khi gió thổi mạnh nó trở thành một tiếng thút thít, một dàn hợp xướng nốt cao.",,"Ama doğru, diyor oğlana. Kumların sürtünürken çıkardığı ses bu. Dinle. O da dinliyor. Kaşlarını çatıyor. Bekliyorlar. Ve yine duyuyorlar. Rüzgâr hafiflediğinde, iniltili bir ses; şiddetlendiğinde, ağlayan, tiz sesli bir bebekler korosu.",,"«Es verdad -le dice a Tariq-. Es la fricción de los granos entre sí. Escucha.» Él obedece. Frunce el ceño. Vuelven a oír el sonido. Un quejido cuando el viento es suave, un agudo coro de maullidos cuando el viento sopla con fuerza.",,"It's true, she said to him. It's due to friction, each grain rubbing against another. Listen. He listened. He frowned. They waited. Then they heard it again. A small moan when the wind was gentle, and when the wind blew stronger it became a whine, a high-pitched chorus.","But to the right, he says to the boy. This is the sound made by the sand as it rubs together. Listen. He listens too. He furrows his brows. They wait. And they hear it again. When the wind calms, a moaning sound; when it intensifies, a chorus of crying, high-pitched babies.","“It’s true,” she says to Tariq. “It’s the friction of the grains against each other.” “Listen.” He obeys. He frowns. They hear the sound again. A groan when the wind is gentle, a sharp chorus of meows when the wind blows strongly.",60
1440,,[],"Mammy too gathered her things. There was a reluctance in her movements, and her eyes had a lethargic, faraway look in them. She did away with her good plates, her napkins, all her jewelry-save for her wedding band-and most of her old clothes.",,"Mammy cũng tập hợp đồ đạc của bà. Cử động của bà có vẻ lưỡng lự và đôi mắt bà có vẻ thờ ơ, xa xăm khi nhìn mọi thứ. Bà bỏ đi những cái đĩa quý của mình, khăn ăn, những thứ trang sức bà dành dụm từ đám cưới và hầu hết quần áo cũ của bà.",,"Anne de eşyalarını topladı. Devinimlerinde bir tutukluk vardı, gözlerindeyse uyuşuk, dalmış gitmiş bir bakış. İyi cins tabaklarını, peçetelerini, bütün takılarını -nikâh yüzüğü dışında- giysilerinin çoğunu gözden çıkarmıştı.",,"Mammy también recogió sus pertenencias, con movimientos reticentes y una expresión letárgica y distante en los ojos. Renunció a la vajilla buena, las servilletas y todas las joyas, salvo la alianza, y a la mayor parte de la ropa.",,"Mammy also gathered her belongings. Her movements seemed hesitant, and her eyes appeared indifferent and distant as she looked at everything. She discarded her precious plates, napkins, the jewelry she had saved from her wedding, and most of her old clothes.","Anne also packed her belongings. There was a stiffness in her movements, and a numb, distant look in her eyes. She had given up her fine china, napkins, all her jewelry -except for her wedding ring- and most of her clothes.","Mammy also gathered her belongings, with reluctant movements and a lethargic and distant expression in her eyes. She gave up the good china, the napkins, and all the jewelry except for the wedding ring, and most of the clothes.",58
1513,,[],"Then one morning rockets slammed into the house. They were rumored later to have been fired by the Hazaras of Wahdat. For some time, neighbors kept finding bits and pieces of the boys.",,"Rồi một buổi sáng, những quả rocket dội vào ngôi nhà. Sau đó có tin đồn họ đã bị nã đạn bởi cánh Haraza của Wahdat. Một thời gian sau, hàng xóm vẫn còn tìm thấy những mẩu thịt của các cậu bé.",,"Sonra, bir sabah füzeler evi yerle bir etti. Söylentilere göre, saldırı Vahdet grubundaki Hazaralardan gelmişti. Komşular bir süre sağda solda oğlanların parçalarını, kırıntılarını buldular.",,"Hasta que una mañana cayeron misiles sobre la casa. Más tarde se rumoreó que los habían lanzado los hazaras de Wahdat. Durante un tiempo, los vecinos fueron encontrando trozos de los muchachos.",,"Then one morning, rockets rained down on the house. After that, there were rumors that they had been shelled by the Haraza faction of Wahdat. Some time later, neighbors were still finding pieces of the boys' flesh.","Then, one morning, missiles leveled the house. According to rumors, the attack had come from the Hazaras in the Vahdat group. For a while, neighbors found bits and pieces of the boys scattered around.","Until one morning missiles fell on the house. Later it was rumored that the Hazaras of Wahdat had launched them. For a while, the neighbors kept finding pieces of the boys.",40
