Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['anna'],jane,0,0.5,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
"['kellan mckellan', 'mckellan', 'kellan']",weston,0,0.33,incorrect,weston,0,0.33,incorrect,weston,0,0.33,incorrect
['anna'],emily,0,0.0,incorrect,her,0,0.0,incorrect,her,0,0.0,incorrect
['anna'],john,0,0.25,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['gede'],island,0,0.2,incorrect,michelin-starred,0,0.2,incorrect,michelin-starred,0,0.2,incorrect
['janet'],lily,0,0.0,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect
['anna'],mother-in-law,0,0.24,incorrect,mother-in-law,0,0.24,incorrect,mother-in-law,0,0.24,incorrect
['janet'],john,0,0.44,incorrect,son,0,0.25,incorrect,son,0,0.25,incorrect
['anna'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['gede'],isle esme,0,0.31,incorrect,esme,0,0.5,incorrect,esme,0,0.5,incorrect
['anna'],karma,0,0.44,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['anna'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],her,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['anna'],green-hyphen-weston,0,0.17,incorrect,green-hyphen-weston,0,0.17,incorrect,green-hyphen-weston,0,0.17,incorrect
['jake'],john,0,0.25,incorrect,them,0,0.25,incorrect,them,0,0.25,incorrect
['jake'],[mask],0,0.4,incorrect,weston,0,0.2,incorrect,weston,0,0.2,incorrect
['anna'],diana,0,0.67,incorrect,diamond,0,0.36,incorrect,diamond,0,0.36,incorrect
['anna'],the family,0,0.14,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['jake'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jake'],dad,0,0.29,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
['anna'],john,0,0.25,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['anna'],nixon,0,0.44,incorrect,nixon,0,0.44,incorrect,nixon,0,0.44,incorrect
['janet'],professor,0,0.14,incorrect,professor,0,0.14,incorrect,professor,0,0.14,incorrect
['alex'],sleep,0,0.44,incorrect,everyone,0,0.17,incorrect,everyone,0,0.17,incorrect
['alex'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],dad,0,0.29,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
['alex'],mitch,0,0.0,incorrect,oz,0,0.0,incorrect,oz,0,0.0,incorrect
['alex'],west,0,0.25,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['alex'],bride,0,0.22,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['anna'],sarah,0,0.44,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['anna'],my father,0,0.15,incorrect,father,0,0.2,incorrect,father,0,0.2,incorrect
['anna'],sheila,0,0.2,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['anna'],family,0,0.2,incorrect,family,0,0.2,incorrect,family,0,0.2,incorrect
['anna'],name,0,0.5,incorrect,mary,0,0.25,incorrect,mary,0,0.25,incorrect
['alex'],anna,0,0.25,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['anna'],name,0,0.5,incorrect,mary,0,0.25,incorrect,mary,0,0.25,incorrect
['eko'],name,0,0.29,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect
['alex'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],name,0,0.5,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['anna'],sweetheart,0,0.14,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['alex'],anna,0,0.25,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['alex'],name,0,0.5,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['anna'],west,0,0.0,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['anna'],him,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['alex'],brother,0,0.18,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['anna'],emily,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['anna'],gingerly,0,0.17,incorrect,gingerly,0,0.17,incorrect,gingerly,0,0.17,incorrect
['anna'],name,0,0.5,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['anna'],john,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['mel'],john,0,0.0,incorrect,roommate,0,0.36,incorrect,roommate,0,0.36,incorrect
['janet'],emily,0,0.2,incorrect,weston,0,0.36,incorrect,weston,0,0.36,incorrect
['ray'],west's,0,0.0,incorrect,dad,0,0.33,incorrect,dad,0,0.33,incorrect
['alex'],ceo,0,0.29,incorrect,ceo,0,0.29,incorrect,ceo,0,0.29,incorrect
"['anna', 'anna green', 'green']",john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['janet'],lily,0,0.0,incorrect,nice,0,0.44,incorrect,nice,0,0.44,incorrect
['reagan'],emma,0,0.4,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['reagan'],emilia,0,0.33,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['ray'],start,0,0.25,incorrect,hester,0,0.22,incorrect,hester,0,0.22,incorrect
['grandpa'],dad,0,0.4,incorrect,kids,0,0.18,incorrect,kids,0,0.18,incorrect
['mel'],dad,0,0.0,incorrect,dad,0,0.0,incorrect,dad,0,0.0,incorrect
['ray'],john,0,0.0,incorrect,the,0,0.0,incorrect,the,0,0.0,incorrect
