Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['jessica'],hester,0,0.31,incorrect,oba,0,0.2,incorrect,sengwe,0,0.15,incorrect,mme rona tshwanetse,0,0.23,incorrect,hester,0,0.31,incorrect,te ua,0,0.33,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,velona,0,0.31,incorrect,mora,0,0.18,incorrect,oba,0,0.2,incorrect,mme rona tshwanetse,0,0.23,incorrect,te ua,0,0.33,incorrect,hester,0,0.31,incorrect,velona,0,0.31,incorrect,mother,0,0.15,incorrect,her,0,0.2,incorrect,ogul,0,0.0,incorrect,oglum,0,0.0,incorrect,con,0,0.2,incorrect,con,0,0.2,incorrect,ana,0,0.2,incorrect,juan,0,0.36,incorrect,her,0,0.2,incorrect,oglum,0,0.0,incorrect,con,0,0.2,incorrect,juan,0,0.36,incorrect
"['bene gesserit', 'gesserit', 'bene']",adaeze,0,0.4,incorrect,hester,0,0.57,incorrect,mother,0,0.29,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,tei,0,0.36,incorrect,hester,0,0.57,incorrect,rhea,0,0.25,incorrect,hester,0,0.57,incorrect,fantatry,0,0.19,incorrect,li-genetics,0,0.42,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,tei,0,0.36,incorrect,rhea,0,0.25,incorrect,fantatry,0,0.19,incorrect,jewish,0,0.29,incorrect,mother,0,0.29,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,mother,0,0.29,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,mother,0,0.29,incorrect,hester,0,0.57,incorrect,mother,0,0.29,incorrect,hester,0,0.57,incorrect
['jessica'],artemis,0,0.29,incorrect,hester,0,0.31,incorrect,the choam company,0,0.25,incorrect,mme rona,0,0.27,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,palpatine,0,0.12,incorrect,hester,0,0.31,incorrect,ke,0,0.22,incorrect,hester,0,0.31,incorrect,mme rona,0,0.27,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,house,0,0.17,incorrect,the imperium,0,0.21,incorrect,palpatine,0,0.12,incorrect,mundus,0,0.15,incorrect,choam,0,0.33,incorrect,dong nguoi,0,0.12,incorrect,prekod,0,0.15,incorrect,arr,0,0.2,incorrect,the imperium,0,0.21,incorrect,mundus,0,0.15,incorrect,dong nguoi,0,0.12,incorrect,arr,0,0.2,incorrect
['jessica'],hester,0,0.31,incorrect,lowolowo,0,0.0,incorrect,dikeledi,0,0.27,incorrect,mme,0,0.2,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,niady,0,0.33,incorrect,mofutso,0,0.14,incorrect,lowolowo,0,0.0,incorrect,mme,0,0.2,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,niady,0,0.33,incorrect,hester,0,0.31,incorrect,she,0,0.2,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,nam,0,0.2,incorrect,hester,0,0.31,incorrect,anais,0,0.17,incorrect,juan,0,0.36,incorrect,she,0,0.2,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,juan,0,0.36,incorrect
"['jessica', 'jessic']",nigeria,0,0.43,incorrect,shield,0,0.33,incorrect,sireletsa,0,0.38,incorrect,sireletsa,0,0.38,incorrect,momoni,0,0.17,incorrect,momoni,0,0.17,incorrect,bettaak,0,0.29,incorrect,hester,0,0.33,incorrect,razafindrakoto,0,0.19,incorrect,arovy,0,0.17,incorrect,sireletsa,0,0.38,incorrect,shield,0,0.33,incorrect,sireletsa,0,0.38,incorrect,momoni,0,0.17,incorrect,hester,0,0.33,incorrect,arovy,0,0.17,incorrect,shield,0,0.33,incorrect,shield,0,0.33,incorrect,ogul,0,0.0,incorrect,hester,0,0.33,incorrect,tony,0,0.0,incorrect,bao,0,0.2,incorrect,aria,0,0.36,incorrect,amelia,0,0.46,incorrect,shield,0,0.33,incorrect,hester,0,0.33,incorrect,bao,0,0.2,incorrect,amelia,0,0.46,incorrect
['jessica'],hester,0,0.31,incorrect,sob,0,0.2,incorrect,tshiamo,0,0.43,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,nanery,0,0.15,incorrect,hester,0,0.31,incorrect,sob,0,0.2,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,nanery,0,0.15,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,mother,0,0.15,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,maria,0,0.33,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,maria,0,0.33,incorrect
['paul'],john,0,0.0,incorrect,ogunwusi,0,0.17,incorrect,hester,0,0.0,incorrect,mme jalo,0,0.33,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,buffet,0,0.2,incorrect,niaina,0,0.2,incorrect,tshabetsane,0,0.13,incorrect,ogunwusi,0,0.17,incorrect,mme jalo,0,0.33,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,niaina,0,0.2,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,gaye,0,0.25,incorrect,gaye,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,elena,0,0.22,incorrect,hester,0,0.0,incorrect,gaye,0,0.25,incorrect,hester,0,0.0,incorrect,elena,0,0.22,incorrect
['paul'],hester,0,0.0,incorrect,omi,0,0.0,incorrect,hester,0,0.0,incorrect,jalo,0,0.5,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,omi,0,0.0,incorrect,jalo,0,0.5,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,france,0,0.2,incorrect,hester,0,0.0,incorrect,juan,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,france,0,0.2,incorrect,juan,0,0.25,incorrect
['hawat'],boya,0,0.22,incorrect,boya,0,0.22,incorrect,gongwe,0,0.18,incorrect,mme rona tshwanetse,0,0.33,incorrect,hester,0,0.36,incorrect,peneia'e,0,0.15,incorrect,hester,0,0.36,incorrect,rhl,0,0.25,incorrect,earth,0,0.4,incorrect,hadalana,0,0.46,incorrect,mohlomong,0,0.14,incorrect,boya,0,0.22,incorrect,mme rona tshwanetse,0,0.33,incorrect,peneia'e,0,0.15,incorrect,rhl,0,0.25,incorrect,hadalana,0,0.46,incorrect,captain,0,0.33,incorrect,hester,0,0.36,incorrect,jupiter,0,0.17,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,anya,0,0.44,incorrect,serrano,0,0.17,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,serrano,0,0.17,incorrect
['paul'],ogun,0,0.25,incorrect,omi,0,0.0,incorrect,metsi,0,0.0,incorrect,mme rona tshwanetse,0,0.09,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,rano,0,0.25,incorrect,hitany,0,0.2,incorrect,metsi,0,0.0,incorrect,omi,0,0.0,incorrect,mme rona tshwanetse,0,0.09,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hitany,0,0.2,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect,kate,0,0.25,incorrect,gri,0,0.0,incorrect,tran,0,0.25,incorrect,tran,0,0.25,incorrect,agua,0,0.5,incorrect,miguel,0,0.4,incorrect,he,0,0.0,incorrect,gri,0,0.0,incorrect,tran,0,0.25,incorrect,miguel,0,0.4,incorrect
['paul'],john,0,0.0,incorrect,diedie,0,0.0,incorrect,jang,0,0.25,incorrect,jang,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,name,0,0.25,incorrect,butle joang,0,0.27,incorrect,diedie,0,0.0,incorrect,jang,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,name,0,0.25,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ba,0,0.33,incorrect,jane,0,0.25,incorrect,juan,0,0.25,incorrect,he,0,0.0,incorrect,hester,0,0.0,incorrect,ba,0,0.33,incorrect,juan,0,0.25,incorrect
"['paul—', 'paul']",hester,0,0.0,incorrect,hester,0,0.0,incorrect,mme,0,0.0,incorrect,tswanetseng,0,0.13,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,king,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ary,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,tswanetseng,0,0.13,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ary,0,0.29,incorrect,queen elizabeth ii,0,0.18,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,nguyen,0,0.2,incorrect,ba ba,0,0.22,incorrect,ana,0,0.29,incorrect,ana,0,0.29,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ba ba,0,0.22,incorrect,ana,0,0.29,incorrect
"['paul', 'halleck']",sword,0,0.0,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,the,0,0.4,incorrect,hester,0,0.31,incorrect,bodkins,0,0.14,incorrect,hester,0,0.31,incorrect,hester,0,0.31,incorrect,henry,0,0.33,incorrect,niketrona,0,0.15,incorrect,bosom,0,0.0,incorrect,hester,0,0.31,incorrect,the,0,0.4,incorrect,bodkins,0,0.14,incorrect,hester,0,0.31,incorrect,niketrona,0,0.15,incorrect,kael,0,0.5,incorrect,the,0,0.4,incorrect,halleck,1,1.0,correct,halleck,1,1.0,correct,hester,0,0.31,incorrect,hester,0,0.31,incorrect,arin,0,0.25,incorrect,astrid,0,0.2,incorrect,the,0,0.4,incorrect,halleck,1,1.0,correct,hester,0,0.31,incorrect,astrid,0,0.2,incorrect
"['paul—', 'paul']",hester,0,0.0,incorrect,hester,0,0.0,incorrect,mme tshwanetse,0,0.11,incorrect,mme rona tshwanetse,0,0.09,incorrect,hester,0,0.0,incorrect,e,0,0.0,incorrect,hester,0,0.0,incorrect,baauddii,0,0.33,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,empa,0,0.5,incorrect,hester,0,0.0,incorrect,mme rona tshwanetse,0,0.09,incorrect,e,0,0.0,incorrect,baauddii,0,0.33,incorrect,hester,0,0.0,incorrect,gwen,0,0.0,incorrect,mother,0,0.0,incorrect,hester,0,0.0,incorrect,mizrap,0,0.2,incorrect,mom,0,0.0,incorrect,hester,0,0.0,incorrect,elrond,0,0.2,incorrect,maria,0,0.22,incorrect,mother,0,0.0,incorrect,mizrap,0,0.2,incorrect,hester,0,0.0,incorrect,maria,0,0.22,incorrect
['gurney'],oba,0,0.0,incorrect,hester,0,0.17,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.07,incorrect,mme rona tshwanetse,0,0.24,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,young boy,0,0.4,incorrect,billy,0,0.18,incorrect,ravaka,0,0.17,incorrect,ravaka,0,0.17,incorrect,matsieng,0,0.14,incorrect,hester,0,0.17,incorrect,mme rona tshwanetse,0,0.24,incorrect,hester,0,0.17,incorrect,billy,0,0.18,incorrect,ravaka,0,0.17,incorrect,balthasar,0,0.13,incorrect,lad,0,0.0,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,tai,0,0.0,incorrect,hester,0,0.17,incorrect,bastien,0,0.15,incorrect,jovencito,0,0.13,incorrect,lad,0,0.0,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,jovencito,0,0.13,incorrect
['paul'],niniola,0,0.18,incorrect,nitori,0,0.0,incorrect,hester,0,0.0,incorrect,jalo,0,0.5,incorrect,hester,0,0.0,incorrect,no,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,nisintona,0,0.15,incorrect,moses,0,0.0,incorrect,nitori,0,0.0,incorrect,jalo,0,0.5,incorrect,no,0,0.0,incorrect,hester,0,0.0,incorrect,nisintona,0,0.15,incorrect,kael,0,0.5,incorrect,he,0,0.0,incorrect,kral,0,0.5,incorrect,hester,0,0.0,incorrect,nguyen,0,0.2,incorrect,hester,0,0.0,incorrect,el capitan,0,0.29,incorrect,tom,0,0.0,incorrect,he,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,tom,0,0.0,incorrect
