Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['harry—', 'harry']",mpho,0,0.22,incorrect,hopolang,0,0.31,incorrect,oba,0,0.25,incorrect,ninu,0,0.0,incorrect,rre,0,0.5,incorrect,dilo,0,0.0,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,godfather,0,0.29,incorrect,godfather,0,0.29,incorrect,hester,0,0.36,incorrect,koa,0,0.25,incorrect,hopolang,0,0.31,incorrect,ninu,0,0.0,incorrect,dilo,0,0.0,incorrect,hester,0,0.36,incorrect,godfather,0,0.29,incorrect,koa,0,0.25,incorrect,godfather,0,0.29,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,nguyen,0,0.18,incorrect,hester,0,0.36,incorrect,juan,0,0.22,incorrect,juan,0,0.22,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,juan,0,0.22,incorrect
"['kuera', 'vernon']",malome,0,0.18,incorrect,mohapi,0,0.18,incorrect,john,0,0.4,incorrect,nini,0,0.4,incorrect,mogwadi,0,0.17,incorrect,mogwadi,0,0.17,incorrect,tonton,0,0.5,incorrect,aita,0,0.22,incorrect,kaakaa,0,0.36,incorrect,john,0,0.4,incorrect,dadatoa,0,0.17,incorrect,dadatoa,0,0.17,incorrect,mohapi,0,0.18,incorrect,nini,0,0.4,incorrect,mogwadi,0,0.17,incorrect,aita,0,0.22,incorrect,john,0,0.4,incorrect,dadatoa,0,0.17,incorrect,uncle,0,0.4,incorrect,uncle,0,0.4,incorrect,eniste,0,0.33,incorrect,eniste,0,0.33,incorrect,earth,0,0.4,incorrect,nam,0,0.25,incorrect,john,0,0.4,incorrect,tio,0,0.22,incorrect,uncle,0,0.4,incorrect,eniste,0,0.33,incorrect,nam,0,0.25,incorrect,tio,0,0.22,incorrect
"['harry—', 'harry']",hester,0,0.36,incorrect,ehlile,0,0.18,incorrect,hester,0,0.36,incorrect,loooto,0,0.0,incorrect,hester,0,0.36,incorrect,baheb,0,0.2,incorrect,hester,0,0.36,incorrect,hau hau,0,0.33,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,mazava,0,0.18,incorrect,ehlile,0,0.18,incorrect,loooto,0,0.0,incorrect,baheb,0,0.2,incorrect,hau hau,0,0.33,incorrect,hester,0,0.36,incorrect,mazava,0,0.18,incorrect,demons,0,0.0,incorrect,hester,0,0.36,incorrect,iki,0,0.0,incorrect,hester,0,0.36,incorrect,nguyen,0,0.18,incorrect,hester,0,0.36,incorrect,harry,1,1.0,correct,harry,1,1.0,correct,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,harry,1,1.0,correct
"['harry‘ye', 'vernon', 'vernon dursley', 'dursley', 'harr', 'harry']",kenyatta,0,0.29,incorrect,kenya,0,0.36,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,hester,0,0.4,incorrect,mme rona tshwanetse,0,0.42,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,hester,0,0.4,incorrect,metronome,0,0.53,incorrect,rainier,0,0.36,incorrect,nanandratra,0,0.4,incorrect,kenya,0,0.36,incorrect,john,0,0.4,incorrect,mme rona tshwanetse,0,0.42,incorrect,hester,0,0.4,incorrect,metronome,0,0.53,incorrect,nanandratra,0,0.4,incorrect,john,0,0.4,incorrect,he,0,0.4,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,hester,0,0.4,incorrect,duong,0,0.36,incorrect,john,0,0.4,incorrect,juan,0,0.25,incorrect,he,0,0.4,incorrect,john,0,0.4,incorrect,duong,0,0.36,incorrect,juan,0,0.25,incorrect
['dudley'],mwai kibaki,0,0.0,incorrect,matsatsi,0,0.0,incorrect,hester,0,0.17,incorrect,leyin,0,0.55,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.06,incorrect,morago,0,0.0,incorrect,hester,0,0.17,incorrect,tera,0,0.2,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,toa,0,0.0,incorrect,taorian'ny loatra,0,0.09,incorrect,matsatsi,0,0.0,incorrect,leyin,0,0.55,incorrect,morago,0,0.0,incorrect,tera,0,0.2,incorrect,hester,0,0.17,incorrect,taorian'ny loatra,0,0.09,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,juan,0,0.2,incorrect,he,0,0.25,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,juan,0,0.2,incorrect
"['hagri', 'hayalbozan', 'hagrid']",moses,0,0.13,incorrect,sethu,0,0.2,incorrect,hester,0,0.36,incorrect,isaac,0,0.27,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.12,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,te a'era,0,0.31,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,avy,0,0.31,incorrect,sethu,0,0.2,incorrect,isaac,0,0.27,incorrect,hester,0,0.36,incorrect,te a'era,0,0.31,incorrect,hester,0,0.36,incorrect,avy,0,0.31,incorrect,the dark lord,0,0.42,incorrect,charms,0,0.55,incorrect,hagrid,1,1.0,correct,hagrid,1,1.0,correct,bac,0,0.31,incorrect,hester,0,0.36,incorrect,[mask],0,0.18,incorrect,miguel,0,0.18,incorrect,charms,0,0.55,incorrect,hagrid,1,1.0,correct,hester,0,0.36,incorrect,miguel,0,0.18,incorrect
"['pius thicknesse', 'pius thi', 'thicknesse', 'pius', 'thi']",trace,0,0.4,incorrect,trace,0,0.4,incorrect,trace,0,0.4,incorrect,trace,0,0.4,incorrect,mme tshwanetse,0,0.5,incorrect,mme rona tshwanetse,0,0.41,incorrect,trace,0,0.4,incorrect,eita,0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,trace,0,0.4,incorrect,trace,0,0.4,incorrect,trace,0,0.4,incorrect,trace,0,0.4,incorrect,mme rona tshwanetse,0,0.41,incorrect,eita,0,0.33,incorrect,hester,0,0.5,incorrect,trace,0,0.4,incorrect,trace,0,0.4,incorrect,mother,0,0.44,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,mother,0,0.44,incorrect,hester,0,0.5,incorrect,elijah,0,0.29,incorrect,madre,0,0.13,incorrect,mother,0,0.44,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,madre,0,0.13,incorrect
['moody'],hester,0,0.0,incorrect,joale,0,0.2,incorrect,abraham,0,0.17,incorrect,oyo,0,0.5,incorrect,hester,0,0.0,incorrect,wena,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ankehitriny,0,0.12,incorrect,joale,0,0.2,incorrect,oyo,0,0.5,incorrect,wena,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ankehitriny,0,0.12,incorrect,aunt,0,0.0,incorrect,aunt,0,0.0,incorrect,resit,0,0.0,incorrect,resit,0,0.0,incorrect,thay,0,0.22,incorrect,hester,0,0.0,incorrect,[mask],0,0.18,incorrect,elena,0,0.0,incorrect,aunt,0,0.0,incorrect,resit,0,0.0,incorrect,hester,0,0.0,incorrect,elena,0,0.0,incorrect
['harry'],seretse,0,0.17,incorrect,khanyang,0,0.46,incorrect,nigeria,0,0.17,incorrect,nigeria,0,0.17,incorrect,seretseng,0,0.14,incorrect,seretseng,0,0.14,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,ddonkttr,0,0.15,incorrect,sonaa,0,0.2,incorrect,ranom-pokat,0,0.12,incorrect,tamin'ny lasa,0,0.22,incorrect,khanyang,0,0.46,incorrect,nigeria,0,0.17,incorrect,seretseng,0,0.14,incorrect,hester,0,0.36,incorrect,sonaa,0,0.2,incorrect,tamin'ny lasa,0,0.22,incorrect,the,0,0.25,incorrect,the,0,0.25,incorrect,hester,0,0.36,incorrect,mithridates,0,0.25,incorrect,hester,0,0.36,incorrect,ngay,0,0.44,incorrect,elijah,0,0.18,incorrect,miguel,0,0.0,incorrect,the,0,0.25,incorrect,mithridates,0,0.25,incorrect,ngay,0,0.44,incorrect,miguel,0,0.0,incorrect
"['moody—', 'moody']",hester,0,0.0,incorrect,tharo,0,0.2,incorrect,burrow,0,0.18,incorrect,okan,0,0.22,incorrect,ke,0,0.0,incorrect,tsamayang,0,0.29,incorrect,toru,0,0.22,incorrect,maitai,0,0.18,incorrect,shibu,0,0.0,incorrect,three,0,0.0,incorrect,burrow,0,0.18,incorrect,salomona,0,0.31,incorrect,tharo,0,0.2,incorrect,okan,0,0.22,incorrect,tsamayang,0,0.29,incorrect,maitai,0,0.18,incorrect,three,0,0.0,incorrect,salomona,0,0.31,incorrect,hermione,0,0.31,incorrect,burrow,0,0.18,incorrect,hester,0,0.0,incorrect,kovuk,0,0.2,incorrect,thay,0,0.22,incorrect,hang,0,0.0,incorrect,jason,0,0.2,incorrect,tres,0,0.0,incorrect,burrow,0,0.18,incorrect,kovuk,0,0.2,incorrect,hang,0,0.0,incorrect,tres,0,0.0,incorrect
['harry'],hester,0,0.36,incorrect,matshaba,0,0.31,incorrect,hester,0,0.36,incorrect,pelu,0,0.0,incorrect,molelo,0,0.0,incorrect,molelo,0,0.0,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,death eaters,0,0.35,incorrect,hester,0,0.36,incorrect,mpihinana,0,0.29,incorrect,ary,0,0.75,correct,matshaba,0,0.31,incorrect,pelu,0,0.0,incorrect,molelo,0,0.0,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,ary,0,0.75,correct,harry,1,1.0,correct,bike,0,0.0,incorrect,harry,1,1.0,correct,metal,0,0.2,incorrect,tu than thuc tu,0,0.2,incorrect,thuc hoang,0,0.27,incorrect,harry,1,1.0,correct,voldemort,0,0.14,incorrect,bike,0,0.0,incorrect,metal,0,0.2,incorrect,thuc hoang,0,0.27,incorrect,voldemort,0,0.14,incorrect
"['hagrid', 'hagrid‘in']",hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,nigeria,0,0.46,incorrect,mme tshwanetse,0,0.26,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,tera,0,0.2,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,razafindrakoto,0,0.3,incorrect,nesoriny,0,0.35,incorrect,hester,0,0.33,incorrect,nigeria,0,0.46,incorrect,hester,0,0.33,incorrect,tera,0,0.2,incorrect,hester,0,0.33,incorrect,nesoriny,0,0.35,incorrect,john,0,0.31,incorrect,he,0,0.25,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,john,0,0.31,incorrect,juan,0,0.31,incorrect,he,0,0.25,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,juan,0,0.31,incorrect
"['señora weasley', 'señora', 'weasley', 'ms weasley', 'ms']",hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,"mme re tshwanetse ra re, [mask] le fa go ntse jalo, go ne go na le boammaaruri jo bogolo go feta mo tumelong ya rona ya gompieno.",0,0.15,incorrect,mme rona tshwanetse,0,0.48,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,s. [mask],0,0.42,incorrect,s. kailani,0,0.4,incorrect,anthony,0,0.31,incorrect,nahatsiaro,0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,mme rona tshwanetse,0,0.48,incorrect,hester,0,0.5,incorrect,s. kailani,0,0.4,incorrect,nahatsiaro,0,0.33,incorrect,scar,0,0.4,incorrect,hester,0,0.5,incorrect,kisi,0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,[mask],0,0.5,incorrect,juan,0,0.2,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,juan,0,0.2,incorrect
