Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['margaret'],madonna,0,0.4,incorrect,freud,0,0.31,incorrect,freud,0,0.31,incorrect
['arthur'],mr. rochester,0,0.32,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect
['margaret'],mr. darcy,0,0.47,incorrect,waltz,0,0.31,incorrect,waltz,0,0.31,incorrect
['arthur'],mr. darcy,0,0.27,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['margaret'],angelina jolie,0,0.36,incorrect,emily,0,0.15,incorrect,emily,0,0.15,incorrect
['margaret'],madonna,0,0.4,incorrect,barbie,0,0.43,incorrect,barbie,0,0.43,incorrect
['margaret'],elizabeth,0,0.35,incorrect,max,0,0.36,incorrect,max,0,0.36,incorrect
['margaret'],he,0,0.2,incorrect,heathcliff,0,0.22,incorrect,heathcliff,0,0.22,incorrect
['graham'],arthur,0,0.33,incorrect,arthur,0,0.33,incorrect,arthur,0,0.33,incorrect
['arthur'],maule,0,0.36,incorrect,sherlock,0,0.29,incorrect,sherlock,0,0.29,incorrect
['graham'],paul,0,0.2,incorrect,wittgenstein,0,0.11,incorrect,wittgenstein,0,0.11,incorrect
['adela'],churchill,0,0.14,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['graham'],horatio nelson,0,0.2,incorrect,freud,0,0.18,incorrect,freud,0,0.18,incorrect
['graham'],jesus,0,0.0,incorrect,freud,0,0.18,incorrect,freud,0,0.18,incorrect
['graham'],winston churchill,0,0.17,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['adela'],hitler,0,0.18,incorrect,marie,0,0.4,incorrect,marie,0,0.4,incorrect
['graham'],harry,0,0.36,incorrect,hitler,0,0.17,incorrect,hitler,0,0.17,incorrect
['graham'],stephen hawking,0,0.19,incorrect,hemingway,0,0.27,incorrect,hemingway,0,0.27,incorrect
['graham'],andy,0,0.2,incorrect,anthony bourdain,0,0.27,incorrect,anthony bourdain,0,0.27,incorrect
['adela'],orpheus,0,0.17,incorrect,horatio,0,0.17,incorrect,horatio,0,0.17,incorrect
['graham'],smeyers,0,0.15,incorrect,paul mccartney,0,0.2,incorrect,paul mccartney,0,0.2,incorrect
['graham'],mr. darcy,0,0.27,incorrect,marie,0,0.18,incorrect,marie,0,0.18,incorrect
['arthur'],churchill,0,0.4,incorrect,churchill,0,0.4,incorrect,churchill,0,0.4,incorrect
['adela'],stalin,0,0.36,incorrect,lincoln,0,0.17,incorrect,lincoln,0,0.17,incorrect
['adela'],shepard,0,0.33,incorrect,newton,0,0.18,incorrect,newton,0,0.18,incorrect
['arthur'],dad,0,0.22,incorrect,scrabble,0,0.14,incorrect,scrabble,0,0.14,incorrect
['adela'],god,0,0.25,incorrect,shakespeare,0,0.38,incorrect,shakespeare,0,0.38,incorrect
['adela'],emily,0,0.4,incorrect,virginia woolf,0,0.21,incorrect,virginia woolf,0,0.21,incorrect
['arthur'],mr. rochester,0,0.32,incorrect,heather,0,0.62,incorrect,heather,0,0.62,incorrect
"['spencer', 'anne spencer', 'anne']",hitler,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
"['male', 'rogue', 'rogue male']",heathcliff,0,0.3,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
