Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['louisa'],abraham,0,0.15,incorrect,abraham lincoln,0,0.19,incorrect,israel,0,0.5,incorrect,jesus,0,0.36,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,elizabeth,0,0.4,incorrect,jesus,0,0.36,incorrect,adam,0,0.2,incorrect,adriana,0,0.31,incorrect,abel,0,0.2,incorrect,abraham lincoln,0,0.19,incorrect,jesus,0,0.36,incorrect,adam,0,0.2,incorrect,jesus,0,0.36,incorrect,adriana,0,0.31,incorrect,lady russell,0,0.33,incorrect,byron,0,0.18,incorrect,emily,0,0.18,incorrect,abdulhamid,0,0.25,incorrect,duc,0,0.22,incorrect,than,0,0.2,incorrect,maria,0,0.36,incorrect,jesus,0,0.36,incorrect,byron,0,0.18,incorrect,abdulhamid,0,0.25,incorrect,than,0,0.2,incorrect,jesus,0,0.36,incorrect
"['mr jones', 'jones', 'mr']",jesus,0,0.6,incorrect,jesus,0,0.6,incorrect,abel,0,0.22,incorrect,god,0,0.25,incorrect,adam,0,0.33,incorrect,te eita,0,0.27,incorrect,god,0,0.25,incorrect,shakespeare,0,0.25,incorrect,abrahamy,0,0.2,incorrect,adriamahilatsy,0,0.18,incorrect,metsoalle,0,0.35,incorrect,jesus,0,0.6,incorrect,god,0,0.25,incorrect,te eita,0,0.27,incorrect,shakespeare,0,0.25,incorrect,adriamahilatsy,0,0.18,incorrect,apothecary,0,0.27,incorrect,emma,0,0.33,incorrect,annem,0,0.4,incorrect,galatasaray,0,0.15,incorrect,thay,0,0.0,incorrect,nguyen,0,0.36,incorrect,dr. house,0,0.47,incorrect,homero,0,0.5,incorrect,emma,0,0.33,incorrect,galatasaray,0,0.15,incorrect,nguyen,0,0.36,incorrect,homero,0,0.5,incorrect
"['mary', 'mary––']",oliver twist,0,0.12,incorrect,jesus,0,0.0,incorrect,abraham lincoln,0,0.21,incorrect,god,0,0.0,incorrect,abraham lincoln,0,0.21,incorrect,adam,0,0.25,incorrect,adam smith,0,0.14,incorrect,shakespeare,0,0.27,incorrect,job,0,0.0,incorrect,abrahamy,0,0.5,incorrect,israel,0,0.2,incorrect,jesus,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.27,incorrect,abrahamy,0,0.5,incorrect,mr. knightley,0,0.35,incorrect,god,0,0.0,incorrect,hamlet,0,0.2,incorrect,albert einstein,0,0.21,incorrect,ngoc,0,0.0,incorrect,theresa,0,0.18,incorrect,edmundo burke,0,0.24,incorrect,platon,0,0.2,incorrect,god,0,0.0,incorrect,albert einstein,0,0.21,incorrect,theresa,0,0.18,incorrect,platon,0,0.2,incorrect
"['', 'jane bennet', 'bennet', 'jane']",shakespeare,0,0.36,incorrect,abrahami,0,0.21,incorrect,abel,0,0.5,incorrect,jesus,0,0.44,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,emily,0,0.22,incorrect,shakespeare,0,0.36,incorrect,abrahamy,0,0.21,incorrect,adriamahery,0,0.27,incorrect,jesus,0,0.44,incorrect,abrahami,0,0.21,incorrect,jesus,0,0.44,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.36,incorrect,adriamahery,0,0.27,incorrect,lucy,0,0.0,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect,melek,0,0.36,incorrect,thuy kieu,0,0.2,incorrect,nguyen,0,0.4,incorrect,maria,0,0.22,incorrect,maria,0,0.22,incorrect,emma,0,0.25,incorrect,melek,0,0.36,incorrect,nguyen,0,0.4,incorrect,maria,0,0.22,incorrect
"['darcy–', 'darcy']",oliver twist,0,0.12,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,abel,0,0.22,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,shirley,0,0.33,incorrect,rekha,0,0.2,incorrect,job,0,0.0,incorrect,adam,0,0.44,incorrect,shakespeare,0,0.25,incorrect,jesus,0,0.0,incorrect,abel,0,0.22,incorrect,adam,0,0.44,incorrect,rekha,0,0.2,incorrect,adam,0,0.44,incorrect,mr. darcy,0,0.71,correct,austen,0,0.18,incorrect,lord byron,0,0.27,incorrect,erkek,0,0.2,incorrect,nikolai,0,0.17,incorrect,virginia woolf,0,0.11,incorrect,don quijote,0,0.12,incorrect,shakespeare,0,0.25,incorrect,austen,0,0.18,incorrect,erkek,0,0.2,incorrect,virginia woolf,0,0.11,incorrect,shakespeare,0,0.25,incorrect
['darcy'],oliver,0,0.18,incorrect,jesus,0,0.0,incorrect,abraham,0,0.33,incorrect,god,0,0.25,incorrect,shakespeare,0,0.25,incorrect,adam,0,0.44,incorrect,shakespeare,0,0.25,incorrect,shakespeare,0,0.25,incorrect,job,0,0.0,incorrect,adam,0,0.44,incorrect,abel,0,0.22,incorrect,jesus,0,0.0,incorrect,god,0,0.25,incorrect,adam,0,0.44,incorrect,shakespeare,0,0.25,incorrect,adam,0,0.44,incorrect,mr. knightley,0,0.22,incorrect,beckford,0,0.15,incorrect,voltaire,0,0.31,incorrect,platon,0,0.18,incorrect,flaubert,0,0.31,incorrect,thatcher,0,0.31,incorrect,beatrix,0,0.33,incorrect,homero,0,0.18,incorrect,beckford,0,0.15,incorrect,platon,0,0.18,incorrect,thatcher,0,0.31,incorrect,homero,0,0.18,incorrect
"['señora', 'mrs bennet', 'bennet', 'señora bennet', 'mrs']",abrahami lincoln,0,0.34,incorrect,mo,0,0.4,incorrect,abel,0,0.4,incorrect,god,0,0.22,incorrect,adam,0,0.29,incorrect,abraham,0,0.31,incorrect,trump,0,0.25,incorrect,putin,0,0.18,incorrect,job,0,0.25,incorrect,job,0,0.25,incorrect,god,0,0.22,incorrect,mo,0,0.4,incorrect,god,0,0.22,incorrect,abraham,0,0.31,incorrect,putin,0,0.18,incorrect,job,0,0.25,incorrect,austen,0,0.5,incorrect,england,0,0.46,incorrect,sherlock holmes,0,0.36,incorrect,attila,0,0.21,incorrect,nguyen tuan,0,0.35,incorrect,phat,0,0.24,incorrect,maria,0,0.5,incorrect,shakespeare,0,0.35,incorrect,england,0,0.46,incorrect,attila,0,0.21,incorrect,phat,0,0.24,incorrect,shakespeare,0,0.35,incorrect
"['mr bingley', 'señor', 'bingley', 'mr', 'señor bingley']",london,0,0.36,incorrect,london,0,0.36,incorrect,god,0,0.25,incorrect,africa,0,0.25,incorrect,robinson crusoe,0,0.4,incorrect,adam,0,0.33,incorrect,johnson,0,0.33,incorrect,london,0,0.36,incorrect,william,0,0.29,incorrect,shakespeare,0,0.38,incorrect,england,0,0.43,incorrect,london,0,0.36,incorrect,africa,0,0.25,incorrect,adam,0,0.33,incorrect,london,0,0.36,incorrect,shakespeare,0,0.38,incorrect,mr. knightley,0,0.7,correct,england,0,0.43,incorrect,elizabeth bennet,0,0.34,incorrect,harrods,0,0.22,incorrect,london,0,0.36,incorrect,england,0,0.43,incorrect,emily,0,0.53,incorrect,amazonas,0,0.22,incorrect,england,0,0.43,incorrect,harrods,0,0.22,incorrect,england,0,0.43,incorrect,amazonas,0,0.22,incorrect
"['elizabeth', 'eliz']",abrahami,0,0.35,incorrect,oliver twist,0,0.38,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,shakespeare,0,0.3,incorrect,adam,0,0.15,incorrect,tagore,0,0.27,incorrect,shakespeare,0,0.3,incorrect,job,0,0.17,incorrect,adam,0,0.15,incorrect,kea,0,0.33,incorrect,oliver twist,0,0.38,incorrect,jesus,0,0.22,incorrect,adam,0,0.15,incorrect,shakespeare,0,0.3,incorrect,adam,0,0.15,incorrect,elizabeth bennet,0,0.72,correct,byron,0,0.14,incorrect,byron,0,0.14,incorrect,orhan veli,0,0.43,incorrect,shakespeare,0,0.3,incorrect,jesus,0,0.22,incorrect,shakespeare,0,0.3,incorrect,homero,0,0.2,incorrect,byron,0,0.14,incorrect,orhan veli,0,0.43,incorrect,jesus,0,0.22,incorrect,homero,0,0.2,incorrect
"['miss bennet', 'miss', 'bennet']",abrahami,0,0.33,incorrect,abraham,0,0.18,incorrect,god,0,0.0,incorrect,jesus,0,0.44,incorrect,abraham lincoln,0,0.31,incorrect,abraham,0,0.18,incorrect,shakespeare,0,0.36,incorrect,shakespeare,0,0.36,incorrect,abrahamy,0,0.17,incorrect,abraham,0,0.18,incorrect,israel,0,0.4,incorrect,abraham,0,0.18,incorrect,jesus,0,0.44,incorrect,abraham,0,0.18,incorrect,shakespeare,0,0.36,incorrect,abraham,0,0.18,incorrect,mr. darcy,0,0.2,incorrect,god,0,0.0,incorrect,hamlet,0,0.35,incorrect,platon,0,0.17,incorrect,thay,0,0.2,incorrect,theresa,0,0.31,incorrect,matilde,0,0.36,incorrect,platon,0,0.17,incorrect,god,0,0.0,incorrect,platon,0,0.17,incorrect,theresa,0,0.31,incorrect,platon,0,0.17,incorrect
"['miss bennet', 'miss', 'bennet']",shakespeare,0,0.36,incorrect,oliver,0,0.24,incorrect,god,0,0.0,incorrect,israel,0,0.4,incorrect,adam,0,0.25,incorrect,abraham,0,0.18,incorrect,god,0,0.0,incorrect,shakespeare,0,0.36,incorrect,job,0,0.22,incorrect,adama,0,0.22,incorrect,abel,0,0.4,incorrect,oliver,0,0.24,incorrect,israel,0,0.4,incorrect,abraham,0,0.18,incorrect,shakespeare,0,0.36,incorrect,adama,0,0.22,incorrect,mr. knightley,0,0.33,incorrect,hamlet,0,0.35,incorrect,bayram,0,0.2,incorrect,platon,0,0.17,incorrect,dong gion-xec,0,0.32,incorrect,dong trinh,0,0.25,incorrect,beatriz,0,0.46,incorrect,maria,0,0.44,incorrect,hamlet,0,0.35,incorrect,platon,0,0.17,incorrect,dong trinh,0,0.25,incorrect,maria,0,0.44,incorrect
['jane'],abrahami,0,0.17,incorrect,abraham,0,0.18,incorrect,themba,0,0.2,incorrect,israel,0,0.4,incorrect,adam,0,0.25,incorrect,abraham,0,0.18,incorrect,harriet,0,0.36,incorrect,goldilocks,0,0.0,incorrect,abrahamy,0,0.17,incorrect,adao,0,0.25,incorrect,abel,0,0.5,incorrect,abraham,0,0.18,incorrect,israel,0,0.4,incorrect,abraham,0,0.18,incorrect,goldilocks,0,0.0,incorrect,adao,0,0.25,incorrect,louisa,0,0.2,incorrect,emily,0,0.22,incorrect,madam bovary,0,0.12,incorrect,pinokyo,0,0.18,incorrect,chi dau,0,0.18,incorrect,thuy,0,0.0,incorrect,emma,0,0.25,incorrect,maria,0,0.22,incorrect,emily,0,0.22,incorrect,pinokyo,0,0.18,incorrect,thuy,0,0.0,incorrect,maria,0,0.22,incorrect
['elizabeth'],jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,abel,0,0.46,incorrect,israel,0,0.4,incorrect,adam,0,0.15,incorrect,adam,0,0.15,incorrect,shirley,0,0.25,incorrect,charlie chaplin,0,0.33,incorrect,abrahamy,0,0.35,incorrect,abrahamy,0,0.35,incorrect,jesus,0,0.14,incorrect,jesus,0,0.14,incorrect,israel,0,0.4,incorrect,adam,0,0.15,incorrect,charlie chaplin,0,0.33,incorrect,abrahamy,0,0.35,incorrect,elizabeth,1,1.0,correct,austen,0,0.27,incorrect,elizabeth bennet,0,0.72,correct,bayram,0,0.13,incorrect,natasha,0,0.38,incorrect,nguyen,0,0.13,incorrect,dona,0,0.15,incorrect,maria,0,0.29,incorrect,austen,0,0.27,incorrect,bayram,0,0.13,incorrect,nguyen,0,0.13,incorrect,maria,0,0.29,incorrect
"['miss bennet', 'miss', 'bennet', 'jane']",abrahamu,0,0.17,incorrect,abraham,0,0.18,incorrect,god,0,0.0,incorrect,abel,0,0.5,incorrect,adam,0,0.25,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.36,incorrect,shakespeare,0,0.36,incorrect,adama,0,0.22,incorrect,abrahamy,0,0.17,incorrect,israel,0,0.4,incorrect,abraham,0,0.18,incorrect,abel,0,0.5,incorrect,adam,0,0.25,incorrect,shakespeare,0,0.36,incorrect,abrahamy,0,0.17,incorrect,bingley,0,0.46,incorrect,elizabeth,0,0.4,incorrect,madam,0,0.22,incorrect,hamlet,0,0.4,incorrect,duc,0,0.0,incorrect,dong trinh,0,0.25,incorrect,josefa,0,0.4,incorrect,robinson crusoe,0,0.38,incorrect,elizabeth,0,0.4,incorrect,hamlet,0,0.4,incorrect,dong trinh,0,0.25,incorrect,robinson crusoe,0,0.38,incorrect
"['charle', 'charles', 'netherfield']",jesus,0,0.33,incorrect,charles,1,1.0,correct,god,0,0.14,incorrect,god,0,0.14,incorrect,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,charles martel,0,0.67,incorrect,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,god,0,0.14,incorrect,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct,netherfield,1,1.0,correct,mr. darcy,0,0.27,incorrect,emily,0,0.38,incorrect,charles,1,1.0,correct,montague,0,0.32,incorrect,charles,1,1.0,correct,netherfield,1,1.0,correct,charles,1,1.0,correct,mr. darcy,0,0.27,incorrect,charles,1,1.0,correct,charles,1,1.0,correct,charles,1,1.0,correct
