Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['rufus'],lucas,0,0.4,incorrect,edward,0,0.18,incorrect,edward,0,0.18,incorrect
['solène'],prince,0,0.33,incorrect,anna,0,0.2,incorrect,anna,0,0.2,incorrect
['solène'],scarlett,0,0.43,incorrect,scarlett,0,0.43,incorrect,scarlett,0,0.43,incorrect
['eden'],emily,0,0.22,incorrect,harry,0,0.0,incorrect,harry,0,0.0,incorrect
['rufus'],emirates,0,0.31,incorrect,qantas,0,0.18,incorrect,qantas,0,0.18,incorrect
['eden'],scarlett,0,0.17,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['solène'],leilani,0,0.46,incorrect,mark twain,0,0.12,incorrect,mark twain,0,0.12,incorrect
['freddy'],frodo,0,0.55,incorrect,daenerys,0,0.29,incorrect,daenerys,0,0.29,incorrect
['rufus'],edward,0,0.18,incorrect,guinevere,0,0.14,incorrect,guinevere,0,0.14,incorrect
['eden'],matilda,0,0.18,incorrect,emerald,0,0.36,incorrect,emerald,0,0.36,incorrect
['freddy'],julian,0,0.0,incorrect,lucas,0,0.0,incorrect,lucas,0,0.0,incorrect
['freddy'],giulia,0,0.0,incorrect,emma,0,0.2,incorrect,emma,0,0.2,incorrect
['solène'],camilla,0,0.15,incorrect,augusta,0,0.15,incorrect,augusta,0,0.15,incorrect
['eden'],paul,0,0.0,incorrect,thoreau,0,0.18,incorrect,thoreau,0,0.18,incorrect
['rufus'],leilani,0,0.0,incorrect,valley,0,0.0,incorrect,valley,0,0.0,incorrect
['eden'],dr. smith,0,0.15,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['freddy'],ethan,0,0.18,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect
['eden'],dr. smith,0,0.15,incorrect,dr. solene,0,0.43,incorrect,dr. solene,0,0.43,incorrect
['kelly'],birkin,0,0.18,incorrect,birkin,0,0.18,incorrect,birkin,0,0.18,incorrect
['eden'],dr. smith,0,0.15,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['freddy'],jack,0,0.0,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['solène'],scarlett,0,0.43,incorrect,juliet,0,0.33,incorrect,juliet,0,0.33,incorrect
['josh'],mike,0,0.0,incorrect,coconut,0,0.18,incorrect,coconut,0,0.18,incorrect
['eden'],dr. smith,0,0.15,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['eden'],emiko,0,0.22,incorrect,leilani,0,0.36,incorrect,leilani,0,0.36,incorrect
['eden'],bea,0,0.29,incorrect,bea,0,0.29,incorrect,bea,0,0.29,incorrect
['arabella'],queen elizabeth ii,0,0.23,incorrect,sharp,0,0.31,incorrect,sharp,0,0.31,incorrect
['arabella'],eleanor,0,0.4,incorrect,vue,0,0.18,incorrect,vue,0,0.18,incorrect
"['von melke av sjokolades', 'von', 'av', 'melke', 'sjokolades']",wittelsbachs,0,0.29,incorrect,prince,0,0.22,incorrect,prince,0,0.22,incorrect
['arabella'],emily,0,0.31,incorrect,emma,0,0.33,incorrect,emma,0,0.33,incorrect
['arabella'],scarlett,0,0.38,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['greshamsbury'],mcconaughey,0,0.26,incorrect,maasai,0,0.22,incorrect,maasai,0,0.22,incorrect
['arabella'],harry,0,0.31,incorrect,of,0,0.0,incorrect,of,0,0.0,incorrect
['arabella'],camille,0,0.4,incorrect,lani,0,0.33,incorrect,lani,0,0.33,incorrect
['solène'],elizabeth,0,0.27,incorrect,elizabeth,0,0.27,incorrect,elizabeth,0,0.27,incorrect
"['solène', 'solène de courcy', 'courcy', 'de']",emily,0,0.29,incorrect,lucy,0,0.6,incorrect,lucy,0,0.6,incorrect
['arabella'],chanel,0,0.43,incorrect,coco,0,0.0,incorrect,coco,0,0.0,incorrect
['rufus'],edward,0,0.18,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['solène'],stormy,0,0.33,incorrect,she,0,0.44,incorrect,she,0,0.44,incorrect
['eden'],lucas,0,0.0,incorrect,countess,0,0.17,incorrect,countess,0,0.17,incorrect
['rufus'],scarlett,0,0.15,incorrect,edward,0,0.18,incorrect,edward,0,0.18,incorrect
['eden'],guinevere,0,0.31,incorrect,guinevere,0,0.31,incorrect,guinevere,0,0.31,incorrect
['gaos'],malfoys,0,0.55,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect
['thomas'],reginald,0,0.14,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['thomas'],christian,0,0.27,incorrect,wong,0,0.2,incorrect,wong,0,0.2,incorrect
['max'],his son,0,0.0,incorrect,hamlet,0,0.22,incorrect,hamlet,0,0.22,incorrect
['arabella'],camilla,0,0.53,incorrect,roland,0,0.43,incorrect,roland,0,0.43,incorrect
['arabella'],lucas,0,0.31,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['rufus'],leonardo,0,0.15,incorrect,michelangelo,0,0.0,incorrect,michelangelo,0,0.0,incorrect
['arabella'],delphine,0,0.25,incorrect,cosima,0,0.14,incorrect,cosima,0,0.14,incorrect
"['buffett', 'warren', 'warren buffett']",warren buffett,1,1.0,correct,warren buffett,1,1.0,correct,warren buffett,1,1.0,correct
['eden'],harry,0,0.0,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['bea'],eden,0,0.29,incorrect,eden,0,0.29,incorrect,eden,0,0.29,incorrect
"['freddy farman', 'farman', 'freddy']",farah,0,0.73,correct,farman,1,1.0,correct,farman,1,1.0,correct
['eden'],rebecca,0,0.36,incorrect,lucy,0,0.0,incorrect,lucy,0,0.0,incorrect
['rufus'],madonna,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect
['arabella'],lucy,0,0.17,incorrect,bellaloha,0,0.59,incorrect,bellaloha,0,0.59,incorrect
['arabella'],emily,0,0.31,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['bea'],scarlett,0,0.18,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect
['bea'],eden,0,0.29,incorrect,eve,0,0.33,incorrect,eve,0,0.33,incorrect
['rufus'],harry,0,0.2,incorrect,imhotep,0,0.0,incorrect,imhotep,0,0.0,incorrect
['eden'],bea,0,0.29,incorrect,bea,0,0.29,incorrect,bea,0,0.29,incorrect
['rufus'],he,0,0.0,incorrect,edward,0,0.18,incorrect,edward,0,0.18,incorrect
['bea'],harry,0,0.25,incorrect,emma,0,0.57,incorrect,emma,0,0.57,incorrect
['arabella'],giorgio,0,0.13,incorrect,canaletto,0,0.35,incorrect,canaletto,0,0.35,incorrect
"['soane', 'john', 'john soane']",john soane,1,1.0,correct,soane,1,1.0,correct,soane,1,1.0,correct
"['soane', 'john', 'john soane']",soane,1,1.0,correct,soane,1,1.0,correct,soane,1,1.0,correct
['arabella'],corinne,0,0.27,incorrect,shaoxing,0,0.12,incorrect,shaoxing,0,0.12,incorrect
['thomas'],he,0,0.25,incorrect,confucius,0,0.27,incorrect,confucius,0,0.27,incorrect
['rufus'],sebastian,0,0.14,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['rufus'],scarlett,0,0.15,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['rufus'],kit,0,0.0,incorrect,kit,0,0.0,incorrect,kit,0,0.0,incorrect
['rufus'],adam,0,0.0,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect
['rufus'],putin,0,0.2,incorrect,boeing,0,0.0,incorrect,boeing,0,0.0,incorrect
['rufus'],rene,0,0.22,incorrect,montreal,0,0.15,incorrect,montreal,0,0.15,incorrect
['rufus'],christian,0,0.29,incorrect,christian,0,0.29,incorrect,christian,0,0.29,incorrect
['rufus'],harry,0,0.2,incorrect,jason,0,0.2,incorrect,jason,0,0.2,incorrect
['rufus'],james,0,0.2,incorrect,elizabeth,0,0.0,incorrect,elizabeth,0,0.0,incorrect
['rufus'],rachel,0,0.18,incorrect,qianlong,0,0.0,incorrect,qianlong,0,0.0,incorrect
['rufus'],lucas,0,0.4,incorrect,warren,0,0.18,incorrect,warren,0,0.18,incorrect
"['gao', 'mary gao', 'mary']",mei,0,0.29,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['rufus'],paul bowles,0,0.25,incorrect,paul bowles,0,0.25,incorrect,paul bowles,0,0.25,incorrect
['rufus'],jason,0,0.2,incorrect,abdul,0,0.2,incorrect,abdul,0,0.2,incorrect
['rufus'],ali,0,0.0,incorrect,abdel,0,0.0,incorrect,abdel,0,0.0,incorrect
['rufus'],paul,0,0.22,incorrect,leica,0,0.0,incorrect,leica,0,0.0,incorrect
['rufus'],tom,0,0.0,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['rufus'],sebastian,0,0.14,incorrect,elon musk,0,0.29,incorrect,elon musk,0,0.29,incorrect
['rufus'],elizabeth,0,0.0,incorrect,mr. darcy,0,0.14,incorrect,mr. darcy,0,0.14,incorrect
['john'],phineas,0,0.36,incorrect,phineas,0,0.36,incorrect,phineas,0,0.36,incorrect
['john'],"error: {'error': {'object': 'error', 'type': 'internal_server_error', 'message': 'bad gateway'}}",0,0.06,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['rufus'],li,0,0.0,incorrect,chinese,0,0.17,incorrect,chinese,0,0.17,incorrect
['rufus'],scarlett,0,0.15,incorrect,elizabeth,0,0.0,incorrect,elizabeth,0,0.0,incorrect
['rufus'],leighton,0,0.0,incorrect,kehena,0,0.0,incorrect,kehena,0,0.0,incorrect
['rufus'],harry,0,0.2,incorrect,archimedes,0,0.27,incorrect,archimedes,0,0.27,incorrect
"['leung guest', 'leung', 'guest']",radford,0,0.0,incorrect,montgolfier,0,0.27,incorrect,montgolfier,0,0.27,incorrect
['martha'],lucy,0,0.0,incorrect,diocesan,0,0.14,incorrect,diocesan,0,0.14,incorrect
['john'],phileas,0,0.18,incorrect,john,1,1.0,correct,john,1,1.0,correct
['mehmet'],joe,0,0.22,incorrect,richard,0,0.15,incorrect,richard,0,0.15,incorrect
['rufus'],harry,0,0.2,incorrect,paris,0,0.4,incorrect,paris,0,0.4,incorrect
['mansour'],mansour,1,1.0,correct,moulay,0,0.46,incorrect,moulay,0,0.46,incorrect
['rufus'],rosina,0,0.36,incorrect,edward,0,0.18,incorrect,edward,0,0.18,incorrect
['rufus'],elizabeth,0,0.0,incorrect,jeeves,0,0.18,incorrect,jeeves,0,0.18,incorrect
['martha'],scarlett,0,0.43,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['martha'],colette bing,0,0.11,incorrect,mark,0,0.6,incorrect,mark,0,0.6,incorrect
['martha'],bill,0,0.0,incorrect,steve,0,0.18,incorrect,steve,0,0.18,incorrect
['gresham'],english,0,0.43,incorrect,mr. darcy,0,0.25,incorrect,mr. darcy,0,0.25,incorrect
['martha'],elara,0,0.55,incorrect,champagne,0,0.27,incorrect,champagne,0,0.27,incorrect
['rufus'],lin,0,0.0,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect
['tattle'],seventeen,0,0.27,incorrect,adonis,0,0.17,incorrect,adonis,0,0.17,incorrect
['john'],my wife,0,0.0,incorrect,google,0,0.2,incorrect,google,0,0.2,incorrect
['john'],mark,0,0.0,incorrect,meta,0,0.0,incorrect,meta,0,0.0,incorrect
['martha'],scarlett,0,0.43,incorrect,christian,0,0.4,incorrect,christian,0,0.4,incorrect
['rufus'],christian,0,0.29,incorrect,emma,0,0.0,incorrect,emma,0,0.0,incorrect
['martha'],peik lin,0,0.0,incorrect,chanel,0,0.33,incorrect,chanel,0,0.33,incorrect
['martha'],christian,0,0.4,incorrect,frank,0,0.36,incorrect,frank,0,0.36,incorrect
['arabella'],scarlett,0,0.38,incorrect,page,0,0.33,incorrect,page,0,0.33,incorrect
['rufus'],prince william,0,0.11,incorrect,camilla,0,0.0,incorrect,camilla,0,0.0,incorrect
['don'],don't,0,0.75,correct,britney,0,0.2,incorrect,britney,0,0.2,incorrect
['eden'],arabella,0,0.17,incorrect,frank,0,0.22,incorrect,frank,0,0.22,incorrect
['eden'],emily,0,0.22,incorrect,heathcliff,0,0.14,incorrect,heathcliff,0,0.14,incorrect
['eden'],elizabeth,0,0.31,incorrect,countess,0,0.17,incorrect,countess,0,0.17,incorrect
['arabella'],victoria,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['arabella'],emily,0,0.31,incorrect,stevenson,0,0.12,incorrect,stevenson,0,0.12,incorrect
['thomas'],adam,0,0.2,incorrect,anderson,0,0.29,incorrect,anderson,0,0.29,incorrect
['olaf'],george,0,0.2,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['thomas'],dr. house,0,0.4,incorrect,joe,0,0.22,incorrect,joe,0,0.22,incorrect
['thomas'],hubert,0,0.17,incorrect,howard,0,0.5,incorrect,howard,0,0.5,incorrect
['tong'],frankenstein,0,0.25,incorrect,dr. cho,0,0.18,incorrect,dr. cho,0,0.18,incorrect
['rene'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['thomas'],jack,0,0.2,incorrect,capraia,0,0.15,incorrect,capraia,0,0.15,incorrect
['rufus'],john,0,0.0,incorrect,michael,0,0.0,incorrect,michael,0,0.0,incorrect
['deepa'],mom,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['thorne'],smith,0,0.36,incorrect,dr. smith,0,0.27,incorrect,dr. smith,0,0.27,incorrect
['eden'],olivia,0,0.0,incorrect,countess,0,0.17,incorrect,countess,0,0.17,incorrect
['arabella'],countess,0,0.12,incorrect,arabella,1,1.0,correct,arabella,1,1.0,correct
['thomas'],he,0,0.25,incorrect,scarlett,0,0.14,incorrect,scarlett,0,0.14,incorrect
['eden'],poppy,0,0.0,incorrect,portoro,0,0.0,incorrect,portoro,0,0.0,incorrect
['freddy'],drake,0,0.36,incorrect,drake,0,0.36,incorrect,drake,0,0.36,incorrect
['eden'],julia,0,0.0,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['farman'],khachaturian,0,0.44,incorrect,edward,0,0.33,incorrect,edward,0,0.33,incorrect
['eden'],yumi,0,0.0,incorrect,apple,0,0.22,incorrect,apple,0,0.22,incorrect
['freddy'],scarlett,0,0.29,incorrect,calabasas,0,0.0,incorrect,calabasas,0,0.0,incorrect
['eden'],scarlett,0,0.17,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
['eden'],britney,0,0.18,incorrect,naomi campbell,0,0.11,incorrect,naomi campbell,0,0.11,incorrect
['eden'],leila,0,0.22,incorrect,jackie chan,0,0.27,incorrect,jackie chan,0,0.27,incorrect
['eden'],she,0,0.29,incorrect,jason,0,0.22,incorrect,jason,0,0.22,incorrect
['john'],tom cruise,0,0.14,incorrect,rocky,0,0.22,incorrect,rocky,0,0.22,incorrect
['eden'],emily,0,0.22,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['thomas'],dr. lee,0,0.0,incorrect,adonis,0,0.33,incorrect,adonis,0,0.33,incorrect
['eden'],emma,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['thomas'],officer johnson,0,0.19,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['eden'],julia,0,0.0,incorrect,michael,0,0.18,incorrect,michael,0,0.18,incorrect
['tessa'],tony stark,0,0.4,incorrect,iron man,0,0.15,incorrect,iron man,0,0.15,incorrect
['eden'],temperance,0,0.43,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect
['eden'],harry,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['rene'],edward,0,0.2,incorrect,elizabeth,0,0.31,incorrect,elizabeth,0,0.31,incorrect
['eden'],may,0,0.0,incorrect,beijing,0,0.36,incorrect,beijing,0,0.36,incorrect
['rene'],john,0,0.25,incorrect,mark watney,0,0.4,incorrect,mark watney,0,0.4,incorrect
['eden'],scarlett,0,0.17,incorrect,paris,0,0.0,incorrect,paris,0,0.0,incorrect
['freddy'],tom cruise,0,0.25,incorrect,south,0,0.0,incorrect,south,0,0.0,incorrect
['eden'],harry,0,0.0,incorrect,monty,0,0.22,incorrect,monty,0,0.22,incorrect
['eden'],harry,0,0.0,incorrect,magnum,0,0.2,incorrect,magnum,0,0.2,incorrect
['rufus'],william,0,0.0,incorrect,howard,0,0.18,incorrect,howard,0,0.18,incorrect
['eden'],dr. lee,0,0.36,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],maude,0,0.44,incorrect,julia,0,0.0,incorrect,julia,0,0.0,incorrect
['tan'],smith,0,0.25,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['freddy'],harry,0,0.36,incorrect,chad,0,0.2,incorrect,chad,0,0.2,incorrect
['tong'],smith,0,0.22,incorrect,dr. kevorkian,0,0.24,incorrect,dr. kevorkian,0,0.24,incorrect
['eden'],mary,0,0.0,incorrect,mary,0,0.0,incorrect,mary,0,0.0,incorrect
['rufus'],warhol,0,0.18,incorrect,leonardo,0,0.15,incorrect,leonardo,0,0.15,incorrect
['eden'],may,0,0.0,incorrect,cloudline,0,0.31,incorrect,cloudline,0,0.31,incorrect
['rene'],xi jinping,0,0.14,incorrect,xi jinping,0,0.14,incorrect,xi jinping,0,0.14,incorrect
['rene'],heathcliff,0,0.14,incorrect,heathcliff,0,0.14,incorrect,heathcliff,0,0.14,incorrect
['thomas'],severus,0,0.15,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
"['tong', 'thomas tong', 'thomas']",diego san antonio y viscaya,0,0.32,incorrect,san diego,0,0.31,incorrect,san diego,0,0.31,incorrect
['thomas'],lucas,0,0.36,incorrect,justin bieber,0,0.11,incorrect,justin bieber,0,0.11,incorrect
['jane'],dr. drew,0,0.17,incorrect,dr. gregory house,0,0.1,incorrect,dr. gregory house,0,0.1,incorrect
['jane'],lucas,0,0.22,incorrect,diego,0,0.22,incorrect,diego,0,0.22,incorrect
['rufus'],eden,0,0.0,incorrect,sal,0,0.25,incorrect,sal,0,0.25,incorrect
['freddy'],paris,0,0.18,incorrect,paris,0,0.18,incorrect,paris,0,0.18,incorrect
['rufus'],he,0,0.0,incorrect,arizona,0,0.17,incorrect,arizona,0,0.17,incorrect
['eden'],elmgreen,0,0.5,incorrect,marfa,0,0.0,incorrect,marfa,0,0.0,incorrect
['rufus'],dragset,0,0.33,incorrect,elmgreen,0,0.15,incorrect,elmgreen,0,0.15,incorrect
['eden'],scarlett,0,0.17,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
['rufus'],john,0,0.0,incorrect,trump,0,0.4,incorrect,trump,0,0.4,incorrect
['eden'],mayra,0,0.0,incorrect,zeppelin,0,0.5,incorrect,zeppelin,0,0.5,incorrect
['eden'],mayra,0,0.0,incorrect,abigail,0,0.0,incorrect,abigail,0,0.0,incorrect
['eden'],camden,0,0.6,incorrect,prada,0,0.22,incorrect,prada,0,0.22,incorrect
['rufus'],max,0,0.0,incorrect,holden,0,0.0,incorrect,holden,0,0.0,incorrect
['eden'],emily,0,0.22,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['rufus'],he,0,0.0,incorrect,holden,0,0.0,incorrect,holden,0,0.0,incorrect
['martha'],edward,0,0.33,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect
