Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['danny'],wilder,0,0.18,incorrect,wilder,0,0.18,incorrect,wilder,0,0.18,incorrect
['becky'],prue,0,0.22,incorrect,toyota,0,0.18,incorrect,toyota,0,0.18,incorrect
['gunnel'],goodland,0,0.29,incorrect,wal-mart,0,0.14,incorrect,wal-mart,0,0.14,incorrect
['danny'],he,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['danny'],earl,0,0.22,incorrect,farmer,0,0.18,incorrect,farmer,0,0.18,incorrect
['danny'],farmer,0,0.18,incorrect,yossarian,0,0.29,incorrect,yossarian,0,0.29,incorrect
['jalbert'],officer,0,0.29,incorrect,yup,0,0.0,incorrect,yup,0,0.0,incorrect
['jalbert'],danny,0,0.17,incorrect,danny,0,0.17,incorrect,danny,0,0.17,incorrect
['jalbert'],walter,0,0.62,incorrect,dimmesdale,0,0.35,incorrect,dimmesdale,0,0.35,incorrect
['jalbert'],john,0,0.18,incorrect,nick,0,0.0,incorrect,nick,0,0.0,incorrect
['jalbert'],daniel,0,0.31,incorrect,dimmesdale,0,0.35,incorrect,dimmesdale,0,0.35,incorrect
['jalbert'],winston,0,0.14,incorrect,wagstaff,0,0.27,incorrect,wagstaff,0,0.27,incorrect
['jalbert'],norma,0,0.17,incorrect,park,0,0.36,incorrect,park,0,0.36,incorrect
['jalbert'],jack,0,0.36,incorrect,chase,0,0.33,incorrect,chase,0,0.33,incorrect
['jalbert'],he,0,0.22,incorrect,wick,0,0.0,incorrect,wick,0,0.0,incorrect
['ball'],inspector,0,0.0,incorrect,inspector morse,0,0.0,incorrect,inspector morse,0,0.0,incorrect
['ball'],raymond chandler,0,0.2,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['ella'],jess,0,0.25,incorrect,dimmesdale,0,0.29,incorrect,dimmesdale,0,0.29,incorrect
['jesse'],john,0,0.22,incorrect,clue,0,0.22,incorrect,clue,0,0.22,incorrect
['yvonne'],scarlett,0,0.14,incorrect,scarlett,0,0.14,incorrect,scarlett,0,0.14,incorrect
['frank'],nancy,0,0.4,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['calten'],sam,0,0.22,incorrect,dimmesdale,0,0.38,incorrect,dimmesdale,0,0.38,incorrect
['andersson'],john,0,0.31,incorrect,john,0,0.31,incorrect,john,0,0.31,incorrect
['frank'],edward,0,0.18,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['frank'],shepard,0,0.17,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
"['bobby', 'feeney', 'bobby feeney']",not sherlock,0,0.25,incorrect,nathaniel,0,0.27,incorrect,nathaniel,0,0.27,incorrect
['ludlum'],watson,0,0.0,incorrect,doc,0,0.22,incorrect,doc,0,0.22,incorrect
['doc'],wick,0,0.29,incorrect,pippin,0,0.0,incorrect,pippin,0,0.0,incorrect
['pando'],napoleon,0,0.31,incorrect,swift,0,0.0,incorrect,swift,0,0.0,incorrect
['galen'],indiana jones,0,0.22,incorrect,wednesday,0,0.29,incorrect,wednesday,0,0.29,incorrect
['alvarez'],captain america,0,0.27,incorrect,starfleet,0,0.38,incorrect,starfleet,0,0.38,incorrect
"['mary', 'mary worth', 'worth']",jane,0,0.25,incorrect,key west,0,0.44,incorrect,key west,0,0.44,incorrect
"['mary', 'mary worth', 'worth']",carol,0,0.44,incorrect,chums,0,0.22,incorrect,chums,0,0.22,incorrect
['freeman'],jack,0,0.18,incorrect,dimmesdale,0,0.24,incorrect,dimmesdale,0,0.24,incorrect
['lloyd'],max,0,0.0,incorrect,shag,0,0.0,incorrect,shag,0,0.0,incorrect
['beth'],emily,0,0.22,incorrect,marian,0,0.0,incorrect,marian,0,0.0,incorrect
['lloyd'],john,0,0.22,incorrect,max,0,0.0,incorrect,max,0,0.0,incorrect
['greg'],"according to freud, you're the one who's crazy, i thought. and judging by the stroller you're wheeling around, he wasn't wrong.",0,0.06,incorrect,you,0,0.0,incorrect,you,0,0.0,incorrect
['greg'],adman,0,0.0,incorrect,nabisco,0,0.0,incorrect,nabisco,0,0.0,incorrect
"['greg ackerman', 'greg', 'ackerman']",david,0,0.15,incorrect,coca,0,0.33,incorrect,coca,0,0.33,incorrect
['trenton'],smith,0,0.17,incorrect,pratt,0,0.33,incorrect,pratt,0,0.33,incorrect
"['key', 'duma', 'duma key']",key west,0,0.55,incorrect,key west,0,0.55,incorrect,key west,0,0.55,incorrect
['donna'],richard,0,0.17,incorrect,phoebe,0,0.18,incorrect,phoebe,0,0.18,incorrect
['bell'],winnifred,0,0.15,incorrect,scarlett,0,0.17,incorrect,scarlett,0,0.17,incorrect
['zane'],john,0,0.25,incorrect,willy,0,0.0,incorrect,willy,0,0.0,incorrect
['zane'],white noise,0,0.27,incorrect,disney,0,0.4,incorrect,disney,0,0.4,incorrect
['bell'],mrs. prynne,0,0.13,incorrect,nick,0,0.0,incorrect,nick,0,0.0,incorrect
['donna'],joe,0,0.25,incorrect,byron,0,0.4,incorrect,byron,0,0.4,incorrect
['tad'],bell,0,0.0,incorrect,rocky,0,0.0,incorrect,rocky,0,0.0,incorrect
"['andy', 'pelley', 'andy pelley']",widow,0,0.22,incorrect,keys,0,0.4,incorrect,keys,0,0.4,incorrect
['pelley'],he,0,0.25,incorrect,mustache,0,0.14,incorrect,mustache,0,0.14,incorrect
['pelley'],goofy,0,0.18,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['devereaux'],tom,0,0.0,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
"['sally', 'ann', 'sally ann']",paul,0,0.44,incorrect,harbor,0,0.22,incorrect,harbor,0,0.22,incorrect
['curry'],castle rock,0,0.25,incorrect,border,0,0.36,incorrect,border,0,0.36,incorrect
