Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['maddy'],captain,0,0.17,incorrect,sea,0,0.25,incorrect,sea,0,0.25,incorrect
['maddy'],lena,0,0.22,incorrect,captain,0,0.17,incorrect,captain,0,0.17,incorrect
['maddy'],the captain,0,0.12,incorrect,harbour,0,0.17,incorrect,harbour,0,0.17,incorrect
['maddy'],mom,0,0.25,incorrect,jess,0,0.0,incorrect,jess,0,0.0,incorrect
['benny'],lena,0,0.44,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['jane'],jess,0,0.5,incorrect,john,0,0.5,incorrect,john,0,0.5,incorrect
['maddy'],john,0,0.0,incorrect,emma,0,0.44,incorrect,emma,0,0.44,incorrect
['maddy'],emily,0,0.4,incorrect,agatha christie,0,0.1,incorrect,agatha christie,0,0.1,incorrect
['emma'],officer,0,0.18,incorrect,johnson,0,0.0,incorrect,johnson,0,0.0,incorrect
['maddy'],jess,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['emma'],alex,0,0.25,incorrect,amber,0,0.22,incorrect,amber,0,0.22,incorrect
['emma'],jess,0,0.25,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['maddy'],lily,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],ava,0,0.25,incorrect,alice,0,0.2,incorrect,alice,0,0.2,incorrect
['maddy'],what's-his-face,0,0.1,incorrect,crab,0,0.22,incorrect,crab,0,0.22,incorrect
['maddy'],mom,0,0.25,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],him,0,0.25,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],lily,0,0.22,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],brad,0,0.44,incorrect,michael jordan,0,0.32,incorrect,michael jordan,0,0.32,incorrect
['amber'],god,0,0.0,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect
['amber'],jess,0,0.22,incorrect,italian,0,0.17,incorrect,italian,0,0.17,incorrect
['maddy'],jess,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['amber'],your mother,0,0.38,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],emily,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['amber'],emily,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],my,0,0.57,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],mom,0,0.57,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],jess,0,0.25,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['amber'],jess,0,0.22,incorrect,friday,0,0.18,incorrect,friday,0,0.18,incorrect
['emma'],dad,0,0.29,incorrect,mom,0,0.57,incorrect,mom,0,0.57,incorrect
['emma'],jess,0,0.25,incorrect,hawaii,0,0.2,incorrect,hawaii,0,0.2,incorrect
['emma'],the sun,0,0.18,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],emily,0,0.44,incorrect,ziploc,0,0.0,incorrect,ziploc,0,0.0,incorrect
['emma'],jess,0,0.25,incorrect,judith,0,0.0,incorrect,judith,0,0.0,incorrect
['emma'],the warden,0,0.29,incorrect,jail,0,0.25,incorrect,jail,0,0.25,incorrect
['emma'],emily,0,0.44,incorrect,university,0,0.14,incorrect,university,0,0.14,incorrect
['emma'],ava,0,0.29,incorrect,jennifer lawrence,0,0.19,incorrect,jennifer lawrence,0,0.19,incorrect
['sarah'],jess,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['emma'],grandpa,0,0.18,incorrect,target,0,0.2,incorrect,target,0,0.2,incorrect
['amber'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['amber'],jess,0,0.22,incorrect,jane,0,0.44,incorrect,jane,0,0.44,incorrect
['alex'],son,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,orkin,0,0.2,incorrect,orkin,0,0.2,incorrect
['emma'],king,0,0.0,incorrect,elizabeth,0,0.31,incorrect,elizabeth,0,0.31,incorrect
['sarah'],prison,0,0.18,incorrect,alice,0,0.2,incorrect,alice,0,0.2,incorrect
['sarah'],lily,0,0.0,incorrect,mom,0,0.0,incorrect,mom,0,0.0,incorrect
['sarah'],her,0,0.25,incorrect,alice,0,0.2,incorrect,alice,0,0.2,incorrect
['emma'],dad,0,0.29,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['amber'],dr.,0,0.25,incorrect,monday,0,0.18,incorrect,monday,0,0.18,incorrect
['amber'],rocky,0,0.2,incorrect,driver,0,0.36,incorrect,driver,0,0.36,incorrect
['alex'],emily,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],jake,0,0.5,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['sarah'],lily,0,0.0,incorrect,jess,0,0.22,incorrect,jess,0,0.22,incorrect
