Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['bayan', 'bayan watson', 'watson']",omidan,0,0.36,incorrect,miss,0,0.2,incorrect,martha,0,0.36,incorrect,esther,0,0.17,incorrect,adam,0,0.44,incorrect,abraham,0,0.5,incorrect,miss havisham,0,0.24,incorrect,jesus,0,0.18,incorrect,warren,0,0.5,incorrect,esther,0,0.17,incorrect,esther,0,0.17,incorrect,miss,0,0.2,incorrect,esther,0,0.17,incorrect,abraham,0,0.5,incorrect,jesus,0,0.18,incorrect,esther,0,0.17,incorrect,watson,1,1.0,correct,miss watson,0,0.71,correct,annem,0,0.4,incorrect,igne,0,0.22,incorrect,goa,0,0.25,incorrect,thuy kieu,0,0.19,incorrect,watts,0,0.73,correct,san pedro,0,0.38,incorrect,miss watson,0,0.71,correct,igne,0,0.22,incorrect,thuy kieu,0,0.19,incorrect,san pedro,0,0.38,incorrect
"['tow', 'tom', 'sawyer', 'tow sawyer', 'tom sawyer']",death,0,0.25,incorrect,job,0,0.33,incorrect,robinson crusoe,0,0.32,incorrect,adam,0,0.29,incorrect,ali baba,0,0.22,incorrect,abraham,0,0.31,incorrect,aladdin,0,0.15,incorrect,adam,0,0.29,incorrect,aladdin,0,0.15,incorrect,aladdin,0,0.15,incorrect,adam,0,0.29,incorrect,job,0,0.33,incorrect,adam,0,0.29,incorrect,abraham,0,0.31,incorrect,adam,0,0.29,incorrect,aladdin,0,0.15,incorrect,tom sawyer,1,1.0,correct,aladdin,0,0.15,incorrect,alaeddin,0,0.29,incorrect,ali,0,0.22,incorrect,aladdin,0,0.15,incorrect,duc,0,0.0,incorrect,ali baba,0,0.22,incorrect,aladino,0,0.2,incorrect,aladdin,0,0.15,incorrect,ali,0,0.22,incorrect,duc,0,0.0,incorrect,aladino,0,0.2,incorrect
"['thatcher', 'yargıç', 'yargıç thatcher']",thompson,0,0.25,incorrect,samson,0,0.17,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect,noah,0,0.33,incorrect,noah,0,0.33,incorrect,paul,0,0.2,incorrect,jesus,0,0.15,incorrect,marshall,0,0.35,incorrect,god,0,0.22,incorrect,jesus,0,0.15,incorrect,samson,0,0.17,incorrect,god,0,0.22,incorrect,noah,0,0.33,incorrect,jesus,0,0.15,incorrect,god,0,0.22,incorrect,thatcher,1,1.0,correct,thaddeus,0,0.5,incorrect,amcam,0,0.36,incorrect,heathcliff,0,0.44,incorrect,pym,0,0.22,incorrect,ong,0,0.22,incorrect,thaddeus,0,0.5,incorrect,abraham,0,0.36,incorrect,thaddeus,0,0.5,incorrect,heathcliff,0,0.44,incorrect,ong,0,0.22,incorrect,abraham,0,0.36,incorrect
['jim'],abraham lincoln,0,0.11,incorrect,david,0,0.25,incorrect,kubu,0,0.0,incorrect,job,0,0.33,incorrect,samuel,0,0.22,incorrect,god,0,0.0,incorrect,fortune teller,0,0.0,incorrect,god,0,0.0,incorrect,jack,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,david,0,0.25,incorrect,job,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jim,1,1.0,correct,fortune teller,0,0.0,incorrect,medyum,0,0.22,incorrect,topagi,0,0.22,incorrect,thay boi,0,0.18,incorrect,than,0,0.0,incorrect,ella,0,0.0,incorrect,la bruja,0,0.18,incorrect,fortune teller,0,0.0,incorrect,topagi,0,0.22,incorrect,than,0,0.0,incorrect,la bruja,0,0.18,incorrect
"['thatcher', 'yargıç', 'tha', 'yargıç thatcher']",abraham lincoln,0,0.38,incorrect,abraham,0,0.4,incorrect,jesus,0,0.15,incorrect,abraham,0,0.4,incorrect,god,0,0.22,incorrect,adam,0,0.29,incorrect,portia,0,0.44,incorrect,hamurabi,0,0.43,incorrect,pilate,0,0.43,incorrect,paul,0,0.29,incorrect,israel,0,0.29,incorrect,abraham,0,0.4,incorrect,abraham,0,0.4,incorrect,adam,0,0.29,incorrect,hamurabi,0,0.43,incorrect,paul,0,0.29,incorrect,thatcher,1,1.0,correct,tom,0,0.33,incorrect,omer,0,0.33,incorrect,avukat,0,0.29,incorrect,ngan,0,0.29,incorrect,duc,0,0.22,incorrect,thayer,0,0.71,correct,al capone,0,0.35,incorrect,tom,0,0.33,incorrect,avukat,0,0.29,incorrect,duc,0,0.22,incorrect,al capone,0,0.35,incorrect
['thatcher'],johnson,0,0.13,incorrect,abraham,0,0.27,incorrect,solomon,0,0.0,incorrect,abraham,0,0.27,incorrect,abraham,0,0.27,incorrect,adam,0,0.17,incorrect,john,0,0.17,incorrect,oliver twist,0,0.2,incorrect,abraham,0,0.27,incorrect,abraham,0,0.27,incorrect,abel,0,0.33,incorrect,abraham,0,0.27,incorrect,abraham,0,0.27,incorrect,adam,0,0.17,incorrect,oliver twist,0,0.2,incorrect,abraham,0,0.27,incorrect,thatcher,1,1.0,correct,tom,0,0.18,incorrect,thatcher,1,1.0,correct,yargic,0,0.29,incorrect,phan,0,0.33,incorrect,dinh,0,0.17,incorrect,thayer,0,0.71,correct,salomon,0,0.13,incorrect,tom,0,0.18,incorrect,yargic,0,0.29,incorrect,dinh,0,0.17,incorrect,salomon,0,0.13,incorrect
"['bayan', 'bayan watson', 'watson']",primrose,0,0.14,incorrect,esther,0,0.17,incorrect,esther,0,0.17,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect,esther,0,0.17,incorrect,marner,0,0.36,incorrect,miss maud,0,0.19,incorrect,god,0,0.22,incorrect,adam,0,0.44,incorrect,robinson crusoe,0,0.37,incorrect,esther,0,0.17,incorrect,adam,0,0.44,incorrect,esther,0,0.17,incorrect,miss maud,0,0.19,incorrect,adam,0,0.44,incorrect,watson,1,1.0,correct,pap,0,0.25,incorrect,annem,0,0.4,incorrect,robinson,0,0.5,incorrect,goa,0,0.25,incorrect,thuy kieu,0,0.19,incorrect,marilla,0,0.33,incorrect,emily,0,0.2,incorrect,pap,0,0.25,incorrect,robinson,0,0.5,incorrect,thuy kieu,0,0.19,incorrect,emily,0,0.2,incorrect
"['tom sawyer', 'tom', 'sawyer']",robinson crusoe,0,0.32,incorrect,noah,0,0.29,incorrect,hope,0,0.29,incorrect,hope,0,0.29,incorrect,estella,0,0.31,incorrect,adam,0,0.29,incorrect,fortunato,0,0.33,incorrect,jack,0,0.2,incorrect,noah,0,0.29,incorrect,adam,0,0.29,incorrect,job,0,0.33,incorrect,noah,0,0.29,incorrect,hope,0,0.29,incorrect,adam,0,0.29,incorrect,jack,0,0.2,incorrect,adam,0,0.29,incorrect,tom,1,1.0,correct,tom,1,1.0,correct,tom,1,1.0,correct,domuz,0,0.5,incorrect,duc,0,0.0,incorrect,dat,0,0.33,incorrect,william faulkner,0,0.38,incorrect,cain,0,0.2,incorrect,tom,1,1.0,correct,domuz,0,0.5,incorrect,dat,0,0.33,incorrect,cain,0,0.2,incorrect
['jim'],god,0,0.0,incorrect,adam,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.2,incorrect,god,0,0.0,incorrect,noah,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.29,incorrect,god,0,0.0,incorrect,abraham,0,0.2,incorrect,noah,0,0.0,incorrect,god,0,0.0,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,bayan dubois,0,0.13,incorrect,godot,0,0.0,incorrect,robinson crusoe,0,0.11,incorrect,thuy kieu,0,0.17,incorrect,papa,0,0.0,incorrect,esteban,0,0.0,incorrect,jim,1,1.0,correct,godot,0,0.0,incorrect,thuy kieu,0,0.17,incorrect,esteban,0,0.0,incorrect
['jim'],abraham,0,0.2,incorrect,abraham,0,0.2,incorrect,god,0,0.0,incorrect,martha,0,0.22,incorrect,sambo,0,0.25,incorrect,abraham,0,0.2,incorrect,tom,0,0.33,incorrect,jim,1,1.0,correct,robinson crusoe,0,0.11,incorrect,sambo,0,0.25,incorrect,mcdonald's,0,0.15,incorrect,abraham,0,0.2,incorrect,martha,0,0.22,incorrect,abraham,0,0.2,incorrect,jim,1,1.0,correct,sambo,0,0.25,incorrect,jim,1,1.0,correct,nigger jim,0,0.46,incorrect,ali,0,0.33,incorrect,robinson,0,0.18,incorrect,robinson,0,0.18,incorrect,thach sanh,0,0.0,incorrect,papa,0,0.0,incorrect,tom,0,0.33,incorrect,nigger jim,0,0.46,incorrect,robinson,0,0.18,incorrect,thach sanh,0,0.0,incorrect,tom,0,0.33,incorrect
['jim'],jack,0,0.29,incorrect,abraham,0,0.2,incorrect,elijah,0,0.22,incorrect,adam,0,0.29,incorrect,adam,0,0.29,incorrect,adam,0,0.29,incorrect,tom,0,0.33,incorrect,william,0,0.4,incorrect,paul,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.2,incorrect,adam,0,0.29,incorrect,adam,0,0.29,incorrect,william,0,0.4,incorrect,god,0,0.0,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,dang thuy tram,0,0.12,incorrect,duc,0,0.0,incorrect,sancho,0,0.0,incorrect,sancho,0,0.0,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,duc,0,0.0,incorrect,sancho,0,0.0,incorrect
['jim'],abraham lincoln,0,0.11,incorrect,abraham,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,noah,0,0.0,incorrect,adam,0,0.29,incorrect,grandmother,0,0.14,incorrect,noah,0,0.0,incorrect,noah,0,0.0,incorrect,noah,0,0.0,incorrect,abel,0,0.0,incorrect,abraham,0,0.2,incorrect,god,0,0.0,incorrect,adam,0,0.29,incorrect,noah,0,0.0,incorrect,noah,0,0.0,incorrect,pap,0,0.0,incorrect,abraham,0,0.2,incorrect,annem,0,0.25,incorrect,noah,0,0.0,incorrect,han,0,0.0,incorrect,noah,0,0.0,incorrect,papa,0,0.0,incorrect,noe,0,0.0,incorrect,abraham,0,0.2,incorrect,noah,0,0.0,incorrect,noah,0,0.0,incorrect,noe,0,0.0,incorrect
['jim'],job,0,0.33,incorrect,joseph,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,noah,0,0.0,incorrect,adam,0,0.29,incorrect,pliny,0,0.25,incorrect,pliny,0,0.25,incorrect,job,0,0.33,incorrect,adam,0,0.29,incorrect,god,0,0.0,incorrect,joseph,0,0.22,incorrect,god,0,0.0,incorrect,adam,0,0.29,incorrect,pliny,0,0.25,incorrect,adam,0,0.29,incorrect,pap,0,0.0,incorrect,bees,0,0.0,incorrect,ben,0,0.0,incorrect,artemis,0,0.2,incorrect,ong,0,0.0,incorrect,dong,0,0.0,incorrect,mi abuela,0,0.17,incorrect,hombre,0,0.22,incorrect,bees,0,0.0,incorrect,artemis,0,0.2,incorrect,dong,0,0.0,incorrect,hombre,0,0.22,incorrect
['jim'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.29,incorrect,abraham,0,0.2,incorrect,nostradamus,0,0.14,incorrect,fortune,0,0.0,incorrect,platon,0,0.0,incorrect,job,0,0.33,incorrect,ke,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.2,incorrect,fortune,0,0.0,incorrect,job,0,0.33,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,nostradamus,0,0.14,incorrect,ibrahim,0,0.4,incorrect,duc gie-su,0,0.15,incorrect,nostradamus,0,0.14,incorrect,jim,1,1.0,correct,fortuna,0,0.0,incorrect,jim,1,1.0,correct,ibrahim,0,0.4,incorrect,nostradamus,0,0.14,incorrect,fortuna,0,0.0,incorrect
"['bay bradish', 'misto bradish', 'bradish', 'bay', 'misto']",john d. rockefeller,0,0.19,incorrect,abraham lincoln,0,0.38,incorrect,warren buffett,0,0.24,incorrect,einstein,0,0.46,incorrect,london,0,0.21,incorrect,abraham,0,0.57,incorrect,madam walker,0,0.26,incorrect,warren buffett,0,0.24,incorrect,bank of america,0,0.38,incorrect,eny,0,0.33,incorrect,jim,0,0.25,incorrect,abraham lincoln,0,0.38,incorrect,einstein,0,0.46,incorrect,abraham,0,0.57,incorrect,warren buffett,0,0.24,incorrect,eny,0,0.33,incorrect,misto' freely,0,0.56,incorrect,jim,0,0.25,incorrect,jim,0,0.25,incorrect,bankaci,0,0.44,incorrect,tom,0,0.5,incorrect,dong,0,0.22,incorrect,smith,0,0.6,incorrect,washington,0,0.4,incorrect,jim,0,0.25,incorrect,bankaci,0,0.44,incorrect,dong,0,0.22,incorrect,washington,0,0.4,incorrect
['jim'],abraham lincoln,0,0.11,incorrect,abraham lincoln,0,0.11,incorrect,everest,0,0.0,incorrect,mount everest,0,0.12,incorrect,carlsbad,0,0.0,incorrect,abraham lincoln,0,0.11,incorrect,lincoln,0,0.2,incorrect,illinois,0,0.18,incorrect,mark twain,0,0.15,incorrect,mississippi,0,0.14,incorrect,illinois,0,0.18,incorrect,abraham lincoln,0,0.11,incorrect,mount everest,0,0.12,incorrect,abraham lincoln,0,0.11,incorrect,illinois,0,0.18,incorrect,mississippi,0,0.14,incorrect,tom,0,0.33,incorrect,missouri,0,0.18,incorrect,clark,0,0.0,incorrect,illinois,0,0.18,incorrect,nguoi dan ong,0,0.12,incorrect,illinois,0,0.18,incorrect,huck,0,0.0,incorrect,illinois,0,0.18,incorrect,missouri,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect
