Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['margo'],she,0,0.0,incorrect,abby,0,0.22,incorrect,seaworld,0,0.31,incorrect,everglades,0,0.27,incorrect,seaworld,0,0.31,incorrect,orlando,0,0.33,incorrect,el,0,0.0,incorrect,seaworld,0,0.31,incorrect,abby,0,0.22,incorrect,everglades,0,0.27,incorrect,orlando,0,0.33,incorrect,seaworld,0,0.31,incorrect
['margo'],scarlett,0,0.31,incorrect,ellie,0,0.0,incorrect,dorian,0,0.18,incorrect,sen,0,0.0,incorrect,phoebe,0,0.18,incorrect,tho,0,0.25,incorrect,emily,0,0.2,incorrect,maria,0,0.6,incorrect,ellie,0,0.0,incorrect,sen,0,0.0,incorrect,tho,0,0.25,incorrect,maria,0,0.6,incorrect
['margo'],harry,0,0.4,incorrect,orlando,0,0.33,incorrect,ben,0,0.0,incorrect,robin hood,0,0.27,incorrect,truman,0,0.36,incorrect,toyota,0,0.18,incorrect,haymitch,0,0.15,incorrect,international drive,0,0.17,incorrect,orlando,0,0.33,incorrect,robin hood,0,0.27,incorrect,toyota,0,0.18,incorrect,international drive,0,0.17,incorrect
['margo'],heathcliff,0,0.13,incorrect,god,0,0.5,incorrect,ben,0,0.0,incorrect,orange county,0,0.33,incorrect,nguoi dan ong,0,0.22,incorrect,ong,0,0.25,incorrect,el,0,0.0,incorrect,shakespeare,0,0.25,incorrect,god,0,0.5,incorrect,orange county,0,0.33,incorrect,ong,0,0.25,incorrect,shakespeare,0,0.25,incorrect
['margo'],she,0,0.0,incorrect,her,0,0.25,incorrect,bay,0,0.25,incorrect,adam,0,0.22,incorrect,nguoi dan ong,0,0.22,incorrect,dong,0,0.22,incorrect,el,0,0.0,incorrect,adan,0,0.22,incorrect,her,0,0.25,incorrect,adam,0,0.22,incorrect,dong,0,0.22,incorrect,adan,0,0.22,incorrect
['margo'],she,0,0.0,incorrect,seaworld,0,0.31,incorrect,harry,0,0.4,incorrect,harry,0,0.4,incorrect,chandler,0,0.31,incorrect,shamu,0,0.2,incorrect,orlando,0,0.33,incorrect,shamu,0,0.2,incorrect,seaworld,0,0.31,incorrect,harry,0,0.4,incorrect,shamu,0,0.2,incorrect,shamu,0,0.2,incorrect
"['spiegelman', 'margo', 'roth', 'margo roth spiegelman']",shaman,0,0.5,incorrect,britney,0,0.36,incorrect,persephone,0,0.4,incorrect,adem,0,0.29,incorrect,dong,0,0.25,incorrect,dong,0,0.25,incorrect,lilith,0,0.4,incorrect,salomon,0,0.47,incorrect,britney,0,0.36,incorrect,adem,0,0.29,incorrect,dong,0,0.25,incorrect,salomon,0,0.47,incorrect
['ben'],patrick,0,0.0,incorrect,latin,0,0.25,incorrect,charlie,0,0.2,incorrect,newton,0,0.44,incorrect,holden,0,0.44,incorrect,horace,0,0.22,incorrect,patrick,0,0.0,incorrect,alberto,0,0.4,incorrect,latin,0,0.25,incorrect,newton,0,0.44,incorrect,horace,0,0.22,incorrect,alberto,0,0.4,incorrect
"['spiegelman', 'margo', 'roth', 'margo roth spiegelman']",peter pan,0,0.53,incorrect,charlie,0,0.33,incorrect,peri,0,0.29,incorrect,orpheus,0,0.36,incorrect,peter pan,0,0.53,incorrect,dem,0,0.31,incorrect,peter pan,0,0.53,incorrect,dracula,0,0.24,incorrect,charlie,0,0.33,incorrect,orpheus,0,0.36,incorrect,dem,0,0.31,incorrect,dracula,0,0.24,incorrect
['margo'],principal,0,0.14,incorrect,class,0,0.2,incorrect,ogretmen,0,0.15,incorrect,orhan,0,0.2,incorrect,thay giao,0,0.43,incorrect,dat,0,0.25,incorrect,un profesor,0,0.25,incorrect,facebook,0,0.31,incorrect,class,0,0.2,incorrect,orhan,0,0.2,incorrect,dat,0,0.25,incorrect,facebook,0,0.31,incorrect
['margo'],,0,0.25,incorrect,john cena,0,0.14,incorrect,harry potter,0,0.35,incorrect,beni,0,0.0,incorrect,duc,0,0.0,incorrect,duc,0,0.0,incorrect,alguien,0,0.33,incorrect,al,0,0.29,incorrect,john cena,0,0.14,incorrect,beni,0,0.0,incorrect,duc,0,0.0,incorrect,al,0,0.29,incorrect
"['quenti', 'quentin']",god,0,0.0,incorrect,trump,0,0.18,incorrect,charlie,0,0.15,incorrect,freud,0,0.18,incorrect,duc,0,0.22,incorrect,duc,0,0.22,incorrect,maria,0,0.18,incorrect,dios,0,0.2,incorrect,trump,0,0.18,incorrect,freud,0,0.18,incorrect,duc,0,0.22,incorrect,dios,0,0.2,incorrect
['margo'],the girl,0,0.15,incorrect,emily,0,0.2,incorrect,balon,0,0.4,incorrect,jefferson,0,0.29,incorrect,qua bong bay,0,0.24,incorrect,jefferson,0,0.29,incorrect,charlie brown,0,0.33,incorrect,jefferson,0,0.29,incorrect,emily,0,0.2,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect
"['spiegelman', 'margo', 'roth', 'margo roth spiegelman']",pregnant,0,0.56,incorrect,monday,0,0.36,incorrect,herbert,0,0.36,incorrect,ben,0,0.31,incorrect,margo,1,1.0,correct,margo,1,1.0,correct,el,0,0.33,incorrect,maria,0,0.6,incorrect,monday,0,0.36,incorrect,ben,0,0.31,incorrect,margo,1,1.0,correct,maria,0,0.6,incorrect
['margo'],she,0,0.0,incorrect,god,0,0.5,incorrect,bay,0,0.25,incorrect,godot,0,0.4,incorrect,em,0,0.29,incorrect,emily,0,0.2,incorrect,ella,0,0.22,incorrect,job,0,0.25,incorrect,god,0,0.5,incorrect,godot,0,0.4,incorrect,emily,0,0.2,incorrect,job,0,0.25,incorrect
"['bay jiminez', 'bay', 'jiminez']",smith,0,0.33,incorrect,mr. chips,0,0.25,incorrect,bay smith,0,0.6,incorrect,newton,0,0.31,incorrect,gatz,0,0.29,incorrect,thay,0,0.57,incorrect,gomez,0,0.5,incorrect,newton,0,0.31,incorrect,mr. chips,0,0.25,incorrect,newton,0,0.31,incorrect,thay,0,0.57,incorrect,newton,0,0.31,incorrect
"['ben', 'starling', 'ben starling']",charlie,0,0.53,incorrect,linus,0,0.46,incorrect,charlie,0,0.53,incorrect,erasmus,0,0.21,incorrect,holden,0,0.44,incorrect,dong,0,0.33,incorrect,charlie,0,0.53,incorrect,octavo,0,0.29,incorrect,linus,0,0.46,incorrect,erasmus,0,0.21,incorrect,dong,0,0.33,incorrect,octavo,0,0.29,incorrect
"['margo', 'marg']",charlie,0,0.36,incorrect,autism,0,0.2,incorrect,camus,0,0.22,incorrect,escher,0,0.2,incorrect,camus,0,0.22,incorrect,nguyen tat to,0,0.22,incorrect,sheldon,0,0.17,incorrect,euclides,0,0.0,incorrect,autism,0,0.2,incorrect,escher,0,0.2,incorrect,nguyen tat to,0,0.22,incorrect,euclides,0,0.0,incorrect
['margo'],claire,0,0.36,incorrect,jeans,0,0.2,incorrect,kardesim,0,0.31,incorrect,harry potter,0,0.35,incorrect,dac vu,0,0.18,incorrect,dong,0,0.22,incorrect,edgardo,0,0.5,incorrect,agatha,0,0.36,incorrect,jeans,0,0.2,incorrect,harry potter,0,0.35,incorrect,dong,0,0.22,incorrect,agatha,0,0.36,incorrect
['margo'],harry,0,0.4,incorrect,disney,0,0.0,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect,disney,0,0.0,incorrect,florida,0,0.17,incorrect,alguien,0,0.33,incorrect,florida,0,0.17,incorrect,disney,0,0.0,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
"['margo', 'whitman']",walt whitman,0,0.74,correct,sylvia plath,0,0.21,incorrect,margo,1,1.0,correct,margo,1,1.0,correct,emily dickinson,0,0.2,incorrect,margo,1,1.0,correct,emily,0,0.2,incorrect,orfeo,0,0.4,incorrect,sylvia plath,0,0.21,incorrect,margo,1,1.0,correct,margo,1,1.0,correct,orfeo,0,0.4,incorrect
['ben'],wile e. coyote,0,0.12,incorrect,tom,0,0.0,incorrect,charlie brown,0,0.25,incorrect,odysseus,0,0.18,incorrect,tom,0,0.0,incorrect,jesus,0,0.25,incorrect,el,0,0.4,incorrect,angel,0,0.25,incorrect,tom,0,0.0,incorrect,odysseus,0,0.18,incorrect,jesus,0,0.25,incorrect,angel,0,0.25,incorrect
['margo'],rvs,0,0.25,incorrect,she,0,0.0,incorrect,kimse,0,0.2,incorrect,cadir,0,0.4,incorrect,ai do,0,0.4,incorrect,thoreau,0,0.17,incorrect,nadie,0,0.2,incorrect,moises,0,0.36,incorrect,she,0,0.0,incorrect,cadir,0,0.4,incorrect,thoreau,0,0.17,incorrect,moises,0,0.36,incorrect
"['margo', 'marg']",my mother,0,0.31,incorrect,god,0,0.5,incorrect,annem,0,0.22,incorrect,toprak,0,0.2,incorrect,cha,0,0.29,incorrect,dat,0,0.29,incorrect,ella,0,0.25,incorrect,job,0,0.25,incorrect,god,0,0.5,incorrect,toprak,0,0.2,incorrect,dat,0,0.29,incorrect,job,0,0.25,incorrect
['margo'],veronica,0,0.31,incorrect,holden,0,0.18,incorrect,polisiye,0,0.15,incorrect,adam,0,0.22,incorrect,em,0,0.29,incorrect,duc,0,0.0,incorrect,ella,0,0.22,incorrect,frankenstein,0,0.12,incorrect,holden,0,0.18,incorrect,adam,0,0.22,incorrect,duc,0,0.0,incorrect,frankenstein,0,0.12,incorrect
"['spiegelman', 'margo', 'roth', 'margo roth spiegelman']",q,0,0.0,incorrect,q,0,0.0,incorrect,annem,0,0.27,incorrect,omnictionarian96,0,0.32,incorrect,ong,0,0.29,incorrect,thuy,0,0.5,incorrect,omnictionarian96,0,0.32,incorrect,omnictionarian96,0,0.32,incorrect,q,0,0.0,incorrect,omnictionarian96,0,0.32,incorrect,thuy,0,0.5,incorrect,omnictionarian96,0,0.32,incorrect
"['dennis mcmahon', 'mcmahon', 'dennis']",june,0,0.2,incorrect,marlboro,0,0.4,incorrect,emily,0,0.36,incorrect,montblanc,0,0.38,incorrect,chu no,0,0.46,incorrect,marlboro,0,0.4,incorrect,smith,0,0.33,incorrect,marlboro,0,0.4,incorrect,marlboro,0,0.4,incorrect,montblanc,0,0.38,incorrect,marlboro,0,0.4,incorrect,marlboro,0,0.4,incorrect
['margo'],she,0,0.0,incorrect,mountain dew,0,0.24,incorrect,marley,0,0.55,incorrect,mountain dew,0,0.24,incorrect,emily,0,0.2,incorrect,mountain dew,0,0.24,incorrect,ella,0,0.22,incorrect,dew,0,0.0,incorrect,mountain dew,0,0.24,incorrect,mountain dew,0,0.24,incorrect,mountain dew,0,0.24,incorrect,dew,0,0.0,incorrect
['whitman'],walt whitman,0,0.74,correct,walt whitman,0,0.74,correct,heaney,0,0.46,incorrect,odysseus,0,0.0,incorrect,thuy kieu,0,0.25,incorrect,nguyen dinh chieu,0,0.17,incorrect,el,0,0.0,incorrect,homero,0,0.31,incorrect,walt whitman,0,0.74,correct,odysseus,0,0.0,incorrect,nguyen dinh chieu,0,0.17,incorrect,homero,0,0.31,incorrect
['margo'],she,0,0.0,incorrect,beijing,0,0.17,incorrect,phileas fogg,0,0.24,incorrect,jules verne,0,0.12,incorrect,emily,0,0.2,incorrect,marco polo,0,0.53,incorrect,emily,0,0.2,incorrect,marco polo,0,0.53,incorrect,beijing,0,0.17,incorrect,jules verne,0,0.12,incorrect,marco polo,0,0.53,incorrect,marco polo,0,0.53,incorrect
['lacey'],emily,0,0.4,incorrect,emily,0,0.4,incorrect,heathcliff,0,0.27,incorrect,odysseus,0,0.15,incorrect,quentin,0,0.17,incorrect,margo,0,0.2,incorrect,matilda,0,0.33,incorrect,maria,0,0.2,incorrect,emily,0,0.4,incorrect,odysseus,0,0.15,incorrect,margo,0,0.2,incorrect,maria,0,0.2,incorrect
['ben'],beavis,0,0.44,incorrect,miller,0,0.22,incorrect,jack,0,0.0,incorrect,robin,0,0.5,incorrect,em,0,0.4,incorrect,miller,0,0.22,incorrect,macgyver,0,0.18,incorrect,miller,0,0.22,incorrect,miller,0,0.22,incorrect,robin,0,0.5,incorrect,miller,0,0.22,incorrect,miller,0,0.22,incorrect
['lacey'],ace,0,0.75,correct,he,0,0.29,incorrect,liz,0,0.25,incorrect,gus,0,0.0,incorrect,nam,0,0.25,incorrect,duc,0,0.25,incorrect,el,0,0.29,incorrect,el,0,0.29,incorrect,he,0,0.29,incorrect,gus,0,0.0,incorrect,duc,0,0.25,incorrect,el,0,0.29,incorrect
['margo'],africa,0,0.36,incorrect,euclid,0,0.0,incorrect,google,0,0.36,incorrect,harita,0,0.36,incorrect,thoreau,0,0.17,incorrect,emily,0,0.2,incorrect,la hierba,0,0.29,incorrect,google,0,0.36,incorrect,euclid,0,0.0,incorrect,harita,0,0.36,incorrect,emily,0,0.2,incorrect,google,0,0.36,incorrect
['margo'],she,0,0.0,incorrect,she,0,0.0,incorrect,o,0,0.33,incorrect,o,0,0.33,incorrect,em,0,0.29,incorrect,the,0,0.0,incorrect,el,0,0.0,incorrect,tom,0,0.25,incorrect,she,0,0.0,incorrect,o,0,0.33,incorrect,the,0,0.0,incorrect,tom,0,0.25,incorrect
"['roth', 'spiegelman', 'margo roth spiegelman', 'spiegelma', 'margo roth spiegelma', 'margo']",god,0,0.5,incorrect,emily,0,0.29,incorrect,kitabi,0,0.27,incorrect,kitabin,0,0.35,incorrect,thoreau,0,0.36,incorrect,thu ky,0,0.4,incorrect,borges,0,0.36,incorrect,shakespeare,0,0.4,incorrect,emily,0,0.29,incorrect,kitabin,0,0.35,incorrect,thu ky,0,0.4,incorrect,shakespeare,0,0.4,incorrect
['margo'],esther,0,0.18,incorrect,emily,0,0.2,incorrect,hamlet,0,0.18,incorrect,hayat,0,0.2,incorrect,hamlet,0,0.18,incorrect,thoreau,0,0.17,incorrect,ella,0,0.22,incorrect,virginia,0,0.31,incorrect,emily,0,0.2,incorrect,hayat,0,0.2,incorrect,thoreau,0,0.17,incorrect,virginia,0,0.31,incorrect
"['margo—', 'margo']",grandma,0,0.33,incorrect,facebook,0,0.31,incorrect,benim,0,0.2,incorrect,babam,0,0.2,incorrect,em,0,0.29,incorrect,duc,0,0.0,incorrect,mi abuela,0,0.29,incorrect,facebook,0,0.31,incorrect,facebook,0,0.31,incorrect,babam,0,0.2,incorrect,duc,0,0.0,incorrect,facebook,0,0.31,incorrect
['margo'],she,0,0.0,incorrect,tree,0,0.22,incorrect,ben,0,0.0,incorrect,simyaci,0,0.33,incorrect,chua,0,0.22,incorrect,thanh phanxico,0,0.21,incorrect,jack,0,0.22,incorrect,arrancar,0,0.31,incorrect,tree,0,0.22,incorrect,simyaci,0,0.33,incorrect,thanh phanxico,0,0.21,incorrect,arrancar,0,0.31,incorrect
['lacey'],lenore,0,0.36,incorrect,god,0,0.0,incorrect,gofast,0,0.18,incorrect,gofast,0,0.18,incorrect,tristran,0,0.15,incorrect,chua,0,0.22,incorrect,homero,0,0.18,incorrect,chocolate,0,0.43,incorrect,god,0,0.0,incorrect,gofast,0,0.18,incorrect,chua,0,0.22,incorrect,chocolate,0,0.43,incorrect
['margo'],her,0,0.25,incorrect,emily,0,0.2,incorrect,sen,0,0.0,incorrect,seni,0,0.0,incorrect,anh ay,0,0.18,incorrect,duc,0,0.0,incorrect,ella,0,0.22,incorrect,dios,0,0.22,incorrect,emily,0,0.2,incorrect,seni,0,0.0,incorrect,duc,0,0.0,incorrect,dios,0,0.22,incorrect
