en,en_results,Single_ent,en_shuffled,en_shuffled_results
"He nods. “A little more than a week ago, her little brother, Abel, turned fifteen. That night, he and three friends were out partying, and found themselves near the river. Emboldened by their youth and feeble-mindedness, they challenged each other to swim across it, touch the riverbank that belongs to Were territory, and then swim back. A show of bravery, if you will.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, likely a novel, given the narrative style and the description of a specific event.  After analyzing the passage, I believe it originates from the book ""The Adventures of Huckleberry Finn"" by Mark Twain. The passage describes a scene where Huck and his friends are near the river, which is a common setting in the novel",['abel'],"week if night, the riverbank and it, youth three little ago, out and little fifteen. were nods. territory, “A you friends and feeble-mindedness, than back. He found bravery, Abel, across river. by to turned themselves That Emboldened then near that partying, they swim a belongs touch her will.” Were he A challenged more each and show their the of to other brother, swim","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel that explores themes of youth, bravery, and relationships. The language and style suggest a classic American novel.  After careful consideration, I believe the passage originates from the book ""The Adventures of Tom Sawyer"" by Mark Twain. The author of this book is indeed Mark Twain, also known as Samuel Langhorne Clemens.  <"
"“Their succession of power is not particularly sophisticated. Weres are most closely related to dogs, after all. Suffice to say, Roscoe is dead.”","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a fantasy or paranormal novel, given the mention of ""weres"" and ""Roscoe."" Considering the style and tone, I would guess that the book is ""The Dresden Files"" by Jim Butcher. The author's writing style and the presence of supernatural elements in the passage align with this series. However, please note that this is a guess",['roscoe'],"most dead.” closely “Their dogs, Roscoe are sophisticated. to to power after say, is Weres succession not is Suffice all. particularly of related","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a fantasy novel, and the author is likely to be a well-known fantasy author. However, without more context or specific details, it's challenging to pinpoint the exact book and author.  Given the passage's content, I would suggest that it could be from a book like ""The Dresden Files"" by Jim Butcher or ""The King"
"“He is young, you see. Around your age and built of a different stock. As savage as Roscoe, perhaps, but more open-minded. He believes that peace in the region is possible. That alliances among all three species should be cultivated.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of science fiction or fantasy, given the mention of different species and the idea of alliances. Considering the style and tone, I would guess that the book is ""The Fifth Sacred Thing"" by Starhawk. The author's name is Starhawk, and the book is a work of science fiction and fantasy.",['roscoe'],"a among stock. should in species as be savage region Around you open-minded. your young, is that of As believes perhaps, and peace built Roscoe, “He more possible. all cultivated.” but That He alliances see. different the age three is","""title"": ""Unknown Book"",""author"": ""Unknown Author"""
"“The other children knew that I’d be the one sent to the Humans, and they started calling me fangless traitor as soon as they could form full sentences. Or have you forgotten when I was seven, and the sons and daughters of your fellow councilmen stole my clothes and pushed me out in the sun right before midday? And those same people spat on me and mocked me when I returned from ten years serving as their Collateral, so I’m not—” I exhale slowly, and remind myself that this is fine. I am fine. Untouchable. I’m twenty-five and I have my fake Human IDs, my apartment, my cat (fuck you, Serena), my . . . Okay, I probably don’t have a job right now, but I’ll find another soon, with 100 percent fewer Pierces. I have friends—a friend. Probably.","Based on the provided passage, it appears to be from the book ""The Hunger Games"" by Suzanne Collins. The author is Suzanne Collins.",['serena'],"that apartment, in . cat and my I soon, sun IDs, seven, And forgotten my Humans, me “The fewer another myself stole Pierces. am they years Okay, have fake I I’d as and was friend. sons out I to (fuck 100 me sent could calling the as form before and my you Serena), children returned and midday? have fellow with Probably. serving a and remind I have twenty-five ten right I fine. those as I’m now, they my other friends—a I your mocked Or from probably me same I’m . and job started Human when I Untouchable. on exhale me that . have daughters my don’t is right the fangless percent their clothes but councilmen traitor and fine. I’ll of the be you, pushed sentences. the when so people one not—” full knew this spat Collateral, find soon slowly,","Based on the provided passage, it appears to be a fragment of a text that does not clearly belong to a specific book or author. The passage seems to be a mix of random thoughts and phrases, lacking a coherent narrative or context. Therefore, I am unable to determine the title of the book or the author with certainty."
"“They see a wedding between a Vampyre and an Alpha that was supposed to broker peace, but ended in death. The Weres are animals, and always will be, but we are on the road to extinction, and the good of the most must be considered. If we let the Humans and Weres form an alliance that excludes us, they could completely wipe us out—”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction that explores the relationships between vampires, alphas, and weres, with a focus on the consequences of their interactions. Given the themes and tone of the passage, I believe it originates from the book ""Vampire Academy"" by Richelle Mead. The author of this book is indeed Richelle Mead.",['vampyre'],"of excludes form we ended the will animals, the and broker be considered. Weres Alpha in death. to If extinction, alliance out—” supposed and wedding was be, must we could an are and but “They between that that wipe us Humans the us, the let a completely peace, Weres are always and on see Vampyre they an but road The most good a to","Based on the provided passage, I have made an educated guess that it originates from the book ""Vampyre"" by J. Sheridan Le Fanu. The author of the passage is likely J. Sheridan Le Fanu, as the passage seems to be a part of a larger narrative or story within the book."
"I only ever laughed out loud with Serena, which means that it must have been well over a month since I last did it. My brain nearly hiccups, startled at these newfangled, mysterious sounds my voice box is producing. “Did you drink rotten blood? Because you’re unhinged.”","""title"": ""Catch-22"",""",['serena'],"startled been it My ever with box at my a drink have producing. you’re month blood? rotten over loud since Because sounds only I newfangled, must did laughed unhinged.” is I means hiccups, nearly out voice “Did which Serena, that well you brain mysterious last it. these","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from ""The Picture of Dorian Gray"" by Oscar Wilde. The author is indeed Oscar Wilde."
"“Vampyres cannot.” I shoot to my feet and begin pacing away from him, massaging my temple. “Why are you asking me? I cannot be your first choice.”","""title"": ""The Vampire",['vampyres'],"cannot.” “Why to from are temple. choice.” shoot away pacing begin cannot massaging you my asking feet I and him, my first your I me? be “Vampyres","""title"
"“You aren’t,” he says flatly. He has plenty of faults, but lack of honesty was never among them. “Nor our second. The council is in agreement that we must act, and several members have offered their relatives. Originally, Councilman Essen’s daughter agreed. But she had a change of heart—”","""title"": ""The Hunger Games"",""author"": ""Suzanne Collins""",['essen'],"of The that But second. she we has a and aren’t,” members Originally, must “You plenty says Councilman their agreed. but lack had He was offered heart—” he agreement them. Essen’s council act, our change faults, have several of “Nor daughter flatly. in is relatives. honesty never among of","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Scarlet Letter"" by Nathaniel Hawthorne. However, please note that this is a tentative conclusion, and a more definitive answer would require further analysis and verification."
"And yet, here I am. With Governor Davenport. Leaning on my elbows over the balcony that overlooks the courtyard where I just got married. Biting back a sigh before explaining:","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel that explores themes of love, marriage, and personal identity. The author's style and tone are reminiscent of classic literature.  After careful consideration, I believe the passage originates from the book ""The Notebook"" by Nicholas Sparks. The author's writing style and the themes present in the passage align with the novel's narrative",['davenport'],"back Davenport. before I elbows my sigh am. on With balcony got I explaining: overlooks over And Governor just where Leaning the courtyard yet, the Biting a that here married.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from ""The Count of Monte Cristo"" by Alexandre Dumas. The author is Alexandre Dumas."
"Gauging intoxication levels in Humans is always a struggle, but I’m fairly sure the governor is not not drunk. “You asked who gave me my name. It was the Vampyre council.”","""title"": ""Book name"",""author"": ""Author name""",['vampyre'],"drunk. Humans I’m governor who the not fairly not but a Gauging sure in intoxication council.” struggle, was name. levels the is It me gave “You asked Vampyre is always my","Based on the provided passage, I have made an educated guess about the book and its author. The passage appears to be from a Gothic novel, and after analyzing the content, I believe it originates from ""Vampyre"" by John Polidori. The author of the passage is likely John Polidori, as he is the author of the novel ""Vampyre""."
"Serena was like that, too, when I first met her. “So crucifixes burn you?” she asked me a couple of weeks into our cohabitation, after I failed to convince her that the viscous red liquid I kept in my fridge was tomato juice.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel that explores themes of relationships, personal growth, and self-discovery. The tone and style of the passage suggest that it is from a contemporary literary work.  After analyzing the passage, I believe it originates from the book ""The Rosie Project"" by Graeme Simsion. The author of this book is Graeme Simsion.  ",['serena'],"like her. couple asked juice. viscous cohabitation, to I crucifixes first my Serena I was after I that, tomato too, you?” red weeks a kept was of liquid burn in when me met she failed our into that “So convince her the fridge","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from ""The Color Purple"" by Alice Walker. The author's style and themes are reminiscent of this classic novel."
"“Shit,” I mutter softly, rubbing the bridge of my nose. Was Moreland married before? If that’s the case, I cannot comprehend how pissed he must be at the prospect of being shackled to me while his wife is far away, first in line to the slaughter. Maybe that’s why he flipped earlier?","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, likely a novel, given the context and the use of dialogue. The tone and style of the passage suggest that it could be from a contemporary or modern novel.  After analyzing the passage, I believe it originates from a book titled ""The Shack"" by William P. Young. The author's name is William P. Young.",['moreland'],"to while cannot mutter Maybe being case, before? earlier? that’s If I me shackled Was far first why comprehend in line that’s his away, slaughter. the he Moreland married to prospect the nose. is softly, my the “Shit,” rubbing how the I pissed bridge wife at of be he of must flipped","Based on the provided passage, I have made an educated guess that it originates from the book ""The Catcher in the Rye"" by J.D. Salinger. The passage seems to be a fragment of a conversation, which is consistent with the style of the novel. However, please note that this is a guess, and the actual origin of the passage may be different."
"Moreland presses his lips together. His jaw clenches and he says something, but his voice is deeper, lower than his companions’. I cannot make out the words over the background noises.","""title"": ""Unknown Book"",""author"": ""Unknown Author""",['moreland'],"out the companions’. words and clenches his the Moreland make noises. cannot background his together. His his jaw voice is but something, says over lower than lips deeper, presses I he","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from ""The Picture of Dorian Gray"" by Oscar Wilde. The author is indeed Oscar Wilde."
"A short distance away, two children are bawling. They are toddlers, one with dark skin and lilac eyes, the other pale and blue-eyed. A Vampyre and a Were. Between them lies a dark blue superhero action figure, broken in two at the waist. And next to them, clutching their respective sons, are a Vampyre father and a Were mother. Who, for reasons I cannot divine, thought that bringing children here would be a good idea, and now are showing their fangs at each other. Growling. Drawing the attention of the other guests, who start to gather around them protectively. Or maybe aggressively.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction that involves supernatural elements, such as vampires and werewolves. The description of the scene, with the dark blue superhero action figure and the two children, one with dark skin and lilac eyes, and the other pale and blue-eyed, suggests that the book may be a fantasy or supernatural fiction novel.  Cons",['vampyre'],"aggressively. around to good of Vampyre and other. Or with away, be idea, the at dark clutching eyes, attention are maybe Were. broken them children skin Growling. cannot a fangs Drawing to waist. blue-eyed. protectively. guests, And one and are a the I them figure, a the action for They blue A the superhero sons, bawling. start dark gather would in lilac are other divine, showing are a reasons Were pale each and Between that their here two Who, mother. father at other now short respective two their next A children who distance bringing and thought toddlers, a and Vampyre lies them,","""title"": ""Vampyre"",""author"": ""John"
"“It’s all good,” Moreland says. Calm. Reassuring. Not to the father, but to the child. As he holds out the intact action figure—not broken, after all.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, likely a novel or a short story collection. The tone and style suggest a contemporary or modern narrative.  After analyzing the passage, I believe it originates from a book titled ""The Girl with the Dragon Tattoo"" by Stieg Larsson. The passage's calm and reassuring tone, as well as the focus on a child",['moreland'],"but the action “It’s holds As says. all intact Calm. Not Moreland after Reassuring. to the child. out figure—not broken, to the good,” father, he all.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel that explores themes of family, relationships, and personal growth. The author's style and tone are reminiscent of classic literature.  After careful consideration, I believe the passage originates from the book ""The Secret Garden"" by Frances Hodgson Burnett. The author's use of descriptive language and focus on character development are consistent with"
"“Anything you’d like to say?” Moreland asks, this time to the Were child. The boy blinks several times before looking at the ground with a pout.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel or a short story collection. The tone and style suggest a contemporary or modern narrative.  After analyzing the passage, I believe it originates from a book titled ""The Were Child"" or a similar work. However, without more context or information, I cannot provide a definitive answer.  If you have any additional details or context",['moreland'],"Were times a pout. child. blinks before looking to ground time say?” boy the you’d The several to at this like “Anything asks, Moreland with the","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a children's book, possibly a story or a dialogue between characters. The language and style suggest a simple, conversational tone, which is common in children's literature.  After analyzing the passage, I believe it originates from the book ""The Cat in the Hat"" by Dr. Seuss. The passage's structure and vocabulary are consistent with the style"
"“Make sure it doesn’t happen again. Tell the others, too,” he quietly orders the ginger and the older Were, who nod and leave to mix with the guests. Moreland sighs, and I wait for a handful of seconds, hoping he’ll join them and clear my way.","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""",['moreland'],"Tell hoping the of wait he the older orders others, it too,” and he’ll way. doesn’t Moreland Were, who mix sure for a to join leave with ginger and the handful quietly sighs, my them nod I happen again. guests. and seconds, clear the “Make and","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from ""The Picture of Dorian Gray"" by Oscar Wilde. The author is indeed Oscar Wilde."
"“I know you’re there,” he says, not looking at anyone in particular. I have no idea who he’s addressing until he adds, “Come down, Miss Lark.”","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel or a short story. The tone and style suggest a romantic or coming-of-age narrative.  After analyzing the passage, I believe it originates from the book ""The Secret Garden"" by Frances Hodgson Burnett. The passage describes a scene where a character addresses a young girl named Miss Lark, which is consistent",['lark'],"not anyone particular. Lark.” I adds, until “I no he you’re at says, have “Come who Miss looking he down, in idea he’s there,” addressing know","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from ""The Secret Garden"" by Frances Hodgson Burnett. The author's name is indeed Frances Hodgson Burnett."
"No, we Vampyres don’t pulverize in the sun like glitter bombs. Sunlight burns us and it hurts, but it won’t kill us unless the exposure is unfiltered and prolonged. However, we are pretty useless in the middle of the day, even inside. Lethargic and weak and crawly and headachy, especially during late spring and summer, when the rays hit at that pesky steep angle. “This crepuscularity of yours is really cramping my brunch lifestyle,” Serena used to say. “Also, the fact that you don’t eat.”","""title"": ""Vampyres and Other Undead Creatures"",""author"": ""Unknown""",['serena'],"in we at cramping us but fact However, don’t kill are us and middle Serena really you it and rays lifestyle,” the headachy, used spring Sunlight of hurts, of day, unless No, my and steep the it useless is the late the when pulverize summer, we even and in don’t eat.” Vampyres and “This bombs. sun that prolonged. brunch pesky exposure say. angle. won’t weak especially crawly glitter Lethargic the during crepuscularity hit “Also, is that yours to pretty burns like the unfiltered inside. and","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Vampire Diaries"" by L.J. Smith. The author of the book is L.J. Smith."
"Ana sighs, and rolls her eyes, and pouts like she was asked to file a tax return, but eventually she does leave, sneaking me an impish smile. My sleep-addled brain briefly considers returning it, then recalls that I let my fangs regrow.","""title"":",['ana'],"fangs brain and she my sneaking sighs, Ana returning impish eyes, asked her I it, like pouts leave, considers let a briefly to was recalls file that she me My eventually sleep-addled does then tax an rolls return, and but smile. regrow.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a fantasy or horror novel, possibly featuring a character named Ana. The description of her actions and emotions, such as sneaking, sighs, and impish eyes, suggests a dark and mysterious atmosphere.  Considering these elements, I would guess that the passage originates from the book ""The Hobbit"" by J.R.R. Tolkien. However,"
"“It will be different here.” Her eyes move from mine and trace the contours of the room, still a mess of moving boxes and piles of clothes. Her gaze hiccups on the bare mattress, now stripped of the sheets and blankets that I dragged inside the closet, then stops on the only thing I put up on the wall: a Polaroid of me and Serena looking away from the camera during that sunset lake tour we did two years ago. Some guy took it without asking, while we were dangling our feet in the water. Then he showed it to us and said he’d only return it if one of us gave him our number. We did the only logical thing: caught him in a headlock and forcibly took the photo.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel that explores themes of relationships, memories, and personal growth. The author's style and the narrative voice suggest a contemporary literary fiction writer.  After analyzing the passage, I believe it originates from the book ""The Nightingale"" by Kristin Hannah. The author's writing style and the themes present in the passage align with the novel'",['serena'],"we only different tour water. up thing mess mattress, mine on headlock photo. piles move inside said We took and return looking ago. the did hiccups number. closet, stripped “It the Polaroid during camera eyes sheets our on he took moving were the if of Some now us Her that and dragged gaze of from and while thing: of that a will our gave the on he’d of still him and trace from here.” away only years only him put I Her contours sunset stops lake the the one I boxes Then and in guy and it the caught forcibly in two the then dangling us the clothes. of of Serena be the showed did to it it the logical bare feet room, me blankets asking, without a wall: a we","Based on the provided passage, I have made an educated guess that the book it originates from is ""The Sun Also Rises"" by Ernest Hemingway. The passage seems to describe a scene from the novel, with elements such as a character's thoughts and actions, which are characteristic of Hemingway's writing style. However, please note that this is a guess, and the passage could potentially be from another book."
"No shit. “And I don’t know you enough to make a judgment. Your jeans are cool, though.” Riveting conversation, but I’m about to pass out. Thankfully, with one last withering look, Juno leaves.","""title"": ""Unknown Book"",""author"": ""Unknown Author""",['juno'],"look, Riveting I’m know you enough with Thankfully, about “And one though.” I a are but judgment. leaves. shit. cool, last Your out. to withering don’t to No pass Juno jeans make conversation,","Based on the provided passage, it appears to be from a modern, conversational text. The language and tone suggest a contemporary work. However, without a clear title or author mentioned in the passage, I must make an educated guess.  Given the conversational tone and the lack of a clear title or author, I would guess that the passage originates from a book that is likely a novel or a collection of short stories. Unfortunately, without more context or information, I am unable to"
"The corner of my eye catches a hint of movement. I turn, half expecting Ana to make a comeback, but it’s just Serena’s goddamned fucking cat, stretching his way out from under the bed.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, likely a novel or a short story. The tone and language used suggest a contemporary or modern setting.  After analyzing the passage, I believe it originates from a book titled ""The Catcher in the Rye"" by J.D. Salinger. The passage's content and style align with the themes and tone of this classic novel",['ana'],"goddamned eye half cat, of of hint bed. Ana my The out just expecting stretching to under but I fucking movement. from Serena’s comeback, way his a make a catches turn, it’s corner the","Based on the provided passage, I have made an educated guess that it originates from the book ""The Catcher in the Rye"" by J.D. Salinger. The passage seems to be a fragment of a conversation, which is consistent with the style of the novel. However, please note that this is a speculative answer, and the actual origin of the passage may be different."
"Growing up collecting attempted murders like milk teeth tempered me and taught me to be calm under pressure. And yet I still remember it, that first churning twist in my stomach when Serena didn’t turn up to my place for laundry night. Didn’t reply to my texts. Didn’t pick up the phone. Didn’t call in sick to work, and simply stopped showing up. It felt a lot like fear.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a contemporary novel, and the writing style is reminiscent of a modern author. After careful consideration, I believe the passage originates from the book ""The Silent Patient"" by Alex Michaelides. The author of this book is Alex Michaelides.",['serena'],"phone. a felt murders Didn’t be night. taught sick to when laundry work, tempered And it, up turn Serena still reply I first texts. lot yet to It remember up like me and up. up stomach fear. like attempted stopped simply didn’t and to churning place pressure. teeth for under collecting calm Didn’t me my twist in call my the milk to Didn’t my pick that Growing in showing","Based on the provided passage, it appears to be from a modern novel. The passage describes a character's emotional state and interactions, which is consistent with contemporary literature. However, without more context or specific details, it's challenging to pinpoint the exact title and author.  Given the passage's themes and style, it's possible that it could be from a psychological thriller or a contemporary romance novel. Unfortunately, without more information, it's difficult to make a"
