en,en_results,Single_ent,en_shuffled,en_shuffled_results
"“Not bad. As you must know, since you’re staying right across the street. The muffins are better. But still no interview. Sorry, Ms. Crawford, can’t do it.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, likely a novel or a short story collection. The tone and style suggest a contemporary or modern setting, possibly with a focus on character development and dialogue.  After analyzing the passage, I believe it originates from a book titled ""The Hitchhiker's Guide to the Galaxy"" by Douglas Adams. The passage's casual and conversational",['crawford'],"do street. Ms. across can’t bad. Sorry, “Not staying must But are no you it.” Crawford, better. since know, you’re the right still The muffins interview. As","""title"": ""Unknown"",""author"": ""Unknown"""
"“I swear. I found out that Dave won the annual town fair pie-eating contest from 1960 to 1966, when he retired from competition. I learned that your father sat on the ducking stool at Old Home Days until 1972. There are amusing pictures of him in one of those old-fashioned bathing suits and a derby hat… waterproof, I assume.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a book that is likely a collection of local history or anecdotes, given the mention of specific events and individuals. However, without more context or information, it's difficult to pinpoint the exact title and author.  Given the passage's content, I would suggest that it could be from a book like ""The Collected Stories of [Local",['dave'],"father found the 1966, on bathing Home hat… learned of won 1972. in that “I pictures when contest stool are Days pie-eating retired one he old-fashioned annual There ducking assume.” waterproof, from him your and suits out I from to fair swear. until 1960 the I of I Dave those that competition. amusing at derby town a Old sat","Based on the provided passage, I have made an educated guess about the book and its author. The passage appears to be a fragment of a text that describes a scene or event, possibly related to a competition or a gathering. The language and style suggest a more casual, conversational tone, which is consistent with the style of some authors.  After analyzing the passage, I believe it originates from the book ""The Great Gatsby"" by F. Scott Fitzgerald. The author's"
"“I learned that when Dave went west, he packed everything he felt he needed into the saddlebags of his Harley-Davidson motorcycle and just took off. Your father and mother sold everything else he owned at a yard sale and sent him the money. Your dad also sold his house for him.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a book that tells a story about a person's journey or adventure, possibly involving a motorcycle. The tone and style of the passage suggest that it could be from a book that explores themes of freedom, self-discovery, and personal growth.  After analyzing the passage, I believe it originates from the book ""On the Road"" by Jack Ker",['dave'],"else needed sale that owned sold west, he sold he at everything when Your house his into off. motorcycle he him everything a the Dave saddlebags and also he of him.” sent mother his for the and took packed just felt and learned went Harley-Davidson yard dad money. Your “I father","Based on the provided passage, I have made an educated guess that the passage originates from a book about a person's experience with Harley-Davidson motorcycles. The passage seems to describe a person's journey, including their purchases and interactions with their motorcycle and family.  After analyzing the passage, I believe it is likely from a book titled ""Harley-Davidson: A Journey of Passion and Adventure."" However, without more information or context,"
"“At a pretty nice profit,” I said. “Which was good. By then Uncle Butch was painting full-time, and he used that money until he started selling his work.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a book that explores the theme of art and its impact on the artist's life. The author's style and tone are reminiscent of a narrative that delves into the intricacies of human relationships and personal growth.  After careful consideration, I believe the passage originates from the book ""The Art of Fielding"" by Chad Harbach",['uncle butch'],"started was and used By was selling a good. full-time, said. nice Butch money work.” his he that profit,” painting he pretty I “At Uncle then until “Which","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a book that discusses a character's financial situation and their uncle. Given the context, I believe the passage originates from the book ""The Great Gatsby"" by F. Scott Fitzgerald. However, please note that this is a guess, and the actual book and author may be different."
"I remember a call I got in the fall of 1978, the dormitory mom (there actually were such things back then) puffing up to the third floor of Roberts Hall and telling me my mother was on the phone and sounded upset. I hurried down to Mrs. Hathaway’s little suite, afraid of what I might hear.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a memoir or a personal account, given the context of a call from a dormitory mom and the narrator's reaction to the news.  After analyzing the passage, I believe it originates from the book ""The Glass Castle"" by Jeannette Walls. The passage's tone and style are consistent with the author's writing style, and",['hathaway'],"I puffing was then) such dormitory of I telling of Hall might were little mother a to suite, sounded mom to the things upset. floor up I third me phone Hathaway’s Roberts afraid in and hear. 1978, actually call Mrs. my fall what the remember the hurried (there I got and back on of the down","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"“Yes. No. I don’t know. Something happened to your father while they were on their hunting trip in the 30-Mile Wood.” Then, as if an afterthought: “And to Butch.”","""title"": ""The Girl with the",['butch'],"to “Yes. Butch.” an “And Something on in father happened your they know. Then, hunting the afterthought: if I as 30-Mile their trip were No. Wood.” don’t while to","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"“Maybe they went down to the crossroads,” she said. “You know, like Robert Johnson was supposed to have done. Made a deal with the devil.”","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, possibly a novel or a short story. The mention of ""Robert Johnson"" and the idea of a ""deal with the devil"" suggests a connection to the blues musician Robert Johnson and the myth surrounding his life.  Given the context, I would guess that the passage originates from a book that explores themes of music, myth, and the",['robert johnson'],"Johnson a Robert like to was down crossroads,” went “You done. know, Made she devil.” have the to said. with the they supposed deal “Maybe","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from ""The Adventures of Huckleberry Finn"" by Mark Twain. The author's style and the themes present in the passage are consistent with this classic American novel."
"Ruth knew where the house was, of course. I’d seen her cruise past in her little Corolla several times, and once she stopped to snap pictures. I’m sure she also knew that Pop was most apt to walk our picket fence, looking at the daylilies, at midmorning, and if you don’t know by this point that she was a very determined lady, I haven’t done my job.","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger""",['ruth'],"if picket by seen she was at stopped I done knew and times, that Corolla I’d haven’t was several the lady, my to past pictures. this her house Ruth once to and knew job. looking she little know where most a don’t our I’m her very Pop determined course. midmorning, in daylilies, apt you that of the snap walk at fence, she was, also point cruise sure","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from the book ""The Secret Garden"" by Frances Hodgson Burnett. The author is Frances Hodgson Burnett."
"Two days after our off-the-record talk in the Koffee Kup, she came slow-rolling down Benson Street, and instead of driving past, she pulled over and stopped right next to the little signs on either side of the gate. One says PLEASE RESPECT OUR PRIVACY. The other says MR. CARMODY DOES NOT GIVE AUTOGRAPHS. I was walking with Pop as I usually did when he inspected the daylilies; he turned eighty-eight in that summer of 2021, and even with the cane he sometimes tottered.","""title"": ""Unknown Book"",""author"": ""Unknown Author""",['carmody'],"past, in NOT turned Benson the tottered. little she the down Street, Kup, walking pulled eighty-eight and right did the The instead next usually was inspected PRIVACY. he summer when the as says days says Two I daylilies; I Koffee gate. with he and of MR. driving on DOES CARMODY talk in and of slow-rolling to side over that Pop she GIVE sometimes OUR PLEASE with the even after off-the-record either stopped came our AUTOGRAPHS. signs other RESPECT he One 2021, of cane","Based on the provided passage, I have made an educated guess about the book and its author. The passage appears to be from a book that discusses a character named Kup, who is walking down a street and interacting with various people. The conversation seems to be informal and casual, with references to ""AUTOGRAPHS"" and ""RESPECT.""  Given the context and style of the passage, I believe it originates from a book that is likely a novel or a collection"
"Ruth got out and approached the fence, although she made no effort to try the gate. Persistent, but also mindful of boundaries. I liked her for that. Hell, I liked her, period. She was wearing a flower-printed mask. Pop wasn’t, claimed they made it hard to breathe, but he’d had no objections to the vaccinations.","Based on the provided passage, I would guess that it originates from a book that explores themes of identity, community, and personal growth. The passage's focus on a character named Ruth, who is mindful of boundaries yet persistent, suggests a narrative that delves into the complexities of human relationships.  Given the passage's content and style, I would propose that it is from the book ""The Secret Garden"" by Frances Hodgson Burnett. The passage'",['ruth'],"made that. mindful although gate. it approached of they she wasn’t, breathe, hard fence, objections also for Hell, her, he’d no to but to liked She made vaccinations. a but I period. mask. Pop Ruth no the liked was her effort the boundaries. had Persistent, got claimed wearing I flower-printed out the try and to","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"“Hunting in the 30-Mile,” he said promptly. “We went the second week of November from the time we were teenagers right up until Butch mounted his steel pony and set sail for the golden west. We stayed at a little cabin in the woods that my grandfather built. Butch claimed that his grandfather pitched in when it came to the roofing, which might or might not have been true. It was a quarter-mile or so beyond Jilasi Creek. We had an old Willys jeep, and until ’54 or ’55, we drove it across the plank bridge, parked on the other side, and humped it to the cabin with our packs and our rifles. Then we got so we didn’t trust the Willys on the bridge because floods had undercut it some, so we’d park on the town side and walk across.”","Based on the provided passage, it appears to be from a book that describes a hunting trip and the author's experiences with their grandfather and Butch. The passage's content and style suggest that it is from a memoir or a personal account of a hunting trip.  After analyzing the passage, I believe it originates from the book ""The Old Man and the Sea"" by Ernest Hemingway. The passage's description of a hunting trip, the use of a Willys jeep",['butch'],"from parked woods golden town We set steel Willys we’d he or and side, or the on Jilasi when an was the until cabin until the ’55, got came that that or pitched we We mounted old packs and the Willys It week and teenagers in which drove Butch not we the been in at it our pony plank have the roofing, the Butch the it it built. jeep, park time second on floods said side rifles. humped claimed across.” didn’t the our 30-Mile,” walk grandfather undercut to across on some, true. grandfather a and “Hunting beyond we bridge quarter-mile west. in and his went November had right the with stayed the might Creek. it Then were ’54 so because so to up so had a promptly. his might of for sail little bridge, we trust other the cabin my “We","Based on the provided passage, it appears to be from a book that describes a journey or adventure, possibly in a rural or wilderness setting. The passage mentions a Willys Jeep, a cabin, and a grandfather who is a hunter. The language used is descriptive and evocative, suggesting a narrative style.  After analyzing the passage, I would guess that the book is ""The Call of the Wild"" by Jack London. The passage's focus on a journey,"
"“If they’re gonna pick,” Butch said, “we should give em a day to do it when we can watch out for em and make sure some juicer or pothead doesn’t gash a leg and get gangrene.”","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger""",['butch'],"out or Butch doesn’t “If can leg em make gangrene.” should and said, a “we a juicer day some gash get it do pothead when give em watch for they’re and pick,” sure to gonna we","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be from a book that discusses a character named ""Butch"" and uses colloquial language. Given the content and style, I would guess that the book is ""The Catcher in the Rye"" by J.D. Salinger. However, please note that this is a speculative answer, and the actual book and author may be different."
"Butch started across. I could hear the hollow clonk of his bootheels over the sound of the creek. When he got to the other side he put down his gear, dropped his pants, and mooned me.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a humorous or satirical work, given the explicit and somewhat absurd content. Considering the style and tone, I would guess that the passage originates from a book that is part of the ""Fast Times at Ridgemont High"" series or a similar work. However, without more context or information, it's difficult to pinpoint the exact book.  ",['butch'],"the When his of clonk the got side and Butch of he could pants, I hollow across. over sound gear, his the other bootheels creek. he his mooned down put hear the started to dropped me.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel that involves a character named Butch and a creek. Given the context, I believe the passage originates from the book ""The Outsiders"" by S.E. Hinton. The author is S.E. Hinton."
"As we tarped NellyBelle to keep her from filling up with rain, Butch said, “This is the time one of us will go in the drink, you wait and see.”","""title"": ""Unknown book title"",""author"": ""Unknown author""",['butch'],"drink, NellyBelle her you tarped wait from filling Butch the and said, go As time us one “This rain, in is will we the keep to up of with see.”","""title"": ""The Secret Garden"",""author"": ""Frances Hodgson Burnett"""
"The next day we ate a picnic lunch in the clearing, looking across the creek—which was more like a river that day—at NellyBelle. Butch made sandwiches, which he could be trusted to do. There was sweet water from our well to drink, and Hostess Fruit Pies for afters: blueberry for me, apple for Butch.","""title"": ""The Adventures of Huckleberry Finn"",""author"": ""Mark Twain""",['butch'],"Butch creek—which for that the more to well a made The day blueberry sandwiches, trusted we be and could drink, apple river our There like Hostess sweet looking Pies do. which from picnic was the afters: me, lunch a for day—at next Butch. he water was NellyBelle. to for clearing, ate in Fruit across","Based on the provided passage, I have made an educated guess that the passage originates from a book that describes a picnic or a gathering, possibly in a rural or natural setting. The passage mentions ""Butch creek,"" ""blueberry sandwiches,"" and ""apple river,"" which suggests a casual, outdoor setting.  Given the content and style of the passage, I would guess that the book is a children's or young adult novel, possibly a coming-of"
"The young man dipped into his bag and brought out something that looked like a spectacle case. It was gray, with a silver shape like a sine wave embossed on the lid. He held it in his lap. He repeated, “Most people wouldn’t have done what you did. We owe you. For Ylla.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a science fiction novel, and the description of the object in the bag and the dialogue between the characters suggests that it might be from a book that explores themes of gratitude and redemption.  After analyzing the passage, I believe it originates from the book ""Diaspora"" by Greg Egan. The author of the book is indeed Greg Egan. ",['ylla'],"gray, his repeated, in embossed held We sine “Most into Ylla.” you. with For owe young like something the looked and silver bag man The a what a did. out done you on It lid. spectacle brought like case. He wouldn’t wave his He have that lap. dipped shape a it people was","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Hobbit"" by J.R.R. Tolkien. The passage seems to describe a scene where a character is interacting with a silver bag and a man, which is consistent with the themes and settings found in ""The Hobbit"". However, please note that this is a speculative guess, and the actual book and author may be different."
"A ragged bolt of lightning struck the barn. It hit with a hollow bang, like the report of a shotgun muffled in a blanket. Jack barely had time to register it before the follow-thunder bellowed. He saw the weathervane—an iron rooster—turn red with the heat and begin spinning even as it sagged and runnels of fire spread down the barn’s roof.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel, given the descriptive language and the focus on a dramatic event. The author's style and the vivid description of the scene suggest that the book is a work of American literature.  After analyzing the passage, I believe it originates from the book ""The Adventures of Tom Sawyer"" by Mark Twain. The passage describes",['jack'],"like fire a hit with barn. to hollow spinning in saw runnels red bellowed. struck with lightning barely muffled of even He shotgun sagged begin time iron Jack the a roof. had of it and ragged down bang, blanket. register weathervane—an It barn’s the it bolt follow-thunder and before spread the of the the report rooster—turn as heat A the a","Based on the provided passage, I have made an educated guess that it originates from the book ""The Red Badge of Courage"" by Stephen Crane. The passage seems to describe a dramatic and intense scene, which is consistent with the themes and style of this novel. However, please note that this is a tentative conclusion, and a more definitive answer would require further analysis or confirmation."
"“I went to Brown and graduated cum laude, but mostly I lied and cheated my way through. I was good at it. And—here’s a big one—the student advisor I had my senior year was a coke addict. I won’t go into how I found that out, like you said, time’s passing, but I did, and I made a deal with him. Good recommends in exchange for a key of coke. Plus, of course, he’d pay for the dope. I wasn’t into charity.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel that explores themes of deception, addiction, and the consequences of one's actions. The tone and style of the writing suggest that it may be a contemporary work.  After careful consideration, I believe that the passage originates from the book ""The Secret History"" by Donna Tartt. The author's writing style and the themes present in the",['brown'],"Good in wasn’t cum at year key won’t recommends I mostly coke. said, charity.” to made and deal a advisor passing, the course, a graduated my big how and and into good a one—the I through. of like cheated of go student my out, pay him. he’d I addict. but I found dope. time’s a that into I had did, it. “I for Plus, coke exchange Brown I was senior way with I was but I went lied laude, for you And—here’s","Based on the provided passage, it appears to be from a book that discusses themes of addiction, substance abuse, and the consequences of one's actions. The passage's tone and content suggest that it is from a non-fiction or semi-autobiographical work.  After analyzing the passage, I believe it originates from the book ""Go Ask Alice"" by Anonymous. The author's identity is unknown, but the book is often attributed to Beatrice Sparks.  "
"It’s a bad dream. Danny’s had a few before, everyone has a nightmare from time to time, but this is the worst one ever. Nothing bad is happening at first, but that doesn’t help; the sense of impending doom is so strong it’s an actual taste in his mouth, like sucking on a clump of pennies.","""title"": ""The Dream of Danny,"" ""author"": ""Unknown""",['danny'],"taste clump help; It’s first, is has dream. had from happening ever. sucking his everyone but a to a nightmare that mouth, time time, this impending sense in the worst of it’s the on at Danny’s so of Nothing but a a few doesn’t actual doom like an is is bad strong bad one pennies. before,","Based on the provided passage, I have made an educated guess that it originates from the book ""The Darkest Part of the Forest"" by Holly Black. The author of this book is indeed Holly Black."
"He’s walking along the shoulder of a dirt road that’s been packed and oiled to keep the dust down. It’s night. A quarter moon has just risen. To Danny it looks like a sideways grin. Or a sneer. He passes a sign reading COUNTY ROAD F, only the O and the Y have been spraypainted over, and UCK has been crammed in to the right of the F, so the sign now reads CUNT ROAD FUCK. There are a couple of bullet holes for good measure.","""title"": ""Fight Club"",""author",['danny'],"a just keep ROAD grin. F, shoulder been along oiled in a looks the for right a spraypainted quarter of to reading night. now the risen. of and and good passes and sign road the dirt crammed has down. O couple a CUNT have dust the walking moon ROAD the of FUCK. F, like He sneer. the UCK packed measure. the are been it sign There reads COUNTY that’s He’s Y to A holes Or been only Danny has It’s To bullet so a over, sideways","Based on the provided passage, I have made an educated guess that it originates from the book ""The Road"" by Cormac McCarthy. The passage's content and style are consistent with the themes and tone of this novel."
"There’s corn on both sides of the road, not as high as an elephant’s eye but maybe four feet, suggesting it’s early summer. County Road F runs dead straight up a mild rise (in Kansas most rises are mild). At the top is a black bulk of a building that fills Danny with unreasoning horror. Some tin thing is going tinka-tinka-tinka. He wants to stop, wants nothing to do with that square black bulk, but his legs carry him on. There’s no stopping them. He’s not in control. A breeze gives the corn a bonelike rattle. It’s chilly on his cheeks and forehead and he realizes he’s sweating. Sweating in a dream!","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, and the style and content suggest that it could be from a novel. After analyzing the passage, I believe it originates from the book ""The Shining"" by Stephen King. The author of the passage is indeed Stephen King.",['danny'],"on. tinka-tinka-tinka. rattle. in both the forehead that tin fills gives a stop, mild). to him At breeze elephant’s dream! realizes summer. building There’s legs high as control. an top his A sweating. he nothing on wants of it’s straight Road black feet, chilly and unreasoning on his as are It’s carry dead rises with most mild no do County the thing of a going but that Kansas and black rise He but to the Some early square up runs is with (in suggesting eye bonelike corn He’s stopping not There’s Danny is bulk a four sides road, wants bulk, cheeks a he’s Sweating maybe in corn not F a horror. them.","Based on the provided passage, I have made an educated guess that it originates from the book ""The Adventures of Huckleberry Finn"" by Mark Twain. The passage seems to describe a scene where Huck is traveling through the countryside, and the language used is consistent with Twain's writing style. However, please note that this is a guess, and the passage could potentially be from another book."
"Nothing here to worry about, Danny thinks, nothing here to be afraid of. And he’s not worried. He’s not afraid. Terrified is what he is.","""title"": ""Unknown"", ""author"": ""Unknown""",['danny'],"Nothing not afraid. He’s what he’s here Terrified nothing here to not to worry about, be afraid worried. of. thinks, he is And Danny is.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a children's book, possibly a story about a character named Danny. The tone and language used suggest a simple and straightforward narrative.  After analyzing the passage, I believe it originates from the book ""Danny, Champion of the World"" by Roald Dahl. The author, Roald Dahl, is a well-known children's book author, and the"
"Tinka-tinka-tinka go the signs advertising long-gone gas prices. The big office window is broken, ditto the glass in the door, but Danny can see weeds growing up around the shards reflecting the moonlight and knows that it’s been awhile since they were broken. The vandals—bored country kids, most likely—have had their fun and moved on.","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger",['danny'],"see awhile and the most been broken. Danny and country long-gone on. reflecting kids, can the they office likely—have weeds around were is The that window since had moonlight the glass gas broken, but signs their the moved growing shards in Tinka-tinka-tinka door, the big fun go ditto vandals—bored knows up advertising The prices. it’s","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
