en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"[MASK] looked up at the skylight, aware that it had begun to rain. He saw the spreading wetness on the gray meta-glass. “Water,” he said.",Jonas,"[MASK] başını kaldırıp çatı penceresine baktı; yağmurun başladığını fark etmişti. Gri metacama yayılan suyu gördü. “Su,” dedi.",Mr. Rochester,"[MASK] nhìn lên ô cửa trên trần, biết rằng trời đã bắt đầu mưa. Cậu thấy sự ướt át đang lan tỏa trên lớp siêu kính màu xám. “Nước”, cậu nói.",Phạm Văn Đồnh,"[MASK] miró a las cristaleras del techo, consciente de que había comenzado a llover. Vio las gotas estrellarse contra la gris superficie de metaglass. —Agua —dijo.",Deckard,"saw aware the that meta-glass. rain. He at [MASK] skylight, said. to “Water,” on it looked up had begun wetness spreading the the gray he",Skylight,"penceresine başladığını Gri [MASK] dedi. suyu çatı yağmurun metacama kaldırıp baktı; başını “Su,” fark etmişti. yayılan gördü.",Yunus,"[MASK] trần, ô át rằng cửa siêu trên cậu đang “Nước”, màu đầu lan trời nhìn đã lớp nói. sự ướt xám. lên Cậu thấy trên tỏa biết bắt kính mưa.",Thiên Đường,"estrellarse de que a superficie Vio [MASK] gris cristaleras miró de contra metaglass. las a del gotas llover. consciente —dijo. techo, —Agua comenzado la las había",Clarisse McClellan
"[MASK] looked down at his right hand clenched into a fist beneath the table. Slowly, he willed the muscles to relax. She put some kind of hold on me, he thought. How?",Garion,"[MASK] gözlerini indirip masanın altına, sıkıp yumruk haline getirdiği sağ eline baktı. Kaslarını yavaşça gevşetti. O kadın beni bir şekilde koşullandırmış, diye düşündü. Ama nasıl?",Rebecca,"[MASK] nhìn xuống bàn tay phải của cậu đang siết lại thành nắm đấm dưới bàn. Chậm rãi, cậu ra lệnh cho các cơ thư giãn. Bà ta đã điều khiển ta bằng cách nào đó, cậu nghĩ. Bằng cách nào?",Trần Quốc Tuấn,"[MASK] miró hacia su mano derecha, con el puño apretado bajo la mesa. Lentamente, ordenó a sus músculos que se relajaran. Puso alguna clase de poder en mi, pensó. ¿Cuál?",Heisenberg,"into he table. [MASK] kind willed a he at his Slowly, hold How? the She of put the muscles clenched fist right hand beneath some down relax. looked on me, thought. to",Yonah,"koşullandırmış, kadın eline beni Ama sıkıp indirip baktı. düşündü. şekilde altına, yumruk bir Kaslarını nasıl? haline [MASK] diye gevşetti. sağ getirdiği gözlerini O yavaşça masanın",Ali,"điều bàn nghĩ. bằng thành nhìn tay Bằng của đấm cơ Chậm nào nắm phải nào? cách ta các đang Bà ta cậu ra đó, [MASK] đã xuống lệnh khiển rãi, cho lại cách cậu bàn. thư siết giãn. dưới cậu",Trần Hưng Đạo,"hacia mi, Lentamente, su pensó. ordenó puño poder con mano se relajaran. sus miró músculos [MASK] el derecha, bajo clase ¿Cuál? mesa. alguna en que a apretado Puso la de",Don Jaime
"“She asked me to tell her what it is to rule,” [MASK] said. “And I said that one commands. And she said I had some unlearning to do.”",Aerys II Targaryen,"“Hükmetmenin ne olduğunu söylememi istedi,” dedi [MASK]. “Ben de emretmek olduğunu söyledim. O da öğrendiğim bazı şeyleri unutmam gerektiğini söyledi.",Önder Savran,"“Bà ta bảo ta nói cho bà ta nghe cai trị nghĩa là gì,” [MASK] nói. “Và ta nói cai trị nghĩa là ra lệnh. Bà ta liền nói, có những cái ta đã học nhưng bây giờ cần phải quên đi.”",Creed,—Me pidió que le dijera qué significaba gobernar —siguió [MASK]. Y yo dije que el mando de uno solo. Y ella dijo que debía dejar de aprender algunas cosas.,Evita,"some that commands. unlearning she what said to And one do.” me asked to “And to I said. is “She [MASK] it her I rule,” tell said had",Queen,"“Hükmetmenin dedi söyledim. söylememi emretmek şeyleri gerektiğini “Ben olduğunu [MASK]. istedi,” öğrendiğim da söyledi. de unutmam ne bazı olduğunu O",Atatürk,"nói nói, nhưng cai ta ta [MASK] lệnh. cai ta “Bà Bà nghĩa quên nghe những bà ra trị có đã giờ nói. trị là cần đi.” ta là cho cái liền ta gì,” nói học nghĩa bảo “Và ta bây phải",Thiện Phụ,Y dije aprender pidió que dejar le mando de debía de significaba uno dijera que solo. cosas. el —siguió algunas Y qué [MASK]. que yo ella —Me dijo gobernar,Me dijo
"[MASK] dropped the weapons on the exercise table, lined them up—the rapiers, the bodkins, the kindjals, the slow-pellet stunners, the shield belts. The inkvine scar along his jawline writhed as he turned, casting a smile across the room.",Baron Rakehell,"Halleck silahları; meçleri, şişleri, kincalları, düşük hızlı mermi atan sersemleticileri, kalkan kemerlerini egzersiz masasına bıraktıktan sonra dizmeye başladı. Başını çevirip odanın diğer tarafındaki [MASK]’e gülümseyince, yüzündeki mürekkep sarmaşığı izi kıvrıldı.",Jefferson,"[MASK] thả vũ khí xuống bàn tập, xếp chúng thẳng hàng - nào kiếm mỏng, dao găm, đoản kiếm hai lưỡi, súng bắn phi tiêu, thắt lưng đeo khiên. Vết sẹo ở quai hàm do bị quất roi nho mực nhăn nhúm lại khi ông xoay cổ, ném một nụ cười ngang qua phòng.",Trần Quốc Tuấn,"[MASK] dejó caer las armas sobre la mesa de ejercicios, las alineó: las espadas, los puñales, los kindjals, los aturdidores de carga lenta, los cinturones-escudo. Se volvió, sonriendo, y la cicatriz de estigma que seguía la línea de su mandíbula se estremeció.",Ganelon,"[MASK] across the lined bodkins, on room. exercise as stunners, slow-pellet them belts. rapiers, The the kindjals, he turned, shield the scar jawline the up—the along a smile his writhed weapons inkvine dropped the the the table, casting",Caliburn,"çevirip silahları; sonra Halleck yüzündeki mermi kıvrıldı. odanın Başını sarmaşığı kalkan meçleri, düşük başladı. kincalları, dizmeye bıraktıktan sersemleticileri, izi şişleri, mürekkep [MASK]’e masasına gülümseyince, tarafındaki hızlı atan egzersiz kemerlerini diğer",Atatürk,"phi ở nhăn ông thẳng nhúm khiên. vũ mực nào găm, lưng dao khí thắt bị nho do kiếm xoay kiếm thả ném bắn chúng [MASK] tiêu, nụ cười - roi cổ, hàm ngang sẹo lại súng hàng phòng. Vết xếp một qua đeo đoản quai mỏng, khi xuống bàn hai tập, quất lưỡi,",chiến binh,"ejercicios, los la kindjals, seguía las de las caer los Se alineó: los espadas, armas lenta, mandíbula sonriendo, que línea se [MASK] las los volvió, aturdidores la sobre estremeció. de de de cicatriz mesa dejó estigma puñales, y la carga cinturones-escudo. su",Volkanov
"“Not bad for such a poor hand with the pick,” [MASK] said, “but if my mother heard you singing a bawdy like that in the castle, she’d have your ears on the outer wall for decoration.”",Aemon Targaryen,"“Mızrap kullanmayı bilmeyen biri için fena değil,” dedi [MASK], “ama annem şatoda böyle müstehcen şarkılar söylediğini duyarsa, kulaklarını kestirip dış sura süs niyetine astırır.",Elif Demirezer,"“Cái tay xấu xí thế kia cùng với móng gảy mà chơi được như thế thì cũng không tệ,” [MASK] nói, “nhưng nếu mẹ ta nghe thầy hát một bài tục tĩu như thế trong lâu đài, bà ấy sẽ găm tai thầy lên tường bên ngoài để trang trí đấy.”",Phạm Văn Đồnh,"—No está mal para alguien que no se aclara con los acordes —dijo [MASK]. Pero si mi madre te oyera cantar una canción como esta en el castillo, te cortaría las orejas para adornar con ellas las almenas.",Isolda,"that [MASK] the outer like bawdy have such for “but the with “Not in said, a for bad if my wall heard on castle, singing poor a hand pick,” decoration.” mother you your she’d the ears",Isabella,"kullanmayı şarkılar müstehcen [MASK], biri söylediğini bilmeyen böyle için şatoda dedi süs dış sura kestirip niyetine fena “Mızrap değil,” “ama annem astırır. duyarsa, kulaklarını",Asım Can Gündüz,"“Cái thầy trí thế sẽ kia không cùng lên ta “nhưng với bà găm mẹ trong nói, ngoài thế như tĩu xấu tai đấy.” thầy tục được một thì trang xí hát tệ,” bên bài đài, để mà tường móng chơi ấy nghe nếu lâu gảy như [MASK] cũng tay thế",Thiên Đường,"cantar Pero que mi en las una alguien esta canción castillo, con almenas. adornar para los mal no te las orejas [MASK]. ellas si está con cortaría acordes te se madre —No oyera para como el aclara —dijo",Alfonso X de Castilla
"[MASK] pulled at his left ear. “Poor decoration, too, they having been bruised so much listening at keyholes while a young lad I know practiced some strange ditties on his baliset.”",Master Keth,"[MASK] sol kulağını çekiştirdi. “Güzel durmazlar ki. Bu kulaklar epey hırpalandı, tanıdığım bir delikanlının baliset çalışırken çaldığı tuhaf şarkıları anahtar deliklerinden dinlerken hırpalandı.",Beethoven,"[MASK] kéo tai trái lên. “Dùng cái này mà trang trí thì cũng xấu nốt, nó đã bị thâm tím quá nhiều do phải kề vào lỗ khóa lắng nghe một cậu bé mà ta quen biết luyện tập vài bài hát lạ trên cây baliset của mình.”",Đỗ Mạnh Hải,"[MASK] se tiró de la oreja izquierda. —Una bien pobre decoración, teniendo en cuenta lo que han sufrido escuchando por el ojo de la cerradura a cierto jovencito que intentaba extraer algunas extrañas notas de su baliset.",Don Quixote,"left listening bruised decoration, pulled been while “Poor baliset.” practiced his strange keyholes his at ear. having so on too, much I [MASK] some ditties a at they lad know young",Jack,"baliset dinlerken Bu bir ki. durmazlar tuhaf şarkıları “Güzel kulağını çekiştirdi. kulaklar çaldığı hırpalandı. sol hırpalandı, deliklerinden tanıdığım [MASK] epey delikanlının anahtar çalışırken",İsmet,"vào nhiều này baliset bé cái nó lắng tai lỗ cũng cây kề phải một khóa quá tím thâm của trên lên. quen bị biết trí mà cậu luyện thì bài vài xấu nốt, trái lạ hát đã do mà nghe tập [MASK] mình.” trang kéo ta “Dùng",Trang,"pobre de el de a algunas cerradura la han —Una jovencito intentaba baliset. la izquierda. oreja de sufrido que cierto su ojo decoración, notas extrañas cuenta tiró lo bien en extraer [MASK] que escuchando se teniendo por",Beethoven
"“So you’ve forgotten what it’s like to find sand in your bed,” [MASK] said. He pulled a shield belt from the table, buckled it fast around his waist. “Then, let’s fight!”",Alaric,"“Yatağında kum bulmanın nasıl bir şey olduğunu unutmuşsun anlaşılan,” dedi [MASK]. Masadan bir kalkan kemeri kapıp hızla beline taktı. “Madem öyle, haydi dövüşelim!",Dr. Watson,"“Vì thế mà thầy đã quên mất tìm thấy cát trên giường mình là thế nào,” [MASK] nói. Cậu kéo một chiếc thắt lưng đeo tấm chắn từ trên bàn, cài chặt quanh eo. “Nào, giao đấu thôi!”",Snape,"—Así que ya has olvidado lo que significa encontrarse la cama llena de arena fina —dijo [MASK]. Tomó de la mesa un cinturón escudo y se lo colocó rápidamente a la cintura—. Entonces, vamos a luchar.",Jaume,"said. it’s what belt bed,” buckled fast forgotten the from your “So [MASK] his like shield let’s a fight!” pulled waist. you’ve to sand find table, in around “Then, it He",Jonah,"[MASK]. Masadan bulmanın “Yatağında dedi dövüşelim! öyle, nasıl şey kum kemeri unutmuşsun “Madem bir beline taktı. olduğunu kapıp bir anlaşılan,” haydi kalkan hızla",İsmet İnönü,"đấu mất chặt thế là từ một thế tấm mình chiếc thôi!” nào,” giường đã nói. chắn cát [MASK] tìm thấy trên Cậu “Vì bàn, giao thắt cài đeo “Nào, kéo eo. quên mà lưng thầy trên quanh",Ngọc Hoàng,"que [MASK]. se significa escudo Tomó encontrarse y colocó has luchar. fina un de rápidamente lo lo a cintura—. ya la la a vamos —dijo la Entonces, que olvidado de cinturón arena cama mesa llena —Así",Don Quixote
"[MASK]’s eyes went wide in mock surprise. “So! It was your wicked hand did that deed! Guard yourself today, young master—guard yourself.” He grabbed up a rapier, laced the air with it. “I’m a hellfiend out for revenge!”",Valentine,"[MASK] gözlerini iri iri açarak, şaşırmış gibi yaptı. “Ya! O senin işindi demek, seni hınzır! Bugün kendini iyi kolla genç efendi... Kendini iyi kolla.” Bir meç kapıp hızla savurdu. “İntikama susamış bir cehennem zebanisiyim ben!",Ali Rıza Bey,"[MASK] mở to mắt làm ra vẻ ngạc nhiên. “Ái chà chà! Chính bàn tay xấu xa của con khiêu chiến đấy nhé! Hôm nay thì tự bảo vệ mình đi, cậu bé - bảo vệ mình đi.” Ông chộp lấy thanh kiếm mỏng, chém vào không khí. “Ta là quỷ sứ, chiến đấu để trả thù đây!”",Điên Diêm,"Los ojos de [MASK] se abrieron en fingida sorpresa. —¡Hey! ¡Así que fue tu sacrílega mano la que cumplió tan execrable acción! En guardia pues, joven maestro, en guardia —tomó una espada, azotando el aire—. ¡Soy un demonio infernal en busca de la venganza!",El Demonio,"the your with hand eyes yourself.” He laced yourself [MASK]’s did “I’m air revenge!” deed! Guard for that wide master—guard It surprise. was a “So! wicked grabbed rapier, mock in hellfiend it. a young today, out went up",Guard,"gibi kolla savurdu. iri işindi iyi hınzır! “İntikama susamış kolla.” “Ya! gözlerini Bugün seni kapıp Kendini senin genç efendi... iri hızla ben! O cehennem demek, meç [MASK] zebanisiyim bir kendini iyi Bir yaptı. şaşırmış açarak,",Meçid,"mình - để “Ta chém đi.” đây!” trả chiến chộp vệ của đấu chiến mở sứ, vệ vào cậu chà Hôm xấu thì vẻ khiêu bảo không kiếm [MASK] Ông mỏng, con khí. đấy ngạc là thù to chà! tay ra bé bàn xa quỷ mình nhé! lấy nay bảo mắt tự Chính làm nhiên. thanh đi, “Ái",Thiên Phúc,"la joven un la en busca mano execrable que acción! en aire—. Los tan ¡Soy abrieron tu ojos demonio —tomó pues, espada, que infernal en venganza! ¡Así [MASK] una maestro, sacrílega —¡Hey! fue el fingida guardia sorpresa. se de de En guardia azotando cumplió",Don José
“Mood?” [MASK]’s voice betrayed his outrage even through the shield’s filtering. “What has mood to do with it? You fight when the necessity arises—no matter the mood! Mood’s a thing for cattle or making love or playing the baliset. It’s not for fighting.”,Valerin,"“Havanda mı değilsin?” [MASK]’in sesindeki öfke kalkanın ardından bile fark ediliyordu. “Bunun havanda olmanla ne alakası var? Dövüşmen gerekiyorsa dövüşürsün, havanda olsan da olmasan da! Sığırlar ruh hallerine göre davranır; sevişirken veya baliset çalarken de havanda olman gerekebilir. Ama dövüşmenin bununla hiçbir ilgisi yok.",Yukarıda,"“Tâm trạng?” [MASK] để lộ sự giận dữ ngay cả khi đã qua bộ lọc của tấm chắn. “Tâm trạng thì liên quan quái gì chứ? Con chiến đấu khi cần phải chiến đấu, tâm trạng tâm triết chẳng là cái gì hết! Tâm trạng là thứ chỉ dành cho những kẻ đáng khinh đang làm tình hoặc chơi baliset mà thôi. Nó không dành cho chiến đấu.”",Phạm Văn Đồng,"—¿Humor? —la voz de [MASK] sonó ultrajada incluso a través del filtro del escudo—. ¿Qué tiene que ver tu humor con esto? Uno combate cuando es necesario... ¡no cuando está de humor! El humor es algo para el ganado, o para hacer el amor, o para tocar el baliset. No para combatir.",Conan,not the baliset. cattle matter mood! or a outrage “Mood?” betrayed shield’s mood You It’s it? fight or for the to through arises—no when love do filtering. the even making “What has necessity the playing [MASK]’s Mood’s thing his for fighting.” with voice,Mood’s,"olmasan da olsan baliset da! Dövüşmen var? çalarken ardından değilsin?” havanda ediliyordu. havanda dövüşmenin “Havanda dövüşürsün, alakası kalkanın gerekiyorsa “Bunun de veya gerekebilir. bununla olman hiçbir havanda hallerine yok. Sığırlar [MASK]’in sesindeki fark davranır; olmanla öfke ne sevişirken ruh ilgisi göre mı Ama bile",İsmet İnönü,"tình cho những Con đấu.” đã của trạng?” tấm đáng hết! dành cho là đang sự quái khi chắn. bộ thì “Tâm Nó trạng cả cần liên chiến chơi triết gì thứ ngay “Tâm làm tâm chiến để thôi. lọc đấu, kẻ dành dữ phải lộ tâm đấu Tâm gì hoặc quan cái khinh không khi mà là baliset trạng chiến chứ? giận qua chỉ chẳng trạng [MASK]",Đại Việt,"de hacer través cuando necesario... el sonó Uno de que tiene del ver el humor voz filtro tu esto? para para o [MASK] ganado, ¡no tocar está humor —la cuando El amor, para con del algo —¿Humor? combatir. incluso combate humor! es ¿Qué baliset. a o No el ultrajada es escudo—. para",El amor
"[MASK] turned away to hide his emotions. Something burned in his eyes. There was pain in him—like a blister, all that was left of some lost yesterday that Time had pruned off him.",John,"[MASK] duygularını gizlemek için sırtını döndü. Gözleri yanıyordu. İçi sızlıyordu... Sanki Zaman denen şeyin ondan kesip aldığı yitik bir geçmişten kalan tek şeydi bu acı, su toplamış bir yara gibiydi.",İpek,"[MASK] quay đi để giấu cảm xúc của mình. Đôi mắt ông bùng cháy một điều gì đó. Có một nỗi đau trong ông - giống như một vết bỏng, tất cả những gì còn lại của một quá khứ đã mất nào đó mà Thời gian đã tước khỏi ông.",Trần Quốc Tuấn,"[MASK] volvió el rostro para ocultar su emoción. Algo ardía en sus ojos. Sintió dolor... como una herida interna, la herida de un ayer olvidado que el Tiempo había cicatrizado aunque no completamente.",Carlos,"burned hide that turned There [MASK] Something pruned was all his yesterday some off that eyes. a to had emotions. left blister, in was him. of away his in lost pain Time him—like",Time,"bir Zaman kalan Sanki duygularını denen yanıyordu. tek yitik şeydi Gözleri aldığı ondan sırtını [MASK] acı, kesip bu şeyin döndü. su yara sızlıyordu... toplamış gizlemek için bir geçmişten gibiydi. İçi",Halil,"nào Có bùng cháy đau Đôi một điều tất - lại quay vết bỏng, cảm đã mình. Thời còn gì ông mà một khứ ông. một đã tước giấu mất gian như quá đó. để một nỗi đi trong cả đó gì ông [MASK] những khỏi xúc của của mắt giống",Nguyễn Du,"[MASK] interna, había sus rostro en como no Algo el ayer una olvidado ojos. Sintió volvió la aunque herida de emoción. que herida Tiempo ocultar para dolor... cicatrizado ardía un el su completamente.",Yunior
"[MASK] stretched up on his toes to relieve his muscles. He felt solemn with the sudden realization that his life had become filled with swift changes. He crossed to the dummy, slapped the switch on its chest with his rapier tip and felt the defensive field forcing his blade away.",Armand,"[MASK] kaslarını esnetmek için parmak uçlarında yükseldi. Hayatındaki hızlı değişikliklerin ardı arkasının kesilmediğini birden fark edince içi kararmıştı. Mankene yaklaşıp da göğsündeki düğmeye meçinin ucuyla basınca, harekete geçen savunma alanının kılıcını geri ittiğini hissetti.",İsmet İnönü,"[MASK] kéo căng ngón chân để làm thư giãn các cơ. Cậu cảm thấy nghiêm túc hơn khi bất ngờ nhận ra cuộc sống của mình đã trở nên đầy ắp những thay đổi mau lẹ. Cậu đi về phía người nộm, ấn mũi kiếm vào cái nút trên ngực nó và cảm nhận được trường bảo vệ đẩy lưỡi kiếm của cậu ra.",Phạm Văn Đồnh,"[MASK] se alzó sobre la punta de los pies para distender sus músculos. Adoptó una actitud solemne, con la repentina comprensión de que su vida se deslizaba hacia rápidos cambios. Avanzó hacia el muñeco y apretó con la punta de la espada el interruptor del centro de su pecho; inmediatamente sintió en la hoja la repulsión del recién activado escudo.",Artos,"forcing felt up slapped his blade field to solemn to become swift its switch the muscles. realization stretched tip He chest that with the his with sudden rapier life had [MASK] on his away. felt He on the the toes filled with crossed his his relieve dummy, changes. defensive and",unspecified,"harekete edince da için içi geçen parmak kesilmediğini ardı değişikliklerin kararmıştı. fark meçinin birden Hayatındaki [MASK] hissetti. kılıcını yükseldi. arkasının yaklaşıp Mankene düğmeye ittiğini esnetmek göğsündeki hızlı basınca, kaslarını alanının ucuyla geri uçlarında savunma",Hayat,"lẹ. mũi bất đổi ấn Cậu khi mau cảm nghiêm của ngờ lưỡi nút của và kiếm người phía làm nên mình nó đẩy đi giãn [MASK] thay chân hơn trở ra. được kiếm túc căng nộm, cảm vệ đã ngón Cậu cái những về vào các ắp sống đầy nhận để thấy thư cuộc trường ra trên ngực nhận cơ. kéo cậu bảo",Trần Quốc Tuấn,"repentina con centro de la recién la para del el que inmediatamente hoja sus los de hacia de el y una punta de la pies del punta en distender activado su actitud alzó cambios. su espada interruptor [MASK] Adoptó comprensión músculos. hacia se apretó sobre pecho; escudo. muñeco con rápidos repulsión se la Avanzó la vida la sintió deslizaba solemne,",Adoptó
[MASK] glanced down at a conical projection chart of the northern Arrakeen latitudes spread on the table. “The desert belt and south polar regions are marked uninhabitable. Is it the worms?”,Duncan Idaho,"[MASK] masanın üstüne yayılmış, kuzey Arrakis enlemlerini gösteren konik projeksiyon haritasına baktı. “Çöl kuşağı ve güney kutup bölgesi yaşanmaz olarak gösterilmiş. Solucanlar yüzünden mi?",Dune,[MASK] liếc xuống tấm bản đồ sử dụng phép chiếu hình nón về vùng phía Bắc Arrakeen đang trải rộng trên mặt bàn. “Vành đai sa mạc và những vùng Cực Nam được đánh dấu là không thể ở được. Có phải do sâu không?”,Thufir Hawat,La mirada de [MASK] se dirigió hacia un mapa de proyección cónica de las regiones septentrionales de Arrakis que estaba sobre la mesa. —El cinturón desértico y la región polar sur están calificadas como inhabitables. ¿Es a causa de los gusanos?,Paul Atreides,it table. the down of marked northern on regions “The desert uninhabitable. spread the latitudes belt Is are polar at Arrakeen chart [MASK] glanced worms?” the south conical a and projection,Dune,"yaşanmaz Solucanlar olarak “Çöl Arrakis enlemlerini kuşağı güney yüzünden konik üstüne gösterilmiş. kuzey haritasına kutup bölgesi [MASK] baktı. mi? yayılmış, masanın ve projeksiyon gösteren",Dune,tấm phía [MASK] đai phép sa Cực sâu Có nón đang chiếu không Nam mặt vùng được sử ở dụng đồ rộng không?” và là vùng Arrakeen đánh được. về liếc do xuống trải những bàn. mạc thể phải Bắc trên hình “Vành dấu bản,Arrakeen,cónica gusanos? inhabitables. región de mesa. causa —El estaba y de mapa a mirada [MASK] de se de sur La están la desértico de Arrakis las hacia dirigió polar como sobre septentrionales cinturón ¿Es un que proyección los calificadas regiones la,Arrakis
"[MASK] felt the cover, detected two notches, one shallower than the other. He pressed the shallower one and the book spread open on his palm, its magnifier sliding into place.",Harry,"[MASK] kitabın sırtına parmağıyla dokununca iki çentik hissetti... Bunlar diğerinden daha az derindi; oraya bastırınca, avucundaki kitap açıldı ve büyüteç sayfanın üstüne geldi.",Kitap,"[MASK] sờ vào bìa sách, phát hiện hai vết khía, một vết nông hơn vết kia. Cậu ấn vào vết nông hơn và quyển sách mở rộng trong lòng bàn tay cậu, bộ phận phóng đại của nó trượt vào trang này.",Leonardo da Vinci,"[MASK] recorrió la tapa, encontró dos marcas, una menos profunda que la otra. Oprimió la menos profunda y el libro se abrió en su palma, con el dispositivo de aumento deslizándose hacia su lugar.",Harry Potter,"on open spread into He two palm, [MASK] one the felt cover, and notches, place. sliding pressed book shallower one the detected other. shallower magnifier his the its the than",Leather,"kitabın dokununca avucundaki az iki Bunlar sayfanın üstüne ve diğerinden oraya çentik sırtına derindi; büyüteç açıldı kitap bastırınca, parmağıyla geldi. hissetti... daha [MASK]",Newton,"phóng nông khía, và lòng vết phát quyển sờ sách [MASK] Cậu vào mở vết bàn cậu, vào hơn trang bìa phận rộng hai đại nông tay hiện ấn vết sách, của kia. nó hơn vết này. bộ vào một trong trượt",Trần Hưng Đạo,"deslizándose la que el y se abrió menos de libro Oprimió [MASK] su menos lugar. profunda otra. aumento la profunda encontró dispositivo su hacia en dos palma, tapa, una marcas, la con el recorrió",El Libro de Barro
"[MASK] WATCHED his father enter the training room, saw the guards take up stations outside. One of them closed the door. As always, [MASK] experienced a sense of presence in his father, someone totally here.",Haymitch,"Babasının eğitim odasına girmesini izleyen [MASK], muhafızların dışarıda yerlerini aldığını gördü. Muhafızlardan biri kapıyı kapadı. [MASK] babasının varlığını her zamanki gibi yoğun bir şekilde hissetti; babası her şeyiyle buradaydı.",İsmet,"[MASK] nhìn cha đi vào phòng tập, thấy đội cận vệ đứng gác bên ngoài. Một cận vệ đóng cửa lại. Như thường lệ, [MASK] cảm thấy sựhiện diện của cha cậu, một người đang hoàn toàn ở đây.",Creed,"[MASK] observó a su padre entrar en la sala de ejercicios, y vio a los guardias saludar fuera. Uno de ellos cerró la puerta. Como siempre, [MASK] experimentó una sensación de presencia de su padre, una presencia total.",Winston Smith,"of room, his in [MASK] always, WATCHED up As stations totally someone them One his experienced take father, enter a door. sense training closed here. outside. the saw father of the [MASK] guards presence the",Winston Smith,"gibi buradaydı. aldığını şekilde babası babasının hissetti; yerlerini bir şeyiyle kapıyı kapadı. odasına Muhafızlardan biri [MASK] muhafızların her dışarıda [MASK], Babasının yoğun eğitim her varlığını zamanki girmesini gördü. izleyen",Ali Rıza Bey,"sựhiện cận thường thấy ở cha bên hoàn Như cận một người của vệ toàn [MASK] vào gác nhìn Một [MASK] ngoài. tập, đứng đi cha thấy cảm đang cửa đội đóng cậu, vệ phòng đây. diện lệ, lại.",John Rambo,"Como presencia sensación vio observó una de guardias padre presencia su la experimentó siempre, puerta. sala entrar [MASK] cerró de la su y [MASK] en de una total. padre, a ejercicios, ellos Uno fuera. de los saludar a",Padre Pio
"“Did the Reverend Mother warn you?” [MASK] blurted. He clenched his fists, feeling his palms slippery with perspiration. The effort it had taken to ask that question.",Gaius Helen Mohiam,"[MASK] birden, “Rahibe Ana seni uyardı mı?” diye sordu. Yumruklarını sıkınca, avuçlarının terden kayganlaştığını fark etti. Bu soruyu sormak öyle zor olmuştu ki.",İsrafil,"“Mẹ Chí tôn có cảnh báo cha không?” [MASK] buột miệng. Cậu siết chặt nắm tay, cảm thấy lòng bàn tay trơn tuột vì mồ hôi. Cần phải gắng sức biết bao để đưa ra câu hỏi đó.",Myshkin,"—¿Te ha advertido la Reverenda Madre? —preguntó [MASK]. Cerró los puños, y sintió sus palmas húmedas de transpiración. El esfuerzo necesario para formular aquella pregunta había sido terrible.",Padre,"Mother effort clenched Reverend you?” that The his blurted. [MASK] his with ask warn “Did it palms question. He to perspiration. slippery fists, had taken feeling the",Reverend,"soruyu [MASK] etti. sormak ki. Bu kayganlaştığını mı?” fark uyardı Ana sordu. avuçlarının diye terden olmuştu “Rahibe sıkınca, öyle Yumruklarını zor birden, seni",Yumruklar,"[MASK] tuột câu tay, mồ Chí đó. đưa thấy không?” cảnh lòng có miệng. tay chặt Cần để báo vì siết sức Cậu nắm “Mẹ trơn phải tôn cha biết cảm ra bàn buột bao hôi. hỏi gắng",Trần Quốc Tuấn,"la para Madre? palmas necesario de terrible. puños, —preguntó transpiración. aquella Reverenda [MASK]. los había y sus húmedas formular sido El advertido pregunta esfuerzo ha Cerró —¿Te sintió",Padre Pio
