en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"“No,” said [MASK], “I have made no such pretension. I have faults enough, but they are not, I hope, of understanding. My temper I dare not vouch for. It is, I believe, too little yielding; certainly too little for the convenience of the world. I cannot forget the follies and vices of others so soon as I ought, nor their offences against myself. My feelings are not puffed about with every attempt to move them. My temper would perhaps be called resentful. My good opinion once lost is lost for ever.”",Edmund,"""Hayır"" –dedi [MASK]. ""Hiç öyle bir iddiam yok. Benim de kusurlarım var, ama akılla ilgili olmadıklarını umarım. Yaradılışımı savunacak değilim. –Sanırım pek sevimli değil –herkesin çok hoşuna gidecek kadar değil. İnsanların ahmaklıklarını, kötülüklerini gereğince çabuk unutamıyorum, ya da bana yönelik kabalıklarını. Kimse duygularımı kolay kolay kışkırtamaz. Yaradılışım için kinci diyebiliriz belki. –Birinden bir kez soğuyunca ilelebet soğurum.",Ali,"[MASK] phản bác: - Không, tôi không có ý khoe khoang như thế. Tôi có nhiều khuyết điểm, nhưng tôi mong các khuýêt điểm này không phải do nhận thức. Về tính khí của tôi, tôi không dám tự tâng bốc. Tôi nghĩ tính tôi ít chịu khuất phục - chắc chắn là không hợp với thiên hạ. Tôi không thể quên nhanh những thói xấu của người khác, hay những gì người khác xúc phạm tôi. Tâm tư tôi không dễ bị lay chuyển. Có lẽ nên nói rằng tôi hay phật ý. Một khi cảm nghĩ tốt của tôi đã mất là xem như không thể cứu vãn.",Arjuna,"––No ––dijo [MASK]–, no he pretendido decir eso. Tengo muchos defectos, pero no tienen que ver con la inteligencia. De mi carácter no me atrevo a responder; soy demasiado intransigente, en realidad, demasiado intransigente para lo que a la gente le conviene. No puedo olvidar tan pronto como debería las insensateces y los vicios ajenos, ni las ofensas que contra mí se hacen. Mis sentimientos no se borran por muchos esfuerzos que se hagan para cambiarlos. Quizá se me pueda acusar de rencoroso. Cuando pierdo la buena opinión que tengo sobre alguien, es para siempre.",Don Quijote,"the I My once My “I as too “No,” every about have be My forget they pretension. resentful. I of ought, lost for not believe, too for is, of ever.” dare attempt not, not lost faults said certainly to It made move little understanding. nor I world. temper enough, I temper feelings with vices would I convenience for. soon them. so are others puffed are their and perhaps no hope, I such vouch of the little good offences opinion My but myself. yielding; follies called against cannot is [MASK], the have",Pride,"ama çabuk Yaradılışım –herkesin savunacak –dedi iddiam kışkırtamaz. kolay yönelik kötülüklerini yok. değil. bir Benim [MASK]. –Birinden değil öyle sevimli akılla unutamıyorum, ilelebet ilgili kolay de kabalıklarını. ya duygularımı soğuyunca bana gereğince kadar Kimse İnsanların da olmadıklarını var, umarım. –Sanırım kinci ""Hiç gidecek diyebiliriz ""Hayır"" hoşuna kez Yaradılışımı soğurum. için değilim. bir belki. ahmaklıklarını, çok pek kusurlarım",Yaradılış,"tự nhiều có tốt chắn nghĩ các xúc không rằng nhưng khoe đã không của vãn. khác dễ lẽ chuyển. nhanh là tôi. tôi như Tôi thiên điểm, nói tôi phật thói hạ. tôi Có phục - hay không phạm hợp phản là chắc phải gì tôi, nên bị tôi khí hay bốc. như bác: khuất những có [MASK] tính thể không này ý ít với thế. của tôi khi ý. thể tâng mong tính xấu do người khuýêt Không, Về tôi khác, - khuyết tư lay nhận mất chịu nghĩ Tôi dám những người cứu không Tâm không xem khoang không điểm thức. tôi Tôi cảm Một của quên",Nguyễn Du,"esfuerzos intransigente, De conviene. que realidad, pierdo acusar ni mí no pronto siempre. se tan la responder; que carácter muchos se ––No como rencoroso. ajenos, contra no en ––dijo intransigente por cambiarlos. opinión Tengo a eso. [MASK]–, insensateces tienen la Mis hagan que es muchos lo Cuando vicios gente y la pueda atrevo borran defectos, los de soy alguien, no las No me decir para debería olvidar sobre buena no sentimientos las que ver se le puedo para ofensas hacen. para se tengo he pretendido con que Quizá a pero me demasiado mi demasiado inteligencia.",Don Quijote
"“That is a failing, indeed!” cried [MASK]. “Implacable resentment is a shade in a character. But you have chosen your fault well. I really cannot laugh at it. You are safe from me.”",Edmund,"""Bu bir kusur işte!"" –diye haykırdı [MASK]. ""Katı kincilik karakterdeki bir gölgedir. Ama hatanızı iyi seçmişsiniz. Buna gerçekten gülemem. Benden yana emniyettesiniz.",Emine,[MASK] thốt lên: - Như thế là một khuyết điểm đấy! Thói phật ý không thể nào xoa dịu được chính là một phần của tính khí. Nhưng anh đã lựa chọn đúng khuyết điểm của anh – tôi thật sự không thể bông đùa. Anh được an toàn với tôi.,Ngọc,"––Ése es realmente un defecto ––replicó [MASK]–. El rencor implacable es verdaderamente una sombra en un carácter. Pero ha elegido usted muy bien su defecto. No puedo reírme de él. Por mi parte, está usted a salvo.",Don,"cannot You fault a resentment your well. at [MASK]. character. me.” “That indeed!” it. safe “Implacable is in But chosen is have failing, a shade are I a laugh you cried really from",Chosen,"iyi Buna bir ""Katı –diye bir ""Bu Ama gerçekten kincilik haykırdı seçmişsiniz. kusur [MASK]. emniyettesiniz. gülemem. karakterdeki işte!"" Benden yana hatanızı gölgedir.",Emine,- [MASK] Như Anh nào xoa khí. điểm lựa an chính đúng lên: thế của khuyết không với là đã tôi anh điểm thật của anh phật thể đấy! đùa. phần thốt tính Thói chọn dịu được toàn một ý sự – thể tôi. không bông được Nhưng là một khuyết,Thich,"es defecto. [MASK]–. reírme en carácter. Pero un No ––Ése usted él. salvo. sombra muy Por bien ––replicó es usted a de rencor está implacable defecto elegido verdaderamente un realmente su parte, mi una El puedo ha",El
"“I hope, my dear,” said [MASK] to his wife, as they were at breakfast the next morning, “that you have ordered a good dinner to-day, because I have reason to expect an addition to our family party.”",Mr. Bennet,"""Umarım, hayatım,"" dedi [MASK] karısına, ertesi sabah kahvaltı ederlerken, ""bugün iyi bir yemek hazırlanmasını söylemişsindir, çünkü aramıza katılım olacağını beklemek için sebeplerim var.",Ali,"Khi cả gia đình cùng ăn sáng với nhau, [MASK] nói với vợ: - Tôi hy vọng sẽ chuẩn bị bữa ăn tối nay thật ngon, vì chúng ta sẽ có khách ghé thăm.",Người khách,"––Espero, querida ––dijo el [MASK] a su esposa; mientras desayunaban a la mañana siguiente––, que hayas preparado una buena comida, porque tengo motivos para pensar que hoy se sumará uno más a nuestra mesa.",Don,"family to-day, “that as were “I my dear,” reason addition to the [MASK] to morning, our have expect hope, you his I to said an at a breakfast wife, have ordered next good they dinner party.” because",Pearl,"""Umarım, kahvaltı [MASK] katılım söylemişsindir, karısına, dedi ""bugün ertesi beklemek ederlerken, hazırlanmasını bir çünkü var. için olacağını yemek sebeplerim iyi hayatım,"" aramıza sabah",Ali,"ngon, có gia ăn Khi cùng vì bữa cả hy Tôi sẽ ta thật vợ: [MASK] chúng chuẩn bị với - nay ghé khách với vọng nhau, ăn sẽ nói sáng thăm. tối đình",Ngọc Anh,"nuestra comida, su hoy motivos que siguiente––, tengo ––Espero, porque a el se mesa. preparado querida más mañana [MASK] esposa; que sumará hayas para buena a pensar la desayunaban mientras a ––dijo una uno",María
"“Who do you mean, my dear? I know of nobody that is coming, I am sure, unless [MASK] should happen to call in; and I hope my dinners are good enough for her. I do not believe she often sees such at home.”",Emma,"""Kimi kastediyorsun, hayatım? Gelecek kimse yok; belki [MASK] uğrarsa uğrar –umarım sofram onun için yeterince iyidir. Böylesini kendi evinde bile sık göremez.",Ömer,"- Ông có ý gì thế? Tôi chưa nghe ai sẽ đến cả, ngoại trừ [MASK] sẽ có thể bất ngờ đến thăm. Nhưng tôi mong là thức ăn gia đình ta đủ ngon để tiếp đãi cô ấy, tôi không nghĩ cô ta thường được thưởng thức những món như thế ở nhà.",Trần,"––¿A quién te refieres, querido? No tengo noticia de que venga nadie, a no ser que a [MASK] se le ocurra visitarnos, y me parece que mis comidas son lo bastante buenas para ella. No creo que en su casa sean mejores.",María,"sees call and [MASK] should such mean, I believe “Who do I to of I sure, dinners home.” coming, is nobody that not often at she my I dear? you unless happen my know her. do hope good in; enough are for am",Penelope,"–umarım yeterince iyidir. kimse sık kastediyorsun, bile evinde hayatım? göremez. [MASK] yok; sofram belki için uğrar Gelecek uğrarsa ""Kimi kendi Böylesini onun",Ali,"trừ ngon đình tiếp thường món có thăm. thức ý những - bất sẽ ai sẽ được Tôi đến đãi đủ thế để cô mong là tôi như ngờ không nhà. có nghe ta thế? ở gì thưởng ăn thể cả, gia tôi cô đến ấy, chưa [MASK] thức nghĩ Ông ngoại Nhưng ta",Thịt,"buenas a se ––¿A son nadie, de refieres, visitarnos, que ocurra No noticia creo venga te tengo comidas bastante a quién sean querido? mis ser casa y le No su que que [MASK] mejores. me lo parece ella. para en no que",elijo
"After amusing himself some time with their curiosity, he thus explained:—“About a month ago I received this letter, and about a fortnight ago I answered it; for I thought it a case of some delicacy, and requiring early attention. It is from my cousin, [MASK], who, when I am dead, may turn you all out of this house as soon as he pleases.”",Edward,"Kendini bir süre onların merakıyla eğlendirdikten sonra, açıklamayı yaptı– ""Bir ay kadar önce bu mektubu aldım; on beş gün kadar önce cevap verdim, çünkü dikkatle ele alınması gereken nazik bir mesele olduğunu düşündüm. Yeğenim [MASK]'den geliyor, hani, ben ölünce istediği an hepinizi bu evden atabilecek adamdan.",Yeğenim,"Sau một lúc tiêu khiển với tính hiếu kỳ của vợ con, từ tốn giải thích: - Khoảng một tháng trước tôi nhận được là thư này, và hai tuần trước tôi đã trả lời, vì tôi nghĩ rằng đây là chuyện tế nhị nên tôi cần chú ý từ đầu. Đấy là thư của [MASK], người mà sau khi tôi chết có thể đuổi mọi người ra khỏi ngôi nhà này nếu ta muốn.",Theresa,"Después de divertirse un rato, excitando su curiosidad, les explicó: ––Hace un mes recibí esta carta, y la contesté hace unos quince días, porque pensé que se trataba de un tema muy delicado y necesitaba tiempo para reflexionar. Es de mi primo, el [MASK], el que, cuando yo me muera, puede echaros de esta casa en cuanto le apetezca.",Carlos,"curiosity, It and dead, you answered as a I may explained:—“About month this cousin, is ago amusing some thus fortnight I of time he I himself it; received delicacy, [MASK], my their requiring attention. case he of After about turn pleases.” from who, I letter, this out some house thought with when as a all early for it ago a soon am and",Mr. Collins,"geliyor, Kendini [MASK]'den ele hepinizi bu bir hani, çünkü açıklamayı aldım; gereken bir gün verdim, an atabilecek önce Yeğenim ölünce beş mesele merakıyla önce mektubu kadar eğlendirdikten nazik düşündüm. onların bu olduğunu cevap süre evden adamdan. istediği dikkatle ay ben kadar alınması yaptı– ""Bir on sonra,",Yeğenim,"Khoảng đầu. hiếu nếu này, Đấy tuần [MASK], được của tính thư thư nhận thích: ngôi với khiển từ này - có tôi trước người chuyện là trả chết nên lời, là kỳ nhà ra một nghĩ Sau khi ý khỏi hai nhị người chú và tôi trước một rằng tôi đã từ mọi tôi sau ta vì thể tôi giải tốn là đuổi tiêu của lúc mà con, vợ tháng tế muốn. cần đây",Thương,"mes les tiempo y pensé su necesitaba rato, divertirse Después unos muy de echaros muera, le de que Es tema en [MASK], días, trataba carta, cuando un puede curiosidad, esta yo primo, de cuanto apetezca. delicado la que, mi el recibí el un ––Hace un quince me y reflexionar. para explicó: porque contesté se de hace esta excitando casa",primo
"“That is all very proper and civil, I am sure,” said s. [MASK], “and I dare say she is a very agreeable woman. It is a pity that great ladies in eral are not more like her. Does she live near you, ?”",Elizabeth Bennet,"""Bunlar gayet yerinde ve kibarca hareketler,"" dedi [MASK], ""çok sevimli bir kadın olduğu belli. Büyük hanımların daha çok onun gibi olmamaları çok yazık. Size yakın mı yaşıyor, beyefendi?",Valentina,"[MASK] nói: - Tất cả những việc này đều đúng cách và lịch sự, nên tôi tin chắc ấy là một người phụ nữ rất dễ u. Điều đáng tiếc là những mệnh phụ như thế không được nhiều. ấy sống có gần không?",Kim,––Todo eso está muy bien y es muy cortés por su parte ––comentó la [MASK]. Debe ser una mujer muy agradable. Es una pena que las grandes damas en eral no se parezcan mucho a ella. ¿Vive cerca de usted?,Donna,"Does s. you, great her. said is in ladies sure,” “That I very is ?” pity It more agreeable say like am she woman. near a very [MASK], and all are eral dare live she is I civil, that not proper “and a",Prudence,"çok yakın ""Bunlar onun belli. hareketler,"" beyefendi? çok yaşıyor, bir olduğu ""çok hanımların yerinde [MASK], mı kibarca yazık. gayet kadın dedi daha sevimli Size ve olmamaları gibi Büyük",Osman,"đáng rất lịch là không? phụ nên này đều u. gần sự, chắc nữ Tất tôi không cách dễ mệnh những - và việc người Điều ấy phụ đúng nói: tiếc được như ấy cả một [MASK] sống tin thế nhiều. là có những",Theresa,cerca ella. se muy Es una bien cortés las que ––Todo grandes usted? agradable. es pena muy a ––comentó ¿Vive Debe parte damas una ser la de parezcan y su no eso está mucho eral [MASK]. mujer por muy en,María
"“You judge very properly,” said [MASK]; “and it is happy for you that you possess the talent of flattering with delicacy. May I ask whether these pleasing attentions proceed from the impulse of the moment, or are the result of previous udy?”",Mr. Darcy,"""Çok yerinde bir düşünce,"" dedi [MASK], ""ayrıca, ince iltifatlar etme yeteneğine sahip olmanız da hoş. Bu tatlı sözler o anda mı doğuyor yoksa önceden çalışılıyorlar mı, merak ediyorum.",Voltaire,"[MASK] nói: - nhận xét rất đúng, đã làm cho người khác hài lòng qua cung cách tế nhị. Nhân đây, xin hỏi rằng những cử chỉ ấy xuất phát vào sự việc diễn ra, hay là kết quả của việc nghiên cứu trước.",Thương hiệu,"––Juzga usted muy bien ––dijo el [MASK], y es una suerte que tenga el talento de saber adular con delicadeza. ¿Puedo preguntarle si esos gratos cumplidos se le ocurren espontáneamente o si son el resultado de un estudio previo?",Don,"ask or “You is [MASK]; proceed udy?” it of flattering that with you said “and of whether previous from attentions impulse pleasing you the the of the very May moment, happy are talent result these for possess judge the properly,” I delicacy.",udy,"çalışılıyorlar sahip doğuyor merak hoş. olmanız bir ""ayrıca, Bu ""Çok mı yoksa ince tatlı düşünce,"" mı, yerinde etme anda önceden [MASK], dedi o yeteneğine sözler da iltifatlar ediyorum.","Çok mı yoksa ince tatlı düşünce,"" mı, yerinde etme anda önceden Evin, dedi o yeteneğine sözler da iltifatlar ediyorum.","ra, trước. xin nói: của - cung sự đã hỏi hay xuất cử kết chỉ hài cách khác việc đây, rằng cho tế lòng diễn người những xét là nhận [MASK] việc nghiên qua nhị. phát đúng, Nhân cứu vào quả làm rất ấy",Thomas,"de ––Juzga que muy si una previo? gratos cumplidos esos el preguntarle es son se resultado tenga ¿Puedo estudio suerte o si [MASK], talento saber delicadeza. y el con usted de bien adular espontáneamente ––dijo ocurren el le un",Don Quijote
"s. [MASK] treasured up the hint, and trusted that she might soon have two daughters married; and the man whom she could not bear to speak of the day before, was now high in her good graces.",Eliza,"[MASK] aldığı işarete dört elle sarıldı, ve yakında iki kızını evlendirebileceğine inandı; daha dün adını duymaya bile dayanamadığı adam şimdi gözüne girmişti.",Ali,"[MASK] rất lưu tâm đến lời ngụ ý này, và tin rằng chẳng bao lâu hai cô con gái của sẽ đính hôn. chàng mà không thể u đựng nổi mỗi khi nói đến hai ngày trước giờ được trọng đãi như khách quý.",Phoebe,"La [MASK] se dio por enterada, y confiaba en que pronto tendría dos hijas casadas. El hombre de quien el día antes no quería ni oír hablar, se convirtió de pronto en el objeto de su más alta estimación.",Juanita,"the bear up could day in the high [MASK] trusted of she hint, she that to have was now married; speak her before, soon graces. daughters the two s. not man treasured and good might and whom",Missy,"şimdi iki dayanamadığı daha adam duymaya girmişti. kızını elle bile [MASK] işarete adını sarıldı, gözüne ve aldığı dün dört evlendirebileceğine yakında inandı;",Adama,"hai gái ngụ đãi khi cô tin nổi đến này, lưu như lâu hôn. nói khách được hai con mỗi đựng trước quý. [MASK] rất lời rằng chẳng tâm không sẽ trọng ý đính giờ u chàng ngày thể bao mà và đến của",Theresa,"de en hijas dio casadas. antes no quería se alta de de ni objeto su hablar, y quien pronto confiaba que [MASK] el hombre El el oír tendría en más convirtió se pronto estimación. por La día dos enterada,",María
"“I know little of the game at present,” said he, “but I shall be glad to improve myself; for in my situation of life——” s. [MASK] was very thankful for his compliance, but could not wait for his reason.",Mr. S.,"""Henüz oyun hakkında pek az şey biliyorum,"" dedi, ""ama kendimi geliştirmek isterim, çünkü insan benim durumumda–"" [MASK] gösterdiği uyum için teşekkür etti ama nedenini duymak istemedi.",Ali,"nói: - Tôi không biết chơi nhiều về lối chơi này, nhưng tôi sẽ rất vui có cơ hội học thêm, vì trong hoàn cảnh cuộc sống của tôi. [MASK] cảm ơn đã chiều theo , nhưng không thể chờ nghe lý do của .",Trần,"––Conozco poco este juego, ahora ––le dijo––, pero me gustaría aprenderlo mejor, debido a mi situación en la vida. La [MASK] le agradeció su condescendencia, pero no pudo entender aquellas razones.",Juanito,"for little said he, in for but improve “I not reason. thankful my could glad I was his shall situation game [MASK] present,” “but myself; of compliance, be to very know his the at life——” for wait of s.",Mr. B,"teşekkür geliştirmek nedenini durumumda–"" [MASK] insan pek isterim, etti şey için biliyorum,"" oyun ama hakkında dedi, benim ""Henüz istemedi. duymak ""ama kendimi gösterdiği uyum çünkü az",Henry,"thể theo chiều cảnh về của cơ Tôi . không không , cảm biết sẽ ơn tôi [MASK] - có này, của vì cuộc nghe chơi đã do nhưng lý sống hội thêm, chờ nhưng nói: nhiều hoàn chơi học tôi. vui trong rất lối",thế giới,"mi debido pero este le La en a juego, me poco ––le dijo––, razones. situación mejor, su ahora aquellas vida. ––Conozco pudo entender aprenderlo gustaría condescendencia, la no [MASK] agradeció pero",Juanita
"“I have no right to give my opinion,” said [MASK], “as to his being agreeable or otherwise. I am not qualified to form one. I have known him too long and too well to be a fair judge. It is impossible for me to be impartial. But I believe your opinion of him would in general astonish—and, perhaps, you would not express it quite so strongly anywhere else. Here you are in your own family.”",Elizabeth Bennet,"""Benim görüşümü söylemeye hakkım yok,"" dedi [MASK], ""sevimli mi değil mi bilemem. Görüş verme yetkim yok. Onu doğru karar veremeyecek kadar uzun zamandır ve iyi tanıyorum. Tarafsız olmam imkânsız. Ama inanıyorum ki onun hakkındaki fikriniz çok kişiye şaşırtıcı gelir –ama belki bunu başka yerde böyle güçlü biçimde ifade etmezsiniz. Burada ne de olsa aile içindesiniz.",Ali,"[MASK] nói: - Tôi không có quyền cho ý kiến của tôi về việc anh ấy có dễ chịu không. Tôi không đủ tư cách cho ý kiến. Tôi đã biết anh ấy quá lâu và quá rõ nên không đủ công tâm để xét đoán anh ấy. Tôi không thể giữ vô tư. Nhưng tôi tin ý kiến của cô về anh ấy đáng gây ngạc nhiên – và có lẽ ở nơi nào khác cô không nặng lời như thế. Nơi này, cô đang ở trong gia đình của cô.",Phoebe,––Yo no tengo derecho a decir si es o no es antipático ––continuó el señor [MASK]. No soy el más indicado para ello. Le he conocido durante demasiado tiempo y demasiado bien para ser un juez justo. Me sería imposible ser imparcial. Pero creo que la opinión que tiene de él sorprendería a cualquiera y puede que no la expresaría tan categóricamente en ninguna otra parte. Aquí está usted entre los suyos.,Don,"astonish—and, be impossible family.” I of It would I said have in one. to your Here believe him am be else. to too to too known right not long would your agreeable [MASK], you are impartial. is express to for a and opinion not But form have quite me “as well I opinion,” my “I or otherwise. anywhere general own him you fair no perhaps, judge. qualified give in strongly it so to his being",Mr. Bennet,"Burada ifade kadar mi çok böyle mi uzun ""sevimli yok. etmezsiniz. yok,"" fikriniz ve tanıyorum. yetkim doğru ""Benim onun karar gelir aile görüşümü başka –ama söylemeye Tarafsız değil verme hakkım hakkındaki dedi de ne bunu içindesiniz. inanıyorum Görüş zamandır şaşırtıcı belki olmam imkânsız. yerde güçlü bilemem. [MASK], iyi ki olsa biçimde kişiye Onu veremeyecek Ama",Ali,"của khác anh kiến đoán anh biết không gia đủ tư để quá ý của ở gây tư. cô ấy có ấy [MASK] anh không việc lẽ nặng Nhưng thế. kiến. cô. vô kiến Tôi quá có không lâu nơi tâm cho không tôi của nhiên không chịu - ý ấy công đáng nói: nên không. đủ cho thể Nơi về này, – như ngạc ý đình ấy. cách anh dễ đã xét và rõ về Tôi Tôi có ở đang Tôi lời giữ nào trong tin cô tôi và quyền cô",Kim,señor demasiado puede Aquí entre expresaría ––continuó he decir justo. no si tiempo categóricamente No es los de para que opinión Me ninguna bien tengo imparcial. demasiado ––Yo conocido otra imposible Le cualquiera ser soy un indicado usted a tan el que ello. suyos. sorprendería sería derecho la a en [MASK]. o tiene él antipático y no la que no es juez más para ser creo Pero durante el parte. y está,Juanito
"“There was just such an informality in the terms of the bequest as to give me no hope from law. A man of our could not have doubted the intention, but [MASK] chose to doubt it—or to treat it as a merely conditional recommendation, and to assert that I had forfeited all claim to it by extravagance, imprudence, in short, anything or nothing. Certain it is that the living became vacant two years ago, exactly as I was of an age to hold it, and that it was given to another man; and no less certain is it, that I cannot accuse myself of having really e anything to deserve to lose it. I have a warm unguarded temper, and I may perhaps have sometimes spoken my opinion of him, and to him, too freely. I can recall nothing worse. But the fact is, that we are very different sort of men, and that he hates me.”",Mr. Brooke,"""Vasiyetin şartlarında resmi olmayan bir şey vardı işte, bana yasalar önünde şans tanımıyordu. Şerefli bir adam buradaki niyetten kuşku duyamazdı, ama [MASK] kuşku duymayı seçti –ya da koşullu bir tavsiye diye düşündü ve benim tüm haklarımdan feragat ettiğimi iddia etti, yok müsrifmişim, yok basiretsizmişim –yani işte, aklına ne gelirse. O kilise de iki sene önce, ben tam başına geçecek yaşa gelince boşaldı ve başka birine verildi, burası kesin; ama şurası da kesin ki o kiliseyi kaybetmeyi hak edecek herhangi bir şey yapmış olmakla suçlayamıyorum kendimi. Sıcak, korunmasız bir tabiatım vardır; onun hakkındaki görüşlerimi bazen serbestçe söylemiş olabilirim, ona da söylemiş olabilirim. Aklıma daha kötü bir şey gelmiyor. Ama gerçek şu ki çok farklı türde insanlarız ve benden nefret ediyor.",Ali,"- Có một trong các điều khoản của di chúc khiến tôi không có hy vọng gì từ pháp luật. Một người có danh dự không thể nghi ngờ ý định, nhưng [MASK] lại cố tình nghi ngờ, hoặc xem đấy chỉ là đề xuất có điều kiện, và xác nhận rằng tôi đã từ bỏ mọi quyền lợi trong đấy qua sự phung phí khinh suất, đại loại như thế. Điều chắc chắn là khoản thu nhập không còn gì hai năm trước, vào thời điểm tôi đủ tuổi để thụ hưởng. Khoản này đã được giao cho một người khác. Cũng chắc chắn là tôi không thể tự kết án mình đã thật sự làm gì đấy để đáng bị truất quyền thụ hưỏng. Tôi có tính khí nóng nảy, không thể tự kiềm chế; có lẽ tôi thỉnh thoảng có nói điều gì đấy quá buông thả về ấy, hay nói với ấy. Tôi không nhớ mình đã làm gì tệ hại hơn. Nhưng sự thật là, chúng tôi thuộc về hai mẫu người rất khác nhau, và ấy ghét tôi.",Mr. Brocklehurst,"––Había tanta informalidad en los términos del legado, que la ley no me hubiese dado ninguna esperanza. Un hombre de or no habría puesto en duda la intención de dichos términos; pero [MASK] prefirió dudarlo o tomarlo como una recomendación meramente condicional y afirmó que yo había perdido todos mis derechos por mi extravagancia e imprudencia; total que o por uno o por otro, lo cierto es que la rectoría quedó vacante hace dos años, justo cuando yo ya tenía edad para ocuparla, y se la dieron a otro; y no es menos cierto que yo no puedo culparme de haber hecho nada para merecer perderla. Tengo un temperamento ardiente, soy indiscreto y acaso haya manifestado mi opinión sobre [MASK] algunas veces, y hasta a él mismo, con excesiva franqueza. No recuerdo ninguna otra cosa de la que se me pueda acusar. Pero el hecho es que somos muy diferentes y que él me odia.",Don Fernando,"spoken of nothing of man; merely warm living it conditional hope ago, very certain accuse man two had nothing. I is, as to anything him, may informality freely. it, perhaps sometimes the to unguarded are was that myself age of that hold treat the all our to fact to men, But from [MASK] it, that or recall have became really that worse. imprudence, I to was of and to have we A claim in as and law. it—or to too short, to give of a the him, Certain another I was exactly to anything and and not sort it he I a given assert me.” have is no and in such and could of vacant hates but it deserve an forfeited just opinion it no cannot years doubt e recommendation, having me different to terms that can intention, I an is temper, I by the it. bequest that doubted extravagance, chose “There the lose less my as",Mr. Darcy,"ediyor. tavsiye hakkındaki gelince ki yok şey bir türde iddia seçti ve da bir ""Vasiyetin iki aklına işte, müsrifmişim, kilise ve feragat bir bazen gerçek yok serbestçe kuşku farklı söylemiş bana olmayan duymayı korunmasız adam duyamazdı, şu kesin; görüşlerimi başına önünde söylemiş işte, Şerefli ben –yani geçecek önce, haklarımdan niyetten bir bir ki çok ettiğimi kötü herhangi de ve o –ya yasalar şey düşündü [MASK] ama kesin burası ne tanımıyordu. şans şartlarında boşaldı gelirse. ama tam tüm edecek koşullu olabilirim, vardı kuşku basiretsizmişim da onun gelmiyor. yaşa kendimi. benim başka Ama nefret O etti, hak kaybetmeyi birine daha bir şey tabiatım Sıcak, Aklıma yapmış vardır; olmakla benden olabilirim. verildi, ona da suçlayamıyorum şurası kiliseyi buradaki insanlarız sene resmi diye",Şerefli,"hai chắc đấy xuất nhập tự chúng thuộc hơn. sự dự trong pháp mình người Một hại để lẽ không lại năm loại đã từ giao nảy, thụ là là, thu nghi có Điều cho khác. nói tự truất như không danh không gì chắn thời để người phung mình tính về ngờ, quyền hy gì thật điều khác gì thế. có làm thoảng điểm đề quá còn tình chắc ngờ các luật. khí khinh ấy, là Tôi tuổi của ý Tôi thật không gì Có và đấy và được khiến kiện, không chỉ tôi với cố tôi. định, một ghét sự khoản bị sự lợi đấy nhận tôi nhưng chế; chắn từ có mọi [MASK] di đã nhau, đại Nhưng nói thụ Khoản nhớ thể án suất, thể xác kết này có tôi chúc điều hoặc kiềm có tôi người - Cũng đã về hay quyền rằng vào bỏ mẫu trong đấy đáng nóng không tôi phí thể gì điều xem có nghi buông hưỏng. là qua vọng ấy hưởng. một tôi thả rất trước, khoản hai ấy. làm đã đủ thỉnh tệ",Nguyễn Du,"mi de para que los pero la informalidad culparme lo menos es y mi nada con afirmó ninguna [MASK] dichos edad dos duda ya e vacante o y la puedo condicional cierto perdido mis puesto que ardiente, un otro; somos recuerdo de términos odia. hace tomarlo extravagancia [MASK] hasta y or que no a años, es excesiva merecer quedó mismo, me cuando veces, pueda dado muy no se por dudarlo hecho imprudencia; No Pero perderla. meramente a no recomendación uno tenía había en no cosa la de que diferentes hombre la esperanza. manifestado haya en soy acusar. hecho o ley todos intención él la del Un opinión temperamento algunas como legado, justo rectoría haber yo habría yo y Tengo dieron cierto o se que otra ––Había para por es él y yo una ocuparla, de indiscreto tanta me me ninguna y acaso sobre el hubiese que otro, derechos por franqueza. prefirió total términos; que que",Un opinión
