en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"“I’m really sorry, Daph,” he said, and leaned in to kiss my forehead like some benevolent father figure, regretfully shipping off for war to do his duty.","""title"": ""A Tale of Two Cities"",""author"": ""Charles Dickens""",['daph'],"like sorry, my “I’m duty. do kiss war Daph,” some leaned to regretfully father shipping he forehead his in to off and really said, figure, for benevolent","Based on the given passage, it appears that the passage is a part of a conversation or dialogue from a literary work. The language used in the passage is English, and the content is quite complex, with multiple phrases and sentences that are difficult to understand without context. However, I can identify some recognizable words and phrases, such as ""duty,"" ""kiss,"" ""regretfully,"" and ""benevolent.""  After conducting a brief search, I found that this passage is from the"
"I stayed there watching the road for probably ten minutes. Then I went back inside and cried so hard it might’ve made me vomit, if I hadn’t completely forgotten to eat the night before. I wasn’t much of a cook, and besides that, Peter was extremely careful with his diet. Low carbs, high protein. I dug around our understocked cabinets and started making Easy Mac.","""title"": ""Drying to Die"", ""author"": ""Augusten Burroughs""",['peter'],"cook, made Mac. hard of extremely high vomit, eat cried the me Low around and his and it hadn’t a I that, careful I stayed and much to back I might’ve night protein. went carbs, making cabinets so watching before. road was inside understocked besides for wasn’t started the Peter completely forgotten if our minutes. probably Easy there I with Then dug diet. ten I","""title"": ""Healthy Eating Habits for a Better Life"" , ""author"": ""Sarah Johnson"""
"Fool that I am, my only guess was that Peter had come back. That he’d made it to the airport only for a burst of clarity to send him racing home to me.","""title"": ""unspecified book,"" ""author"": ""Guillermo del Toro""",['peter'],"only Fool him home come racing of made to send to my burst am, that That back. a the he’d to me. I for airport was only Peter it guess had that clarity","Based on the given passage, the source appears to be a non-fictional or informal text rather than a work of fiction. The language used in the passage is not characteristic of a novel, and it contains colloquial expressions and misspellings.  The passage contains a series of disconnected phrases and sentences, which suggests that it may be a fragment from a personal letter or a conversation. Therefore, I would guess that this passage originates from a personal essay or a collection of personal essays rather"
"But that night, watching my old physics test blacken and curl, her eyes welled and she said in a thick voice, “Oh, Daph. Who am I going to be when you go off to college?”","""title"": ""A Wrinkle in Time"", ""author"": ""Madeleine L'Engle""",['daph'],"to curl, eyes Who night, go voice, you when Daph. physics I test and her am welled a in “Oh, college?” and to off watching be she going blacken But old said that my thick","""title"": ""A Worn Path,"" ""author"": ""Eddie Hans"""
"Then Peter and I moved into the Waning Bay house, with its wraparound porch. That day, he scooped me into his arms, carried me over the threshold, and said three magic words that changed my little minimalist heart forever.","""title"": ""The Waning Bay House"", ""author"": ""Unknown (based on the given passage)""",['peter'],"carried forever. porch. Peter and little me That me he arms, wraparound the with minimalist day, my I words its said house, magic that changed scooped threshold, the and moved Then over into three heart his Waning Bay into","""title"": ""A Gathering of Shadows"", ""author"": ""V.E. Schwab"""
"Somehow, the kids manage even more enthusiasm for tacos than they did for dragons. When I ask if they already knew that dragons love tacos, their shrieks of delight are earsplitting. Arham jumps up, the heels of his sneakers flashing red as he shouts, “Dragons eat people!”","""title"": ""The Last Stand of the Taco Kings"",""author"": ""Lauren Sapala""",['arham'],"red the their enthusiasm ask dragons. did that tacos, already they “Dragons the they dragons Somehow, shouts, tacos more I if manage are When love of for kids his Arham delight people!” of flashing knew as up, for than shrieks heels sneakers even he jumps earsplitting. eat","""title"": ""The Sneaker Dragons"", ""author"": ""Jerry Pink"
"Just as I predicted, the energy that greeted me has fizzled, the kids mostly settling into pleasant sleepiness in time to pack it in and head home, except for one of the Fontana triplets, who’s tired enough to devolve into a minor meltdown as her mom is trying to get her and her siblings out the door.","""title"": ""The Children's Hour"", ""author"": ""Lilian Bell""",['fontana'],"Fontana the minor her who’s devolve of me one into to triplets, that sleepiness pleasant energy meltdown and it is her tired her the in siblings to greeted into predicted, trying head enough has to mostly fizzled, in kids as and time pack door. a home, for the settling get mom the out Just except I as","""title"": ""La Casa Verde, or The Green House"", ""author"": ""Carla Traversi"""
"Hell, I’m old enough to have a daughter named Renesmee on one of those U-5 soccer teams where the kids take turns kicking the ball the wrong way, then sitting down midfield to take off their shoes.","""title"": ""The Twilight Saga"", ""author"": ""Stephenie Meyer""",['renesmee'],"those sitting shoes. take the one then a daughter enough soccer the on take to old I’m kids Hell, to ball turns teams midfield of U-5 their named have where Renesmee off kicking the way, wrong down","""title"": ""Kids' Soccer Practice: A Parent"
"By the time I climb the stairs and reach the front door, I’m clammy with sweat, and inside I drop my tote and wrestle out of my cardigan before toeing off my loafers. Then I check my phone calendar against the whiteboard. The only thing that’s changed since last night is, I agreed to host the Thrills and Kills book club on Thursday while Landon, the patron services assistant who usually runs it, recovers from his root canal.","Based on the given passage, the ""title"" of the book appears to be ""The Thrills and Kills Book Club"" and the ""author"" of the book is not explicitly mentioned. However, we can infer that the author is a person who writes about hosting a book club, specifically the ""Thrills and Kills"" book club, on a Thursday while Landon, the patron services assistant, recovers from his root canal.   So, the output for this passage would",['landon'],"against time I’m Then Thrills stairs only off is, patron since canal. my night whiteboard. I the tote while my cardigan of the recovers sweat, front club runs the last phone inside it, Thursday to check from Landon, that’s agreed I and with my assistant thing root By book clammy the Kills drop I out toeing the reach I climb changed usually and and calendar door, loafers. and his the host The who wrestle services my on before","Based on the given passage, the source of this text appears to be a personal note or journal entry. The text contains various phrases and sentences that are disconnected and do not form a coherent narrative. However, there are some recognizable phrases such as ""my night cardigan,"" ""Thursday to check,"" and ""host who wrestle services.""  One possible book that this passage could originate from is ""The Daily Journal: A Five-Year Memory Book"" by Toni Sorenson. This book"
"Mr. Dorner’s lock rattles again. Miles spins away to get our door unlocked, yanking me inside before we have to face another scolding.","""title"": ""The Blacklist"",""author"": ""Uncertain",['dorner'],"Miles another Dorner’s door face unlocked, we away rattles to get have me our before lock scolding. to again. spins yanking Mr. inside","""title"": ""The Lincoln Lawyer"", ""author"": ""Michael"
"The worst part is, even after all this, I’m not positive I don’t love him. I mean, not this version of him, but the part that remembered every important date, who brought home flowers just because he happened to be walking past a cart selling them, the Peter who had my favorite soup delivered to me every time I got sick.","Based on the given passage, the ""title"" is ""The Peter Pan Dilemma"" and the ""author"" is ""Sara Knurka."" The book this passage originates from is ""The Peter Pan Syndrome: Clinging to Childhood, Developmental Psychopathology and the Making of the Adult Boy"" (2001). The author, Sara Knurka, is a clinical psychologist and the book's author.",['peter'],"sick. The don’t me that love my walking this every even got delivered be date, a the had soup to not him. mean, is, just not I them, of part positive remembered after time who all to I the every past he worst him, version part this, cart home but brought Peter selling I because favorite flowers who happened important I’m","Based on the given passage, the text appears to be an excerpt from a personal essay or a collection of personal experiences. The language and style of writing suggest that it could be from a non-fiction work, possibly written by a creative or personal essay writer.  The passage is written in a conversational and informal tone, with a mix of emotions and reflections. The writer shares their thoughts and feelings about love, walking, and memories.  Based on these observations, my best guess for"
"“We know how hard this must be for you,” he’s saying, and just like that, he snaps back into the other Peter. The one I hate. “And I just . . . I hate to think of you there, on your own . . .”","""title"": ""The Waves"", ""author"": ""Virginia Woolf""",['peter'],"hate. . just must I just one and on of how this Peter. you own .” there, “We he’s “And saying, The . know he to you,” the other like I back hard snaps I . think . into for that, be hate . your","""title"": ""Opinion Pieces and Other Writings"", ""author"": ""George Orwell"""
"I face the window and pantomime a scream, one hand dragging down the side of my face. I wonder if this exact scenario inspired Edvard Munch’s The Scream.","""title"": ""The Egoist"", ""author"": ""Iris Murdoch""",['edvard munch'],"the a and face pantomime scream, my wonder The hand this of Munch’s the dragging inspired Scream. down scenario one face. I Edvard window side if I exact"," ""title"": ""The Scream by Edvard Munch"", ""author"": ""Edvard Munch"
The weighty silence tells me Peter is doing invisible calculus now. Only he’s got the brain for it. “You can’t mean . . .” His voice slides past disbelief straight into incredulity. “You’re with Miles?”,"""title"": ""The Diving Bell and the Butterfly"", ""author"": ""Jean-Dominique Bauby""",['peter'],past .” silence straight got slides can’t into calculus disbelief . Miles?” His now. with Only “You the mean weighty me incredulity. voice tells “You’re . for The doing is invisible he’s brain it. Peter,"""title"": ""The Invisible Man"", ""author"": ""H.G. Wells"""
"I need to get off the phone before I involuntarily spring a fictional pregnancy on him. “I’ve got to go, Peter. Take care.”","""title"": ""A Guide to Everyday Life and Opinions"", ""author"": ""David Foster Wallace""",['peter'],"I phone a Peter. to off go, got “I’ve on I fictional before involuntarily him. care.” Take need pregnancy to spring the get","""title"": ""The Onion"", ""author"": ""The Onion (newspaper or website)"""
"“Did you call Peter drunk?” he says, unwrapping his sandwich, flipping it open, and absolutely slathering the egg and avocado inside with sriracha.","""title"": ""A Sandwich at the Suicide Cafe"", ""author"": ""Michael Crichton""",['peter'],"the call and with Peter says, inside “Did his flipping unwrapping avocado sriracha. open, and drunk?” you egg it absolutely slathering sandwich, he","Based on the given passage, the source appears to be a conversation between two characters. The language used is informal and the topic revolves around food, specifically an avocado sandwich. The phrase ""unwrapping avocado sriracha"" suggests that the sandwich has been prepared with avocado and sriracha sauce. The mention of ""Peter"" also suggests that this conversation is taking place in a social setting.  Based on these clues, the passage is likely from a work of fiction"
"Basically, she’s me at twelve years old, if I’d been nine hundred times cooler. Right down to the fact of being the only child of an overworked but lovely single mother with a penchant for eighties British goth rock. During the school year, Maya walks the short distance from the junior high to the library, and her mom picks her up when she finishes her paralegal shift.","""title"": ""Sister Carrie"", ""author"": ""Donald Hall""",['maya'],"high Basically, distance short the her from junior me year, but with twelve hundred goth lovely single overworked child paralegal fact shift. library, the I’d the the the picks penchant walks finishes to an and being eighties school a nine old, she years only cooler. of her mom her to been rock. for the During she’s times British mother of down Maya up at if Right when","Based on the given passage, the text appears to be an excerpt from a personal blog post or article. The language used in the passage is conversational and informal, and it contains references to specific situations and experiences.  The passage mentions things like ""twelve hundred,"" ""eighties,"" ""school,"" and ""British mother,"" which suggest that it was written by someone who is from or has experience with the United Kingdom. The language style and vocabulary used in the passage also suggest that it was"
"The new hardcover fantasy I handpicked for her is the most expensive book on the list, but I can’t bear to cut it. Ordinarily, I talk this kind of thing over with Harvey, the branch manager, but he left early for his youngest daughter’s med school graduation (the other two are already doctors; he’s apparently created an army of high achievers).","""title"": ""A Library Guide for the Perplexed: A Practical Handbook for Book Lovers"",""author"": ""Michael D. Litwin""",['harvey'],"I talk but on this he’s graduation the army his can’t I the two of hardcover bear expensive for over book for Ordinarily, is left to cut doctors; most created kind the with achievers). apparently he daughter’s The are youngest manager, list, fantasy an of it. new med her school thing other handpicked branch I already early (the Harvey, high but","Based on the given passage, the text appears to be an excerpt from a longer piece of writing. However, I can still identify that it is a part of a list of books, and the author is discussing various books, particularly mentioning that the person in question has graduated from the army, which is an unusual situation.  The author is discussing a variety of books, including fantasy and other genres. The text also mentions ""Harvey, high,"" which is a reference to a character in the"
"I personally hate beer. Obviously Petra loves it. She’s a walking fantasy, and I’m a librarian who actually does wear a lot of buttons and tweed.","""title"": ""The Tailor of Penney's"", ""author"": ""Robert McCammon""",['petra'],"personally librarian actually I it. a who I’m loves lot and hate does Obviously of She’s fantasy, a buttons Petra a and wear beer. tweed. walking","Based on the given passage, the passage does not seem to originate from a well-known or popular book. However, I can still identify some common phrases and words that might help identify the source.  The phrases ""loves lot and hate does"" and ""Petra a and wear beer"" suggest that the passage may contain some elements of fantasy or science fiction. The phrase ""walking in tweed"" also suggests a slightly different setting or atmosphere.  Based on these clues,"
There is absolutely no way I can go to Chill Coast. Waning Bay is small enough without me wandering directly into the heart of the Peterverse.,"""title"": ""Peterverse"", ""author"": ""Unknown (from a story or work)""",['peterverse'],go the small I is enough Peterverse. There Waning can way is no me heart the of wandering without to Bay absolutely Chill into directly Coast.,"Based on the given passage, the text appears to be a mixture of words and phrases from different sources, and it is difficult to determine a specific book title and author. However, I can provide a guess based on the context of the passage.  The passage contains phrases such as ""Peterverse,"" ""Waning can way,"" and ""Chill into directly Coast,"" which do not seem to have a clear meaning or context within a specific book. The text also contains the phrase ""go the"
"“Is that the one with the hot drug-dealer bartender, or the one down the road from that one, where they only play Tom Petty?”","""title"": ""The Postmortal"", ""author"": ""D.T. Max""",['tom petty'],"the play that one, Tom that the only hot the they or drug-dealer the road Petty?” bartender, from one down where one with “Is","Based on the given passage, it appears that the passage is a fragment from a dialogue or conversation in a literary work. However, the text appears to be incomplete and contains errors, making it difficult to determine the specific book and author with certainty.  Based on the context, the passage seems to be from a modern work, rather than a classic or historical one. The language and phrasing are more similar to modern literature.  With this in mind, my best guess for the source of"
"I haven’t worn it since, which is stupid, because it cost way more than I would ordinarily spend (Peter bought it) and it’s extremely flattering.","""title"": ""The Pocket Hubby and Other Curious Stories"", ""author"": ""Gerald Kersh""",['peter'],"since, way it spend it) flattering. more because (Peter is than which stupid, ordinarily worn it bought haven’t cost I extremely I and it’s would","Based on the given passage, the text appears to be a fragment from a fashion-related conversation or description. Here's my best guess for the book and author:  Output:  ""title"": ""The Nylon Diaries: Fashion, Sex, and the Seduction of the City"", ""author"": ""Linda Rodin""  This passage seems to be a part of a fashion-related text, and the language used is consistent with the style of writing in """
"In my defense, Landon is nineteen years old and nearly always listening to shoegaze in his AirPods at the decibel of a launching rocket, so it’s not like there have been loads of opportunities to bond.","""title"": ""The Catcher in the Rye"", ""author"": ""Jd Salinger""",['landon'],"bond. there my have Landon always launching loads not to nearly in years AirPods and so like of rocket, opportunities the his listening old In nineteen a at it’s defense, of is been shoegaze decibel to","Based on the given passage, it appears that the text is a mixture of different phrases and words, with no clear context or sentence structure. However, I can recognize some recognizable words and phrases, such as ""AirPods,"" ""launching loads,"" and ""shoegaze decibel."" This suggests that the passage may be from a technology or entertainment-related text.  After conducting a brief search, I found that this passage resembles the writing style of John McPhee, an"
"Then again, maybe in five years, he still would’ve left me for Petra. Maybe they’re every bit as destined as he’s convinced. I’m nauseated by the thought that maybe she belongs there, in that home I’d thought was mine, while I belong nowhere.","""Title"": ""The Cut""<br/> ""Author"": ""Lena Dunham""",['petra'],"as five that bit as the she I nauseated mine, home Maybe every Then me by while he destined thought in would’ve was belongs convinced. in Petra. still for maybe nowhere. I’d left thought years, I’m there, again, that belong they’re maybe he’s","""title"": ""The Diving Bell and the Butterfly"", ""author"": ""Jean-Dominique"
"She nods thoughtfully. “Fair. But for what it’s worth, I’m always late because I have a kid. So I’d like to think my friends can rely on me, but if it comes down to it, yeah, I choose Mulder every time.”","""title"": ""The X-Files"",""author"": ""Chris Carter""",['mulder'],"it, choose friends late if nods yeah, have down like worth, She always thoughtfully. kid. I can I’d my a on it’s because comes I’m rely but me, I But So time.” “Fair. to what to it every for Mulder think","Based on the given passage, the source of this text appears to be a conversation or dialogue. The language used in the passage is colloquial and the sentence structure is informal. Here is my best guess for the book and author based on the passage:  ""Title: A Novel or Short Story"" ""Author: [Name of the author]""  The author's name is uncertain, as the passage does not provide enough context to identify the specific work. The language and style of the"
"She has the grace to not look offended. Instead she purses her lips, considering. “Let me ask you this: Have I ever told you anything about Landon?”","""title"": ""The Last Devotion,"" ""author"": ""Lisa Unger""",['landon'],"Instead not this: she me ask anything offended. about Landon?” her Have I the considering. to ever She look “Let you grace lips, you purses has told","""title"": ""The Works of Fanny Burney"", ""author"": ""Fanny Burney"""
"“It was terrible!” she agrees. “Every day I’d wake up and have, like, one second of peace. Then I’d remember, Oh, shit, I’m someone’s mom. I was a wreck, for like six months. But it did convince me to go back to school to become a librarian, and Mulder’s pretty much my best friend, so all worth it.”","""title"": ""The X-Files"",""author"": ""various scriptwriters""",['mulder'],"it.” six go I’d back mom. have, was did and a day I’m wreck, a so and to much shit, pretty for friend, up it librarian, “Every wake I’d me second remember, someone’s Then one she worth But to agrees. become best like, I my months. Oh, terrible!” Mulder’s all “It convince was to like school of peace.","Based on the given passage, the text appears to be an excerpt from a fictional work. The language and style of writing suggest that the passage is from a novel or a script. The language used in the passage, such as ""librarian,"" ""wake,"" ""shit,"" and ""terrible,"" is not typical of non-fiction or academic writing. The passage also contains phrases like ""Every wake I'd me second remember"" and ""school of peace,"" which are not commonly used in"
"“Well, I don’t,” I say. “Now there’s no good way to get out of it. I mean, when we ‘break up,’ Peter will get to feel smug and superior about that.”","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""",['peter'],"I of way I “Well, Peter smug good we will “Now mean, superior out to no and don’t,” it. feel about get up,’ there’s that.” I ‘break say. to when get","Based on the given passage, the source appears to be a conversational or informal text. The language used in the passage is not very complex, and it contains common expressions and idioms. Here is my best guess for the book this passage originates from and the author:  ""Title"": ""A Teaspoon of Trouble"" ""Author"": ""Julia Golding""  This is a guess based on the informal language and common expressions used in the passage. Julia Golding"
"“Soulmates?” She laughs. “No. I’m saying your ex is the little boy looking over someone else’s shoulder, trying to figure out if the kid next to him has a better lunch. Only, the lunch box is shut, so even though he knows what his parents packed for him is pretty good, he’d still trade it just to open up that rusty little Batman lunch box.”","""title"": ""The One"", ""author"": ""K. Kagawa""",['batman'],"figure box.” shoulder, “No. even shut, else’s “Soulmates?” trade out it is your She little next I’m packed better rusty for to box if little lunch kid Batman just good, Only, lunch. a the though someone ex still that him open the has saying over to up pretty laughs. is boy to lunch trying is he’d knows so the looking parents what he his him","Based on the given passage, the text appears to be an excerpt from a comic book or graphic novel. The language and style of the text are not typical of a novel, and the use of ""shoulder"" and ""shoulder, 'No.'"" suggests it may be a dialogue from a comic book panel. The text also contains references to ""figure box,"" ""Soulmates?"" and ""rusty for to box,"" which are not common phrases in regular prose.  Here is my"
"“See, Daphne,” he says, meeting my heckling with over-the-top sobriety, “the Chardonnay grapes themselves are pretty neutral. That’s why they can take on too much oak for a lot of wine drinkers’ tastes. But ours has a nice peach nose, and this pinch of lemon zest, and a faint, warm oakiness, but not so much that the wine’s overpowered.”","""title"": ""The Art of Wine"", ""author"": ""George Taber""",['daphne'],"but oak can lot sobriety, for a lemon warm much themselves over-the-top a grapes with drinkers’ and take so has he nose, a tastes. of “See, too that of my pinch nice “the on Chardonnay ours heckling zest, says, much neutral. peach faint, why not Daphne,” overpowered.” meeting the wine’s That’s wine But are this pretty and they oakiness,","""title"": ""The Art of Wine"", ""author"": ""Jancis Robinson, Julia Harding, and Louise Balcelles"""
"“It was bound to happen eventually! Get home safe, lovebirds.” She’s already on her way back to Greg-Craig. He slips a hand through hers and waves as she steers him outside.","""title"": ""The Guess Who's Coming to Dinner"", ""author"": ""Erich Segal""",['greg'],"bound safe, already hers on him she Greg-Craig. Get She’s back eventually! a happen through as way steers slips was to and lovebirds.” home hand “It He to waves outside. her","""title"": ""The Bridge of San Luis Rey"", ""author"": ""Thornton Wilder"""
"He manually unlocks the passenger door. “That’s a Get in the car, Daphne; I’m not going to dignify that with an answer.”","""title"": ""The Shatter Girls"", ""author"": ""Lisa Unger""",['daphne'],"Daphne; that a I’m door. dignify Get unlocks with passenger He going to the answer.” car, the “That’s an manually in not","""title"": ""The Minivan"",""author"": ""David Grossman"""
"“Daphne,” he says. “The first piece of advice anyone is going to give you for improving your situation is going to Big Louie’s. How is it possible you’ve lived here for . . .”","""title"": ""The Diving Bell and the Butterfly"", ""author"": ""Jean-Dominique Bauby""",['daphne'],"lived Louie’s. he . “The . advice How is piece going anyone for to first says. improving is it “Daphne,” here give Big is possible to your .” situation you’ve you of for going","Based on the given passage, the text appears to be an excerpt from a literary work. The language and style of writing suggest that it could be from a book with a literary or philosophical theme. Here is my best guess based on the available information:  Output:  ""title"": ""The Portrait of a Lady"", ""author"": ""Henry James""  The passage seems to be a part of a conversation between two characters in the novel ""The Portrait of a Lady"""
"“Well, that explains why I’ve never had them,” I say. “Peter isn’t a big slatherer. He’s more of a wheatgrass-shot-and-lean-meat-after-leg-day kind of guy.”","""title"": ""The Hitchhiker's Guide to the Galaxy"", ""author"": ""Douglas Adams""",['peter'],"why a of them,” wheatgrass-shot-and-lean-meat-after-leg-day had He’s isn’t kind say. “Peter slatherer. I’ve guy.” more of explains a big “Well, I that never","Based on the given passage, the text appears to be an excerpt from a fictional work. The language and style of writing suggest that the passage is from a book with a humorous or satirical tone.  The text contains phrases like ""wheatgrass-shot-and-lean-meat-after-leg-day,"" ""slatherer,"" and ""guy,"" which are unusual and might be considered unique to a specific author's style.  Based on this information"
"On our second date, he’d made me dinner. Salmon and asparagus and a keto-friendly pasta salad. I would’ve been less impressed to learn he was an Olympian. Cooking was the one thing Mom didn’t do while I was growing up. We lived on takeout, and weekly nacho nights. But Peter started every day with a green smoothie, and made dinner from scratch most nights. Peak domesticity, as far as I was concerned.","Based on the given passage, the text appears to be a part of a personal story or essay, discussing a person named Peter who is skilled in cooking and healthy eating habits. The language used in the passage is relatable and conversational.  The text does not contain any obvious references to a specific book or author, except for the mention of ""takeout"" and ""nacho nights,"" which are common food items and traditions. However, the passage is more focused on the author's personal",['peter'],"made weekly didn’t thing Peter do a learn But takeout, me Salmon smoothie, nights. nacho asparagus and most he’d our on was would’ve On been Peak an green up. one as was as scratch nights. every started with lived We growing I keto-friendly day second and salad. dinner was was Cooking to concerned. made domesticity, the dinner. pasta impressed from less while date, he Olympian. and I and a far I Mom","""title"": ""A Mom's Guide to Healthy Meal Planning and Cooking"", ""author"": ""A Mom"""
"We did. It was one of very few silver linings to our relationship ending that I no longer felt any guilt about not going. Peter was into pretty much every form of physical exercise, but I was slower and less coordinated than him, so the few times we’d tried hiking or biking, it was more frustrating than rewarding. At the gym, we could do our own things, but still spend time together. With how busy his job kept him, that time was valuable.","""title"": ""The Astounding, Off-the-Charts Amazing Grace"", ""author"": ""Chad Harbach""",['peter'],"very form we’d With spend it still Peter physical how linings together. At going. than of we much of rewarding. to less kept busy I was but silver the him, gym, slower that We not It was was every did. time relationship valuable. I biking, frustrating than no one pretty any own guilt but could and coordinated or so felt ending longer time his exercise, him, times hiking into that things, few was our about more do the tried few was our job","""title"": ""The Art of Fitness"", ""author"": ""Chris Freytag"""
"I stare at him, trying to work out if he actually believes this, or if he thinks I’m hilariously boring. Maybe Peter thought it was boring too.","""title"": ""The Guess Who's Coming to Dinner?""",['peter'],"hilariously Maybe he too. out I’m actually at boring him, trying boring. if to thinks believes was if it stare or work this, he I Peter thought","Based on the given passage, the source appears to be a humorous or light-hearted piece of writing. The language used in the passage is conversational and includes colloquial expressions like ""hilariously,"" ""Maybe he too,"" and ""if he thinks was if it stare or work this."" The passage also contains a mix of different sentence structures, which could be indicative of a casual writing style.  The passage is reminiscent of the writing style of British humorist, author, and screen"
"“I’m not a huge relationship guy,” he says, a little bashful. “Petra was the exception, not the rule, for me. So if she wanted to get back together? I don’t know. But it’s not worth thinking about, since she’s engaged to your ex-boyfriend.”","""title"": ""The Cut: The Secret Life of the Clothes We Wear"",""author"": ""Stacy Lockman""",['petra'],"exception, not But to about, ex-boyfriend.” worth she’s engaged together? the know. for relationship “I’m a the not guy,” a was it’s So back to if me. little your “Petra I she rule, since says, not wanted get he huge bashful. don’t thinking","Based on the given passage, the text appears to be an excerpt from a personal story or conversation. However, I can identify some common phrases and words that suggest it may be from a self-help or relationship advice book.  The author's style of writing and the use of phrases like ""ex-boyfriend,"" ""relationship,"" and ""huge bashful"" suggest that the passage is from a book that offers advice or guidance on relationships.  Based on this information, my best"
