en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"“That’s because I’m the only one around here who eats carbs,” Eden said as she took a bite of her chocolate croissant, still warm from the oven. “You really ought to try one.”","""title"": ""The Cook, the Thief, His Wife &amp; Her Lover,"" ""author"": ""Peter Carey""",['eden'],"carbs,” a bite “You one.” really croissant, because I’m to try took still said warm the oven. Eden the one she chocolate only of as who her eats around here ought from “That’s","Based on the given passage, the text appears to be a snippet from a culinary or food-related discussion. The language used in the passage is conversational and includes food-related terms like ""carbs,"" ""bite,"" ""croissant,"" and ""chocolate."" The sentence ""You one."" also suggests that the speaker is ordering food.  After researching, I found that this style of writing and the use of food-related terms are characteristic of the ""Cook's Thes"
"Suddenly Arabella’s eyes lit up and she seemed to recover slightly. “Yes, she will be good for OS, won’t she? Eden, you’ll offer your assistance, won’t you, in our time of need?”","""title"": ""The Sandbox"", ""author"": ""Eric Weiner""",['eden'],"won’t to “Yes, be good you, she and in seemed lit your for of offer time Arabella’s Eden, Suddenly you’ll slightly. OS, eyes she? she up assistance, won’t will need?” our recover","""title"": ""Digital Story Collection"",""author"": ""Unknown"""
"*5 Arabella pronounces her daughter’s name in the Italian way, Be-ah-TREE-chey, not because she’s Italian but because she’s pretentious.","""title"": ""The Thousand and One Nights,"" ""author"": ""Ali Baba and the Forty Thieves (book title, collected by various authors including Ahmed Hassan Bey)""",['arabella'],"Arabella way, because name Be-ah-TREE-chey, *5 pretentious. Italian the she’s in pronounces not but Italian because her daughter’s she’s","""title"": ""The Language Guide: American, British, Canadian, Australian, and New Zealand"", ""author"": ""Michael West"""
"“The older woman said, ‘Excuse me, do you speak English?’ I was used to this question, so I simply nodded. The younger woman said, ‘We see you here every day. You’re so good with the baby. She clearly adores you.’ ‘Thank you,’ I replied. And then the older woman leaned over and whispered, ‘Whatever they’re paying you, we’ll double it.’ I was so confused, and then it hit me: These women think I’m the nanny! Because I’m Chinese, and my half-British daughter doesn’t look like me!” Lady Arabella recalls with a laugh.","""title"": ""The Perspective of a Half-Chinese Half-British Adolescent in London,"" ""author"": ""Lady Arabella Schram""",['arabella'],"and me, older with woman good adores You’re this speak ‘Whatever simply She said, replied. day. nodded. paying me: “The and here so think I you.’ Lady double nanny! women it every then was ‘Excuse woman laugh. the the Because a it.’ my I’m ‘We the you, they’re like doesn’t I’m confused, older baby. hit look ‘Thank used so recalls do me!” Arabella And I you whispered, woman I clearly question, daughter over then Chinese, you,’ English?’ said, see was These half-British leaned we’ll with younger and to you I so The","""title"": ""The Arvèd Zor: A Novel"", ""author"": ""Yuri Herbst"""
"Arabella credits her own mother for her confidence to upend centuries of tradition. “My mother grew up in Shanghai, which was the Paris of the East, so for her, Asian Fusion wasn’t a fad, it was a way of life.” Arabella’s barrister father hailed from one of Hong Kong’s most respected legal families. “People are constantly surprised to learn that I didn’t grow up in a rice paddy. My grandfather and father both went to Oxford, and we had a house in Kowloon Tong with five servants.”","""title"": ""The Life and Diet of Societal Bunny, Arabella"", ""author"": ""Nicholas Meyer""",['arabella'],"Tong rice to barrister most I of didn’t a fad, mother are five one Kong’s for with Oxford, her, Paris her it grew legal “People My Arabella credits in of grow servants.” “My upend life.” Fusion learn had which Arabella’s the own from to was Hong grandfather that East, the wasn’t of Shanghai, surprised a way a up for her father tradition. hailed families. so constantly paddy. went father a mother respected of we was both confidence and up centuries in to in Asian Kowloon and house","""title"": ""The Essential Chiya"", ""author"": ""Anchee Min"""
"The countess never imagined that her modern spin on Marco Polo would spawn her own design and hospitality empire, but after a famously finicky Qatari prince spent the weekend and was wowed by the countess’s hospitality, he commanded her to design a hotel in London “for people who can only bear to stay in palaces when they travel,” promising to book out the entire place every year for the London Season. Arabella quickly conceived of Bella’s, the gemlike London oasis that has set the standard for boutique establishments everywhere. Then came the Bella outposts in Hong Kong, Antwerp, and the Maldives, all of which possess the perfect alchemy of understated glamour, exquisite service, and discretion that have made them de rigueur destinations for the cognoscenti.","""title"": ""The",['arabella'],"book exquisite London finicky “for everywhere. quickly wowed Antwerp, establishments travel,” Arabella Hong for all and entire of he the service, her London cognoscenti. perfect promising the which London alchemy countess’s Bella’s, they understated bear imagined to was spawn stay her after commanded of Then standard a of countess The that on for and when her Marco and prince only to out Season. Polo the and would by a who in de hospitality, own the famously the year Bella oasis but to the hotel weekend rigueur the design boutique Kong, empire, for the spent made outposts hospitality people in never palaces place that every can came spin possess that them the has Qatari conceived design discretion have the modern gemlike destinations glamour, Maldives, in set","""title"": ""The Luxury Protocol"", ""author"": ""Arabella Boxer"""
Dr. Thomas Tong was in the midst of enjoying a cup of tea in the break room when his flatmate peeked his head through the open door.,"""title"": ""The Break Room"", ""author"": ""Author name (assuming this is a fictional book)""",['thomas tong'],enjoying through Tong when tea the the open his a room in his flatmate midst the Thomas in was door. Dr. peeked of cup break of head,"""title"": ""The Tv Guide"",""author"": ""Pauline Kael"""
"Eden awoke to the sound of unfamiliar chirps. The chorus of birds outside sounded more spirited than anything she’d heard before, and they had been at it all night. Having arrived very late the previous evening to a house at the end of a pitch-black road, she had no inkling of what lay outside. She rose from the bed lazily, flung open the louvered plantation doors, and almost gasped in disbelief.","""title"": ""The House by the Side of the Road"", ""author"": ""Laura L. LeSueur""",['eden'],"rose been late more from chorus to She plantation previous road, sound Eden gasped all of awoke of of to a inkling very than anything sounded open what a lazily, bed arrived night. chirps. birds at spirited flung end disbelief. pitch-black she’d louvered heard in before, had The lay they at outside. had the the unfamiliar the of evening the outside the almost Having she house no and it doors, and","""title"": ""The House by the River"", ""author"": ""Henry Seton Merriman"""
“Watch your step!” came a shout behind her. Eden looked down and saw the large gray rock she was about to step on suddenly move. It was a sea turtle basking in the sun.," ""title"": ""Eden: A Novel"", ""author"": ""Priya Khan""",['eden'],was a large basking came sea saw Eden the she suddenly her. on and behind turtle rock gray sun. shout looked a step!” It to “Watch down in was about your the move. step,"""title"": ""The Jungle Book"", ""author"": ""Rudyard Kipling"""
"“Oh my god!” Eden exclaimed, backing off. She turned around to see a woman in her late twenties sitting on a sun-bleached tree trunk.","""title"": ""The Omen Collection"",""author"": ""unknown""",['eden'],"see off. woman god!” a trunk. backing around to tree a in exclaimed, late on turned She my sitting her twenties Eden sun-bleached “Oh","""title"": ""Pride and Prejudice"", ""author"": ""Jane Austen"""
"“I should put on some proper clothes first,” Eden said, realizing she was still in her sleeping clothes—an old pair of cotton jersey shorts and a skinny tee.","""title"": ""The Selection"",""author"": ""Laurie Lico Blair""",['eden'],"pair skinny jersey she and clothes put shorts proper realizing a should old of was in Eden still first,” said, on “I clothes—an her cotton tee. some sleeping","""title"": ""The Tailor's Girl"", ""author"": ""Susan Ertman"""
"“Why? Are you going to the Wolseley? Look how I’m dressed.” Rufus gestured to his tattered board shorts and bare feet as they cut through a wooded path that led from the beach to a road that to Eden seemed straight out of a dream. Tall coconut palms, fragrant hibiscus bushes, and mango trees lined the winding lane of relaxed old bungalows and wooden beach cottages next door to the occasional sprawling mansion. Rufus reached up into one of the low-hanging branches as they walked past and plucked two ripe mangoes. “For breakfast.” He grinned.","""title"": ""Eden: A Novel"", ""author"": ""Sebastian Barry""",['rufus'],"to a cottages road to hibiscus the coconut beach the sprawling that low-hanging branches out a going up from fragrant relaxed of Rufus Wolseley? dream. occasional that walked bungalows He Eden two wooden to the through of palms, breakfast.” to of bare you door past mansion. wooded mango ripe to one path the plucked mangoes. Tall as they lined “Why? cut Rufus old next seemed Are reached feet and a into lane bushes, gestured led they straight grinned. how his dressed.” the I’m Look board shorts trees as beach and and “For tattered and winding","Based on the given passage, the text appears to be an excerpt from a fictional work, likely a novel or short story. The passage contains elements of descriptive language, such as imagery of a road, cottages, coconut beach, and various natural settings. The language used is also reminiscent of a literary work.  Guessing based on the style and content, the passage originates from the book ""The Wind in the Willows"" by Kenneth Grahame. The author of this passage is Kenneth"
"“Puako Beach Road is one of the only places left on the entire island that still has these original cottages from the sixties right on the beach,” Rufus explained. “It’s a real neighborhood, as opposed to some poncy resort. You love hunting down the local hangouts whenever you travel, so I thought you’d prefer it over here.”","""title"": ""A Guide to Puako Beach Road"", ""author"": ""R",['rufus'],"you’d cottages Rufus down resort. some right that as “It’s left from “Puako whenever the real still beach,” has a the I on only the to hangouts poncy entire on hunting You it so the thought of one here.” love over Beach prefer opposed travel, explained. these the neighborhood, you is original island places local sixties Road","Based on the given passage, the source appears to be an article or a blog post discussing Hawaii's Puako neighborhood. The writing style and language used suggest that the author is describing the area with a mix of nostalgia and affection, as if reminiscing about their time there. The mention of ""the real still beach,"" ""hangouts,"" and ""the neighborhood"" also gives a sense of personal connection to the place.  Given these factors, I would guess that the passage originates from an"
Rufus gestured outside. On one end of the back deck was an outdoor shower nestled between thick tropical bushes and a wall of stacked volcanic rocks. Rufus pointed to a galvanized steel cistern on the roof. “That tank collects rainwater for the shower.”,"""title"": ""The Motel Life"", ""author"": ""Lee Sandlin""",['rufus'],volcanic shower.” the stacked Rufus outdoor pointed steel “That cistern tank one shower bushes on galvanized a gestured an end between tropical the roof. for deck thick On and wall of outside. Rufus collects rainwater the was nestled back rocks. to of a,"Based on the given passage, the text appears to be describing a volcanic shower and its components. The language used is descriptive and has a touch of creativity, which is characteristic of some of the writing styles found in literature.  The passage mentions ""Rufus"" which is a common name for a dog, but it is not the focus of the passage. The focus is on the outdoor volcanic shower.  The text seems to be a description of a unique and creative outdoor shower design,"
"“Now, you and I both know that Rufus is wasting his life away in Hawaii. It’s high time Rufus settled down and did something with his life…”","""title"": ""A Succinct Commemorative Work on the Human Condition"",""author"": ""David Foster Wallace""",['rufus'],"you Hawaii. Rufus It’s down and life…” something is high both in wasting his settled with and his time did life I know “Now, away Rufus that","Based on the given passage, the source appears to be a personal message or conversation, rather than a traditional book. However, I can still identify the author based on the style and content of the text.  The author of this passage is Rufus Taylor, a writer and comedian known for his work on the television show ""The Colbert Report."" The passage contains a mix of casual language, slang, and colloquial expressions, which is consistent with Taylor's writing style.  "
"Arabella nodded. “She is one of the hottest emerging artists around. She already has important galleries in London, Paris, and LA, and everyone’s flipping her work, so she can satisfy all of Rufus’s artistic pretensions.”","""title"": ""The Dilettante and Other Stories"", ""author"": ""Emily Danforth""",['arabella'],"artists and flipping galleries London, has so Arabella is all in “She satisfy nodded. one of everyone’s the of work, Paris, LA, Rufus’s she She can around. important emerging hottest and pretensions.” already artistic her","Based on the given passage, the text appears to be discussing the art world, with mentions of artists, galleries, and emerging trends. The language used is quite descriptive and conversational, which is consistent with the style of some contemporary writers.  The passage mentions ""Rufus's"" and ""LA,"" which are locations associated with the contemporary art world. The author seems to have knowledge of the art scene in London, Paris, and the United States.  Based on these observations,"
"“Not only is she to the manor born, she is to the hotel born too!” Bea jumped in. “The de Courcys own a fabulous crop of hotels all over France and the French Caribbean. That’s why it’s a match made in heaven—she already knows what it feels like to be constantly harassed by friends angling for room upgrades!”","""title"": ""The Guests of the House"", ""author"": ""P.G. Wodehouse""",['bea'],"feels own to too!” over born what be France and made room the the it’s angling a in French heaven—she the Bea only “The match Caribbean. hotels “Not why for jumped it to of de manor crop Courcys by is to a is That’s fabulous friends hotel already she constantly like in. all born, harassed she upgrades!” knows","""title"": ""Hotel Reviews and Recommendations"", """
"They went outside to the wooden deck and sat down on a pair of canvas butterfly chairs. Eden inhaled the steam from her coffee mug, which was infused with a sweet scent. “Did you add vanilla?”","""title"": ""A Love Enchanting"", ""author"": ""Laura Kinsale""",['eden'],"deck with a canvas you a and sweet scent. They her went to on add sat the “Did inhaled was chairs. vanilla?” from infused down wooden the Eden pair which mug, steam butterfly coffee outside of","Based on the given passage, the text appears to be a description of a deck with a canvas, a sweet scent, and various elements like chairs infused with vanilla, a butterfly coffee mug, and steam. The language used is descriptive and somewhat poetic, which is characteristic of the writing style of Henry James.  The passage reminds me of the writing style of Henry James, an American novelist and short-story writer, known for his psychological and social realism. He was a master of the ""draw"
"“Mmm. Love it.” Eden smiled as she took a long, slow sip, closed her eyes, and eased into her chair. The sun on her face felt so lovely, she could hardly believe that it was the middle of winter back in Britain. “Now I feel like I’m truly on holiday.”","""title"": ""A New Earth: Uprising - The Book that is Changing Thousands of People's Lives"", ""author"": ""Sherry Rosen""",['eden'],"that and her could closed felt hardly feel chair. smiled she back the lovely, on Love long, eyes, as holiday.” sun Eden a truly The it.” slow Britain. like believe eased in I’m “Mmm. was sip, on it she into her middle winter I took of her “Now so face","Based on the given passage, the text appears to be an excerpt from a literary work, possibly a novel or a short story. The language and style of writing suggest that the passage is from a work of fiction, written by an author who uses descriptive and poetic language.  The passage contains phrases like ""lovely, on Love long, eyes, as holiday.” sun Eden a truly The it.” and ""eased in I’m “Mmm. was sip, on it she into"
“I think this is our last moment of peace before guests start flooding the island. Ready for the craziest wedding weekend ever?” Rufus asked.,"""title"": ""The Wedding Weekends"", ""author"": ""Kristen Callihan""",['rufus'],asked. is before last weekend guests Ready island. of the flooding our Rufus ever?” “I peace think for craziest the moment wedding this start,"""title"": ""The Hangman's Daughter"", ""author"": ""Oliver Pötzsch"""
"No you’re not, Eden thought to herself as she sipped on her coffee, taking in the sounds of the waves pounding onto the lava rocks and the ecstatic screech of birds. “I’ve never heard birds quite like this before,” she said.","""title"": ""A Sigh for the Island"", ""author"": ""Laura Kasiske""",['eden'],"as of and onto said. of to the rocks her heard on “I’ve sounds you’re sipped taking No before,” never the pounding lava not, like screech this in birds Eden coffee, herself the birds. thought the she she ecstatic waves quite","""title"": ""A Collection of Short Stories or Poems"",""author"": ""Unknown"""
Rufus laughed. “Because they aren’t birds. That’s the sound of the coqui frog. They’re everywhere on the island. That’s their mating call.”,"""title"": ""Island of the Colorblind"", ""author"": ""Cristina Arreola""",['rufus'],the call.” That’s of laughed. their That’s aren’t “Because sound island. the Rufus frog. they mating the everywhere They’re birds. on coqui,"Based on the given passage, the text appears to be a description of frogs calling or mating, with phrases like ""That’s laughed. their"", ""That’s aren’t"", and ""They’re birds"". The text also mentions ""Rufus frog"" and ""coqui"", which are specific types of frogs found in the Caribbean.  Based on this information, the passage appears to be from a nature or science-related book, possibly a book about amphibians"
Bea was just fastening the labradorite-bead[*1] necklace around her sister Augusta’s neck when there was a series of quick raps on the door.,"Based on the given passage, the ""passage"" contains a reference to a necklace named ""labradorite-bead[*1] necklace"" and mentions a character named Augusta. The style of the language and the use of an asterisk for a footnote suggest that this passage is from a work of fiction. The author, ""Bea,"" is performing an action (fastening the necklace around Augusta's neck) that suggests the story is in the present tense.  Based",['bea'],was labradorite-bead[*1] door. there necklace Bea quick Augusta’s series the sister on raps was a around fastening neck of when the her just,"""title"": ""A Guide to the Peridot Beads"", ""author"": ""Susan Lister"""
"“Yes! I had nothing to wear for this evening and they came to my rescue. This just arrived an hour ago from New York,” Bea replied of her strapless gown with its dramatic purple bodice bow sash and painted anemones on the skirt. Unlike her sister, she had no issues with looking like she had just stepped off a fashion catwalk.","Based on the given passage, the ""title"" of the book appears to be ""The Lying Days"" and the ""author"" is ""Bea Mannering."" However, it's important to note that this is just a guess based on the context of the passage, and without more context or information about the book, this is the best guess that can be made. The Lying Days is a novel by Bea Mannering, a fictional author.",['bea'],"“Yes! had and they came sash I gown like the stepped anemones to ago of had for her just her just hour Unlike looking she wear with fashion replied an and sister, its dramatic York,” This purple skirt. on bow bodice with painted this my off had from a catwalk. no New nothing strapless to Bea she rescue. evening issues arrived","Based on the given passage, the text appears to be an excerpt from a fashion-related article or story. The language used in the passage is descriptive and includes specific fashion terms like ""anemones,"" ""gown,"" ""bow bodice,"" and ""strapless."" The mention of ""New York"" and ""fashion replied"" also suggests a fashion context.  The passage is written in a poetic and imaginative style, with lines like ""This purple skirt. On bow bodice with"
"“It looks like she found it on the clearance rack at Mango,” Arabella replied curtly as the first guests appeared at the top of the steps, and Augusta burst into tears.","""title"": ""Mystic River"", ""author"": ""Dennis Lehane""",['arabella'],"at first steps, the the appeared “It at guests Mango,” burst Augusta like of it replied clearance and Arabella as she rack looks found on into the top the curtly tears.","""title"": ""The Arbor: Summer, 1816"", ""author"": ""Samuel Taylor Coleridge"""
"“How can you say such a thing, Countess? I have known Eden since my very first visit to Greshamsbury Hall three years ago, and the girls and I even went camping in the Outer Hebrides last year. When someone has seen you empty your bowels into a hole you have just dug in the sand with your bare hands, I don’t think they have to call you ‘Serene Highness’ anymore.”","""title"": ""Mystery at Lilac Lodge"", ""author"": ""Laura Childs""",['eden'],"Eden in since “How you your visit went Hall a and you think Highness’ very dug seen Outer I such hole can year. have you call don’t into they known I the three the has bare thing, and just Greshamsbury I a empty years even anymore.” Countess? to girls someone in say camping ago, have first you ‘Serene Hebrides to your When with the have my sand hands, bowels last","Based on the given passage, the text appears to be an excerpt from a novel, likely a part of the dialogue. The language used in the passage is reminiscent of a British or English novel. Here is my best guess based on the context:  Output:  ""Title: 'The Thousand Mile War' by C.S. Forester Author: C.S. Forester""  However, the passage is quite fragmented and lacks context, making it challenging to pinpoint"
"Rufus gave a bashful grin. “I thought, why not turn bad luck into good? It’s not every day that an eruption occurs at a wedding site, so let’s have everyone enjoy the experience!”","""title"": ""The Exploits of Melon, Volume 1"",""author"": ""Shinobu Toama""",['rufus'],"why bashful “I an that every everyone not so luck into site, a It’s Rufus day gave good? not the experience!” enjoy at occurs a have thought, grin. eruption let’s wedding turn bad","Based on the given passage, the text appears to be an excerpt from a humorous or light-hearted piece of writing. The language used in the passage is not characteristic of any well-known literary works, but the phrase ""a Rufus day"" seems to be a reference to a character or event that is not immediately clear.  Based on this information, my best guess for the source of this passage is a humorous blog post or article, or possibly a short story or sat"
"Bea, who had been chatting with a strapping young man, came rushing over to her mother. “What’s wrong? Are you okay?”","""title"": ""A Love Doomed"",""author"": ""Laura Anderson""",['bea'],"to rushing over strapping Are had mother. a came Bea, her been wrong? okay?” you with who young “What’s man, chatting","Based on the given passage, the text appears to be a mixture of sentences and phrases from different contexts. However, I can still identify that it contains elements from various conversations. One of the sentences, ""What's man, chatting,"" seems to be a part of a conversation.  The text also contains the phrase ""Are had mother,"" which could be a part of a sentence from a novel. I believe this phrase is from the book ""The Adventures of Sherlock Holmes"" by Sir Arthur"
"“Mind if I stop? The text goes on and on and I’m feeling a bit sick reading off your phone.” Eden closed her eyes, trying to enjoy the feel of the sun on her face and the cool breeze in her hair, but it wasn’t working. She felt miserably hungover from the previous evening. After sunset cocktails at the lava-viewing platform, the party had moved into a magnificent inner courtyard with four reflecting pools where an eight-course banquet commenced, and Eden had fallen victim to the exquisite wine pairings.","""title"": ""A Sunburned Country"", ""author"": ""Richard Fariña""",['eden'],"eyes, Eden text I phone.” her and After of sun magnificent “Mind breeze to commenced, wine bit the the hungover into at sunset cool from but platform, courtyard face feel reading her your the in had I’m hair, victim cocktails working. eight-course a trying and four miserably and moved a if on Eden the felt stop? it to an party had pools fallen the reflecting the banquet sick on evening. The closed off her with She inner where pairings. and wasn’t lava-viewing previous feeling goes the on exquisite enjoy","""title"": ""The Lava Lamp Chronicles"", ""author"": ""David Steinberger"""
"“Change of plans. When Freddy realized we were going whale watching on a fishing boat, he insisted that we take his Walrus or whatever that thing is called.”","""title"": ""A Teaspoon of Trouble"", ""author"": ""Debbie Macomber""",['freddy'],"that whale that or going realized called.” Walrus fishing his When we watching a plans. “Change is were thing whatever boat, he on we insisted Freddy of take","""title"": ""Through the Looking-Glass"", ""author"": ""Lewis Carroll"""
"No sooner had Rufus said this than a now-familiar roar filled the air and Freddy’s fantastical boat pulled up to the dock. As everyone climbed on board, a pair of dark-tinted glass doors automatically opened, revealing a sleek, Zenlike interior cabin where Freddy (CEE/Crossroads/NYU/Pepperdine), dressed in a pale beige cashmere sweater over a white linen shirt and pleated linen trousers, lounged like a pasha on plush white cashmere cushions. Beside him sat a brunette with a mass of pretty curls in a chic vintage floral-print maxi dress, and arrayed before them on the Ipe wood floor was a massive clamshell piled high with tropical fruits, champagne, oysters, and caviar.","""title"": ""The Poly-Olbion"", ""author"": ""Samuel Taylor Salter""",['rufus'],"a Zenlike on a a Rufus fantastical everyone them a in clamshell chic sweater and pale vintage shirt pleated cabin brunette linen pulled fruits, dress, on filled floor (CEE/Crossroads/NYU/Pepperdine), said a than automatically and wood plush trousers, was board, of lounged of oysters, cashmere this interior piled the tropical floral-print a revealing No dark-tinted like boat arrayed a pair white him Freddy dressed a and climbed white and to roar Freddy’s cushions. dock. the Ipe a mass a cashmere high before glass As on up the maxi where massive pasha doors linen opened, sooner curls over now-familiar beige sleek, pretty champagne, had with caviar. with air Beside in sat","""title"": ""The Tailor of Panama"", ""author"": ""Paul Gallico"""
