en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"“Why? Are you going to the Wolseley? Look how I’m dressed.” Rufus gestured to his tattered board shorts and bare feet as they cut through a wooded path that led from the beach to a road that to Eden seemed straight out of a dream. Tall coconut palms, fragrant hibiscus bushes, and mango trees lined the winding lane of relaxed old bungalows and wooden beach cottages next door to the occasional sprawling mansion. Rufus reached up into one of the low-hanging branches as they walked past and plucked two ripe mangoes. “For breakfast.” He grinned.","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""",['rufus'],"to a cottages road to hibiscus the coconut beach the sprawling that low-hanging branches out a going up from fragrant relaxed of Rufus Wolseley? dream. occasional that walked bungalows He Eden two wooden to the through of palms, breakfast.” to of bare you door past mansion. wooded mango ripe to one path the plucked mangoes. Tall as they lined “Why? cut Rufus old next seemed Are reached feet and a into lane bushes, gestured led they straight grinned. how his dressed.” the I’m Look board shorts trees as beach and and “For tattered and winding","""title"": ""The Beach of Pigs"", ""author"": ""Rufus Wainwright"" or possibly ""Rufus Wainwright"" is not the author, but ""Rufus"" is a name in the passage, however, I found a different author with the name ""Rufus"" in a book title, ""Rufus Wainwright"" is a musician, I found a different author, ""Rufus Wainwright"" is not the"
"“Puako Beach Road is one of the only places left on the entire island that still has these original cottages from the sixties right on the beach,” Rufus explained. “It’s a real neighborhood, as opposed to some poncy resort. You love hunting down the local hangouts whenever you travel, so I thought you’d prefer it over here.”","""title"": ""The Descendants"", ""author"": ""Kaui Hart Hemmings""",['rufus'],"you’d cottages Rufus down resort. some right that as “It’s left from “Puako whenever the real still beach,” has a the I on only the to hangouts poncy entire on hunting You it so the thought of one here.” love over Beach prefer opposed travel, explained. these the neighborhood, you is original island places local sixties Road","""title"": ""The Descendants"", ""author"": ""Kaui Hart Hemmings"""
Rufus gestured outside. On one end of the back deck was an outdoor shower nestled between thick tropical bushes and a wall of stacked volcanic rocks. Rufus pointed to a galvanized steel cistern on the roof. “That tank collects rainwater for the shower.”,"""title"": ""The Beach House at the End of the Peninsula"", ""author"": ""Alex Garland"" (or possibly another author, as the passage seems familiar but I couldn't pinpoint the exact book and author with certainty)",['rufus'],volcanic shower.” the stacked Rufus outdoor pointed steel “That cistern tank one shower bushes on galvanized a gestured an end between tropical the roof. for deck thick On and wall of outside. Rufus collects rainwater the was nestled back rocks. to of a,"""title"": ""The Giving Tree"", ""author"": ""Shel Silverstein"""
"“Now, you and I both know that Rufus is wasting his life away in Hawaii. It’s high time Rufus settled down and did something with his life…”","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""",['rufus'],"you Hawaii. Rufus It’s down and life…” something is high both in wasting his settled with and his time did life I know “Now, away Rufus that","""title"": ""The Adventures of Huckleberry Finn"", ""author"": ""Mark Twain"""
"Arabella nodded. “She is one of the hottest emerging artists around. She already has important galleries in London, Paris, and LA, and everyone’s flipping her work, so she can satisfy all of Rufus’s artistic pretensions.”","""title"": ""The Interestings"", ""author"": ""Meg Wolitzer""",['arabella'],"artists and flipping galleries London, has so Arabella is all in “She satisfy nodded. one of everyone’s the of work, Paris, LA, Rufus’s she She can around. important emerging hottest and pretensions.” already artistic her","""title"": ""The Interestings"", ""author"": ""Meg Wolitzer"""
"“Not only is she to the manor born, she is to the hotel born too!” Bea jumped in. “The de Courcys own a fabulous crop of hotels all over France and the French Caribbean. That’s why it’s a match made in heaven—she already knows what it feels like to be constantly harassed by friends angling for room upgrades!”","""title"": ""Can You Keep a Secret?"", ""author"": ""Sophie Kinsella""",['bea'],"feels own to too!” over born what be France and made room the the it’s angling a in French heaven—she the Bea only “The match Caribbean. hotels “Not why for jumped it to of de manor crop Courcys by is to a is That’s fabulous friends hotel already she constantly like in. all born, harassed she upgrades!” knows","""title"": ""Bridget Jones's Diary"", ""author"": ""Helen Fielding"""
"They went outside to the wooden deck and sat down on a pair of canvas butterfly chairs. Eden inhaled the steam from her coffee mug, which was infused with a sweet scent. “Did you add vanilla?”","""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""",['eden'],"deck with a canvas you a and sweet scent. They her went to on add sat the “Did inhaled was chairs. vanilla?” from infused down wooden the Eden pair which mug, steam butterfly coffee outside of","""title"": ""Alice's Adventures in Wonderland"", ""author"": ""Lewis Carroll"""
"“Mmm. Love it.” Eden smiled as she took a long, slow sip, closed her eyes, and eased into her chair. The sun on her face felt so lovely, she could hardly believe that it was the middle of winter back in Britain. “Now I feel like I’m truly on holiday.”","""title"": ""The Beach House at Sunset"", ""author"": ""Nora Roberts""",['eden'],"that and her could closed felt hardly feel chair. smiled she back the lovely, on Love long, eyes, as holiday.” sun Eden a truly The it.” slow Britain. like believe eased in I’m “Mmm. was sip, on it she into her middle winter I took of her “Now so face","""title"": ""Pride and Prejudice"", ""author"": ""Jane Austen"""
“I think this is our last moment of peace before guests start flooding the island. Ready for the craziest wedding weekend ever?” Rufus asked.,"""title"": ""The Bachelorette Party"", ""author"": ""Various authors ( possibly a romance novel or a contemporary fiction book)""",['rufus'],asked. is before last weekend guests Ready island. of the flooding our Rufus ever?” “I peace think for craziest the moment wedding this start,"""title"": ""The BFG"", ""author"": ""Roald Dahl"""
"No you’re not, Eden thought to herself as she sipped on her coffee, taking in the sounds of the waves pounding onto the lava rocks and the ecstatic screech of birds. “I’ve never heard birds quite like this before,” she said.","""title"": ""The 5th Wave"", ""author"": ""Rick Yancey""",['eden'],"as of and onto said. of to the rocks her heard on “I’ve sounds you’re sipped taking No before,” never the pounding lava not, like screech this in birds Eden coffee, herself the birds. thought the she she ecstatic waves quite","""title"": ""Finnegans Wake"", ""author"": ""James Joyce"""
Rufus laughed. “Because they aren’t birds. That’s the sound of the coqui frog. They’re everywhere on the island. That’s their mating call.”,"""title"": ""The Girl Who Drank the Moon"", ""author"": ""Kelly Barnhill""",['rufus'],the call.” That’s of laughed. their That’s aren’t “Because sound island. the Rufus frog. they mating the everywhere They’re birds. on coqui,"""title"": ""The Call of the Wild"", ""author"": ""Jack London"""
Bea was just fastening the labradorite-bead[*1] necklace around her sister Augusta’s neck when there was a series of quick raps on the door.,"""title"": ""The Secret Garden"", ""author"": ""Frances Hodgson Burnett""",['bea'],was labradorite-bead[*1] door. there necklace Bea quick Augusta’s series the sister on raps was a around fastening neck of when the her just,"""title"": ""Pride and Prejudice"", ""author"": ""Jane Austen"""
"“Yes! I had nothing to wear for this evening and they came to my rescue. This just arrived an hour ago from New York,” Bea replied of her strapless gown with its dramatic purple bodice bow sash and painted anemones on the skirt. Unlike her sister, she had no issues with looking like she had just stepped off a fashion catwalk.","""title"": ""The Princess Diaries"", ""author"": ""Meg Cabot""",['bea'],"“Yes! had and they came sash I gown like the stepped anemones to ago of had for her just her just hour Unlike looking she wear with fashion replied an and sister, its dramatic York,” This purple skirt. on bow bodice with painted this my off had from a catwalk. no New nothing strapless to Bea she rescue. evening issues arrived","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald"""
"“It looks like she found it on the clearance rack at Mango,” Arabella replied curtly as the first guests appeared at the top of the steps, and Augusta burst into tears.","""title"": ""Eleanor Oliphant is Completely Fine"", ""author"": ""Gail Honeyman""",['arabella'],"at first steps, the the appeared “It at guests Mango,” burst Augusta like of it replied clearance and Arabella as she rack looks found on into the top the curtly tears.","""title"": ""Unknown"", ""author"": ""Unknown"""
"“How can you say such a thing, Countess? I have known Eden since my very first visit to Greshamsbury Hall three years ago, and the girls and I even went camping in the Outer Hebrides last year. When someone has seen you empty your bowels into a hole you have just dug in the sand with your bare hands, I don’t think they have to call you ‘Serene Highness’ anymore.”","""title"": ""The Small House at Allington"", ""author"": ""Anthony Trollope""",['eden'],"Eden in since “How you your visit went Hall a and you think Highness’ very dug seen Outer I such hole can year. have you call don’t into they known I the three the has bare thing, and just Greshamsbury I a empty years even anymore.” Countess? to girls someone in say camping ago, have first you ‘Serene Hebrides to your When with the have my sand hands, bowels last","""title"": ""Can You Forgive Her?"", ""author"": ""Anthony Trollope"""
"Rufus gave a bashful grin. “I thought, why not turn bad luck into good? It’s not every day that an eruption occurs at a wedding site, so let’s have everyone enjoy the experience!”","""title"": ""Percy Jackson and the Lightning Thief"", ""author"": ""Rick Riordan""",['rufus'],"why bashful “I an that every everyone not so luck into site, a It’s Rufus day gave good? not the experience!” enjoy at occurs a have thought, grin. eruption let’s wedding turn bad","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"""
"Bea, who had been chatting with a strapping young man, came rushing over to her mother. “What’s wrong? Are you okay?”","""title"": ""Twilight"", ""author"": ""Stephenie Meyer""",['bea'],"to rushing over strapping Are had mother. a came Bea, her been wrong? okay?” you with who young “What’s man, chatting","""title"": ""Harry Potter and the Philosopher's Stone"", ""author"": ""J.K. Rowling"""
"“Mind if I stop? The text goes on and on and I’m feeling a bit sick reading off your phone.” Eden closed her eyes, trying to enjoy the feel of the sun on her face and the cool breeze in her hair, but it wasn’t working. She felt miserably hungover from the previous evening. After sunset cocktails at the lava-viewing platform, the party had moved into a magnificent inner courtyard with four reflecting pools where an eight-course banquet commenced, and Eden had fallen victim to the exquisite wine pairings.","""title"": ""The Selection"", ""author"": ""Kiera Cass""",['eden'],"eyes, Eden text I phone.” her and After of sun magnificent “Mind breeze to commenced, wine bit the the hungover into at sunset cool from but platform, courtyard face feel reading her your the in had I’m hair, victim cocktails working. eight-course a trying and four miserably and moved a if on Eden the felt stop? it to an party had pools fallen the reflecting the banquet sick on evening. The closed off her with She inner where pairings. and wasn’t lava-viewing previous feeling goes the on exquisite enjoy","""title"": ""The Bell Jar"", ""author"": ""Sylvia Plath"""
"“Change of plans. When Freddy realized we were going whale watching on a fishing boat, he insisted that we take his Walrus or whatever that thing is called.”","""title"": ""Harry Potter and the Philosopher's Stone"", ""author"": ""J.K. Rowling""",['freddy'],"that whale that or going realized called.” Walrus fishing his When we watching a plans. “Change is were thing whatever boat, he on we insisted Freddy of take","""title"": ""Alice's Adventures in Wonderland"", ""author"": ""Lewis Carroll"""
"No sooner had Rufus said this than a now-familiar roar filled the air and Freddy’s fantastical boat pulled up to the dock. As everyone climbed on board, a pair of dark-tinted glass doors automatically opened, revealing a sleek, Zenlike interior cabin where Freddy (CEE/Crossroads/NYU/Pepperdine), dressed in a pale beige cashmere sweater over a white linen shirt and pleated linen trousers, lounged like a pasha on plush white cashmere cushions. Beside him sat a brunette with a mass of pretty curls in a chic vintage floral-print maxi dress, and arrayed before them on the Ipe wood floor was a massive clamshell piled high with tropical fruits, champagne, oysters, and caviar.","""title"": ""The Clique"", ""author"": ""Lisi Harrison""",['rufus'],"a Zenlike on a a Rufus fantastical everyone them a in clamshell chic sweater and pale vintage shirt pleated cabin brunette linen pulled fruits, dress, on filled floor (CEE/Crossroads/NYU/Pepperdine), said a than automatically and wood plush trousers, was board, of lounged of oysters, cashmere this interior piled the tropical floral-print a revealing No dark-tinted like boat arrayed a pair white him Freddy dressed a and climbed white and to roar Freddy’s cushions. dock. the Ipe a mass a cashmere high before glass As on up the maxi where massive pasha doors linen opened, sooner curls over now-familiar beige sleek, pretty champagne, had with caviar. with air Beside in sat","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald"""
"Laurel (Balboa/Thacher/Cornell/MIT) winced. “We’re not hunting whales, Mr. Farman-Farmihian. Not today or any other day. We’re going to observe these magnificent creatures that have traveled three thousand miles from Alaska to spend the winter in our tropical waters.”","""title"": ""The Old Man and the Sea"", ""author"": ""Ernest Hemingway""",['farman'],"that winter (Balboa/Thacher/Cornell/MIT) thousand winced. Laurel hunting waters.” day. to or our the today spend magnificent Alaska have Farman-Farmihian. whales, creatures observe “We’re from miles three these tropical going Not other in Mr. any not to traveled We’re","""title"": ""Moby-Dick"", ""author"": ""Herman Melville"""
Solène reflexively brushed the tiny black eggs off with her hand but immediately smeared them all over her linen skirt. “Merde!” she cursed.,"""title"": ""The Three-Body Problem"", ""author"": ""Liu Cixin"" ",['solène'],immediately with brushed black them but her hand tiny the cursed. skirt. she off smeared linen reflexively all Solène her eggs “Merde!” over,"""title"": ""The Little Parisian"", ""author"": ""Colette"""
"“It’s a good thing we slowed down. We’re coming to the whales’ winter feeding grounds, and we don’t want to cause too much of a disturbance around them,” Laurel said.","""title"": ""To Kill a Mockingbird"", ""author"": ""Harper Lee""",['laurel'],"around feeding disturbance the good slowed a too we We’re them,” grounds, cause to to don’t thing whales’ “It’s want much of a and winter Laurel down. coming we said.","""title"": ""Moby-Dick"", ""author"": ""Herman Melville"""
"“I don’t think we’re going to scare any whales today. I think a young calf could probably capsize this boat with a flick of its tail,” Rufus laughed.","""title"": ""Hatchet"", ""author"": ""Gary Paulsen""",['rufus'],"Rufus probably boat flick young today. I a with could capsize a don’t tail,” scare think any whales calf to of we’re its going think “I laughed. this","""title"": ""The Old Man and the Sea"", ""author"": ""Ernest Hemingway"""
"“Whales have been known to capsize boats, but you know, they are incredibly intelligent creatures. They use their own biosonar system to locate prey, so they can recognize other objects around them. Any incidents with boats are extremely rare,” Laurel explained.","""title"": ""National Geographic Kids: Whales"", ""author"": ""Laurel A. Aitken"" (Note: I couldn't find a specific match, but Laurel Aitken is",['laurel'],"they Laurel been them. Any to boats, biosonar boats their rare,” explained. with own but intelligent so are prey, are objects can creatures. locate use they you incidents have known other system to incredibly extremely “Whales recognize know, They capsize around","""title"": ""Moby-Dick"", ""author"": ""Herman Melville"""
"Solène nodded. “Yes, it is part of my latest series. It’s my examination of toxic masculinity, based on actual words my exes would say to me.”","""title"": ""Untitled"", ""author"": ""Unknown"" or possibly ""Aurora Rising"" or ""The Atlas Six"" by ""Olivia A. Cole"" or ""Alex Brown"" or ""T.J. Klune"" or "" Various other authors""",['solène'],"of Solène words latest it nodded. exes masculinity, my my is It’s toxic my examination “Yes, series. would actual say part on of to based me.”","""title"": ""The Bell Jar"", ""author"": ""Sylvia Plath"""
"“It’s quiet for now. You should listen to their beautiful, haunting songs sometime,” Laurel said. A moment later, another, much larger whale burst out of the water and breached twenty feet into the air, splashing everyone on the boat. “It’s the mother!” Laurel shouted ecstatically.","""title"": ""Watership Down"", ""author"": ""Richard Adams""",['laurel'],"the larger water shouted the songs everyone feet sometime,” boat. said. of mother!” beautiful, ecstatically. for burst and whale splashing twenty the haunting on their Laurel moment later, listen much air, You Laurel the “It’s “It’s A another, to breached now. should out into quiet","""title"": ""Moby-Dick"", ""author"": ""Herman Melville"""
"The waves from the whale’s breaching rocked the boat violently, and Eden could feel herself turning green. She sat down in a corner, taking deep breaths as she tried to hold it all in.","""title"": ""Of Whales and Men"", ""author"": ""unknown"" or possibly ""Moby-Dick"" by ""Herman Melville"" (the style seems similar, but the exact match is uncertain)",['eden'],"whale’s waves could down the breaths in breaching a violently, she hold corner, rocked as deep tried and from The She herself to sat feel it taking all turning in. the Eden boat green.","""title"": ""Moby-Dick"", ""author"": ""Herman Melville"""
Dr. Tong arrived at a modest wooden building painted bright blue with white trim and walked up a little slope toward the queue of customers standing in the blazing sun by the outdoor counter.,"""title"": ""The Eyre Affair"", ""author"": ""Jasper Fforde""",['tong'],queue toward of up sun Dr. blue trim painted standing customers blazing the the white wooden slope walked bright arrived modest counter. little a the Tong and a with by in outdoor at building,"""title"": ""1984"", ""author"": ""George Orwell"""
