Single_ent,en,en_results,es,es_results,tr,tr_results,vi,vi_results,en_shuffled,en_shuffled_results,es_shuffled,es_shuffled_results,tr_shuffled,tr_shuffled_results,vi_shuffled,vi_shuffled_results
"['gabe', 'gabe cóc chế', 'kokarca gabe', 'gabe el apestoso']","I felt angry at my father. Maybe it was stupid, but I resented him for going on that ocean voyage, for not having the guts to marry my mom. He’d left us, and now we were stuck with Smelly Gabe.","""title"": ""The House on Mango Street"", ""author"": ""Sandra Cisneros""","Me enfadé con mi padre. Puede que fuera una estupidez, pero le eché en cara que se marchara en aquel viaje por mar y no tuviera agallas para casarse con mamá. Nos había abandonado, y ahora estábamos atrapados con Gabe el Apestoso.","Based on the passage provided, I'm going to take a guess that the book is a young adult or children's novel, possibly a coming-of-age story. The mention of the protagonist being angry with their father and the introduction of a character named ""Gabe el Apestoso"" (which translates to ""Gabe the Stinky"" in English) suggests a lighthearted and humorous tone.  After analyzing the passage, I'm going to take a guess that the book is:  <","Babama kızdım. Aptalcaydı belki ama, o okyanus yolculuğuna çıktığı için, annemle evlenecek cesareti olmadığı için ona kızdım. Bizi terk etmişti, biz de Kokarca Gabe'e mecbur olmuştuk.","To determine the book and author of the given passage, let's analyze the content:  1. **Family Dynamics and Emotion**: The passage describes a personal, emotional conflict within a family, specifically focusing on the narrator's feelings towards their father. This suggests a character-driven novel that explores themes of family, abandonment, and personal struggle.  2. **Setting and Context**: The mention of an ""okyanus yolculuğuna"" (ocean voyage) implies a setting that could be historical","Tự nhiên tôi giận cha quá. Dẫu biết mình vô lý nhưng tôi vẫn bất mãn vì ông đã vượt biển lần ấy, vì ông không có can đảm cưới mẹ tôi. Nếu cha không bỏ rơi hai mẹ con, đâu đến nỗi giờ chúng tôi phải sống chung nhà với Gabe Cóc Chết, tôi đâu phải học nội trú và chỉ được ở bên mẹ lúc nghỉ hè.","""title"": ""Đất rừng phương Nam"",""author"": ""Đỗ Phú Trần""","us, I the was stuck Smelly resented ocean going it now Gabe. He’d not him my marry I with were but father. felt having and left guts on to for for angry my that we mom. at stupid, voyage, Maybe","""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky""","para por mi aquel viaje y en Puede pero eché Nos marchara padre. con atrapados había no el una que fuera Me estábamos enfadé en que mar y Gabe le ahora con estupidez, tuviera se casarse abandonado, mamá. cara con agallas Apestoso.","""title"": ""One Hundred Years of Sol","olmadığı o biz belki kızdım. etmişti, Babama Gabe'e çıktığı Bizi evlenecek mecbur kızdım. olmuştuk. için için, terk Kokarca ama, de cesareti ona annemle okyanus Aptalcaydı yolculuğuna","""title"": ""Moby-Dick"",""author"": ""Herman Melville""","quá. hai ở phải tôi nội có vượt học vô tôi lúc không mẹ Cóc trú con, biển Tự chỉ nghỉ Nếu bất hè. đảm cha nhiên được lần giận mẹ Gabe vì vì biết lý với chung phải sống can Chết, ấy, mình nhà nhưng không chúng tôi. cha mẹ ông giờ đến cưới tôi vẫn ông mãn đâu nỗi bỏ Dẫu và tôi đã đâu rơi bên","""title"": ""The Joy Luck Club"",""author"": ""Amy Tan"""
"['percy', 'perc']","My mom’s eyes welled with tears. She took my hand, squeezed it tight. “Oh, Percy, no. I-I have to, honey. For your own good. I have to send you away.”","""title"": ""The Lightning Thief"",""author"": ""Rick Riordan""","Los ojos de mi madre se humedecieron. Me agarró la mano y la apretó con fuerza. —Oh, Percy, no. Yo... tengo que hacerlo, cariño. Por tu propio bien. Tengo que enviarte lejos.","""title"": ""Percy Jackson y el ladrón del rayo"", ""author"": ""Rick Riordan""","Annemin gözlerinde yaşlar birikti. Elimi tuttu, sıktı. ""Ah, Percy, hayır. Ama tatlım ben... ben bunu yapmak zorundayım. Senin iyiliğin için. Seni göndermek zorundayım.","""title"": ""Percy Jackson and the Lightning Thief"",""author"": ""Rick Riordan""","Mắt mẹ ầng ậc nước. Bà nắm tay tôi thật chặt: - Ôi, không phải vậy đây Percy. Mẹ... mẹ buộc phải làm thế. Vì điều đó tốt cho con nên mẹ mới phải gởi con đi xa như vậy.","""title"": ""Đất rừng phương Nam"",""author"": ""Đỗ Phú Vũ""","She eyes “Oh, no. to honey. good. have hand, squeezed Percy, tears. tight. own to, your with have my send For welled you took mom’s My it away.” I I-I","Based on the given passage, I'm going to take a guess. The writing style and the content of the passage seem to match the tone and themes often found in young adult fiction, particularly in the realm of fantasy or coming-of-age stories. The mention of ""Percy"" could hint at a connection to the popular ""Percy Jackson"" series by Rick Riordan, but the context doesn't strongly suggest it's from that series. However, given the emotional and personal nature of the","Tengo y Los Me agarró que propio ojos enviarte cariño. Por bien. la mano mi Percy, no. lejos. de Yo... madre con tu apretó tengo humedecieron. —Oh, que hacerlo, la se fuerza.","""title"": ""Cumbres Borrascosas"",""author"": ""Emily Brontë""","Seni yaşlar bunu yapmak tatlım birikti. Elimi ben... için. hayır. zorundayım. sıktı. tuttu, Annemin Senin göndermek Percy, gözlerinde Ama ben zorundayım. iyiliğin ""Ah,","""title"": ""Pride and Prejudice"",""author"": ""Jane Austen""","Mắt mới như Vì Mẹ... nước. Ôi, tay con ầng đi thật Bà - thế. gởi mẹ ậc Percy. điều phải làm vậy. tôi nắm đó buộc xa con đây chặt: nên mẹ mẹ không phải vậy phải cho tốt","""title"":"
"['dodds', 'señora dodds', 'bayan dodds']","Outside, nothing but rain and darkness-the kind of empty countryside you get way out on the tip of Long Island. I thought about Mrs. Dodds and the moment when she’d changed into the thing with pointed teeth and leathery wings. My limbs went numb from delayed shock. She really hadn’t been human. She’d meant to kill me.","""title"": ""Percy Jackson and the Lightning Thief"",""author"": ""Rick Riordan""","Fuera, nada salvo lluvia y oscuridad: la clase de paisaje desierto que hay en la punta de Long Island. Pensé en la señora Dodds metamorfoseándose en aquella cosa de colmillos afilados y alas coriáceas. Me estremecí. Realmente no era una criatura humana. Y había querido matarme.","Based on the passage provided, I'm going to take a guess that the book is a translation of a work by Rick Riordan, possibly from the Percy Jackson series, given the mention of mythological creatures and the style of the narrative. However, the specific details about the ""señora Dodds"" and the transformation into a creature with ""colmillos afilados y alas coriáceas"" (sharp fangs and leathery wings) suggest it might be more specifically related to","Dışarıda yağmur ve karanlık dışında bir şey yoktu. Long Island'a giden yoldaki o bildik, ıssız kırlar vardı sadece. Bayan Dodds'u, sivri dişli, deri kanatlı o şeye dönüştüğü anı düşündüm. Yaşadığım korku yine bacaklarımı uyuşturmuştu. Gerçekte insan değildi. Beni öldürmek istemişti.","To determine the book and author of the given passage, let's analyze the content:  1. **Setting and Atmosphere**: The passage describes a setting with rain, darkness, and desolate landscapes, which suggests a somber, possibly horror or suspenseful atmosphere. The mention of Long Island and the transformation of a character (Bayan Dodds) into a creature with ""sivri dişli, deri kanatlı"" (pointed teeth, leather wings) implies elements of horror or","Bên ngoài chỉ có mưa và màn tối. Trước mắt là đồng trống, bức tranh quen thuộc của vùng ven Long Island. Tôi nghĩ về cô Dodds – giây phút cô Dodds biến hình thành quái vật răng nhọn có cánh. Hai chân tôi run rẩy trong nỗi sợ hãi muộn màng. Hóa ra cô ấy không phải là người. Cô ấy đã định xe xác tôi thật.","""title"": ""It"", ""author"": ""Stephen King""","She empty thing moment get wings. way I went shock. delayed Mrs. you meant about hadn’t countryside and the me. numb changed thought tip pointed of and kind from Island. nothing Dodds when teeth been She’d the My but on Long the rain of human. limbs Outside, leathery she’d and darkness-the to out with kill into really","""title"": ""The Bell Jar"",""author"": ""Sylvia Plath""","estremecí. la criatura Y la punta colmillos que aquella oscuridad: de Dodds humana. y en era señora metamorfoseándose Fuera, Island. en paisaje desierto Long coriáceas. en de hay y alas clase Realmente cosa había nada afilados lluvia querido matarme. la una salvo Pensé de Me no","Based on the provided passage, I'm going to take a guess that the book is a classic horror or Gothic novel. The mention of a creature with ""colmillos"" (fangs) and ""alas coriáceas"" (leathery wings) suggests a supernatural or monstrous being. The atmosphere of the passage, with its ""oscuridad"" (darkness) and ""lluvia"" (rain), also contributes to a sense of foreboding and dread.  With these","vardı bir şey dışında düşündüm. Long bildik, korku Bayan insan öldürmek anı deri ıssız uyuşturmuştu. bacaklarımı dişli, yoldaki sadece. ve değildi. o giden kırlar o şeye dönüştüğü istemişti. sivri Dışarıda yağmur Yaşadığım Gerçekte Island'a yoktu. kanatlı karanlık yine Dodds'u, Beni","Based on the provided passage, I'm going to take a guess. The passage seems to be a translation of a text that involves elements of horror, mystery, and possibly the supernatural, given the mention of fear, killing, and a dark, isolated setting. The style and content hint at a classic work of Gothic or horror literature.   Given these elements, a possible match could be a work by Edgar Allan Poe or another author known for similar themes. However, without a direct quote or more specific details","cô muộn Island. quái bức màn ra trong Hai Cô không phải trống, nhọn tối. và ven đồng thật. cánh. Dodds hình là giây tôi có ấy vùng Trước Tôi tranh vật sợ mưa cô chân định cô thuộc ngoài mắt nỗi đã có của thành phút là biến hãi chỉ xe Bên – Hóa ấy người. run nghĩ quen về rẩy màng. Dodds tôi Long răng xác","""title"": ""Heart of Darkness"",""author"": ""Joseph Conrad"""
"['bay brunner', 'brunner', 'señor brunner']","I recognized the monster, all right. He had been in one of the first stories Mr. Brunner told us. But he couldn’t be real.","""title"": ""Percy Jackson and the Lightning Thief"", ""author"": ""Rick Riordan""",De repente lo reconocí. Aquel monstruo aparecía en una de las primeras historias que nos había contado el señor Brunner. Pero no podía ser real.,"""title"": ""La Sombra del Viento"", ""author"": ""Carlos Ruiz Zafón""","Tamam, canavarı tanımıştım. Bay Brunner'ın bize anlattığı ilk öykülerden birinde vardı. Ama bu gerçek olamazdı.","To determine the book and author of the given passage, I'll analyze the content and style. The passage mentions ""Bay Brunner"" and a story about a ""canavar"" (which translates to ""monster"" in English), suggesting it might be from a work of fiction, possibly in the fantasy, horror, or adventure genre. However, without more specific details or a larger context, pinpointing the exact book and author can be challenging.  Given the information and the need to make a guess,","Tất nhiên tôi nhận diện được quái vật. Ngay từ những tiết học đầu năm, thầy Brunner đã kể về loài này. Nhưng tôi không bao giờ nghĩ nó có thật.","""title"": ""Cô gái da đỏ"", ""author"": ""Carl Barks""","couldn’t been be first all monster, recognized But in right. he the I had the real. one He us. stories told Brunner of Mr.","""title"": ""Percy Jackson and the Lightning Thief"",""author"": ""Rick Riordan""",Brunner. ser nos las reconocí. de real. monstruo en Aquel una lo señor De contado repente aparecía historias primeras había no que podía el Pero,"""title"": ""Frankenstein"",""author"": ""Mary Shelley""","öykülerden canavarı olamazdı. ilk bu Brunner'ın gerçek Tamam, vardı. bize tanımıştım. Ama birinde anlattığı Bay","""title"": ""Unknown"",""author"": ""Unknown""","nhận Nhưng đã thật. tiết những kể đầu nó giờ quái tôi về bao học năm, được loài Tất tôi nhiên diện thầy vật. không này. từ nghĩ Ngay Brunner có","""title"": ""To Kill a Mockingbird"",""author"": ""Harper Lee"""
"['dodds', 'señora dodds', 'bayan dodds']",Anger replaced my fear. Newfound strength burned in my limbs-the same rush of energy I’d gotten when Mrs. Dodds grew talons.,"""title"": ""Percy Jackson and the Lightning Thief"", ""author"": ""Rick Riordan""",La ira sustituyó al miedo. Sentí una fuerza abrasadora que me subía por las extremidades: el mismo subidón de energía que me había embargado cuando a la señora Dodds le crecieron garras.,"""title"": ""Percy Jackson y el l",Korkumun yerini öfke almıştı. Bacaklarıma yeni bir güç dolmuştu. Tıpkı Bayan Dodds pençelerini çıkarınca hissettiğim enerji akını gibi.,"""title"": ""Harry Potter ve Felsefe Taşı"", ""author"": ""J.K. Rowling""",Cơn giận hoàn toàn đẩy lùi cảm giác sợ hãi. Một sức mạnh mới đốt cháy cơ thể tôi. Nó giống với nguồn năng lượng sục sôi tôi có được khi phải đương đầu với cô Dodds đầy móng vuốt.,"""title"": ""Harry Potter và Phòng chứa Bí mật"", ""author"": ""J.K. Rowling""",talons. grew replaced Dodds when energy I’d rush burned Newfound my gotten limbs-the of fear. same my strength Anger in Mrs.,"""title"": ""Dracula"",""author"": ""Bram Stoker""",embargado me de el que a mismo una subía Sentí energía garras. le al por fuerza había subidón extremidades: ira abrasadora las la La Dodds miedo. cuando señora sustituyó crecieron que me,"""title"": ""Dracula"",""author"": ""Bram Stoker""",pençelerini güç çıkarınca bir hissettiğim dolmuştu. akını almıştı. gibi. Dodds Bayan Korkumun Tıpkı yeni öfke Bacaklarıma enerji yerini,"""title"": ""To Kill a Mockingbird"",""author"": ""Harper Lee""",năng sôi cảm nguồn Dodds hoàn đương Một tôi thể cháy khi giận đẩy có móng Cơn được toàn giác với hãi. lượng sợ sục mạnh cô lùi cơ giống với vuốt. mới phải đầu đầy Nó đốt tôi. sức,"""title"": ""Jane Eyre"",""author"": """
"['bay d', 'mano', 'd']","I waited for somebody to yell, Not! But all I got was Mr. D yelling, “Oh, a royal marriage. Trick! Trick!” He cackled as he tallied up his points.","""title"": ""The Princess Diaries"",""author"": ""Meg Cabot""","Esperaba que alguien exclamara: «¡Se equivoca, eso es imposible!» Pero la única exclamación provino del señor D: —¡Ah, matrimonio real! ¡Mano! ¡Mano! —Y rió mientras se apuntaba los puntos.","To determine the book and author of the given passage, let's analyze the content and style:  1. **Language and Style**: The passage is written in Spanish, suggesting it could be from a translation of a work originally written in another language, given the context and the names mentioned (e.g., ""señor D"").  2. **Content**: The passage mentions a scene where someone is expecting a reaction to a statement about a royal marriage, and instead, the character ""señor D","Birisinin Hayır! diye bağırması için bekliyordum ama yalnızca Bay D. bağırdı: ""Hah, kraliyet evliliği yapüm oyunda. El aldım! El aldım!"" Puanlarını toplarken kaba bir kahkaha attı.","To solve this, let's analyze the passage provided:   ""Birisinin Hayır! diye bağırması için bekliyordum ama yalnızca Bay D. bağırdı: 'Hah, kraliyet evliliği yapüm oyunda. El aldım! El aldım!' Puanlarını toplarken kaba bir kahkaha attı.""   Given the content, this appears to be a scene from a literary work, possibly involving a character named Bay D. who is excited about a","Tôi trố mắt nhìn ba người ngồi quanh bàn, chỉ chờ có người hét lên: “Không phải thế!”. Nhưng chỉ có ngài D. reo lên: - Tứ quý. Ăn điểm rồi. Ông vừa chặc lưỡi khoái chí vừa tính số điểm cộng.","""title"": ""Tắt đèn"", ""author"": ""Nguyễn Công Hoan""","for to was waited “Oh, But tallied royal got I Not! I as marriage. He yelling, D somebody Trick! yell, up Mr. he all cackled points. Trick!” his a","""title"": ""The Cat in the Hat"",""author"": ""Dr. Seuss""","Esperaba del única provino —Y «¡Se Pero exclamara: ¡Mano! imposible!» D: se rió apuntaba puntos. señor eso alguien exclamación ¡Mano! es mientras —¡Ah, matrimonio los que equivoca, la real!","Based on the provided passage, I'm going to take a guess. The passage seems to be written in a style that is reminiscent of Spanish-language literature from the 19th or early 20th century. The language and structure suggest a work of fiction, possibly a novel or short story.   Given the limited context and information, I'm going to take a chance and attribute the passage to a well-known author from the Spanish-speaking world. One possible match could be the works of Miguel de Cerv","kraliyet yalnızca Hayır! Birisinin Puanlarını Bay El bağırdı: attı. ama yapüm evliliği kahkaha aldım!"" için kaba oyunda. aldım! ""Hah, bekliyordum El toplarken D. bağırması diye bir","Based on the provided passage, I'm going to take a guess. The passage appears to be a translation of a text, possibly from English to Turkish. After analyzing the content, I'm going to take a chance and suggest that the passage might be from the book ""Pride and Prejudice"" by Jane Austen, given the mention of a character named ""Bay"" (which could be a translation of ""Mr."") and the context of a social gathering or ball, which is a common","D. Ăn điểm ngồi chặc Ông vừa lưỡi vừa nhìn lên: chỉ thế!”. tính reo người Nhưng trố bàn, - rồi. Tứ quý. hét chờ cộng. điểm “Không quanh có Tôi mắt người lên: ba phải có chí ngài khoái chỉ số","""title"": ""Unknown"",""author"": ""Unknown Vietnamese Author"""
"['bay d', 'percy', 'padre', 'd']","“Yes,” Mr. D confessed. “Father loves to punish me. The first time, Prohibition. Ghastly! Absolutely horrid ten years! The second time-well, she really was pretty, and I couldn’t stay away-the second time, he sent me here. Half-Blood Hill. Summer camp for brats like you. ‘Be a better influence,’ he told me. ‘Work with youths rather than tearing them down.’ Ha.’ Absolutely unfair.”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","—Sí —reconoció el señor D—. A Padre le encanta castigarme. La primera vez, prohibición. ¡Horrible! ¡Pasé diez años absolutamente espantosos! La segunda vez... bueno, la chica era una preciosidad, y no pude resistirme. La segunda vez me envió aquí. A la colina Mestiza. Un campamento de verano para mocosos como tú. «Será mejor influencia. Trabajarás con jóvenes en lugar de despedazarlos», me dijo. ¡Ja! Es totalmente injusto.","Based on the provided passage, I'm going to take a guess that the book is a translation of a young adult novel, possibly from the fantasy or adventure genre. The mention of a camp and the tone of the dialogue suggest a story that may involve themes of rebellion, self-discovery, or coming-of-age.  Given the writing style and the content, I'm going to take a chance and guess that the book is a translation of ""Harry Potter"" by J.K. Rowling, possibly ""Harry","""Evet,"" diye iürafa koyuldu Bay D. ""Babam beni cezalandırmayı seviyor. İlk önce kısıtlamalar geldi. Berbat! Korkunç bir on sene! İkinci seferde ise... Eh, kız gerçekten güzeldi, ben de uzak duramadım tabii. İkinci seferde ise beni buraya sürdü. Melez Tepesi. Senin gibi veletler için yaz kampıymış. 'Daha iyi örnek ol,' dedi bana. 'Gençleri yıpratacağına onlara yardım et.' Peh! Büyük haksızlık.","""title"": ""The Catcher in the R","Ông quản lý công nhận: - Đúng vậy. Làm như trừng phạt được ta, cha khoái lắm không bằng! Hình phạt đầu tiên: cấm uống rượu. Thật kinh khủng. Mười năm ấy chẳng khác cực hình! Lần thứ hai thì… Thử hỏi nàng xinh đẹp thế, ta cầm lòng sao đặng? Lần thứ hai, cha nhốt ta ở Đồi Con Lai, trại tiếp nhận mấy đứa hỗn xược như cậu đấy, Percy ạ. Cha bảo ta: “Phải gây ảnh hưởng tốt. Chuyên tâm dạy dỗ lớp trẻ chứ đừng làm hư chúng nhé”.","""title"": ""Harry Potter"",""author"": ""J.K. Rowling""","Summer youths and loves ‘Work she first “Yes,” rather tearing than Ha.’ here. Prohibition. sent I stay me. them unfair.” influence,’ me Mr. better second camp Hill. time-well, with ‘Be brats me. punish pretty, Half-Blood like away-the ten couldn’t was Ghastly! The second time, a for you. he “Father to really The told years! Absolutely down.’ Absolutely time, he confessed. D horrid","""title"": ""Harry Potter and the Half-Blood Prince","Mestiza. A D—. señor A para verano Padre le Un La Trabajarás ¡Horrible! segunda vez, la —Sí mejor me en vez... una y Es castigarme. años como con me envió espantosos! —reconoció resistirme. de prohibición. diez mocosos dijo. no chica primera lugar encanta vez preciosidad, ¡Ja! aquí. La pude influencia. ¡Pasé tú. de segunda «Será bueno, era jóvenes totalmente colina despedazarlos», injusto. campamento absolutamente La la el","""title"": ""La Región Más Transparente"",""author"": ""Alfonso Reyes"" is not a good match","gibi yaz cezalandırmayı İlk ""Babam Peh! Korkunç diye buraya ise... beni Berbat! geldi. koyuldu onlara iürafa sene! on de ise ben haksızlık. Melez bir 'Daha tabii. seferde seviyor. D. beni kampıymış. güzeldi, Senin iyi et.' sürdü. bana. İkinci duramadım yıpratacağına ""Evet,"" uzak 'Gençleri önce Tepesi. seferde ol,' dedi kız gerçekten Eh, Bay yardım için Büyük kısıtlamalar örnek veletler İkinci","""title"": ""Great Expectations"",""author"": ""Charles Dickens""","công ta Con hư uống cha Thật cậu rượu. đẹp hỗn đặng? Ông ở Hình tiếp Percy - năm tốt. không nhé”. lắm bảo tiên: tâm Thử cực làm trừng đứa ạ. được lý thì… “Phải xinh Mười nhốt nhận đừng Lần ảnh vậy. hình! hai cha mấy nhận: đầu hưởng quản ta: gây ta dỗ khủng. Chuyên lớp bằng! ta, dạy chúng phạt thế, trẻ Đúng cấm Làm Lai, sao thứ như ấy kinh chứ xược thứ cầm Lần trại Đồi Cha hỏi hai, khác chẳng phạt khoái như đấy, nàng lòng","Based on the provided passage, I'm going to take a guess that the book is a Vietnamese translation of a classic novel. After analyzing the text, I'm going to take a chance and say that the passage might be from ""Oliver Twist"" by Charles Dickens, but the style and content seem more likely to be from another author.   Given the writing style, themes, and content, I'm going to make an educated guess that the passage is from a Vietnamese translation of ""Jane Eyre"""
"['percy', 'olympia']","“Well now, there’s Mount Olympus in Greece. And then there’s the home of the gods, the convergence point of their powers, which did indeed used to be on Mount Olympus. It’s still called Mount Olympus, out of respect to the old ways, but the palace moves, Percy, just as the gods do.”","""title"": ""The Lightning Thief"",""author"": ""Rick Riordan","—Veamos, está el monte Olimpo en Grecia. Y está el hogar de los dioses, el punto de convergencia de sus poderes, que de hecho antes estaba en el monte Olimpo. Se le sigue llamando monte Olimpo por respeto a las tradiciones, pero el palacio se mueve, Percy, como los dioses.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","""Eh, şimdi, Yunanistan'da Olimpos Dağı var. Ve sonra, tanrıların evi, güçlerinin birleşim yeri var ki, o da vakti zamanında Olimpos Dağı'ndaydı. Eski usullere saygı gereği hâlâ Olimpos Dağı dense de o yer hareket halinde Percy, tıpkı tanrıların kendileri gibi.","""title"": ""Percy Jackson and the Lightning Thief","- Nghe này, đỉnh Olympia ở xứ Hy Lạp. Nhà của các thần, nơi hội tụ sức mạnh của họ chính là đnh Olympia. Ngày nay, do tôn trọng truyền thống, ta vẫn gọi nơi hội tụ sức mạnh thần thánh là Olympia. Tuy nhiên cung điện đã chuyển sang chỗ khác.","""title"": ""Percy Jackson và Olympian"", ""author"": ""Rick Riordan""","their powers, Olympus. as do.” just which then to Percy, on respect of still the gods Mount be It’s called now, of there’s point moves, Mount “Well Olympus, there’s gods, the the home out palace in And used the to Olympus convergence did the the Mount ways, Greece. old of indeed but","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","sus estaba de está antes sigue los —Veamos, el de respeto Grecia. monte le convergencia dioses, mueve, poderes, el en se Olimpo está a Olimpo. el Percy, tradiciones, Y punto monte por hecho Se dioses. como las los el Olimpo de hogar el en de llamando monte pero que palacio","""title"": ""Percy Jackson and the Lightning Thief"", ""author"": ""Rick Riordan""","""Eh, güçlerinin tıpkı gereği de Olimpos hareket şimdi, hâlâ Yunanistan'da tanrıların ki, Percy, var yeri tanrıların birleşim vakti gibi. halinde Olimpos Olimpos Dağı o Eski saygı sonra, var. Ve usullere dense Dağı evi, da yer kendileri zamanında o Dağı'ndaydı.","""title"": ""Percy Jackson and the Olympians"",""author"": ""","đỉnh chính Hy của hội là xứ sức chỗ thánh tụ tụ ở Olympia gọi vẫn khác. Tuy Olympia. điện Nhà thần Olympia. - nay, cung tôn đã truyền nhiên Ngày này, họ là Nghe hội Lạp. thống, đnh các sang mạnh mạnh nơi của thần, sức do trọng ta nơi chuyển","""title"": ""The Histories"",""author"": ""Herodotus"""
"['quirón', 'brunner', 'kheiron', 'chiron']","Chiron smiled. He shifted his weight as if he were going to get up out of his wheelchair, but I knew that was impossible. He was paralyzed from the waist down.","""title"": ""Percy Jackson and the Olympians"", ""author"": ""Rick Riordan""","Quirón sonrió. Desplazó el peso de su cuerpo, como si fuera a levantarse de la silla de ruedas, pero yo sabía que eso era imposible. Estaba paralizado de cintura para abajo.","""title"": ""Percy Jackson y el ladrón del rayo"", ""author"": ""Rick Riordan""",Kheiron gülümsedi. Tekerlekli sandalyeden kalkacakmış gibi yerinden oynadı ama bunun mümkün olmadığını biliyordum. Belden aşağısı felçliydi.,"To determine the book and author of the given passage, I'll analyze the content and make an educated guess.   The passage mentions a character named Kheiron, who is in a wheelchair due to being paralyzed from the waist down. Kheiron is a figure from Greek mythology, known for being a centaur (half-human, half-horse) and a wise teacher. The use of this name and the context of the character's disability suggests that the book might be a work of fantasy or young","Ông mỉm cười, nhúc nhích như thể sắp đứng lên rời xe lăn, nhưng tôi biết không bao giờ có chuyện đó. Ai cũng biết Brunner-Chiron bị liệt nửa người, từ eo trở xuống.","""title"": ""Cỗ Xe Lăn"", ""author"": ""Nguyễn Nhật Ánh""","to smiled. out the but if up he I paralyzed knew He going shifted wheelchair, his was that as He waist was from Chiron were get his weight of down. impossible.","""title"": ""The Lightning Thief"",""author"": ""Rick Riordan""","imposible. de cuerpo, pero el Desplazó sonrió. si era Quirón cintura que la de fuera abajo. silla peso paralizado levantarse a ruedas, de para de su yo eso sabía Estaba como","""title",bunun aşağısı Belden gülümsedi. oynadı mümkün yerinden ama biliyordum. gibi Tekerlekli Kheiron kalkacakmış olmadığını sandalyeden felçliydi.,"""title"": ""The Song of Achilles"",""author"": ""Madeline Miller""&lt;/output","cũng Ai rời nhúc nhưng như liệt Brunner-Chiron lên Ông đó. người, tôi nhích thể chuyện biết sắp biết bị lăn, đứng giờ eo xe mỉm có nửa không xuống. cười, trở từ bao","""title"": ""The Stranger"",""author"": ""Albert Camus"""
"['percy jackson', 'perc']","“What a relief,” the centaur said. “I’d been cooped up in there so long, my fetlocks had fallen asleep. Now, come, Percy Jackson. Let’s meet the other campers.”","""title"": ""The Lightning Thief"",""author"": ""Rick Riordan""","—¡Qué alivio! —exclamó el centauro—. Llevaba tanto tiempo ahí dentro que se me habían dormido las pezuñas. Bueno, venga, Percy Jackson. Vamos a conocer a los demás campistas.","""title"": ""Percy Jackson y los dioses del Olimpo: El ladrón del rayo"",""author"": ""Rick Riordan""","""Oh, ne rahatladım,"" dedi sentor. ""O kadar uzun süredir buna esirdim ki topuklarım uyuşmuş. Haydi, gel Percy Jackson. Diğer kampçılarla tanışalım.","""title"": ""Percy Jackson ve","Nhân mã Chiron bảo: - Dễ chịu quá đi mất. Bác bị giam trong xe đẩy này lâu đến nỗi mê mụ cả người. Giờ mình đi ngay thôi. Percy, đến gặp gỡ và làm quen với các trại viên khác đi nào.","""title"": ""Percy Jackson và Olympian: Chú ngựa trời"", ""author"": ""Rick Riordan""","relief,” Jackson. campers.” asleep. Now, cooped up a been fetlocks in so meet “I’d Let’s the fallen my had “What other long, there centaur come, the Percy said.","Based on the passage provided, I'm going to take a guess that the book is from the ""Percy Jackson and the Olympians"" series. Given the mention of ""Percy"" and a ""centaur"", which are key elements in Greek mythology and a central part of the series, I believe the passage likely originates from one of the books in this series. The author of the series is Rick Riordan. Since the passage does not provide enough specific details to pinpoint the exact book","Jackson. me —¡Qué Llevaba a que se conocer tanto tiempo venga, ahí demás a dentro centauro—. dormido los Percy campistas. habían el —exclamó pezuñas. las alivio! Vamos Bueno,","""title"": ""Percy Jackson and the Olympians"",""","tanışalım. uyuşmuş. ki sentor. Percy gel kadar Diğer süredir kampçılarla Jackson. uzun ne dedi ""Oh, Haydi, ""O topuklarım rahatladım,"" esirdim buna","""title"": ""Percy Jackson and the Olympians"",""author"": ""Rick Riordan""","mụ với làm gỡ lâu giam các mình xe gặp viên bị Bác chịu nào. trại - mê quá Percy, đến đi đến khác nỗi đi cả Dễ người. đẩy và mã thôi. bảo: mất. quen Nhân trong đi này ngay Chiron Giờ","Based on the provided passage, I'll make an educated guess about the book and author. Please note that the passage appears to be a translation, and the text might not be a direct match to the original work.   The passage seems to contain elements of fantasy and adventure, with mentions of characters and places that might be from mythology or fiction. Given the names ""Percy"" and ""Chiron,"" which are associated with Greek mythology, I'm going to take a guess that the passage might be"
