en,en_results,Single_ent,en_shuffled,en_shuffled_results
"*5 Arabella pronounces her daughter’s name in the Italian way, Be-ah-TREE-chey, not because she’s Italian but because she’s pretentious.","""title"": ""Where'd You Go, Bernadette"",""author"": ""Maria Semple""",['arabella'],"Arabella way, because name Be-ah-TREE-chey, *5 pretentious. Italian the she’s in pronounces not but Italian because her daughter’s she’s","""title"": ""The Goldfinch"",""author"": ""Donna Tartt"""
"“The older woman said, ‘Excuse me, do you speak English?’ I was used to this question, so I simply nodded. The younger woman said, ‘We see you here every day. You’re so good with the baby. She clearly adores you.’ ‘Thank you,’ I replied. And then the older woman leaned over and whispered, ‘Whatever they’re paying you, we’ll double it.’ I was so confused, and then it hit me: These women think I’m the nanny! Because I’m Chinese, and my half-British daughter doesn’t look like me!” Lady Arabella recalls with a laugh.","""title"": ""The Leavers"",""author"": ""Lisa Ko""",['arabella'],"and me, older with woman good adores You’re this speak ‘Whatever simply She said, replied. day. nodded. paying me: “The and here so think I you.’ Lady double nanny! women it every then was ‘Excuse woman laugh. the the Because a it.’ my I’m ‘We the you, they’re like doesn’t I’m confused, older baby. hit look ‘Thank used so recalls do me!” Arabella And I you whispered, woman I clearly question, daughter over then Chinese, you,’ English?’ said, see was These half-British leaned we’ll with younger and to you I so The","""title"": ""The Joy Luck Club"",""author"": ""Amy Tan"""
"Arabella credits her own mother for her confidence to upend centuries of tradition. “My mother grew up in Shanghai, which was the Paris of the East, so for her, Asian Fusion wasn’t a fad, it was a way of life.” Arabella’s barrister father hailed from one of Hong Kong’s most respected legal families. “People are constantly surprised to learn that I didn’t grow up in a rice paddy. My grandfather and father both went to Oxford, and we had a house in Kowloon Tong with five servants.”","""title"": ""Crazy Rich Asians"",""author"": ""Kevin Kwan""",['arabella'],"Tong rice to barrister most I of didn’t a fad, mother are five one Kong’s for with Oxford, her, Paris her it grew legal “People My Arabella credits in of grow servants.” “My upend life.” Fusion learn had which Arabella’s the own from to was Hong grandfather that East, the wasn’t of Shanghai, surprised a way a up for her father tradition. hailed families. so constantly paddy. went father a mother respected of we was both confidence and up centuries in to in Asian Kowloon and house","""title"": ""Crazy Rich Asians"",""author"": ""Kevin Kwan"""
"The countess never imagined that her modern spin on Marco Polo would spawn her own design and hospitality empire, but after a famously finicky Qatari prince spent the weekend and was wowed by the countess’s hospitality, he commanded her to design a hotel in London “for people who can only bear to stay in palaces when they travel,” promising to book out the entire place every year for the London Season. Arabella quickly conceived of Bella’s, the gemlike London oasis that has set the standard for boutique establishments everywhere. Then came the Bella outposts in Hong Kong, Antwerp, and the Maldives, all of which possess the perfect alchemy of understated glamour, exquisite service, and discretion that have made them de rigueur destinations for the cognoscenti.","Based on the passage provided, I'm going to take a guess that the book is likely a work of contemporary fiction, possibly in the genre of chick-lit or luxury fiction. The writing style, tone, and subject matter suggest a author who is known for writing about the lives of the wealthy and fashionable.  With that in mind, I'm going to take a guess that the passage originates from the book ""Blue Blood"" is not a match, but another author that comes to mind is Kevin K",['arabella'],"book exquisite London finicky “for everywhere. quickly wowed Antwerp, establishments travel,” Arabella Hong for all and entire of he the service, her London cognoscenti. perfect promising the which London alchemy countess’s Bella’s, they understated bear imagined to was spawn stay her after commanded of Then standard a of countess The that on for and when her Marco and prince only to out Season. Polo the and would by a who in de hospitality, own the famously the year Bella oasis but to the hotel weekend rigueur the design boutique Kong, empire, for the spent made outposts hospitality people in never palaces place that every can came spin possess that them the has Qatari conceived design discretion have the modern gemlike destinations glamour, Maldives, in set","Based on the passage provided, I'm going to take a guess that the book is likely a contemporary work of fiction, possibly a romance or luxury lifestyle novel. The mention of high-end destinations, boutique hotels, and wealthy individuals suggests a setting of opulence and sophistication.  Given the writing style and the themes presented, I'm going to take a chance and guess that the book might be ""The Royal We"" by Heather Cocks and Jessica Morgan, although the passage doesn't seem to match perfectly."
Dr. Thomas Tong was in the midst of enjoying a cup of tea in the break room when his flatmate peeked his head through the open door.,"Based on the given passage, I'm going to take a guess. The passage seems to be from a modern novel, possibly a mystery or a thriller, given the introduction of a character in a break room. However, without more context or information, it's challenging to pinpoint the exact book. The style doesn't immediately suggest a classic author, and the setting is quite contemporary.  Given the lack of specific details that could tie the passage to a well-known book or author, my guess is somewhat speculative",['thomas tong'],enjoying through Tong when tea the the open his a room in his flatmate midst the Thomas in was door. Dr. peeked of cup break of head,"""title"": ""The Strange Case of Dr. Jekyll and"
"Eden awoke to the sound of unfamiliar chirps. The chorus of birds outside sounded more spirited than anything she’d heard before, and they had been at it all night. Having arrived very late the previous evening to a house at the end of a pitch-black road, she had no inkling of what lay outside. She rose from the bed lazily, flung open the louvered plantation doors, and almost gasped in disbelief.","""title"": ""The Seven Husbands of Evelyn Hugo"",""author"": ""Taylor Jenkins Reid""",['eden'],"rose been late more from chorus to She plantation previous road, sound Eden gasped all of awoke of of to a inkling very than anything sounded open what a lazily, bed arrived night. chirps. birds at spirited flung end disbelief. pitch-black she’d louvered heard in before, had The lay they at outside. had the the unfamiliar the of evening the outside the almost Having she house no and it doors, and","Based on the given passage, I'm going to take a guess. The writing style and the descriptive language used seem to be reminiscent of classic American literature. The mention of a plantation and the descriptive language used to portray the natural surroundings suggest a possible connection to the Southern United States.  With that in mind, I'm going to take a guess that the passage originates from the book ""To Kill a Mockingbird"" by Harper Lee, although the style seems slightly different. Another possibility that comes to mind"
“Watch your step!” came a shout behind her. Eden looked down and saw the large gray rock she was about to step on suddenly move. It was a sea turtle basking in the sun.,"""title"": ""Unknown"",""author"": ""Unknown""",['eden'],was a large basking came sea saw Eden the she suddenly her. on and behind turtle rock gray sun. shout looked a step!” It to “Watch down in was about your the move. step,"""title"": ""Robinson Crusoe"",""author"": ""Daniel Defoe"""
"“Oh my god!” Eden exclaimed, backing off. She turned around to see a woman in her late twenties sitting on a sun-bleached tree trunk.","""title"": ""Unknown"",""author"": ""Unknown""",['eden'],"see off. woman god!” a trunk. backing around to tree a in exclaimed, late on turned She my sitting her twenties Eden sun-bleached “Oh","""title"": ""The Shack"",""author"": ""William P. Young"""
"“I should put on some proper clothes first,” Eden said, realizing she was still in her sleeping clothes—an old pair of cotton jersey shorts and a skinny tee.","""title"": ""Unknown"",""author"": ""Unknown""",['eden'],"pair skinny jersey she and clothes put shorts proper realizing a should old of was in Eden still first,” said, on “I clothes—an her cotton tee. some sleeping","""title"": ""The Hunger Games"",""author"": ""Suzanne Collins"""
"“Why? Are you going to the Wolseley? Look how I’m dressed.” Rufus gestured to his tattered board shorts and bare feet as they cut through a wooded path that led from the beach to a road that to Eden seemed straight out of a dream. Tall coconut palms, fragrant hibiscus bushes, and mango trees lined the winding lane of relaxed old bungalows and wooden beach cottages next door to the occasional sprawling mansion. Rufus reached up into one of the low-hanging branches as they walked past and plucked two ripe mangoes. “For breakfast.” He grinned.","""title"": ""We Were Liars"",""author"": ""E. Lockhart""",['rufus'],"to a cottages road to hibiscus the coconut beach the sprawling that low-hanging branches out a going up from fragrant relaxed of Rufus Wolseley? dream. occasional that walked bungalows He Eden two wooden to the through of palms, breakfast.” to of bare you door past mansion. wooded mango ripe to one path the plucked mangoes. Tall as they lined “Why? cut Rufus old next seemed Are reached feet and a into lane bushes, gestured led they straight grinned. how his dressed.” the I’m Look board shorts trees as beach and and “For tattered and winding","Based on the passage provided, I'm going to take a guess that the book is likely a work of contemporary or modern fiction, possibly in the genre of literary fiction or a beach read. The descriptive language and setting suggest a tropical or coastal location, which is a common backdrop for many novels.  Given the writing style and the character name ""Rufus,"" I'm going to take a wild guess that the book might be ""A Visit from the Goon Squad"" by Jennifer Egan, although"
"“Puako Beach Road is one of the only places left on the entire island that still has these original cottages from the sixties right on the beach,” Rufus explained. “It’s a real neighborhood, as opposed to some poncy resort. You love hunting down the local hangouts whenever you travel, so I thought you’d prefer it over here.”","Based on the passage provided, I'm going to take a guess that the book is a work of contemporary fiction, possibly a novel that explores themes of travel, local culture, and personal relationships. The writing style and the mention of a specific location (Puako Beach Road) suggest that the author may be someone who values descriptive storytelling and has a strong sense of place.  With that in mind, I'm going to take a stab in the dark and guess that the passage might be from a book by",['rufus'],"you’d cottages Rufus down resort. some right that as “It’s left from “Puako whenever the real still beach,” has a the I on only the to hangouts poncy entire on hunting You it so the thought of one here.” love over Beach prefer opposed travel, explained. these the neighborhood, you is original island places local sixties Road","""title"": ""Unfamiliar Fishes"",""author"": ""Sarah Vowell"""
Rufus gestured outside. On one end of the back deck was an outdoor shower nestled between thick tropical bushes and a wall of stacked volcanic rocks. Rufus pointed to a galvanized steel cistern on the roof. “That tank collects rainwater for the shower.”,"""title"": ""The Beach"",""author"": ""Alex Garland""",['rufus'],volcanic shower.” the stacked Rufus outdoor pointed steel “That cistern tank one shower bushes on galvanized a gestured an end between tropical the roof. for deck thick On and wall of outside. Rufus collects rainwater the was nestled back rocks. to of a,"""title"": ""The Beach"", ""author"": ""Alex Garland"""
"“Now, you and I both know that Rufus is wasting his life away in Hawaii. It’s high time Rufus settled down and did something with his life…”","""title"": ""The Brief Wondrous Life of Oscar Wao"",""author"": ""Junot Díaz""",['rufus'],"you Hawaii. Rufus It’s down and life…” something is high both in wasting his settled with and his time did life I know “Now, away Rufus that","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"Arabella nodded. “She is one of the hottest emerging artists around. She already has important galleries in London, Paris, and LA, and everyone’s flipping her work, so she can satisfy all of Rufus’s artistic pretensions.”","""title"": ""The Goldfinch"",""author"": ""Donna Tartt""",['arabella'],"artists and flipping galleries London, has so Arabella is all in “She satisfy nodded. one of everyone’s the of work, Paris, LA, Rufus’s she She can around. important emerging hottest and pretensions.” already artistic her","""title"": ""The Goldfinch"",""author"": ""Donna Tartt"""
"“Not only is she to the manor born, she is to the hotel born too!” Bea jumped in. “The de Courcys own a fabulous crop of hotels all over France and the French Caribbean. That’s why it’s a match made in heaven—she already knows what it feels like to be constantly harassed by friends angling for room upgrades!”","""title"": ""The Royal We"",""author"": ""Heather Cocks and Jessica Morgan""",['bea'],"feels own to too!” over born what be France and made room the the it’s angling a in French heaven—she the Bea only “The match Caribbean. hotels “Not why for jumped it to of de manor crop Courcys by is to a is That’s fabulous friends hotel already she constantly like in. all born, harassed she upgrades!” knows","""title"": ""The Hating Game"",""author"": ""Sally Thorne"""
"They went outside to the wooden deck and sat down on a pair of canvas butterfly chairs. Eden inhaled the steam from her coffee mug, which was infused with a sweet scent. “Did you add vanilla?”","""title"": ""Unknown/Modern Novel"",""author"": ""Unknown/",['eden'],"deck with a canvas you a and sweet scent. They her went to on add sat the “Did inhaled was chairs. vanilla?” from infused down wooden the Eden pair which mug, steam butterfly coffee outside of","Based on the given passage, I'm going to take a guess. The writing style and the descriptive language used seem to be reminiscent of a contemporary or modern author. The mention of a sweet scent, vanilla, and a cozy atmosphere suggests a possible romance or women's fiction novel. However, without more context, it's challenging to pinpoint the exact book and author.  That being said, I'll take a stab in the dark. The passage's tone and language seem to be similar to those found in"
"“Mmm. Love it.” Eden smiled as she took a long, slow sip, closed her eyes, and eased into her chair. The sun on her face felt so lovely, she could hardly believe that it was the middle of winter back in Britain. “Now I feel like I’m truly on holiday.”","""title"": ""Unknown"",""author"": ""Unknown""",['eden'],"that and her could closed felt hardly feel chair. smiled she back the lovely, on Love long, eyes, as holiday.” sun Eden a truly The it.” slow Britain. like believe eased in I’m “Mmm. was sip, on it she into her middle winter I took of her “Now so face","""title"": ""Me Before You"",""author"": ""Jojo Moyes"""
“I think this is our last moment of peace before guests start flooding the island. Ready for the craziest wedding weekend ever?” Rufus asked.,"""title"": ""The Royal We"", ""author"": ""Heather Cocks and Jessica Morgan""",['rufus'],asked. is before last weekend guests Ready island. of the flooding our Rufus ever?” “I peace think for craziest the moment wedding this start,"""title"": ""Ready Player One"",""author"": ""Ernest Cline"""
"No you’re not, Eden thought to herself as she sipped on her coffee, taking in the sounds of the waves pounding onto the lava rocks and the ecstatic screech of birds. “I’ve never heard birds quite like this before,” she said.","""title"": ""Unknown"",""author"": ""Unknown""",['eden'],"as of and onto said. of to the rocks her heard on “I’ve sounds you’re sipped taking No before,” never the pounding lava not, like screech this in birds Eden coffee, herself the birds. thought the she she ecstatic waves quite","""title"": ""The Beach of Falesá"",""author"": ""Robert Louis Stevenson"""
Rufus laughed. “Because they aren’t birds. That’s the sound of the coqui frog. They’re everywhere on the island. That’s their mating call.”,"""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz""",['rufus'],the call.” That’s of laughed. their That’s aren’t “Because sound island. the Rufus frog. they mating the everywhere They’re birds. on coqui,"Based on the passage provided, I'm going to take a guess. The writing style and the mention of specific details like the ""coqui"" frog, which is native to Puerto Rico, suggest a contemporary or modern author who might be writing about a specific geographical location or cultural context.  Given the limited information, my guess is that the passage might originate from a book that deals with themes related to nature, environment, or possibly a narrative set in a tropical or island setting.  With that in mind,"
Bea was just fastening the labradorite-bead[*1] necklace around her sister Augusta’s neck when there was a series of quick raps on the door.,"""title"": ""The Interestings"",""author"": ""Meg Wolitzer""",['bea'],was labradorite-bead[*1] door. there necklace Bea quick Augusta’s series the sister on raps was a around fastening neck of when the her just,"""title"": ""The Haunting of Hill House"",""author"": ""Shirley Jackson"""
"“Yes! I had nothing to wear for this evening and they came to my rescue. This just arrived an hour ago from New York,” Bea replied of her strapless gown with its dramatic purple bodice bow sash and painted anemones on the skirt. Unlike her sister, she had no issues with looking like she had just stepped off a fashion catwalk.","""title"": ""The Devil Wears Prada"",""author",['bea'],"“Yes! had and they came sash I gown like the stepped anemones to ago of had for her just her just hour Unlike looking she wear with fashion replied an and sister, its dramatic York,” This purple skirt. on bow bodice with painted this my off had from a catwalk. no New nothing strapless to Bea she rescue. evening issues arrived","""title"": ""The Devil Wears Prada"",""author"": ""Lauren Weisberger"""
"“It looks like she found it on the clearance rack at Mango,” Arabella replied curtly as the first guests appeared at the top of the steps, and Augusta burst into tears.","""title"": ""The Royal We"", ""author"": ""Heather Cocks and Jessica Morgan""",['arabella'],"at first steps, the the appeared “It at guests Mango,” burst Augusta like of it replied clearance and Arabella as she rack looks found on into the top the curtly tears.","""title"": ""Jane Austen's novel, possibly 'Persuasion' or another similar work"",""author"": ""Jane Austen"""
"“How can you say such a thing, Countess? I have known Eden since my very first visit to Greshamsbury Hall three years ago, and the girls and I even went camping in the Outer Hebrides last year. When someone has seen you empty your bowels into a hole you have just dug in the sand with your bare hands, I don’t think they have to call you ‘Serene Highness’ anymore.”","Based on the passage provided, I'm going to take a guess that the book is a work of contemporary fiction, possibly a romance or comedy of manners. The mention of Greshamsbury Hall and the informal tone of the dialogue suggest a lighthearted, humorous novel.  With that in mind, I'm going to take a stab in the dark and guess that the passage originates from the book ""Can You Keep a Secret?"" by Sophie Kinsella. However, the mention of """,['eden'],"Eden in since “How you your visit went Hall a and you think Highness’ very dug seen Outer I such hole can year. have you call don’t into they known I the three the has bare thing, and just Greshamsbury I a empty years even anymore.” Countess? to girls someone in say camping ago, have first you ‘Serene Hebrides to your When with the have my sand hands, bowels last","""title"": ""Doctor Thorne"", ""author"": ""Anthony Trollope"""
"Rufus gave a bashful grin. “I thought, why not turn bad luck into good? It’s not every day that an eruption occurs at a wedding site, so let’s have everyone enjoy the experience!”","""title"": ""Unknown"",""author"": ""Unknown""",['rufus'],"why bashful “I an that every everyone not so luck into site, a It’s Rufus day gave good? not the experience!” enjoy at occurs a have thought, grin. eruption let’s wedding turn bad","""title"": ""Unknown"",""author"": ""Unknown"""
"“Mind if I stop? The text goes on and on and I’m feeling a bit sick reading off your phone.” Eden closed her eyes, trying to enjoy the feel of the sun on her face and the cool breeze in her hair, but it wasn’t working. She felt miserably hungover from the previous evening. After sunset cocktails at the lava-viewing platform, the party had moved into a magnificent inner courtyard with four reflecting pools where an eight-course banquet commenced, and Eden had fallen victim to the exquisite wine pairings.","""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid""",['eden'],"eyes, Eden text I phone.” her and After of sun magnificent “Mind breeze to commenced, wine bit the the hungover into at sunset cool from but platform, courtyard face feel reading her your the in had I’m hair, victim cocktails working. eight-course a trying and four miserably and moved a if on Eden the felt stop? it to an party had pools fallen the reflecting the banquet sick on evening. The closed off her with She inner where pairings. and wasn’t lava-viewing previous feeling goes the on exquisite enjoy","""title"": ""Eleanor Oliphant is Completely Fine"
"“Change of plans. When Freddy realized we were going whale watching on a fishing boat, he insisted that we take his Walrus or whatever that thing is called.”","""title"": ""Diary of a Wimpy Kid"", ""author"": ""Jeff Kinney""",['freddy'],"that whale that or going realized called.” Walrus fishing his When we watching a plans. “Change is were thing whatever boat, he on we insisted Freddy of take","""title"": ""Charlie and the Chocolate Factory is unlikely, however a more suitable guess would be"",""author"": ""Roald Dahl or possibly Dr. Seuss, but the best match seems"
"No sooner had Rufus said this than a now-familiar roar filled the air and Freddy’s fantastical boat pulled up to the dock. As everyone climbed on board, a pair of dark-tinted glass doors automatically opened, revealing a sleek, Zenlike interior cabin where Freddy (CEE/Crossroads/NYU/Pepperdine), dressed in a pale beige cashmere sweater over a white linen shirt and pleated linen trousers, lounged like a pasha on plush white cashmere cushions. Beside him sat a brunette with a mass of pretty curls in a chic vintage floral-print maxi dress, and arrayed before them on the Ipe wood floor was a massive clamshell piled high with tropical fruits, champagne, oysters, and caviar.","Based on the passage provided, I'm going to take a guess that the book is a work of contemporary fiction, possibly a novel that explores themes of luxury, wealth, and social status. The writing style and the attention to detail regarding the characters' clothing and the luxurious setting suggest an author who is known for their vivid descriptions and critiques of modern society.  With that in mind, I'm going to take a guess that the passage originates from the book ""The Goldfinch"" is unlikely, the",['rufus'],"a Zenlike on a a Rufus fantastical everyone them a in clamshell chic sweater and pale vintage shirt pleated cabin brunette linen pulled fruits, dress, on filled floor (CEE/Crossroads/NYU/Pepperdine), said a than automatically and wood plush trousers, was board, of lounged of oysters, cashmere this interior piled the tropical floral-print a revealing No dark-tinted like boat arrayed a pair white him Freddy dressed a and climbed white and to roar Freddy’s cushions. dock. the Ipe a mass a cashmere high before glass As on up the maxi where massive pasha doors linen opened, sooner curls over now-familiar beige sleek, pretty champagne, had with caviar. with air Beside in sat","""title"": ""The Goldfinch"",""author"": ""Donna Tartt"""
"Laurel (Balboa/Thacher/Cornell/MIT) winced. “We’re not hunting whales, Mr. Farman-Farmihian. Not today or any other day. We’re going to observe these magnificent creatures that have traveled three thousand miles from Alaska to spend the winter in our tropical waters.”","""title"": ""Unknown"",""author"": ""Unknown""",['farman'],"that winter (Balboa/Thacher/Cornell/MIT) thousand winced. Laurel hunting waters.” day. to or our the today spend magnificent Alaska have Farman-Farmihian. whales, creatures observe “We’re from miles three these tropical going Not other in Mr. any not to traveled We’re","""title"": ""Into the Wild"",""author"": ""Jon Krakauer"""
Solène reflexively brushed the tiny black eggs off with her hand but immediately smeared them all over her linen skirt. “Merde!” she cursed.,"""title"": ""All the Light We Cannot See"",""author"": ""Anthony Doerr""",['solène'],immediately with brushed black them but her hand tiny the cursed. skirt. she off smeared linen reflexively all Solène her eggs “Merde!” over,"""title"": ""The Elegance of the Hedgehog"",""author"": ""Muriel Barbery"""
"“It’s a good thing we slowed down. We’re coming to the whales’ winter feeding grounds, and we don’t want to cause too much of a disturbance around them,” Laurel said.","""title"": ""Unknown"",""author"": ""Unknown""",['laurel'],"around feeding disturbance the good slowed a too we We’re them,” grounds, cause to to don’t thing whales’ “It’s want much of a and winter Laurel down. coming we said.","""title"": ""The Overstory"",""author"": ""Richard Powers"""
"“I don’t think we’re going to scare any whales today. I think a young calf could probably capsize this boat with a flick of its tail,” Rufus laughed.","""title"": ""The Old Man and the Sea"", ""author"": ""Ernest Hemingway""",['rufus'],"Rufus probably boat flick young today. I a with could capsize a don’t tail,” scare think any whales calf to of we’re its going think “I laughed. this","""title"": ""Call It Courage"",""author"": ""Armstrong Sperry"""
"Solène nodded. “Yes, it is part of my latest series. It’s my examination of toxic masculinity, based on actual words my exes would say to me.”","""title"": ""The New Me"", ""author"": ""Halle Butler""",['solène'],"of Solène words latest it nodded. exes masculinity, my my is It’s toxic my examination “Yes, series. would actual say part on of to based me.”","""title"": ""The New Me"",""author"": ""Halle Butler"""
"The waves from the whale’s breaching rocked the boat violently, and Eden could feel herself turning green. She sat down in a corner, taking deep breaths as she tried to hold it all in.","""title"": ""Unknown"",""author"": ""Unknown""",['eden'],"whale’s waves could down the breaths in breaching a violently, she hold corner, rocked as deep tried and from The She herself to sat feel it taking all turning in. the Eden boat green.","""title"": ""Moby-Dick"", ""author"": ""Herman Melville"""
Dr. Tong arrived at a modest wooden building painted bright blue with white trim and walked up a little slope toward the queue of customers standing in the blazing sun by the outdoor counter.,"""title"": ""Unknown"",""author"": ""Unknown""",['tong'],queue toward of up sun Dr. blue trim painted standing customers blazing the the white wooden slope walked bright arrived modest counter. little a the Tong and a with by in outdoor at building,"Based on the given passage, I'm going to take a guess. The passage seems to describe a scene with a small, possibly Asian-style building, given the mention of ""Tong"" which could refer to a Chinese organization or a type of building. The description of a modest counter and an outdoor setting suggests a humble or traditional establishment. However, without more context, it's challenging to pinpoint the exact book and author. Given the limited information, my guess would be a work of literature that involves"
