Single_ent,en,en_results,es,es_results,tr,tr_results,vi,vi_results,en_shuffled,en_shuffled_results,es_shuffled,es_shuffled_results,tr_shuffled,tr_shuffled_results,vi_shuffled,vi_shuffled_results
['bruno'],"Bruno didn’t understand what ergo meant, but he didn’t need to because he had a clever answer for Father. ‘But Grandfather and Grandmother are in Berlin,’ he said. ‘And they’re our family too. So this can’t be our home.’","""title"": ""The Boy in the Striped Pyjamas"", ""author"": ""John Boyne""","Bruno no sabía qué quería decir ergo, pero no necesitaba saberlo porque se le ocurrió una respuesta muy hábil. —Pero los abuelos se han quedado en Berlín —adujo—. Y ellos también son nuestra familia. O sea que éste no puede ser nuestro hogar.","""title"": ""El principito"", ""author"": ""Antoine de Saint-Exupéry""","Bruno ‘binaenaleyh’in ne demek olduğunu bilmiyordu, bilmesine gerek de yoktu. Çünkü babasına verecek akıllıca bir cevabı vardı: “Ama büyükanne ve büyükbaba Berlin’de,” dedi. “Onlar da ailemizden, bu yüzden burası evimiz olamaz.”","""title"": ""Dönmeci"", ""author"": ""Orhan Pamuk""","Bruno không hiều ergo nghĩa là gì, nhưng cậu chẳng cần phải hiểu bởi vì cậu đã có một câu thông minh để đáp lại cha. “Nhưng ông bà còn đang ở Berlin mà,” cậu nói. “Mà ông bà cũng là gia đình của chúng ta. Vậy nên đây không thể là nhà mình được.","""title"": ""The Book Thief"", ""author"": ""Markus Zusak""","a Berlin,’ had this he Grandmother he didn’t ‘And and family they’re Grandfather for what need answer can’t home.’ our our said. be to clever in because understand but So Father. are ergo too. Bruno ‘But didn’t meant, he","""title"": ""The Boy in the Striped Pyjamas"", ""author"": ""John Boyne""","puede le éste familia. Y no nuestro que ergo, O decir —Pero hábil. quedado han también sea pero —adujo—. no abuelos ellos Bruno una muy son quería porque se los hogar. necesitaba nuestra qué en no Berlín ocurrió saberlo respuesta sabía ser se","""title"": ""Don Quixote"", ""author"": ""Miguel de Cervantes Saavedra""","babasına ailemizden, Berlin’de,” ve da yüzden burası bir ne “Onlar olduğunu Çünkü verecek olamaz.” demek vardı: akıllıca yoktu. evimiz de büyükbaba büyükanne Bruno bilmiyordu, dedi. gerek cevabı ‘binaenaleyh’in bilmesine bu “Ama","""title"": ""The Book Thief"", ""author"": ""Markus Zusak""","cần đáp đã vì thông nhà cha. mà,” “Nhưng minh để nói. bà “Mà Bruno thể Vậy chúng nên ông cậu mình nhưng không phải hiều đình hiểu đang cũng ở của nghĩa còn không ông cậu là một ta. ergo bởi chẳng đây câu là gia có là được. gì, Berlin bà lại cậu","""title"": ""Doctor Faustus"", ""author"": ""Christopher Marlowe"""
['bruno'],"‘Like it?’ replied Bruno with a slight laugh. ‘Like it?’ he repeated, but louder this time. ‘Of course I don’t like it! It’s awful. There’s nothing to do, there’s no one to talk to, nobody to play with. You can’t tell me that you’re happy we’ve moved here, surely?’","""title"": ""The Boy in the Striped Pyjamas"", ""author"": ""John Boyne""","—¿Gustarme? —replicó Bruno con una débil risita—. ¿Gustarme? —repitió con mayor énfasis—. ¡Pues claro que no me gusta! Es espantoso. No hay nada que hacer, nadie con quien hablar o jugar. No irás a decirme que estás contenta de que nos hayamos mudado aquí, ¿verdad?","""title"": ""El principito"", ""author"": ""Antoine de Saint-Exupéry""","“Hoşlanmak mı?” diye karşılık verdi Bruno gülerek. “Hoşlanmak mı?” diye tekrarladı, ama bu defa daha yüksek sesle. “Elbette hoşlanmıyorum. Berbat bir yer. Yapacak hiçbir şey yok, konuşacak kimse yok, beraber oynayacak kimse yok. Buraya taşındığımız için mutlu olduğunu söylemeyeceksin herhalde.","""title"": ""Harry Potter ve yıldızlar"", ""author"": ""J.K. Rowling""","“Thích ở đây ư?” Bruno đáp với một tiếng cười khẽ. “Thích ở đây ư?” cậu nhắc lại nhưng lần này to hơn. “Dĩ nhiên là tôi không thích ở đây rồi! Nơi này thật kinh khủng. Chẳng có gì để làm, chẳng có người nào để trò chuyện, chẳng có ai để chơi cùng. CHắc chắn chị không định nói với tôi là chị thấy sung sướng khi chúng ta chuyển tới đây đấy chứ?”","""title"": ""The Cat in Paris"", ""author"": ""Jules Feiffer""","no to to tell here, Bruno replied laugh. repeated, slight I ‘Like to course it! can’t moved time. you’re play that this ‘Of awful. don’t he nobody one louder it?’ It’s surely?’ do, talk happy a we’ve it?’ You like me There’s with to, but ‘Like there’s with. nothing","""title"": ""The Boy in the Striped Pyjamas"", ""author"": ""John Boyne""","que quien que claro mudado hay ¡Pues decirme hayamos No irás nada ¿Gustarme? énfasis—. —¿Gustarme? que con Bruno a contenta estás —repitió aquí, gusta! o ¿verdad? una nadie hacer, espantoso. jugar. mayor me de —replicó nos hablar no que risita—. débil con Es No con","""title"": ""Don Quixote"", ""author"": ""Miguel de Cervantes Saavedra""","karşılık olduğunu şey oynayacak “Hoşlanmak defa bu tekrarladı, sesle. bir Yapacak mutlu Berbat gülerek. mı?” “Hoşlanmak mı?” ama diye yüksek Bruno yok. kimse daha konuşacak taşındığımız yok, beraber yok, Buraya söylemeyeceksin hoşlanmıyorum. verdi kimse hiçbir diye yer. “Elbette herhalde. için","""title"": ""Bir Yabani Oğlu"", ""author"": ""Yasar Kemal""","chúng thích đây sướng nào tôi ư?” không nói một ở to ở sung cậu chẳng đấy ta thật kinh đây đáp “Thích CHắc là với Nơi chị này hơn. để chắn khi lần “Dĩ nhắc chuyện, thấy Bruno tôi nhưng có khủng. có nhiên người làm, đây “Thích chẳng định gì tiếng không rồi! là Chẳng cười có ư?” ở chuyển đây khẽ. để trò ai này chứ?” chị chơi tới lại với để cùng.","""title"": ""Bác Hồ và Tôm Pết"", ""author"": ""Nguyễn Du"""
['bruno'],"‘That’s not what she’s here for,’ shouted Bruno, standing up and marching over to her. ‘She’s not just here to do things for us all the time, you know. Especially things that we can do ourselves.’","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","—No está aquí para eso —le gritó Bruno; se levantó de la cama y fue derecho hacia su hermana—. No está aquí para hacérnoslo todo, ¿sabes? Y menos aún las cosas que podemos hacer nosotros mismos.","""title"": ""El Señor de los Anillos"", ""author"": ""J.R.R. Tolkien""","“O yüzden burada değil!” diye bağırdı Bruno ve kalkıp ona doğru yürüdü. “Hepimizin yerine durmadan bir şeyler yapmak için burada değil, biliyorsun. Özellikle kendi yapabileceğimiz şeyleri.","""title"": ""Bir Önceki Gün"", ""author"": ""Kemal Tahir""","“Đó không phải là việc mà chị ấy ở đây để làm,” Bruno hét lên, đứng dậy đi về phía cô. “Chị ấy không ở đây để suốt ngày làm mọi việc cho chúng ta, chị biết chứ. Đặc biệt là những việc mà chúng ta có thể tự làm được.”","""title"": ""Bác Hồ và Tứ Xuyên"", ""author"": ""Nguyễn Ngọc Thơ""","and ourselves.’ marching ‘That’s just to to Especially know. you that not here us ‘She’s do things for all time, over we what can not for,’ things she’s here shouted standing Bruno, do up her. the","""title"": ""The Boy in the Striped Pyjamas"", ""author"": ""John Boyne""","para de todo, su gritó y No cosas está podemos cama —No se Bruno; derecho que la las hacérnoslo aquí hacia eso hacer nosotros para levantó ¿sabes? —le está aquí menos mismos. Y hermana—. aún fue","""title"": ""El Señor de los Anillos (The Lord of the Rings)"", ""author"": ""J.R.R. Tolkien""","ve Bruno burada bir kalkıp şeyler için bağırdı “Hepimizin Özellikle ona durmadan doğru yerine yürüdü. diye yapabileceğimiz yüzden “O değil, burada biliyorsun. şeyleri. değil!” yapmak kendi","""title"": ""Bir Önceki Gün"", ""author"": ""Kemal Tahir""","biết ở phải đây đây những mà đi chị “Chị ngày là về tự làm không dậy Bruno đứng suốt việc thể ấy Đặc chúng không để việc làm được.” biệt là chúng lên, để ở phía mà cô. ta, cho hét việc ấy “Đó chị ta làm,” có chứ. mọi","""title"": ""The Joy Luck Club"", ""author"": ""Amy Tan"""
['bruno'],"Bruno stared at her. There was something in her eyes, a sort of frenzied worry, that he had never seen there before and that unsettled him. ‘Well,’ he muttered, standing up now and heading over towards the door, suddenly anxious to be away from her, ‘I was only saying I didn’t like it here, that’s all. I was just making conversation while you put the clothes away. It’s not like I’m planning on running away or anything. Although if I did I don’t think anyone could criticize me for it.’","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Bruno se quedó mirándola. Había algo en sus ojos, una especie de ansiedad angustiosa que el niño nunca le había visto. Eso lo inquietó. —Bueno —masculló, y miró la puerta. De pronto sentía la necesidad de alejarse de la criada—. Sólo decía que esto no me gusta, nada más. Sólo te daba un poco de conversación mientras tú guardabas la ropa. No es que esté planeando escaparme ni nada parecido. Aunque si lo hiciera no creo que nadie me criticara por ello.","""title"": ""El príncipe"", ""author"": ""Federico García Lorca""","Bruno ona baktı. Gözlerinde bir şey vardı, daha önce hiç görmediği bir tür çılgın endişe. Bu onu fazlasıyla tedirgin etti. “Şey...” diye mırıldandı. Kadından bir an önce uzaklaşmak için ayağa kalkıp kapıya doğru yürürken, “sadece buradan hoşlanmadığımı söyledim, o kadar. Sen giysilerimi yerleştirirken muhabbet ediyordum, yoksa kaçmayı filan planladığım yok. Hem bunu yapsam bile kimsenin beni eleştireceğini sanmıyorum.","""title"": ""Dokuzuncu Manzil"", ""author"": ""Lütfi Kırdar""","Bruno nhìn cô chằm chằm. Có gì đó trong mắt cô, giống như một nỗi lo lắng điên cuồng, mà cậu chưa bao giờ nhìn thấy trước đây khiến cậu bối rối. “Được rồi,” cậu lầm bầm, rồi đứng dậy đi về hướng cửa chính, đột nhiên cảm thấy lo âu khi phải đi xa cô. “Tôi chỉ nói rằng tôi không thích ở đây, tất cả có thế thôi. Tôi chỉ nói chuyện với chị trong khi chị xếp quần áo thôi mà. Đâu có vẻ gì giống như kiểu tôi sắp sửa bỏ trốn hay cái gì tương tự như vậy đâu. MẶc dù nếu có làm như vậy thật thì tôi vẫn nghĩ chẳng có ai trách tôi được.”","""title"": ""Bàn tay trắng"", ""author"": ""Nguyễn Tuân""","towards heading was unsettled there Bruno anything. her. that stared standing worry, Although if criticize clothes on at away don’t away. frenzied while her to think the I and did now a of I There all. put or he making It’s the it.’ that’s and suddenly didn’t anyone before over conversation me had only saying away be never was running ‘Well,’ muttered, from anxious could him. up I like for like in I that ‘I it planning I’m eyes, not was just her, sort something he here, door, you seen","""title"": ""The Name of the Rose"", ""author"": ""Umberto Eco""","especie escaparme de poco no planeando Bruno quedó la que ello. gusta, esté ni lo conversación sentía lo —masculló, por el —Bueno sus más. Sólo daba Sólo puerta. me guardabas miró una un decía No angustiosa le pronto ropa. nada Aunque creo esto te la nada tú no necesidad visto. que había de hiciera la de nadie ansiedad en inquietó. parecido. ojos, se Eso mientras De me Había niño y nunca alejarse la mirándola. es algo criticara si que de que criada—.","""title"": ""El Señor de los Anillos (La Saga de Middle-earth)"", ""author"": ""J.R.R. Tolkien""","“Şey...” yerleştirirken kaçmayı şey sanmıyorum. Bu daha ayağa yürürken, uzaklaşmak beni planladığım tedirgin kadar. hoşlanmadığımı filan muhabbet hiç bir baktı. yok. mırıldandı. önce fazlasıyla kapıya giysilerimi doğru yoksa kimsenin bile yapsam bunu vardı, çılgın ediyordum, Bruno an Sen bir tür Hem görmediği onu önce endişe. Kadından Gözlerinde o ona etti. eleştireceğini “sadece buradan kalkıp diye söyledim, bir için","""title"": ""Dördüncü Seans"", ""author"": ""Orhan Pamuk""","phải có đi chị khi MẶc vẻ với ở sắp rồi,” Bruno nếu thôi. lo như chằm lắng bối thôi mà cả đâu. nhìn Đâu nói mà. trốn nói bỏ tôi bầm, quần “Được gì Có thì một như đó đột chính, được.” có đây, đứng cậu tôi giống trước thích cửa cậu chuyện chằm. đi ai âu tất gì tôi thấy hay giống lầm bao không rằng sửa rối. điên có vẫn cô, làm áo chưa nhiên đây thấy cô Tôi giờ vậy nỗi cô. như vậy hướng chỉ lo tôi gì nghĩ có cuồng, mắt xếp xa dù nhìn kiểu trong chị tương dậy cậu tự trách như về khiến thế chỉ thật trong khi chẳng cái rồi “Tôi cảm","""title"": ""Bác Hồ và Tôi"", ""author"": ""Hồ Chí Minh"""
['bruno'],"‘He’s crazy,’ Bruno said, twirling a finger in circles around the side of his head and whistling to indicate just how crazy he thought he was. ‘He went up to a cat on the street the other day and invited her over for afternoon tea.’","""title"": ""The Boy Who Harnessed the Wind"", ""author"": ""William Kamkwamba""","—Está loco —dijo Bruno, llevándose un dedo a la sien y describiendo círculos mientras silbaba para indicar lo chiflado que estaba—. El otro día se acercó a un gato que había en la calle y lo invitó a tomar el té.","""title"": ""El Señor de los Anillos"", ""author"": ""J.R.R. Tolkien""","“O deli,” demişti Bruno. Parmağını şakağına dayayıp çevirerek ve ıslık çalarak ne kadar deli olduğunu göstermek istemişti. “Geçen gün sokakta bir kedinin yanma gidip onu akşamüstü çayına davet etti.","""title"": ""Bir Öğrenci Kitapları: 4. Sınıf"", ""author"": ""Egemen Perçin""","“Chú ấy bị điên,” Bruno nói, làm động tác ngoáy ngoáy ngón tay bên thái dương và huýt gió để diễn tả việc cậu nghĩ ông ta điên rồ tới mức nào. “Có hôm chú ấy còn tới gần một con mèo trên đường và mời nó về nhà dùng bữa trà chiều nữa đấy.”","""title"": ""Bác Hồ và Hai Mèo"", ""author"": ""Nguyễn Đình Chiểu""","the to cat day and around ‘He’s his afternoon was. circles to over indicate crazy,’ for a a the the thought street just side other finger in said, crazy her ‘He Bruno tea.’ twirling of head on invited he went whistling how up he and","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald""","té. silbaba calle la que gato círculos describiendo el día a y había un invitó El sien Bruno, lo indicar lo tomar llevándose para que se en otro la mientras loco dedo y acercó chiflado un estaba—. a a —dijo —Está","""title"": ""Don Quijote"", ""author"": ""Miguel de Cervantes Saavedra""","ne dayayıp sokakta ıslık demişti Parmağını çalarak istemişti. etti. “O çevirerek ve onu çayına olduğunu yanma gidip “Geçen gün davet kedinin Bruno. deli göstermek bir akşamüstü şakağına kadar deli,”","""title"": ""Bir Öğrenci Kitapları: 4. Sınıf"", ""author"": ""Egemen Perçin""","thái rồ đường nào. gần chú và bữa trà dùng nó nghĩ “Có một tay mèo động trên còn ngoáy dương và điên “Chú ông nói, đấy.” bên Bruno cậu tả nhà nữa ngoáy làm về ta để mời việc mức hôm diễn tới bị ngón tới tác con điên,” gió chiều ấy ấy huýt","""title"": ""Truyện Kiều"", ""author"": ""Nguyễn Du"""
['bruno'],"On most days the young lieutenant looked very smart, striding around in a uniform that appeared to have been ironed while he was wearing it. His black boots always sparkled with polish and his yellow-blond hair was parted at the side and held perfectly in place with something that made all the comb marks stand out in it, like a field that had just been tilled. Also he wore so much cologne that you could smell him coming from quite a distance. Bruno had learned not to stand downwind of him or he would risk fainting away.","""title"": ""The Boy in the Striped Pyjamas"", ""author"": ""John Boyne""","La mayoría de los días, el joven oficial presentaba un aspecto muy elegante, se paseaba con aire resuelto y daba la impresión de que le hubieran planchado el uniforme una vez puesto. Siempre lucía las botas negras perfectamente embetunadas, y el rubio cabello con raya a un lado y perfectamente peinado con algo que conservaba las marcas del peine, como un campo recién labrado. Además, se ponía tanta colonia que sabías cuándo iba a aparecer porque lo olías de lejos. Bruno había aprendido a no quedarse donde el viento le trajera su perfume, por temor a desmayarse.","""title"": ""El príncipe"", ""author"": ""Stefan Zweig""","Genç teğmen çoğu zaman şık görünüyor, sanki üstündeyken ütülenmiş gibi duran bir üniformayla dolaşıyordu. Siyah çizmeleri her zaman cilalı, her zaman pırıl pırıldı. Yandan ayrılmış açık sarı saçlarına, tarak izlerini olduğu gibi gösteren bir şey sürülüydü. Ayrıca o kadar çok kolonya sürüyordu ki geldiği, çok uzaktan anlaşılıyordu. Bruno onun rüzgâr yönünde durmamayı öğrenmişti, yoksa her an düşüp bayılabilirdi.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","Hầu hết mọi ngày viên trung úy trẻ tuổi này đều trông rất bảnh bao, sải bước quanh nhà trong bộ đồng phục phẳng phiu như thể được là ủi cẩn thận ngay trong lúc anh ta mặc trên người. Đôi giày ống đen của anh ta luôn luôn đánh xi láng coóng, mái tóc vàng hoe rẽ sang hai bên và được giữ ngay ngắn hoàn hảo bằng một chất gì đó khiến cho mọi dấu lược hằn lên rõ rệt như một cánh đồng mới được cày xong. Thêm nữa anh ta lại sức quá nhiều nước hoa cologne đến nỗi ngưới khác có thể ngửi thấy anh ta từ khi còn rất xa. Bruno đã nghiệm ra rằng không nên đứng xuôi chiều gió với anh ta vì nếu không cậu sẽ có nguy cơ bị ngạt thở mất.","""title"": ""The Alchemist"", ""author"": ""Paulo Coelho""","he stand field it. in you that out young His a held sparkled smart, and lieutenant would marks risk and it, away. around wore cologne to side been or the at all something distance. have yellow-blond had boots that hair had like from not coming a he tilled. was uniform while wearing the a days in On looked Bruno always parted he appeared could that black very him to comb learned of just his quite most smell so perfectly been ironed fainting much him downwind that place made striding stand in polish the Also with with was","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald""","y cabello marcas porque y conservaba perfectamente su iba temor como puesto. perfume, con elegante, que con un vez del de con tanta mayoría muy botas las y ponía campo Bruno olías uniforme quedarse el joven embetunadas, La lado Siempre impresión presentaba a de le no cuándo algo oficial daba paseaba por negras peine, viento las peinado hubieran que perfectamente se el le desmayarse. recién aire lucía raya resuelto donde a un una lejos. que un trajera a a rubio aspecto el colonia el lo se aparecer labrado. de aprendido Además, había sabías planchado días, la los","""title"": ""El Señor de los Anillos (The Lord of the Rings)"", ""author"": ""J.R.R. Tolkien""","Bruno uzaktan görünüyor, anlaşılıyordu. kolonya saçlarına, izlerini her gibi ütülenmiş çizmeleri gösteren teğmen düşüp bayılabilirdi. Ayrıca yoksa gibi ki sarı Yandan dolaşıyordu. şey onun Siyah çok pırıl şık her cilalı, çok pırıldı. bir zaman kadar sürülüydü. üstündeyken an bir tarak o açık olduğu üniformayla sürüyordu öğrenmişti, duran rüzgâr yönünde ayrılmış zaman çoğu zaman sanki Genç durmamayı geldiği, her","""title"": ""Dokuzuncu Manastır"", ""author"": ""Reşat Nuri Gültekin""","sang khiến nên mái anh thể hoe cologne mặc sức trên thể rằng Hầu ngày bước ta cơ ngưới từ cánh trông mọi như nguy lược chất luôn bằng đồng láng phẳng tóc người. hoàn một lên khác được còn ngửi khi này trung trong rệt anh một mới có mất. Thêm bên cày thở mọi trong xong. coóng, đồng và được anh quanh đánh có được anh nếu lại nghiệm gì rõ ống đến đen ngạt như ta xi giày rất xuôi rẽ nỗi quá sải hoa trẻ ta chiều đứng ta bộ phục ủi ta phiu không viên cậu với hảo hai xa. lúc bị úy thấy đã cho dấu gió đó ngắn hết là anh rất nhiều ngay vì đều tuổi nữa luôn ra nhà giữ của vàng Bruno hằn cẩn ngay bao, bảnh sẽ không Đôi thận nước","""title"": ""The Picture of Dorian Gray"", ""author"": ""Oscar Wilde"""
['bruno'],"‘Hey, you!’ he shouted, then adding a word that Bruno did not understand. ‘Come over here, you—’ He said the word again, and something about the harsh sound of it made Bruno look away and feel ashamed to be part of this at all.","""title"": ""The Boy in the Striped Pyjamas"", ""author"": ""John Boyne""","—¡Eh, tú! —gritó, y añadió una palabra que Bruno no entendió—. Ven aquí... —dijo la palabra otra vez, y su áspero sonido hizo que Bruno desviara la mirada y se sintiera avergonzado de formar parte de aquella escena.","""title"": ""El Señor de los Anillos"", ""author"": ""J.R.R. Tolkien""","“Hey sen!” diye bağırdı, sonra Bruno’nun anlamadığı bir sözcük ekledi. “Buraya gel, seni...” sözcüğü tekrar söyledi ve sesindeki kabalık Bruno’nun bu işin parçası olmaktan utanmasına ve başka yöne bakmasına neden oldu.","""title"": ""Harry Potter and the Chamber of Secrets"", ""author"": ""J.K. Rowling""","“Ê, ông già!” anh ta hét lên, rồi sau đó nói kèm thêm một từ mà Bruno không thể hiểu nổi. “Lại đây nào, đồ...” Anh ta nhắc lại từ ấy, và có gì đó trong âm điệu thô thiển của nó khiến Bruno phải nhìn sang hướng khác, cảm thấy xấu hổ khi đã góp phần vào tất cả chuyện này.","""title"": ""The Prince and the Pauper"", ""author"": ""Mark Twain""","feel sound and word harsh the over word that ‘Hey, then you—’ not said at of Bruno made again, did part be Bruno away understand. of to ashamed it he all. look this adding about shouted, the something He here, ‘Come and a you!’","""title"": ""The Boy in the Striped Pyjamas"", ""author"": ""John Boyne""","añadió —dijo sonido la y que desviara —gritó, aquella tú! entendió—. parte formar de vez, se sintiera y áspero hizo palabra que su Bruno aquí... no Bruno mirada avergonzado palabra Ven la una de —¡Eh, y otra escena.","""title"": ""El Señor de los Anillos (The Lord of the Rings)"", ""author"": ""J.R.R. Tolkien""","başka oldu. bu söyledi ve “Hey bir bağırdı, tekrar sözcüğü utanmasına Bruno’nun Bruno’nun “Buraya anlamadığı ve sen!” neden sözcük işin olmaktan seni...” diye yöne sonra gel, sesindeki kabalık bakmasına ekledi. parçası","""title"": ""1984"", ""author"": ""George Orwell""","góp rồi thể chuyện đồ...” Bruno lên, một “Ê, ông kèm có già!” cảm thấy xấu điệu hổ không ấy, của từ đây mà trong hướng phải sang nhắc “Lại thiển hét Anh nhìn hiểu lại tất cả ta nổi. Bruno từ khi này. khiến nói và thêm sau nó anh khác, vào nào, đó phần âm gì đã thô đó ta","""title"": ""Bức tranh đỏ"", ""author"": ""Nguyễn Du"""
['pavel'],"‘It’s not that bad,’ said Pavel, but in a gentle and kindly voice. ‘Don’t make it worse by thinking it’s more painful than it actually is.’","""title"": ""The Night Circus"", ""author"": ""Erin Morgenstern""","—No duele tanto —dijo Pavel con voz suave y amable—. Si piensas que duele más de lo que en realidad duele, es peor.","""title"": ""El Señor de los Anillos"", ""author"": ""J.R.R. Tolkien""","“O kadar kötü değil,” dedi Pavel, yumuşak ve nazik bir sesle. “Olduğundan fazla acı verdiğini düşünerek daha da kötüleşmesine neden olma.","""title"": ""Bir Öğret"", ""author"": ""Orhan Pamuk""","“Có đau tới thế đâu,” Pavel nói, nhưng bằng một giọng thật dịu dàng và đôn hậu. “Đừng làm cho vết thương tệ hơn bằng cách nghĩ nó đau hơn thực tế.”","""title"": ""The Nightingale"", ""author"": ""Kristin Hannah""","painful make it but said worse ‘Don’t gentle bad,’ thinking is.’ that it’s a than ‘It’s kindly more actually it in and voice. Pavel, by not","""title"": ""1984"", ""author"": ""George Orwell""","duele con amable—. piensas es Si y que de suave en —No más tanto voz peor. realidad lo Pavel duele, duele que —dijo","""title"": ""El Señor de los Anillos (The Lord of the Rings)"", ""author"": ""J.R.R. Tolkien""","“O ve bir kadar acı yumuşak dedi fazla verdiğini Pavel, neden kötüleşmesine düşünerek nazik kötü olma. da daha “Olduğundan değil,” sesle.","""title"": ""Bir Leğenin Ötesi"", ""author"": ""Yasar Kemal""","hậu. làm cách bằng dịu và Pavel “Có hơn “Đừng tế.” cho vết thật bằng dàng nói, đau đau một đâu,” nghĩ nó thực hơn thế thương nhưng đôn tệ tới giọng","""title"": ""The Master and Margarita"", ""author"": ""Mikhail Bulgakov"""
"['pavel', 'pavel—']","‘You’re welcome,’ said Pavel. ‘Now you need to stay sitting there for a few minutes before you walk around on it again, all right? Let the wound relax. And don’t go near that swing again today.’","""title"": ""The House of the Spirits"", ""author"": ""Isabel Allende""","—De nada —repuso Pavel—. Ahora tienes que quedarte aquí sentado unos minutos. Dentro de un rato podrás volver a andar, ¿de acuerdo? Deja que la herida descanse. Y será mejor que hoy no vuelvas a subirte al columpio.","""title"": ""El Señor de los Anillos"", ""author"": ""J.R.R. Tolkien""","“Bir şey değil,” dedi Pavel. “Tekrar üstüne basıp yürümeden birkaç dakika orada oturmalısın, tamam mı? Yara biraz rahatlasın. Bugün, bir daha o salıncağın yanına gitme.","""title"": ""Snow"", ""author"": ""Orhan Pamuk""","“Không có gì,” Pavel nói. “bây giờ cậu phải ngồi yên trong ít phút nữa trước khi cậu lại chạy đi chơi với đôi chân này, được chứ? Hãy cho vết thương thư giãn đôi chút. Và hôm nay đừng có tới gần cái đu nữa đấy nhé.","""title"": ""The Book Thief"", ""author"": ""Markus Zusak""","‘You’re for minutes don’t today.’ all there need it relax. around sitting go Let near again, said stay swing few again the walk welcome,’ ‘Now wound on And Pavel. right? to a before you you that","""title"": ""The Great Gatsby"", ""author"": ""F. Scott Fitzgerald""","que volver la columpio. unos subirte —De ¿de Dentro quedarte a será tienes mejor sentado Y hoy Ahora de rato que no acuerdo? podrás que andar, nada al Pavel—. aquí un vuelvas minutos. herida descanse. Deja a —repuso","""title"": ""Don Quixote"", ""author"": ""Miguel de Cervantes Saavedra""","Bugün, dedi birkaç bir orada “Tekrar Pavel. dakika gitme. yürümeden tamam üstüne oturmalısın, basıp “Bir biraz salıncağın değil,” daha rahatlasın. o mı? Yara yanına şey","""title"": ""Snow"", ""author"": ""Orhan Pamuk""","chứ? giờ nữa cậu thương cho giãn ít có đi khi trong ngồi này, cậu gì,” chơi phút chân Pavel đừng nhé. đấy với “bây lại đôi chạy Và yên nói. tới gần hôm chút. có đôi đu nữa nay cái “Không thư được Hãy trước phải vết","""title"": ""Truyện Kiều"", ""author"": ""Nguyễn Du"""
['bruno'],"‘You never know,’ said Bruno, who didn’t want his accident to be dismissed quite so easily. (It was, after all, quite the most exciting thing that had happened to him since arriving here.) ‘It could be worse than it seems.’","""title"": ""The Boy in the Striped Pyjamas"", ""author"": ""John Boyne""","—Eso nunca se sabe —repuso Bruno, que no quería que le quitaran importancia a su accidente. Al fin y al cabo, era lo más emocionante que le había pasado desde su llegada—. Podría ser peor de lo que parece.","""title"": ""El Señor de los Anillos"", ""author"": ""J.R.R. Tolkien""","“Hiç belli olmaz,” dedi Bruno, kazasının bu kadar kolayca görmezden gelinmesini istemiyordu. Ne de olsa buraya geldiğinden beri başına gelen en heyecanlı olaydı. “Göründüğünden kötü olabilir.","""title"": ""Doktor Glas"", ""author"": ""Hjalmar Söderberg""","“Ông biết làm sao được?” Bruno nói, câu không muốn tai nạn của cậu bị lãng quên dễ dàng như thế. (Xét chi cùng, đó chính là chuyện thú vị nhất xảy ra với cậu từ khi tới đây mà). “Vết thương có thể tồi tệ hơn so với vẻ bề ngoài.","""title"": ""Harry Potter and the Goblet of Fire"", ""author"": ""J.K. Rowling""","most arriving never after could Bruno, had to want was, be exciting ‘It all, seems.’ ‘You accident his easily. than didn’t quite thing here.) to happened that who quite said (It worse so know,’ him dismissed be since it the","""title"": ""The Name of the Rose"", ""author"": ""Umberto Eco""","quería fin emocionante Bruno, se sabe que que cabo, no al pasado que y Podría más Al llegada—. le que a accidente. de parece. quitaran importancia desde nunca había lo su su peor lo —repuso ser le era —Eso","""title"": ""El Señor de los Anillos"", ""author"": ""J.R.R. Tolkien""","buraya “Hiç görmezden olsa “Göründüğünden kötü olmaz,” gelen olabilir. de Bruno, kazasının heyecanlı Ne beri olaydı. en geldiğinden dedi belli başına bu gelinmesini kadar istemiyordu. kolayca","""title"": ""The Name of the Rose"", ""author"": ""Umberto Eco""","như thế. hơn chính cùng, cậu đó với chi có là từ so cậu vẻ dễ không nhất đây Bruno (Xét bề sao tồi khi tai vị biết thương xảy của tệ với thể nói, mà). lãng nạn quên dàng “Vết bị ra “Ông muốn ngoài. làm câu chuyện được?” tới thú","""title"": ""Những người weasel"", ""author"": ""Nguyễn Trung Thành"""
