Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['maddy'],emily,0,0.4,incorrect,minnesota,0,0.29,incorrect,minnesota,0,0.29,incorrect
['maddy'],sarah,0,0.2,incorrect,white,0,0.0,incorrect,white,0,0.0,incorrect
['maddy'],sarah,0,0.2,incorrect,sam,0,0.25,incorrect,sam,0,0.25,incorrect
['maddy'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['maddy'],alex,0,0.22,incorrect,dna,0,0.25,incorrect,dna,0,0.25,incorrect
['maddy'],john,0,0.0,incorrect,mark,0,0.44,incorrect,mark,0,0.44,incorrect
['maddy'],tom,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],samantha,0,0.31,incorrect,smith,0,0.2,incorrect,smith,0,0.2,incorrect
['maddy'],john,0,0.0,incorrect,killed,0,0.18,incorrect,killed,0,0.18,incorrect
['maddy'],emily,0,0.4,incorrect,mary,0,0.67,incorrect,mary,0,0.67,incorrect
['benny'],john,0,0.22,incorrect,mary,0,0.22,incorrect,mary,0,0.22,incorrect
['jane'],alex,0,0.5,incorrect,john,0,0.5,incorrect,john,0,0.5,incorrect
['maddy'],john,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['maddy'],alex,0,0.22,incorrect,mittens,0,0.17,incorrect,mittens,0,0.17,incorrect
['emma'],michael,0,0.36,incorrect,coach,0,0.22,incorrect,coach,0,0.22,incorrect
['maddy'],emily,0,0.4,incorrect,sheila,0,0.18,incorrect,sheila,0,0.18,incorrect
['emma'],emily,0,0.44,incorrect,amber,0,0.22,incorrect,amber,0,0.22,incorrect
['emma'],alex,0,0.25,incorrect,surprise,0,0.17,incorrect,surprise,0,0.17,incorrect
['maddy'],alex,0,0.22,incorrect,sheila,0,0.18,incorrect,sheila,0,0.18,incorrect
['maddy'],jessica,0,0.17,incorrect,hurricane,0,0.14,incorrect,hurricane,0,0.14,incorrect
['maddy'],sophia,0,0.18,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maddy'],mom,0,0.25,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],emma,0,0.44,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],emily,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],james,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amber'],mark,0,0.44,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['amber'],emily,0,0.2,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],sarah,0,0.2,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['amber'],death,0,0.2,incorrect,yup,0,0.0,incorrect,yup,0,0.0,incorrect
['maddy'],emily,0,0.4,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['amber'],emily,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],alex,0,0.22,incorrect,it,0,0.0,incorrect,it,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],grace,0,0.22,incorrect,grace,0,0.22,incorrect,grace,0,0.22,incorrect
['amber'],james,0,0.6,incorrect,tonight,0,0.0,incorrect,tonight,0,0.0,incorrect
['emma'],dad,0,0.29,incorrect,mom,0,0.57,incorrect,mom,0,0.57,incorrect
['emma'],rachael,0,0.18,incorrect,hawaii,0,0.2,incorrect,hawaii,0,0.2,incorrect
['emma'],sophia,0,0.2,incorrect,sheila,0,0.4,incorrect,sheila,0,0.4,incorrect
['emma'],emily,0,0.44,incorrect,wheat,0,0.44,incorrect,wheat,0,0.44,incorrect
['emma'],emily,0,0.44,incorrect,sheila,0,0.4,incorrect,sheila,0,0.4,incorrect
['emma'],sarah,0,0.22,incorrect,kleenex,0,0.18,incorrect,kleenex,0,0.18,incorrect
['emma'],alex,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['sarah'],sarah,1,1.0,correct,michael,0,0.17,incorrect,michael,0,0.17,incorrect
['emma'],emily,0,0.44,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amber'],fyi,0,0.0,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['amber'],sarah,0,0.4,incorrect,jessica,0,0.17,incorrect,jessica,0,0.17,incorrect
['alex'],michael,0,0.36,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['sarah'],sarah,1,1.0,correct,john,0,0.22,incorrect,john,0,0.22,incorrect
['emma'],mary,0,0.5,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['sarah'],emily,0,0.0,incorrect,her,0,0.25,incorrect,her,0,0.25,incorrect
['sarah'],emily,0,0.0,incorrect,mom,0,0.0,incorrect,mom,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,she,0,0.5,incorrect,she,0,0.5,incorrect
['emma'],sarah,0,0.22,incorrect,mom,0,0.57,incorrect,mom,0,0.57,incorrect
['amber'],dr. grey,0,0.15,incorrect,dr. smith,0,0.14,incorrect,dr. smith,0,0.14,incorrect
['amber'],jane,0,0.44,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],james,0,0.44,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['alex'],john,0,0.0,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['sarah'],emily,0,0.0,incorrect,she,0,0.5,incorrect,she,0,0.5,incorrect
