Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['alex'],james,0,0.44,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['alex'],james,0,0.44,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['anna'],ella,0,0.25,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['anna'],james,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['alex'],mike,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],maria,0,0.44,incorrect,ginger,0,0.2,incorrect,ginger,0,0.2,incorrect
['anna'],emily,0,0.0,incorrect,wow,0,0.0,incorrect,wow,0,0.0,incorrect
['anna'],sophia,0,0.2,incorrect,william,0,0.18,incorrect,william,0,0.18,incorrect
['mel'],alex,0,0.29,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['janet'],weston,0,0.36,incorrect,weston,0,0.36,incorrect,weston,0,0.36,incorrect
['ray'],andy,0,0.57,incorrect,forbes,0,0.22,incorrect,forbes,0,0.22,incorrect
['alex'],steve,0,0.22,incorrect,elon,0,0.25,incorrect,elon,0,0.25,incorrect
"['anna', 'anna green', 'green']",john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['janet'],miranda,0,0.33,incorrect,darcy,0,0.2,incorrect,darcy,0,0.2,incorrect
['reagan'],emily,0,0.18,incorrect,sanders,0,0.31,incorrect,sanders,0,0.31,incorrect
['reagan'],emily,0,0.18,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['ray'],alex,0,0.29,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect
['grandpa'],grandfather,0,0.67,incorrect,law,0,0.2,incorrect,law,0,0.2,incorrect
['mel'],west,0,0.29,incorrect,west,0,0.29,incorrect,west,0,0.29,incorrect
['ray'],james,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
