Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['jessica'],john,0,0.18,incorrect,harvard university,0,0.24,incorrect,phaposing,0,0.25,incorrect,keletso,0,0.29,incorrect,te ariki,0,0.27,incorrect,te ua,0,0.33,incorrect,bettaa,0,0.31,incorrect,big brdr,0,0.13,incorrect,john f. kennedy,0,0.18,incorrect,andriamahazo,0,0.21,incorrect,matlhare,0,0.13,incorrect,harvard university,0,0.24,incorrect,keletso,0,0.29,incorrect,te ua,0,0.33,incorrect,big brdr,0,0.13,incorrect,andriamahazo,0,0.21,incorrect,not specified in the passage,0,0.23,incorrect,myung-woo,0,0.0,incorrect,elif,0,0.36,incorrect,ali,0,0.2,incorrect,pham van giai,0,0.2,incorrect,thien phuc,0,0.24,incorrect,clarisse mcclellan,0,0.32,incorrect,la puerta,0,0.25,incorrect,myung-woo,0,0.0,incorrect,ali,0,0.2,incorrect,thien phuc,0,0.24,incorrect,la puerta,0,0.25,incorrect
"['bene gesserit', 'gesserit', 'bene']",isis,0,0.33,incorrect,angelina jolie,0,0.33,incorrect,basotho,0,0.3,incorrect,matlou,0,0.14,incorrect,te ariki,0,0.38,incorrect,queen salote,0,0.4,incorrect,gettes,0,0.43,incorrect,gonddphraaidd',0,0.27,incorrect,paris,0,0.31,incorrect,paris,0,0.31,incorrect,li-genetics,0,0.42,incorrect,angelina jolie,0,0.33,incorrect,matlou,0,0.14,incorrect,queen salote,0,0.4,incorrect,gonddphraaidd',0,0.27,incorrect,paris,0,0.31,incorrect,jewish,0,0.29,incorrect,britney,0,0.55,incorrect,ispanyol,0,0.17,incorrect,ataturk,0,0.13,incorrect,phap,0,0.0,incorrect,thien dao,0,0.31,incorrect,jewish,0,0.29,incorrect,beatriz,0,0.4,incorrect,britney,0,0.55,incorrect,ataturk,0,0.13,incorrect,thien dao,0,0.31,incorrect,beatriz,0,0.4,incorrect
['jessica'],paul atreides,0,0.2,incorrect,choam,0,0.33,incorrect,atreides,0,0.27,incorrect,british,0,0.14,incorrect,choam,0,0.33,incorrect,padishah emperor,0,0.17,incorrect,maiksiko,0,0.27,incorrect,florence nightingale,0,0.22,incorrect,choam,0,0.33,incorrect,choam,0,0.33,incorrect,imperium,0,0.27,incorrect,choam,0,0.33,incorrect,british,0,0.14,incorrect,padishah emperor,0,0.17,incorrect,florence nightingale,0,0.22,incorrect,choam,0,0.33,incorrect,duncan idaho,0,0.21,incorrect,choam,0,0.33,incorrect,paul atreides,0,0.2,incorrect,emperor,0,0.14,incorrect,bene gesserit,0,0.4,incorrect,baron vladimir harkonnen,0,0.13,incorrect,padishah emperor shaddam iv,0,0.18,incorrect,choam,0,0.33,incorrect,choam,0,0.33,incorrect,emperor,0,0.14,incorrect,baron vladimir harkonnen,0,0.13,incorrect,choam,0,0.33,incorrect
['jessica'],stephen hawking,0,0.18,incorrect,george washington,0,0.25,incorrect,thabo maseko,0,0.11,incorrect,matante,0,0.14,incorrect,marie antoinette,0,0.17,incorrect,te rurutaina mata,0,0.25,incorrect,bledding,0,0.27,incorrect,baahr,0,0.17,incorrect,jean-jacques rousseau,0,0.36,incorrect,jesus,0,0.67,incorrect,matante,0,0.14,incorrect,george washington,0,0.25,incorrect,matante,0,0.14,incorrect,te rurutaina mata,0,0.25,incorrect,baahr,0,0.17,incorrect,jesus,0,0.67,incorrect,elizabeth,0,0.38,incorrect,anna,0,0.18,incorrect,ibrahim,0,0.29,incorrect,ibn khaldun,0,0.22,incorrect,pham van donh,0,0.1,incorrect,tran hoang,0,0.12,incorrect,clarisse mcclellan,0,0.32,incorrect,carlos,0,0.31,incorrect,anna,0,0.18,incorrect,ibn khaldun,0,0.22,incorrect,tran hoang,0,0.12,incorrect,carlos,0,0.31,incorrect
"['jessica', 'jessic']",thalia,0,0.31,incorrect,thor,0,0.0,incorrect,matlou,0,0.15,incorrect,matante batho,0,0.2,incorrect,marie,0,0.18,incorrect,momoni,0,0.17,incorrect,bettaa,0,0.31,incorrect,buddh'iyaa,0,0.24,incorrect,andriamanelo,0,0.21,incorrect,thor,0,0.0,incorrect,matante,0,0.15,incorrect,thor,0,0.0,incorrect,matante batho,0,0.2,incorrect,momoni,0,0.17,incorrect,buddh'iyaa,0,0.24,incorrect,thor,0,0.0,incorrect,gilly,0,0.18,incorrect,shield,0,0.33,incorrect,hayat,0,0.17,incorrect,hayat adnan,0,0.11,incorrect,pham van don,0,0.11,incorrect,tran quoc tuan,0,0.19,incorrect,don quixote,0,0.12,incorrect,dona prudencia,0,0.29,incorrect,shield,0,0.33,incorrect,hayat adnan,0,0.11,incorrect,tran quoc tuan,0,0.19,incorrect,dona prudencia,0,0.29,incorrect
['jessica'],stephen hawking,0,0.18,incorrect,oliver twist,0,0.21,incorrect,matante pauline,0,0.18,incorrect,thabo,0,0.17,incorrect,marie,0,0.17,incorrect,paris,0,0.17,incorrect,bilkins,0,0.14,incorrect,baagh,0,0.17,incorrect,andriamanelo,0,0.21,incorrect,andriamanitra,0,0.2,incorrect,matete,0,0.15,incorrect,oliver twist,0,0.21,incorrect,thabo,0,0.17,incorrect,paris,0,0.17,incorrect,baagh,0,0.17,incorrect,andriamanitra,0,0.2,incorrect,julia,0,0.5,incorrect,miss honey,0,0.24,incorrect,ismet inonu,0,0.22,incorrect,incil'de,0,0.27,incorrect,pham van dong,0,0.1,incorrect,scrooge,0,0.29,incorrect,clarisse mcclellan,0,0.32,incorrect,don quixote,0,0.11,incorrect,miss honey,0,0.24,incorrect,incil'de,0,0.27,incorrect,scrooge,0,0.29,incorrect,don quixote,0,0.11,incorrect
['paul'],john,0,0.0,incorrect,oliver twist,0,0.12,incorrect,matante,0,0.18,incorrect,witch,0,0.0,incorrect,teuruarii,0,0.15,incorrect,te ari'ifia,0,0.13,incorrect,buphe,0,0.22,incorrect,chudail,0,0.36,incorrect,joseph,0,0.2,incorrect,michel,0,0.2,incorrect,buffet,0,0.2,incorrect,oliver twist,0,0.12,incorrect,witch,0,0.0,incorrect,te ari'ifia,0,0.13,incorrect,chudail,0,0.36,incorrect,michel,0,0.2,incorrect,professor mcgonagall,0,0.25,incorrect,agnes waterhouse,0,0.2,incorrect,gay,0,0.29,incorrect,aslihan,0,0.36,incorrect,scrooge,0,0.0,incorrect,pham linh,0,0.46,incorrect,la bruja,0,0.33,incorrect,la bruja,0,0.33,incorrect,agnes waterhouse,0,0.2,incorrect,aslihan,0,0.36,incorrect,pham linh,0,0.46,incorrect,la bruja,0,0.33,incorrect
['paul'],michael phelps,0,0.22,incorrect,walt disney,0,0.27,incorrect,thabo molefe,0,0.25,incorrect,samora machel,0,0.24,incorrect,te arikinui ariiriki,0,0.17,incorrect,te hinaaro te te,0,0.1,incorrect,gelaah,0,0.2,incorrect,maansiktaa,0,0.14,incorrect,andriamanelo,0,0.25,incorrect,andriamanelo,0,0.25,incorrect,matlou,0,0.4,incorrect,walt disney,0,0.27,incorrect,samora machel,0,0.24,incorrect,te hinaaro te te,0,0.1,incorrect,maansiktaa,0,0.14,incorrect,andriamanelo,0,0.25,incorrect,paul,1,1.0,correct,water,0,0.22,incorrect,ismet inonu,0,0.13,incorrect,ismet,0,0.0,incorrect,pham van donh,0,0.24,incorrect,viet nam,0,0.17,incorrect,salvador,0,0.33,incorrect,desolacion,0,0.14,incorrect,water,0,0.22,incorrect,ismet,0,0.0,incorrect,viet nam,0,0.17,incorrect,desolacion,0,0.14,incorrect
['hawat'],usman yusuf,0,0.12,incorrect,iwa,0,0.5,incorrect,phemelo makgalemele,0,0.25,incorrect,gongwe,0,0.18,incorrect,te ariki tuheitia paki,0,0.22,incorrect,te ariki,0,0.15,incorrect,ddolaabait,0,0.4,incorrect,grhk,0,0.22,incorrect,mercury,0,0.0,incorrect,pluto,0,0.2,incorrect,matsobane,0,0.29,incorrect,iwa,0,0.5,incorrect,gongwe,0,0.18,incorrect,te ariki,0,0.15,incorrect,grhk,0,0.22,incorrect,pluto,0,0.2,incorrect,chen,0,0.22,incorrect,trump,0,0.2,incorrect,clark,0,0.2,incorrect,belkis,0,0.0,incorrect,marvin,0,0.18,incorrect,hoang duc dinh,0,0.21,incorrect,jefferson,0,0.0,incorrect,lucifer,0,0.0,incorrect,trump,0,0.2,incorrect,belkis,0,0.0,incorrect,hoang duc dinh,0,0.21,incorrect,lucifer,0,0.0,incorrect
['paul'],joan,0,0.25,incorrect,jonah,0,0.22,incorrect,meikler,0,0.18,incorrect,charles,0,0.36,incorrect,charles,0,0.36,incorrect,te rangi hiroa,0,0.11,incorrect,brkhaa,0,0.2,incorrect,baabaajii naagr,0,0.11,incorrect,jean-baptiste charcot,0,0.16,incorrect,merina,0,0.2,incorrect,desert,0,0.0,incorrect,jonah,0,0.22,incorrect,charles,0,0.36,incorrect,te rangi hiroa,0,0.11,incorrect,baabaajii naagr,0,0.11,incorrect,merina,0,0.2,incorrect,jonas,0,0.22,incorrect,skylight,0,0.17,incorrect,mr. rochester,0,0.0,incorrect,yunus,0,0.22,incorrect,pham van donh,0,0.24,incorrect,thien duong,0,0.13,incorrect,deckard,0,0.18,incorrect,clarisse mcclellan,0,0.18,incorrect,skylight,0,0.17,incorrect,yunus,0,0.22,incorrect,thien duong,0,0.13,incorrect,clarisse mcclellan,0,0.18,incorrect
['paul'],thomas,0,0.2,incorrect,jesus,0,0.22,incorrect,jang jang,0,0.15,incorrect,jang,0,0.25,incorrect,charles blondin,0,0.21,incorrect,mea atu,0,0.36,incorrect,tabitha,0,0.18,incorrect,dahina,0,0.2,incorrect,amadou hampate ba,0,0.19,incorrect,antananarivo,0,0.12,incorrect,matselagabedi,0,0.24,incorrect,jesus,0,0.22,incorrect,jang,0,0.25,incorrect,mea atu,0,0.36,incorrect,dahina,0,0.2,incorrect,antananarivo,0,0.12,incorrect,garion,0,0.2,incorrect,yonah,0,0.22,incorrect,rebecca,0,0.18,incorrect,ali,0,0.57,incorrect,tran quoc tuan,0,0.22,incorrect,tran hung dao,0,0.24,incorrect,heisenberg,0,0.0,incorrect,don jaime,0,0.15,incorrect,yonah,0,0.22,incorrect,ali,0,0.57,incorrect,tran hung dao,0,0.24,incorrect,don jaime,0,0.15,incorrect
"['paul—', 'paul']",adebayo fayomi,0,0.11,incorrect,obafemi awolowo,0,0.21,incorrect,steve biko,0,0.0,incorrect,matric,0,0.2,incorrect,te rangi hiroa,0,0.11,incorrect,te ariki,0,0.17,incorrect,shaahjhaan,0,0.14,incorrect,shaasn,0,0.2,incorrect,andry rajoelina,0,0.21,incorrect,andriamanitra,0,0.12,incorrect,thabo maseko,0,0.12,incorrect,obafemi awolowo,0,0.21,incorrect,matric,0,0.2,incorrect,te ariki,0,0.17,incorrect,shaasn,0,0.2,incorrect,andriamanitra,0,0.12,incorrect,aerys ii targaryen,0,0.09,incorrect,queen,0,0.22,incorrect,onder savran,0,0.12,incorrect,ataturk,0,0.36,incorrect,creed,0,0.0,incorrect,thien phu,0,0.31,incorrect,evita,0,0.22,incorrect,me dijo,0,0.0,incorrect,queen,0,0.22,incorrect,ataturk,0,0.36,incorrect,thien phu,0,0.31,incorrect,me dijo,0,0.0,incorrect
"['paul', 'halleck']",william shakespeare,0,0.23,incorrect,paris,0,0.44,incorrect,scar,0,0.25,incorrect,scar,0,0.25,incorrect,edmond,0,0.15,incorrect,edmond dantes,0,0.2,incorrect,gainddii baaijn,0,0.11,incorrect,blaikberii,0,0.24,incorrect,emperor palpatine,0,0.29,incorrect,ray,0,0.29,incorrect,queen victoria,0,0.19,incorrect,paris,0,0.44,incorrect,scar,0,0.25,incorrect,edmond dantes,0,0.2,incorrect,blaikberii,0,0.24,incorrect,ray,0,0.29,incorrect,baron rakehell,0,0.29,incorrect,caliburn,0,0.33,incorrect,jefferson,0,0.12,incorrect,ataturk,0,0.36,incorrect,tran quoc tuan,0,0.22,incorrect,chien binh,0,0.24,incorrect,ganelon,0,0.36,incorrect,volkanov,0,0.27,incorrect,caliburn,0,0.33,incorrect,ataturk,0,0.36,incorrect,chien binh,0,0.24,incorrect,volkanov,0,0.27,incorrect
"['paul—', 'paul']",bob marley,0,0.29,incorrect,bob marley,0,0.29,incorrect,kgosi linotshego,0,0.1,incorrect,ga-mothapo,0,0.25,incorrect,marie wilson,0,0.25,incorrect,te arikinui tamatoa vi,0,0.15,incorrect,jhaangiir,0,0.15,incorrect,baagesrii,0,0.15,incorrect,debra katz,0,0.14,incorrect,samuel pepys,0,0.38,incorrect,matante,0,0.18,incorrect,bob marley,0,0.29,incorrect,ga-mothapo,0,0.25,incorrect,te arikinui tamatoa vi,0,0.15,incorrect,baagesrii,0,0.15,incorrect,samuel pepys,0,0.38,incorrect,aemon targaryen,0,0.11,incorrect,isabella,0,0.33,incorrect,elif demirezer,0,0.11,incorrect,asim can gunduz,0,0.21,incorrect,pham van donh,0,0.24,incorrect,thien duong,0,0.13,incorrect,isolda,0,0.2,incorrect,alfonso x de castilla,0,0.16,incorrect,isabella,0,0.33,incorrect,asim can gunduz,0,0.21,incorrect,thien duong,0,0.13,incorrect,alfonso x de castilla,0,0.16,incorrect
