Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['moreland'],adam,0,0.33,incorrect,jamie,0,0.31,incorrect,jamie,0,0.31,incorrect
['lark'],miss havisham,0,0.12,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['serena'],unknown,0,0.15,incorrect,dracula,0,0.31,incorrect,dracula,0,0.31,incorrect
['ana'],veronica,0,0.36,incorrect,smile,0,0.0,incorrect,smile,0,0.0,incorrect
['serena'],sam,0,0.44,incorrect,her,0,0.44,incorrect,her,0,0.44,incorrect
['juno'],chad,0,0.0,incorrect,levi's,0,0.0,incorrect,levi's,0,0.0,incorrect
['ana'],serena's cat,0,0.27,incorrect,serena,0,0.44,incorrect,serena,0,0.44,incorrect
['serena'],laundry night,0,0.21,incorrect,,0,0.44,incorrect,,0,0.44,incorrect
['serena'],unknown,0,0.15,incorrect,britney,0,0.31,incorrect,britney,0,0.31,incorrect
['serena'],lucy,0,0.0,incorrect,emily dickinson,0,0.19,incorrect,emily dickinson,0,0.19,incorrect
['serena'],julia,0,0.18,incorrect,edward snowden,0,0.4,incorrect,edward snowden,0,0.4,incorrect
['serena'],emily,0,0.18,incorrect,oh,0,0.0,incorrect,oh,0,0.0,incorrect
['serena'],unknown,0,0.15,incorrect,unanswerable,0,0.44,incorrect,unanswerable,0,0.44,incorrect
['serena'],butterfly,0,0.27,incorrect,albert einstein,0,0.38,incorrect,albert einstein,0,0.38,incorrect
['serena'],the caregiver,0,0.32,incorrect,martha,0,0.33,incorrect,martha,0,0.33,incorrect
['vampyres'],non-human,0,0.12,incorrect,dr. frankenstein,0,0.25,incorrect,dr. frankenstein,0,0.25,incorrect
['alex'],mr. lowe,0,0.33,incorrect,lowe,0,0.5,incorrect,lowe,0,0.5,incorrect
['alex'],werewolf,0,0.17,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['alex'],clay,0,0.25,incorrect,grandfather,0,0.27,incorrect,grandfather,0,0.27,incorrect
['serena'],misery,0,0.5,incorrect,galaxy lava,0,0.12,incorrect,galaxy lava,0,0.12,incorrect
['serena'],edward,0,0.33,incorrect,anna,0,0.4,incorrect,anna,0,0.4,incorrect
['l'],geocities,0,0.0,incorrect,geocities,0,0.0,incorrect,geocities,0,0.0,incorrect
['serena'],laundry night,0,0.21,incorrect,chris christie,0,0.3,incorrect,chris christie,0,0.3,incorrect
['serena'],olivia,0,0.17,incorrect,michelle,0,0.29,incorrect,michelle,0,0.29,incorrect
['vampyres'],edward,0,0.29,incorrect,he,0,0.2,incorrect,he,0,0.2,incorrect
['max'],lowe,0,0.0,incorrect,lowe,0,0.0,incorrect,lowe,0,0.0,incorrect
['max'],jaime lannister,0,0.22,incorrect,macbeth,0,0.4,incorrect,macbeth,0,0.4,incorrect
['max'],lucy's,0,0.0,incorrect,giraffe,0,0.2,incorrect,giraffe,0,0.2,incorrect
['max'],dracula,0,0.2,incorrect,agnes,0,0.25,incorrect,agnes,0,0.25,incorrect
['juno'],dr. edward chapman,0,0.09,incorrect,james lowe,0,0.29,incorrect,james lowe,0,0.29,incorrect
['serena'],collateral,0,0.38,incorrect,archer,0,0.33,incorrect,archer,0,0.33,incorrect
['vampyre'],lord,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['vampyre'],human,0,0.17,incorrect,mr. rochester,0,0.3,incorrect,mr. rochester,0,0.3,incorrect
['serena'],ellie,0,0.36,incorrect,david huxley,0,0.11,incorrect,david huxley,0,0.11,incorrect
['loyals'],were collateral,0,0.29,incorrect,mad,0,0.22,incorrect,mad,0,0.22,incorrect
['ana'],olivia,0,0.22,incorrect,comedy,0,0.0,incorrect,comedy,0,0.0,incorrect
['ana'],yuna,0,0.57,incorrect,not provided,0,0.13,incorrect,not provided,0,0.13,incorrect
['ana'],dr. manette,0,0.29,incorrect,skull,0,0.0,incorrect,skull,0,0.0,incorrect
['vampyres'],humans,0,0.29,incorrect,collateral,0,0.22,incorrect,collateral,0,0.22,incorrect
['serena'],dr. oz,0,0.17,incorrect,justin bieber,0,0.32,incorrect,justin bieber,0,0.32,incorrect
['ana'],julia,0,0.25,incorrect,norman,0,0.44,incorrect,norman,0,0.44,incorrect
['ana'],serena,0,0.44,incorrect,lowes,0,0.0,incorrect,lowes,0,0.0,incorrect
['max'],jack,0,0.29,incorrect,jack,0,0.29,incorrect,jack,0,0.29,incorrect
['ana'],olivia,0,0.22,incorrect,agatha,0,0.44,incorrect,agatha,0,0.44,incorrect
['serena'],martha,0,0.33,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['ana'],lowe,0,0.0,incorrect,lowe's,0,0.0,incorrect,lowe's,0,0.0,incorrect
['vampyre'],wolf's lair,0,0.22,incorrect,wolf,0,0.0,incorrect,wolf,0,0.0,incorrect
['alex'],unspecified,0,0.13,incorrect,canute,0,0.4,incorrect,canute,0,0.4,incorrect
['alex'],mr. grey,0,0.17,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['alpha'],security team's,0,0.1,incorrect,combs,0,0.0,incorrect,combs,0,0.0,incorrect
['alex'],lowe,0,0.5,incorrect,lowell,0,0.4,incorrect,lowell,0,0.4,incorrect
['vampyre'],plant council,0,0.1,incorrect,collateral,0,0.24,incorrect,collateral,0,0.24,incorrect
['ana'],miss havisham,0,0.25,incorrect,lowe's,0,0.0,incorrect,lowe's,0,0.0,incorrect
['vampyres'],humans,0,0.29,incorrect,yotsuba,0,0.27,incorrect,yotsuba,0,0.27,incorrect
['serena'],bill bryson,0,0.24,incorrect,strawberries,0,0.44,incorrect,strawberries,0,0.44,incorrect
['alex'],mr. smith,0,0.0,incorrect,scar,0,0.25,incorrect,scar,0,0.25,incorrect
['ana'],misery,0,0.0,incorrect,misery,0,0.0,incorrect,misery,0,0.0,incorrect
['ana'],lucas,0,0.25,incorrect,vampyres,0,0.18,incorrect,vampyres,0,0.18,incorrect
['ana'],her biological father's name,0,0.19,incorrect,charlotte,0,0.17,incorrect,charlotte,0,0.17,incorrect
['ana'],isabella,0,0.36,incorrect,beatrice,0,0.18,incorrect,beatrice,0,0.18,incorrect
['ana'],mr. darcy,0,0.17,incorrect,chicken little,0,0.12,incorrect,chicken little,0,0.12,incorrect
['ana'],his family,0,0.15,incorrect,my mother's name,0,0.21,incorrect,my mother's name,0,0.21,incorrect
['alex'],harper,0,0.4,incorrect,yuki,0,0.0,incorrect,yuki,0,0.0,incorrect
['ana'],isabella,0,0.36,incorrect,she's,0,0.0,incorrect,she's,0,0.0,incorrect
['alex'],charlie,0,0.55,incorrect,james bond,0,0.29,incorrect,james bond,0,0.29,incorrect
['ana'],isolde,0,0.0,incorrect,britney spears,0,0.24,incorrect,britney spears,0,0.24,incorrect
['serena'],edward,0,0.33,incorrect,lord ruthven,0,0.33,incorrect,lord ruthven,0,0.33,incorrect
['emery'],yulia,0,0.2,incorrect,tommy lee,0,0.29,incorrect,tommy lee,0,0.29,incorrect
['serena'],emily,0,0.18,incorrect,none,0,0.2,incorrect,none,0,0.2,incorrect
['serena'],godfrey,0,0.31,incorrect,plumbago,0,0.14,incorrect,plumbago,0,0.14,incorrect
['serena'],not provided,0,0.22,incorrect,sharks,0,0.33,incorrect,sharks,0,0.33,incorrect
['koen'],quil ateara,0,0.13,incorrect,rainbow,0,0.18,incorrect,rainbow,0,0.18,incorrect
['emery'],her people,0,0.27,incorrect,verbal,0,0.36,incorrect,verbal,0,0.36,incorrect
['koen'],jeremy clarkson,0,0.32,incorrect,donald trump,0,0.25,incorrect,donald trump,0,0.25,incorrect
