Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['peter'],tommy,0,0.2,incorrect,avocado,0,0.0,incorrect,avocado,0,0.0,incorrect
['maya'],siobhan,0,0.18,incorrect,siobhan,0,0.18,incorrect,siobhan,0,0.18,incorrect
['harvey'],bob,0,0.0,incorrect,harper lee,0,0.5,incorrect,harper lee,0,0.5,incorrect
['petra'],not provided,0,0.24,incorrect,librarian,0,0.29,incorrect,librarian,0,0.29,incorrect
['peterverse'],waning bay,0,0.0,incorrect,bay of bengal,0,0.09,incorrect,bay of bengal,0,0.09,incorrect
"['tom', 'tom petty', 'petty']",reggae,0,0.18,incorrect,drug-dealer,0,0.12,incorrect,drug-dealer,0,0.12,incorrect
['peter'],barneys,0,0.17,incorrect,kim kardashian,0,0.11,incorrect,kim kardashian,0,0.11,incorrect
['landon'],harry,0,0.18,incorrect,james bond,0,0.38,incorrect,james bond,0,0.38,incorrect
['petra'],juliette,0,0.31,incorrect,not provided,0,0.24,incorrect,not provided,0,0.24,incorrect
['mulder'],my kid,0,0.33,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect
['mulder'],librarian,0,0.27,incorrect,librarian's,0,0.24,incorrect,librarian's,0,0.24,incorrect
['peter'],name not provided in the passage,0,0.22,incorrect,bill,0,0.0,incorrect,bill,0,0.0,incorrect
['batman'],lunch box,0,0.13,incorrect,wade,0,0.2,incorrect,wade,0,0.2,incorrect
['daphne'],chardonnay,0,0.25,incorrect,chardonnay,0,0.25,incorrect,chardonnay,0,0.25,incorrect
['greg'],london,0,0.0,incorrect,mark-craig,0,0.29,incorrect,mark-craig,0,0.29,incorrect
['daphne'],clarice,0,0.31,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['daphne'],big louie,0,0.13,incorrect,louie's,0,0.15,incorrect,louie's,0,0.15,incorrect
['peter'],brad,0,0.22,incorrect,wheatgrass,0,0.4,incorrect,wheatgrass,0,0.4,incorrect
['peter'],mark,0,0.22,incorrect,green peak,0,0.27,incorrect,green peak,0,0.27,incorrect
['peter'],mark,0,0.22,incorrect,job,0,0.0,incorrect,job,0,0.0,incorrect
['peter'],he,0,0.29,incorrect,himself,0,0.17,incorrect,himself,0,0.17,incorrect
['petra'],britney spears,0,0.32,incorrect,chris,0,0.2,incorrect,chris,0,0.2,incorrect
['peter'],ellen page,0,0.27,incorrect,skull's,0,0.0,incorrect,skull's,0,0.0,incorrect
['peter'],waning bay,0,0.0,incorrect,bay,0,0.0,incorrect,bay,0,0.0,incorrect
['cooper'],not provided,0,0.33,incorrect,michael jordan,0,0.3,incorrect,michael jordan,0,0.3,incorrect
['cooper'],not mentioned,0,0.32,incorrect,britney,0,0.15,incorrect,britney,0,0.15,incorrect
['peter'],chris brown,0,0.12,incorrect,michael jordan,0,0.21,incorrect,michael jordan,0,0.21,incorrect
['maya'],matilda,0,0.55,incorrect,emma donoghue,0,0.24,incorrect,emma donoghue,0,0.24,incorrect
['peter'],her,0,0.5,incorrect,unspecified,0,0.38,incorrect,unspecified,0,0.38,incorrect
['peter'],becca,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['peter'],jonah,0,0.0,incorrect,chelsea handler,0,0.3,incorrect,chelsea handler,0,0.3,incorrect
['harvey'],waning bay public library,0,0.19,incorrect,waning bay library,0,0.25,incorrect,waning bay library,0,0.25,incorrect
"['freeman', 'morgan', 'morgan freeman']",sean connery,0,0.32,incorrect,clint eastwood,0,0.29,incorrect,clint eastwood,0,0.29,incorrect
['harvey'],jeff,0,0.2,incorrect,dungeons dragons,0,0.09,incorrect,dungeons dragons,0,0.09,incorrect
['daphne'],red,0,0.22,incorrect,big bad wolf,0,0.11,incorrect,big bad wolf,0,0.11,incorrect
['barb'],yumi,0,0.0,incorrect,crates,0,0.2,incorrect,crates,0,0.2,incorrect
['barb'],martha,0,0.4,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['martín'],marco pierre white,0,0.33,incorrect,,0,0.44,incorrect,,0,0.44,incorrect
['clarence'],tom,0,0.0,incorrect,beatrix potter,0,0.27,incorrect,beatrix potter,0,0.27,incorrect
['daphne'],bradley cooper,0,0.3,incorrect,don,0,0.44,incorrect,don,0,0.44,incorrect
"['santa claus', 'santa', 'claus']",brad pitt,0,0.29,incorrect,bill,0,0.22,incorrect,bill,0,0.22,incorrect
['petra'],isaac,0,0.2,incorrect,miles,0,0.2,incorrect,miles,0,0.2,incorrect
['petra'],her,0,0.5,incorrect,"sorry, i cannot determine a specific name from the given passage that fits the [mask] token accurately. the passage does not provide enough context or specific details to identify a particular name.",0,0.05,incorrect,"sorry, i cannot determine a specific name from the given passage that fits the [mask] token accurately. the passage does not provide enough context or specific details to identify a particular name.",0,0.05,incorrect
['ben'],jack,0,0.0,incorrect,monogrammed stocking,0,0.17,incorrect,monogrammed stocking,0,0.17,incorrect
['pam'],jan,0,0.33,incorrect,jan,0,0.33,incorrect,jan,0,0.33,incorrect
"['reynolds', 'ryan', 'ryan reynolds']",robin,0,0.44,incorrect,robin,0,0.44,incorrect,robin,0,0.44,incorrect
['daphne'],christian,0,0.27,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect
"['charlotte', 'lucas', 'charlotte lucas']",howard hughes,0,0.43,incorrect,yamada,0,0.19,incorrect,yamada,0,0.19,incorrect
['daphne'],julia,0,0.18,incorrect,hi,0,0.25,incorrect,hi,0,0.25,incorrect
['jules'],veronica,0,0.15,incorrect,mr. wilson,0,0.27,incorrect,mr. wilson,0,0.27,incorrect
['daphne'],isaac,0,0.18,incorrect,griffin,0,0.15,incorrect,griffin,0,0.15,incorrect
['daphne'],barista,0,0.15,incorrect,barista,0,0.15,incorrect,barista,0,0.15,incorrect
"['handsy stanley', 'handsy', 'stanley']",boss's name,0,0.33,incorrect,me,0,0.22,incorrect,me,0,0.22,incorrect
['petra'],obama,0,0.2,incorrect,don,0,0.0,incorrect,don,0,0.0,incorrect
['daphne'],ellie,0,0.18,incorrect,shark,0,0.18,incorrect,shark,0,0.18,incorrect
['daphne'],edward,0,0.33,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['beard'],john,0,0.0,incorrect,bob,0,0.25,incorrect,bob,0,0.25,incorrect
['petra'],edward,0,0.36,incorrect,electric,0,0.46,incorrect,electric,0,0.46,incorrect
['duke'],lexie,0,0.22,incorrect,yasuke,0,0.6,incorrect,yasuke,0,0.6,incorrect
['duke'],not provided,0,0.25,incorrect,ymca,0,0.0,incorrect,ymca,0,0.0,incorrect
['duke'],mark,0,0.25,incorrect,therapy,0,0.18,incorrect,therapy,0,0.18,incorrect
['daphne'],charlie,0,0.31,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['petra'],unnamed,0,0.17,incorrect,woman's name,0,0.12,incorrect,woman's name,0,0.12,incorrect
['harvey'],mr. darcy,0,0.4,incorrect,snorts,0,0.17,incorrect,snorts,0,0.17,incorrect
['harvey'],john,0,0.2,incorrect,phil mickelson,0,0.2,incorrect,phil mickelson,0,0.2,incorrect
['harvey'],charlie,0,0.62,incorrect,look,0,0.0,incorrect,look,0,0.0,incorrect
['lenore'],veronica,0,0.29,incorrect,norma,0,0.55,incorrect,norma,0,0.55,incorrect
['daphne'],julia,0,0.18,incorrect,he,0,0.5,incorrect,he,0,0.5,incorrect
['lance'],mr. thompson,0,0.12,incorrect,miniature painting,0,0.17,incorrect,miniature painting,0,0.17,incorrect
['petra'],gawking person,0,0.32,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['petra'],the child,0,0.14,incorrect,agnes,0,0.2,incorrect,agnes,0,0.2,incorrect
['jules'],edith,0,0.2,incorrect,miles,0,0.6,incorrect,miles,0,0.6,incorrect
['daphne'],edward,0,0.33,incorrect,unknown,0,0.15,incorrect,unknown,0,0.15,incorrect
['daphne'],edward,0,0.33,incorrect,camel,0,0.36,incorrect,camel,0,0.36,incorrect
['mulder'],bravo,0,0.18,incorrect,sedona,0,0.17,incorrect,sedona,0,0.17,incorrect
['duke'],martha,0,0.0,incorrect,bob,0,0.0,incorrect,bob,0,0.0,incorrect
['duke'],unknown,0,0.36,incorrect,ikea,0,0.5,incorrect,ikea,0,0.5,incorrect
