Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['ruth'],pop,0,0.0,incorrect,poppy,0,0.0,incorrect,poppy,0,0.0,incorrect
['butch'],joe clark,0,0.14,incorrect,jilasi,0,0.0,incorrect,jilasi,0,0.0,incorrect
['butch'],harry,0,0.2,incorrect,juicer,0,0.36,incorrect,juicer,0,0.36,incorrect
['butch'],marshal,0,0.17,incorrect,bootheels,0,0.43,incorrect,bootheels,0,0.43,incorrect
['butch'],john,0,0.22,incorrect,willie,0,0.0,incorrect,willie,0,0.0,incorrect
['butch'],barbara,0,0.17,incorrect,apple annie,0,0.0,incorrect,apple annie,0,0.0,incorrect
['ylla'],jim,0,0.0,incorrect,mr. hyde,0,0.17,incorrect,mr. hyde,0,0.17,incorrect
['jack'],weatherby,0,0.15,incorrect,thunder,0,0.0,incorrect,thunder,0,0.0,incorrect
['brown'],harvard,0,0.17,incorrect,michael,0,0.0,incorrect,michael,0,0.0,incorrect
['danny'],jon snow,0,0.31,incorrect,lincoln,0,0.33,incorrect,lincoln,0,0.33,incorrect
['danny'],reader,0,0.18,incorrect,uck county,0,0.27,incorrect,uck county,0,0.27,incorrect
['danny'],the building,0,0.24,incorrect,wichita,0,0.17,incorrect,wichita,0,0.17,incorrect
['danny'],norman,0,0.36,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['danny'],unknown,0,0.33,incorrect,poland,0,0.36,incorrect,poland,0,0.36,incorrect
['danny'],paul,0,0.22,incorrect,scratching,0,0.27,incorrect,scratching,0,0.27,incorrect
['danny'],jack,0,0.22,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],jack,0,0.22,incorrect,colorado,0,0.15,incorrect,colorado,0,0.15,incorrect
['danny'],earl,0,0.22,incorrect,wilders,0,0.17,incorrect,wilders,0,0.17,incorrect
['danny'],mr. clean,0,0.29,incorrect,august,0,0.18,incorrect,august,0,0.18,incorrect
['jesse'],jermaine,0,0.46,incorrect,michael jordan,0,0.11,incorrect,michael jordan,0,0.11,incorrect
['pat'],bob,0,0.0,incorrect,mr. t,0,0.25,incorrect,mr. t,0,0.25,incorrect
['danny'],bob,0,0.0,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],dean,0,0.67,incorrect,gregory,0,0.17,incorrect,gregory,0,0.17,incorrect
['danny'],earl,0,0.22,incorrect,plus,0,0.0,incorrect,plus,0,0.0,incorrect
['danny'],beaver city,0,0.25,incorrect,nebraska,0,0.15,incorrect,nebraska,0,0.15,incorrect
['danny'],norman,0,0.36,incorrect,bill,0,0.0,incorrect,bill,0,0.0,incorrect
['danny'],lincoln,0,0.33,incorrect,wilders,0,0.17,incorrect,wilders,0,0.17,incorrect
['becky'],marie,0,0.2,incorrect,old man,0,0.0,incorrect,old man,0,0.0,incorrect
['gunnel'],mcdonald,0,0.29,incorrect,mcpherson,0,0.13,incorrect,mcpherson,0,0.13,incorrect
['danny'],tom,0,0.0,incorrect,,0,0.5,incorrect,,0,0.5,incorrect
['danny'],earl,0,0.22,incorrect,stupid,0,0.18,incorrect,stupid,0,0.18,incorrect
['danny'],mr. jones,0,0.14,incorrect,jimmy,0,0.2,incorrect,jimmy,0,0.2,incorrect
['jalbert'],mcgrath,0,0.29,incorrect,walter,0,0.62,incorrect,walter,0,0.62,incorrect
['jalbert'],mr. torrance,0,0.21,incorrect,danny,0,0.17,incorrect,danny,0,0.17,incorrect
['jalbert'],mr. wrench,0,0.12,incorrect,george,0,0.31,incorrect,george,0,0.31,incorrect
['jalbert'],john,0,0.18,incorrect,jose luis saenz,0,0.27,incorrect,jose luis saenz,0,0.27,incorrect
['jalbert'],jack,0,0.36,incorrect,julian,0,0.31,incorrect,julian,0,0.31,incorrect
['jalbert'],dr. giggles,0,0.22,incorrect,good luck,0,0.12,incorrect,good luck,0,0.12,incorrect
['jalbert'],norma,0,0.17,incorrect,blue hills regional park,0,0.19,incorrect,blue hills regional park,0,0.19,incorrect
['jalbert'],andy,0,0.18,incorrect,wichita,0,0.14,incorrect,wichita,0,0.14,incorrect
['jalbert'],norman,0,0.15,incorrect,wicker,0,0.31,incorrect,wicker,0,0.31,incorrect
['ball'],mr. tinker,0,0.0,incorrect,inspector,0,0.0,incorrect,inspector,0,0.0,incorrect
['ball'],atticus finch,0,0.12,incorrect,bill,0,0.75,correct,bill,0,0.75,correct
['ella'],julian,0,0.4,incorrect,name,0,0.25,incorrect,name,0,0.25,incorrect
['jesse'],john,0,0.22,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['yvonne'],christine keeler,0,0.18,incorrect,miss havisham,0,0.11,incorrect,miss havisham,0,0.11,incorrect
['frank'],caroline,0,0.31,incorrect,yuki,0,0.22,incorrect,yuki,0,0.22,incorrect
['calten'],travis,0,0.17,incorrect,unspecified,0,0.24,incorrect,unspecified,0,0.24,incorrect
['andersson'],bob woodward,0,0.19,incorrect,atchison,0,0.47,incorrect,atchison,0,0.47,incorrect
['frank'],christian,0,0.43,incorrect,no name specified,0,0.09,incorrect,no name specified,0,0.09,incorrect
['frank'],marlene,0,0.33,incorrect,trayvon martin,0,0.32,incorrect,trayvon martin,0,0.32,incorrect
"['feeney', 'bobby', 'bobby feeney']",john galt,0,0.19,incorrect,folder he,0,0.4,incorrect,folder he,0,0.4,incorrect
['ludlum'],doc,0,0.22,incorrect,doc,0,0.22,incorrect,doc,0,0.22,incorrect
['doc'],jaime,0,0.0,incorrect,agnes,0,0.0,incorrect,agnes,0,0.0,incorrect
['pando'],jack,0,0.22,incorrect,thomas paine,0,0.35,incorrect,thomas paine,0,0.35,incorrect
['galen'],steve,0,0.2,incorrect,yoo jae-suk,0,0.25,incorrect,yoo jae-suk,0,0.25,incorrect
['alvarez'],captain,0,0.29,incorrect,howard,0,0.31,incorrect,howard,0,0.31,incorrect
"['mary worth', 'worth', 'mary']",bill veeck,0,0.1,incorrect,key west,0,0.44,incorrect,key west,0,0.44,incorrect
"['mary worth', 'worth', 'mary']",miss marple,0,0.4,incorrect,facebook,0,0.22,incorrect,facebook,0,0.22,incorrect
['freeman'],malcolm,0,0.29,incorrect,harry,0,0.17,incorrect,harry,0,0.17,incorrect
['lloyd'],norman,0,0.18,incorrect,amber,0,0.0,incorrect,amber,0,0.0,incorrect
['beth'],mr. knightley,0,0.12,incorrect,marion,0,0.0,incorrect,marion,0,0.0,incorrect
['lloyd'],john,0,0.22,incorrect,marley,0,0.36,incorrect,marley,0,0.36,incorrect
['greg'],dr. phil,0,0.17,incorrect,jon gosselin,0,0.25,incorrect,jon gosselin,0,0.25,incorrect
['greg'],admen,0,0.22,incorrect,quaker oats,0,0.13,incorrect,quaker oats,0,0.13,incorrect
"['ackerman', 'greg', 'greg ackerman']",steve,0,0.22,incorrect,cola,0,0.33,incorrect,cola,0,0.33,incorrect
['trenton'],mr. dursley,0,0.22,incorrect,mr.,0,0.2,incorrect,mr.,0,0.2,incorrect
"['key', 'duma key', 'duma']",key west,0,0.55,incorrect,key biscayne,0,0.4,incorrect,key biscayne,0,0.4,incorrect
['donna'],unnamed,0,0.5,incorrect,ann putnam,0,0.4,incorrect,ann putnam,0,0.4,incorrect
['bell'],mrs. wharfedale,0,0.21,incorrect,marie antoinette,0,0.1,incorrect,marie antoinette,0,0.1,incorrect
['zane'],mr. hanks,0,0.31,incorrect,norman,0,0.4,incorrect,norman,0,0.4,incorrect
['zane'],the narrator,0,0.12,incorrect,donald duck,0,0.13,incorrect,donald duck,0,0.13,incorrect
['bell'],mrs. [mask],0,0.0,incorrect,rob,0,0.29,incorrect,rob,0,0.29,incorrect
['donna'],calvin,0,0.18,incorrect,myrtle,0,0.0,incorrect,myrtle,0,0.0,incorrect
['tad'],bell,0,0.0,incorrect,triplets,0,0.18,incorrect,triplets,0,0.18,incorrect
"['pelley', 'andy', 'andy pelley']",deceased lady,0,0.42,incorrect,deceased,0,0.33,incorrect,deceased,0,0.33,incorrect
['pelley'],dr. no,0,0.0,incorrect,mustache,0,0.14,incorrect,mustache,0,0.14,incorrect
['pelley'],unnamed person,0,0.2,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['devereaux'],william s. burroughs,0,0.14,incorrect,tapdance willie,0,0.25,incorrect,tapdance willie,0,0.25,incorrect
"['ann', 'sally', 'sally ann']",harvard,0,0.25,incorrect,boston,0,0.27,incorrect,boston,0,0.27,incorrect
['curry'],north haven,0,0.12,incorrect,parkers,0,0.33,incorrect,parkers,0,0.33,incorrect
